project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
SF 35610 / WTZ S-924,TABS2026003058,Rivers Edge Neighborhood Shops Retail I,"TX-114, Suite 108, Justin, TX 76247",Denton,1/1/2026,5/1/2026,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Construction of a co-brand of Sweet Frog & Wetzel's Pretzels store. Consists of complete tenant interiors construction, including all required partitions, ceilings, floors, plumbing, and electrical systems within the landlord's lease space.","1,862 ft 2",Kris Ramji,"5729 Lebanon Road Ste 144589, Frisco, Texas 75034",214-718-2626,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003058,PDMS Design Group,"2225 E Randol Mill Rd Ste 300, Arlington, Texas 76011",817-633-4200,
Casey's #4485 Minor Remodel,TABS2026002986,Casey's #4485,"700 S Interstate 35, Denton, TX 76205",Denton,2/1/2026,6/1/2026,"$1,310,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing 3,585.8 Sq Ft Casey's General Store. Including lighting updates, mechanical equipment updates, install new walk-in cooler and walk-in freezer, changing all finishes, and replacing condensing units (outside) for walk-in.","3,585 ft 2",Casey's Marketing Company,"1 SE Convenience Blvd, Ankeny, Iowa 50021",515.381.4095,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002986,Cuhaci Peterson Architects,"2600 Maitland Center Pkwy, Suite 200, , FL, Maitland, Florida 32751",407-661-9100,
Flower Mound HS Locker Rm Addition,TABS2026002975,Flower Mound HS Locker Room,"3400 Peters Colony Road, Flower Mound, TX 75022",Denton,5/23/2026,12/1/2026,"$5,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","New construction/addition of separate building, partial renovation of existing building","6,500 ft 2",Lewisville ISD,"1597 S. Edmonds Lane, Lewisville, Texas 75067",469-713-5200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002975,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,
Marcus HS Locker Rm Addition,TABS2026002972,Marcus HS Locker Room,"2800 Dixion Lane, Flower Mound, TX 75028",Denton,5/23/2026,12/1/2026,"$2,600,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","New construction addition of fire separated building, partial renovation of existing building","2,550 ft 2",Lewisville ISD,"1597 S. Edmonds Lane, Lewisville, Texas 75067",469-713-5200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002972,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,
LISD McAuliffe ES Reno,TABS2026002914,McAuliffe Elementary School,"2300 Briarhill Blvd, Highland Village, TX 75077",Denton,6/1/2026,8/31/2026,"$864,114",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Casework, Flooring, Marquee, Stage Curtains, Ext. Lighting","7,500 ft 2",Lewisville Independent School District,"1565 A W. Main Street, Lewisville, Texas 75067",(469) 948-7832,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002914,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2572,
"TX240459 Eldorado Marketplace (Frisco, TX)",TABS2026002822,Electrify America EVCS,"11999 Dallas Parkway, Frisco, TX 75034",Denton,12/15/2025,12/12/2026,"$500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Construct/Install new EV Charging facility to include dispenser and power units in existing parking lott.,"2,000 ft 2","IVT Eldorado Marketplace Frisco, LLC","3025 Highland Parkway, Suite 350, Downers Grove, Illinois 60515",(630) 570-0737,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002822,Black & Veatch,"45 Eisenhower Drive Suite 210, Paramus, New Jersey 07652",(201) 655-0693,Electrify America LLC  (Britnee Burns)
TX240458 Flower Mound (Riverwalk Market),TABS2026002816,Electrify America EVCS,"3800 Long Prairie Rd, Flower Mound, TX 75028",Denton,12/15/2025,12/12/2026,"$500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Construct/Install new EV Charging facility to include dispenser and power units in existing parking lot.,"2,000 ft 2","IVT Eldorado Marketplace Frisco, LLC","3025 Highland Parkway, Suite 350,, Downers Grove, Illinois 60515",(630) 570-0737,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002816,Black & Veatch,"45 Eisenhower Drive Suite 210, Paramus, New Jersey 07652",(201) 655-0693,Electrify America LLC  (Britnee Burns)
PepsiCo - Culinary Innovation Center Refresh,TABS2026002738,PepsiCo - R&D Building,"7701 Legacy Dr., Plano, TX 75024",Denton,11/1/2025,12/30/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The replacement of Kitchen Equipment in the Culinary Kitche; Replacement of adjacent office furniture; and updated finishes throughout.,"2,000 ft 2",PepsiCo Inc.,"7701 Legacy Drive, Plano, Texas 75024",(972) 334-4788,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002738,Johnston LLC,"16497 N. Dallas Parkway, Suite 400, Addison, Texas 75001",(214) 478-2841,
24HR FLOOD PROS,TABS2026002729,Austin Ranch,"601 Title Dr, Lewisville, TX 75056",Denton,10/13/2025,2/9/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR 7,790 SQFT OFFICE SPACE ADDITION IN AN EXISTING SHELL BUILDING. RENOVATION OF 42,141 SQFT EXISTING WAREHOUSE SPACE.","42,141 ft 2","AR INDUSTRIAL NO. 3, LTD","1722 ROUTH ST Suite 770, Dallas, Texas 75201",(214) 270-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002729,O'BRIEN ARCHITECTS,"1722 ROUTH ST Suite 122, Dallas, Texas 75201",(972) 788-1010,Bryce Gurr
Pandora,TABS2026002692,TANGER OUTLETS FORT  WORTH,"15861 NORTH FWY Space 1050, Fort Worth, TX 76177",Denton,12/1/2025,6/1/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant remodel of existing tenant space. ,"1,482 ft 2",TANGER FORT WORTH LLC,"3200 Northline Ave #360, Greensboro, North Carolina 27408",(336) 509-3721,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002692,AGI,"15 WEST SEVENTH STREET, COVINGTON, Texas 41011",859.261.5400,Roxanne Berlien
21249 - Stream - US COLD CREEK T.I.,TABS2026002674,US COLD,"6651 N Interstate 35, Denton, TX 76207",Denton,11/7/2025,3/9/2026,"$1,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate office add Guard shack and Iron Fence ,"190,480 ft 2",Cold Creek Solutions - US COLD,"6651 N, I-35, Denton, Texas 76207",(972) 458-3302,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002674,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway Ste 636, PLANO, Texas 75254",(214) 714-2571,
AT&T - Sanger,TABS2026002667,Shopping Center,"1409 Chapman Drive Suite TBD, Sanger, TX 76266",Denton,11/3/2025,11/28/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an AT&T store in an existing suite.,"1,770 ft 2",Sanger Retail LTD,"4143 Maple Ave Suite 325, Dallas, Texas 75219",(214) 532-1976,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002667,Croft and Associates,"3380 Blue Springs Rd, Kennesaw,, Georgia 30144",(770) 529-7714,Brandi Moore
Bowling Green Park and Community Garden,TABS2026002612,Bowling Green Park and Community Garden,"2200 Bowling Green St.,, Denton, TX 76207",Denton,11/3/2025,5/29/2026,"$1,700,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Walking trail and pedestrian bridge, pavilion and raised garden beds. Decomposed granite and concrete sidewalk surfacing. Enhanced planting and proposed irrigation. ","5,000 ft 2",City of Denton,"901-B Texas Street,, Denton, Texas 76209",(940) 349-7747,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002612,Westwood PS,"11000 Frisco St. Suite 400,, Frisco, Texas 75033",(214) 451-2765,
Veteran's Memorial Park,TABS2026002608,Veteran's Memorial Park,"301 S. Main St., Aubrey, TX 76227",Denton,7/1/2025,1/30/2026,"$1,300,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Proposed pavilion/restroom, raised planter seating walls, concrete sidewalks and pavers throughout park. Three shade sails surrounding existing stage. Vehicular parking lot with ADA access to park. ","5,000 ft 2",City of Aubrey,"107 S. Main Street, Aubrey, Texas 76227",469.678.1684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002608,Westwood PS,"11000 Frisco St. Suite 400, Frisco, Texas 75033",(214) 451-2765,
Lang Railyard,TABS2026002605,Railyard,"601 E Sycamore Street, Denton, TX 76205",Denton,1/1/2026,1/1/2028,"$33,000,000",New Construction,"This project is privately funded, on private land for private use.","230,000 sf multifamily with 5,430 sf of amenity area and 277 units and 2 level parking garage","235,430 ft 2",Lang Partners,"1501 Dragon Street Suite 102, Dallas, Texas 75207",(214) 628-7822,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002605,GFF,"1701 River Run Suite 800, Fort Worth, Texas 76107",(817) 303-1500,
CFA 4076 Windsong Site Improvement Project,TABS2026002598,Chick-fil-A,"4420 W University Drive, Prosper, TX 22102",Denton,11/9/2025,12/31/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project consists of a partial drive-thru expansion with site reconfiguration to allow a dual drive-thru to the point of order pickup.  The scope includes curb re-work into existing landscape for the lane expansion, new striping, parking lot re-wo","33,084 ft 2",Chick-fil-A,"5200 Buffington Road, Atlanta, Georgia 30349",(404) 765-8000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002598,Little Diversified Architectural Consulting,"1753 Pinnacle Drive, McLean, Virginia 22102",(703) 908-4527,
