ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate
88a80daf-f34f-406f-b999-dc8c5b91a592,TABS2024009704,Denton ISD Nelson Elementary School,2024-01-19T16:35:35.307,3008,Nelson Elementary School,445,2061,9002,3125252.0,900001,2024-06-01T00:00:00,2024-08-01T00:00:00
9a1af074-a61c-4cd9-9220-b009ab313428,TABS2024009703,Denton ISD Blanton Elementary School,2024-01-19T16:27:38.667,3008,Blanton Elementary School,445,2061,9002,3164105.0,900001,2024-06-01T00:00:00,2024-08-01T00:00:00
8fe7afb0-27db-454c-82d0-bb4c5396fc23,TABS2024009701,Denton ISD Alexander Elementary School,2024-01-19T16:16:02.68,3008,Alexander Elementary School,445,2061,9002,2931818.0,900001,2024-06-01T00:00:00,2024-08-01T00:00:00
a8708ab5-0b94-4f9f-a8bb-c1bee2beceab,TABS2024009682,BLUE DIAMOND INDUSTRIES EXPANSION,2024-01-19T14:21:49.057,3008,BLUE DIAMOND INDUSTRIES,75,2061,9003,600000.0,900001,2024-01-22T00:00:00,2024-04-01T00:00:00
8452afdf-a2e5-489f-99c0-64ffdc78508c,TABS2024009635,BP Chill Storage One - Spec Suite,2024-01-19T10:29:46.067,3008,Chill Storage One,445,2061,9001,400000.0,900001,2024-02-19T00:00:00,2024-05-20T00:00:00
043ff9b3-b0d3-4aa1-becb-38d9a33dd682,TABS2024009592,City of Pilot Point Fire Station #3,2024-01-18T16:38:35.877,3008,Fire Station #3,1352,2061,9001,7000000.0,900001,2024-04-15T00:00:00,2025-05-01T00:00:00
7d35d2fc-684b-4606-8b36-667ec514ab53,TABS2024009561,Roanoke Police Department and Municipal Court Facility,2024-01-18T14:33:38.917,3008,Roanoke Police Department and Municipal Court,1472,2061,9001,46500000.0,900001,2023-12-20T00:00:00,2025-12-19T00:00:00
d7a4bac2-ef99-496a-9199-d875d5a38318,TABS2024009501,Hoya Vision Chemical Cage,2024-01-18T08:41:37.043,3009,Hoya Vision Care,985,2061,9002,105273.0,900001,2024-01-31T00:00:00,2024-04-30T00:00:00
2709cf25-e72c-4748-9b2a-7c4ca921c787,TABS2024009464,"Commercial Bank of Texas, Lewisville",2024-01-17T14:31:17.727,3008,Commercial Bank of Texas,985,2061,9002,50000.0,900001,2024-03-01T00:00:00,2025-03-01T00:00:00
8a32c51a-8682-4ab4-acf7-9a35243127f5,TABS2024009448,Overhead Door 2023,2024-01-17T13:21:37.357,3009,Converge Building 2,985,2061,9002,400000.0,900001,2024-02-16T00:00:00,2024-05-16T00:00:00
3448b4f6-0027-47ba-9512-5797e61ad33f,TABS2024009446,"SL 288 ( CSJ: 2250-02-013, etc )",2024-01-17T13:17:08.06,3009,"CSJ: 2250-02-013, etc.",445,2061,9001,214174849.0,900001,2022-07-01T00:00:00,2024-08-01T00:00:00
3e06e024-227e-40dd-a61e-0ab718b1ca3e,TABS2024009444,Universal Display,2024-01-17T12:43:07.323,3008,Denton Industrial,445,2061,9002,600000.0,900001,2024-01-20T00:00:00,2024-04-20T00:00:00
0a502cfc-639e-4ba0-bb80-a0dcfa992dae,TABS2024009443,Interlake Mecalux,2024-01-17T12:43:01.197,3008,Denton Industrial - East Building,445,2061,9002,1500000.0,900001,2024-01-02T00:00:00,2024-04-22T00:00:00
8925d621-030c-4f97-bb31-3785232641f5,TABS2024009394,Aubrey Council Chamber/Community Center,2024-01-17T10:33:06.473,3009,Aubrey Council Chamber/Community Center,75,2061,9002,600000.0,900001,2024-03-01T00:00:00,2024-06-01T00:00:00
6399b5c6-7aa4-459c-a0d5-7c5c4852c17e,TABS2024009380,LDHS Fine Arts Renovation,2024-01-17T08:45:49.47,3008,Lake Dallas HS,372,2061,9002,5000000.0,900001,2024-05-27T00:00:00,2024-08-01T00:00:00
be095945-0def-4fc6-a4c9-b6cead91eb59,TABS2024009376,BofA Corinth Gateway RATM,2024-01-17T07:38:24.603,3008,Shops at Corinth,372,2061,9002,150000.0,900001,2024-04-09T00:00:00,2024-07-12T00:00:00
3d144e03-9ae2-4034-9880-5baf7b314b38,TABS2024009346,Renovate Discovery Park DP B205,2024-01-16T15:34:04.863,3008,University of North Texas - Discovery Park,445,2061,9002,250000.0,900001,2024-02-02T00:00:00,2024-03-29T00:00:00
6202d4cd-ea05-4e45-a7fb-e0e232d59a14,TABS2024009321,Texas ENT Center,2024-01-16T12:25:56.633,3008,Texas ENT Center - Northlake,1246,2061,9001,550000.0,900001,2024-02-01T00:00:00,2024-07-31T00:00:00
1be60649-d908-4ab1-a432-a6981cee49a4,TABS2024009263,Dave's Hot Chicken  -Lewisville Tx,2024-01-15T15:45:01.217,3008,Dave's Hot Chicken,985,2061,9002,350000.0,900001,2024-04-16T00:00:00,2024-09-30T00:00:00
5a49a17c-85a8-437d-ad07-1ae03592cfca,TABS2024009243,Eyes on Westlake Expansion,2024-01-15T12:36:08.503,3009,Entrada Retail,1858,2061,9002,250000.0,900001,2024-01-31T00:00:00,2024-04-15T00:00:00
f6f254a1-9a98-4903-a3c4-f387b0d5b532,TABS2024009228,Tetrapak Denton Expansion,2024-01-15T09:36:26.2,3008,Tetrapak Denton,445,2061,9003,5000000.0,900001,2024-02-01T00:00:00,2024-12-01T00:00:00
dbd753b1-f742-42e8-9184-e4a20afa37df,TABS2024009209,Reed Office Building,2024-01-12T19:01:23.36,3008,Reed Office Building,1557,2061,9002,60000.0,900001,2024-02-01T00:00:00,2024-04-01T00:00:00
2c693824-e1bc-4aef-9ec5-4d1b81f608de,TABS2024009169,Masch Branch - 380 Industrial Building 3,2024-01-12T14:29:35.143,3008,Masch Branch - 380 Industrial Building 3,445,2061,9001,358579.0,900001,2024-05-30T00:00:00,2024-08-01T00:00:00
f7e1d26d-8a9d-48b7-a2d7-2927da81b0d3,TABS2024009162,Masch Branch - 380 Industrial Building 1,2024-01-12T14:05:48.86,3008,Masch Branch - 380 Industrial Building 1,445,2061,9001,358579.0,900001,2024-05-30T00:00:00,2024-08-01T00:00:00
d1ac08c2-d958-4278-8ae4-ae1c9f34dcd6,TABS2024009154,Masch Branch - 380 Industrial Building 2,2024-01-12T13:35:40.73,3008,Masch Branch - 380 Industrial Building 2,445,2061,9001,377050.0,900001,2024-05-30T00:00:00,2024-08-01T00:00:00
7dc76d35-a932-40c0-ace4-36e95ec98202,TABS2024009141,SHM Pier 121 G Dock Replacement,2024-01-12T12:00:07.373,3009,Safe Harbor Pier 121,985,2061,9001,4640000.0,900001,2024-01-15T00:00:00,2024-06-30T00:00:00
d3bb47e4-8b63-4a9f-ba28-b604b7369eaf,TABS2024009134,SHM Pier 121 Transient Dock Replacement,2024-01-12T11:35:18.247,3009,Safe Harbor Pier 121,985,2061,9001,600000.0,900001,2024-01-31T00:00:00,2024-02-29T00:00:00
08ac69c2-be68-44ee-b840-0f14f4ae4e99,TABS2024009110,Bella Nail Salon Bar,2024-01-12T09:10:41.977,3009,The View,269,2061,9001,182000.0,900001,2024-01-15T00:00:00,2024-03-11T00:00:00
b1165c53-2bfa-4b80-b9b6-f6747c01d1f8,TABS2024009092,Nothing Bundt Cakes #659,2024-01-11T16:12:32.88,3009,Lewisville Towne Crossing,985,2061,9002,200000.0,900001,2024-02-11T00:00:00,2024-05-01T00:00:00
5e47a90c-1879-476a-81da-2010c0eb50bb,TABS2024009068,City Hall Driveway Project,2024-01-11T14:49:14.603,3009,City Hall Driveway Project,1727,2061,9002,67955.0,900001,2024-04-01T00:00:00,2024-10-01T00:00:00
00023bbc-c419-48b3-9650-630e7d444149,TABS2024008992,beem Light Sauna,2024-01-10T17:13:11.087,3008,Bowery Park,763,2061,9002,475000.0,900001,2024-01-30T00:00:00,2024-03-30T00:00:00
d63030d8-11d3-4e7d-b29d-ddb364315825,TABS2024008990,Slick City,2024-01-10T16:59:02.087,3008,Southridge Village Shopping Center,445,2061,9002,510000.0,900001,2024-03-01T00:00:00,2024-06-01T00:00:00
66ab038c-b8b0-48d1-867b-2e509a2751bf,TABS2024008987,3rd Floor Spec Suites,2024-01-10T16:34:25.097,3008,Plaza at Solana Building 2,1858,2061,9002,152353.0,900001,2024-02-01T00:00:00,2024-08-01T00:00:00
29145378-063b-4a48-b9e7-8773fd96f9ee,TABS2024008986,THR Denton - Pharmacy Storeroom,2024-01-10T16:12:23.517,3008,Texas Health Presbyterian Hospital Denton,445,2061,9002,150000.0,900001,2024-01-31T00:00:00,2024-05-01T00:00:00
9ae2350c-144c-4e85-8d1c-2eb2d4f956a3,TABS2024008983,Toasty Bro Facility 1,2024-01-10T16:01:55.813,3008,Toasty Bros Beer,445,2061,9002,60000.0,900001,2024-01-15T00:00:00,2024-02-29T00:00:00
8f481013-df40-4c00-ad48-36287489d5e8,TABS2024008977,Chesmar Homes,2024-01-10T15:27:50.823,3008,Plaza at Solana Building 2,1858,2061,9002,215324.0,900001,2024-02-01T00:00:00,2024-08-01T00:00:00
933ae758-755c-4a8b-9881-a16a41484925,TABS2024008966,LAMBERT'S SPORTS BAR AND GRILL,2024-01-10T14:50:43.883,3008,NORTHLAKE COMMONS,1246,2061,9001,650000.0,900001,2024-02-19T00:00:00,2024-06-21T00:00:00
65a6f5f4-f0e4-4da0-ac7c-5cdc1e496963,TABS2024008953,Physics 202 & 229 - Faculty Areas,2024-01-10T13:20:45.807,3008,University of North Texas - Physics Building,445,2061,9002,165000.0,900001,2024-01-31T00:00:00,2024-04-26T00:00:00
8521b404-9c43-4993-a97c-f44d1c322fcd,TABS2024008854,Harvest Town Center - Building E,2024-01-09T12:25:53.817,3008,Building E (Shell Building),61,2061,9001,2300000.0,900001,2024-06-15T00:00:00,2025-08-15T00:00:00
b9b679f4-cfed-4e36-a2ad-c1e97e29f075,TABS2024008852,Harvest Town Center - Building D,2024-01-09T12:17:27.61,3008,Building D (Shell Building),61,2061,9001,1950000.0,900001,2024-06-15T00:00:00,2025-08-15T00:00:00
59a89097-6a45-45bc-9329-e054e0115d13,TABS2024008850,Harvest Town Center - Building C,2024-01-09T12:11:56.813,3008,Building C (Shell Building),61,2061,9001,1550000.0,900001,2024-06-15T00:00:00,2025-08-15T00:00:00
6d4ce92a-4077-4f9b-b0d0-46b280889f3e,TABS2024008847,Harvest Town Center - Building B,2024-01-09T12:02:27.047,3008,Building B (Shell Building - Tom Thumb),61,2061,9001,12600000.0,900001,2024-06-15T00:00:00,2025-08-15T00:00:00
597a0321-aa16-4df9-b089-a65182b852bc,TABS2024008846,Harvest Town Center - Buillding A,2024-01-09T11:56:26.327,3008,Building A (Shell Building),61,2061,9001,2600000.0,900001,2024-06-15T00:00:00,2025-08-15T00:00:00
ff1dfae4-9624-45d7-9bec-df31852a4105,TABS2024008839,TWU Health Science Center,2024-01-09T11:36:43.167,3008,Health Science Center,445,2061,9001,84875000.0,900001,2023-09-25T00:00:00,2025-06-06T00:00:00
a026a130-e41e-42fb-a539-b57edc344ff0,TABS2024008817,PRISCILLA OWUSU,2024-01-09T09:39:48.403,3009,THE FAMILY DOCTOR,1000,2061,9001,215208.0,900001,2024-01-30T00:00:00,2024-04-15T00:00:00
3e814df9-a5d4-43e2-85f3-eb51988306ee,TABS2024008813,Victory Dorm,2024-01-09T09:18:09.947,3009,Camp Copass,445,2061,9001,600000.0,900001,2024-02-01T00:00:00,2024-06-15T00:00:00
a07eeed8-2efb-4ad7-8984-c0e2dceb1adf,TABS2024008762,Toasty Bros Brewery,2024-01-08T13:52:54.217,3009,Toasty Bros Brewery,445,2061,9002,300000.0,900001,2024-02-15T00:00:00,2024-08-15T00:00:00
cf5170d1-f5fe-4f0b-bb7a-d782366d1bf1,TABS2024008749,Oak Point WCID No.2 Sidewalk repair,2024-01-08T12:05:09.94,3008,Wellington Trace Public Sidewalks,1000,2061,9002,77000.0,900001,2024-01-10T00:00:00,2024-02-10T00:00:00
e1502099-a868-4b8c-a582-cd17ef756eff,TABS2024008637,Geico Insurance - The Colony,2024-01-05T10:52:42.617,3008,The Colony Plaza,1727,2061,9002,175000.0,900001,2024-01-24T00:00:00,2024-03-29T00:00:00
72a52ad6-ab04-43a1-a6d6-e25a3a40e0c5,TABS2024008609,DESI CHOWRASTHA,2024-01-04T17:25:22.27,3009,DESI CHOWRASTHA,623,2061,9002,200000.0,900001,2024-04-01T00:00:00,2024-10-30T00:00:00
f5d8b8ab-9ae1-4ec3-acb1-244471095902,TABS2024008599,The Meadows Trail,2024-01-04T15:53:39.43,3008,The Meadows Trail,902,2061,9001,1000000.0,900001,2024-02-01T00:00:00,2024-05-01T00:00:00
6994a861-c522-48b2-8744-4f51a1d79541,TABS2024008562,Texas Neurological Surgery 2400,2024-01-04T11:36:46.697,3008,Frisco Square,623,2061,9002,242600.0,900001,2024-01-29T00:00:00,2024-05-01T00:00:00
81489950-7cb0-460a-8bc0-44457d4f079f,TABS2024008552,Harvest Multi-Family,2024-01-04T11:01:45.533,3008,Harvest Multi-Family,61,2061,9001,1414000.0,900001,2024-04-01T00:00:00,2026-03-31T00:00:00
26875859-1df5-4fa4-b9a8-720b0ca77d0d,TABS2024008541,Texas Neurological Surgery,2024-01-04T10:20:01.483,3008,Frisco Square,623,2061,9002,73525.0,900001,2024-01-29T00:00:00,2024-05-01T00:00:00
cdeaf117-045e-4396-9631-6858edeb4d7d,TABS2024008510,Seaborn Cir,2024-01-03T16:53:17.603,3008,Massey Shop,1374,2061,9001,235000.0,900001,2024-01-15T00:00:00,2024-02-15T00:00:00
5b721c0b-f3f7-499f-8641-f1cc0a57048b,TABS2024008492,Fatburger,2024-01-03T15:37:45.81,3009,Epoch on Eagle,445,2061,9002,300000.0,900001,2024-01-31T00:00:00,2024-06-30T00:00:00
f35307d6-f9dc-44f3-9b15-f93414d80f97,TABS2024008467,SHM Pier 121 D Dock Replacement,2024-01-03T13:04:28.307,3009,Safe Harbor Pier 121,985,2061,9001,3981200.0,900001,2024-01-15T00:00:00,2024-04-15T00:00:00
82c788b8-09ea-4c5b-a64b-61fdaf29c246,TABS2024008455,BSWH Denton Walk-in Cooler,2024-01-03T11:28:50.717,3008,The Heart Hospital Denton,445,2061,9003,67817.0,900001,2024-01-31T00:00:00,2024-04-30T00:00:00
00c1c080-cd47-43b5-92e4-2e2d161c303e,TABS2024008423,MassageLuXe-Frisco,2024-01-02T14:23:27.313,3008,Frisco Lakes,623,2061,9002,400000.0,900001,2024-02-01T00:00:00,2024-04-01T00:00:00
b6ecac5d-bd3e-4053-a105-8a7a6146c385,TABS2024008396,Jefferson Bonnie Brae,2024-01-02T10:09:55.233,3008,Clubhouse/Leasing Center,445,2061,9001,250000.0,900001,2024-04-01T00:00:00,2026-04-01T00:00:00
30f9ca08-2afe-4600-b267-804068fddb08,TABS2024008357,Discover Strength,2023-12-29T10:33:46.81,3008,Discover Strength,985,2061,9002,256700.0,900001,2024-01-22T00:00:00,2024-04-22T00:00:00
b58c61f2-1f66-4931-b401-ec9545e44079,TABS2024008236,Impress Graphics,2023-12-27T08:49:11.937,3009,Impress Graphics,445,2061,9002,75000.0,900001,2024-01-05T00:00:00,2024-03-01T00:00:00
bfadb7f5-7012-4a19-af80-494a479e2cc8,TABS2024008225,Mayhill Multifamily,2023-12-26T16:25:34.113,3009,Michaels Student Living - Mayhill Multifamily,445,2061,9001,64000000.0,900001,2024-05-03T00:00:00,2024-05-05T00:00:00
42959cea-7c07-408f-b1a5-93e6cc1a7337,TABS2024008195,Project Spruce,2023-12-26T08:04:32.517,3008,Project Spruce,1472,2061,9001,10545106.0,900001,2024-01-15T00:00:00,2024-12-02T00:00:00
430b8eb8-7797-4391-88e6-7480b0c28bd2,TABS2024008172,Primoris,2023-12-22T14:39:38.97,3009,Primoris,445,2061,9001,3900000.0,900001,2024-01-31T00:00:00,2028-09-08T00:00:00
13252f51-d26a-4100-8d10-d8a41e7877f3,TABS2024008169,Denton MEP,2023-12-22T14:28:13.453,3008,Denton MEP,445,2061,9002,905000.0,900001,2024-01-31T00:00:00,2028-06-30T00:00:00
8dbfd377-cb79-40ea-8e27-866729f01cca,TABS2024008090,Stewart Creek Remodel - Phase 2,2023-12-21T16:58:09.85,3009,Stewart Creek Senior Center,1727,2061,9002,500000.0,900001,2024-02-01T00:00:00,2024-11-01T00:00:00
954d7862-7566-4202-a55f-b1c8138d089c,TABS2024008039,Montessori School Providence Village,2023-12-21T14:37:12.953,3009,Montessori School Providence Village,1409,2061,9001,1500000.0,900001,2024-01-15T00:00:00,2024-02-01T00:00:00
6faa36a4-9edb-4f7d-901d-f219037b960b,TABS2024008023,Denton Mayhill Logistics Bldg 1 - Spec Suite,2023-12-21T13:47:54.45,3008,Denton Mayhill Logistics Building 1,445,2061,9001,400000.0,900001,2024-02-01T00:00:00,2024-04-25T00:00:00
dd89faa2-6b63-4241-97bd-801eb11f2599,TABS2024007999,Discover Strength,2023-12-21T12:27:56.813,3008,Discover Strength,985,2061,9002,256700.0,900001,2024-01-22T00:00:00,2024-04-22T00:00:00
d43c8ce0-bef5-495e-a649-3dddddeca50a,TABS2024007970,CP Midway /121,2023-12-21T10:37:12.563,3008,Leasing Center,985,2061,9001,1000000.0,900001,2024-03-15T00:00:00,2025-03-26T00:00:00
7b19dc0e-ce7c-4931-a4c1-55d72d06d728,TABS2024007961,Dinkers Pickleball Club,2023-12-21T09:59:31.747,3009,Dinkers Pickleball Club,445,2061,9002,750000.0,900001,2024-01-15T00:00:00,2024-04-15T00:00:00
7d3e2860-24fe-4fcc-92f8-caf1a96abd5c,TABS2024007956,Dunkin' Drive-Thru Restaurant,2023-12-21T09:36:51.587,3009,Hebron Heights,269,2061,9002,400000.0,900001,2024-02-26T00:00:00,2024-05-20T00:00:00
8218ae22-7518-4855-bfd4-9d880c539f18,TABS2024007942,Kumon Learning Center,2023-12-20T19:54:01.717,3008,Tartan Village,763,2061,9002,80000.0,900001,2024-01-05T00:00:00,2024-03-15T00:00:00
612e468c-a67d-43f7-a932-6f135b4a0c3a,TABS2024007916,SHM Pier 121 T Dock Replacement,2023-12-20T15:47:23.227,3009,Safe Harbor Pier 121,985,2061,9001,772000.0,900001,2024-01-15T00:00:00,2024-05-31T00:00:00
df3602c5-7c1c-400d-8023-a70c87aa6c0f,TABS2024007881,Denton Community Based Outpatient Clinic,2023-12-20T13:39:57.583,3009,Midway Mall,445,2061,9002,5000000.0,900001,2024-01-21T00:00:00,2024-07-31T00:00:00
bf1b0aad-f240-4451-8479-78811dcff19c,TABS2024007802,Timber Creek Trail Segment F,2023-12-19T16:53:29.493,3009,Timber Creek Trail,985,2061,9001,3000000.0,900001,2024-06-01T00:00:00,2025-06-01T00:00:00
d38b05bf-31a0-4329-9994-89d7dec91366,TABS2024007742,TECC-E Add/Reno,2023-12-19T11:33:44.787,3008,TECC-E,985,2061,9002,13200000.0,900001,2024-03-01T00:00:00,2025-10-05T00:00:00
2cd19e99-bc7c-4999-8b31-a627ddd4980a,TABS2024007629,Krum Boat & RV Storage,2023-12-18T11:43:41.543,3008,Building #5,902,2061,9001,90000.0,900001,2023-12-01T00:00:00,2024-04-01T00:00:00
e023cf13-51e7-48d4-a6a4-9a7ab59425e8,TABS2024007623,Krum Boat & RV Storage,2023-12-18T11:21:01.103,3008,Building #5,902,2061,9001,90000.0,900001,2022-12-01T00:00:00,2024-04-01T00:00:00
783e270e-1c07-4318-a56c-68b632ec09f3,TABS2024007526,Body20,2023-12-15T11:51:42.523,3009,"Lexington Village, Building A",623,2061,9002,240000.0,900001,2023-12-18T00:00:00,2024-04-15T00:00:00
d09e1859-cfdb-41e4-80a7-2e91c7e6e33d,TABS2024007313,Fastenal Expansion Ph III ADD ON,2023-12-13T11:38:41.597,3009,Fastenal Building,445,2061,9002,247847.0,900001,2024-01-15T00:00:00,2024-03-31T00:00:00
f14ed5e9-36d4-45f4-b720-7847a2141e14,TABS2024007285,"Fort Worth (DFW6s), TX (Fence Security)",2023-12-13T08:37:58.103,3009,"#3005-503 Fort Worth (DFW6), TX eCommerce Building",606,2061,9002,1110094.0,900001,2024-01-08T00:00:00,2024-03-29T00:00:00
7701a114-c8ca-481f-8b14-2f7e90eea4df,TABS2024007207,Pinch A Penny #284,2023-12-12T10:38:35.657,3009,2721 Little Elm Parkway,1000,2061,9002,150000.0,900001,2024-01-15T00:00:00,2024-03-15T00:00:00
21213278-b5c4-4331-a9e8-aa75ffed581c,TABS2024007199,WIRE MESH CORP. - CARROLTON,2023-12-12T10:09:39.107,3008,WIRE MESH CORP. - CARROLTON,269,2061,9001,500000.0,900001,2024-12-01T00:00:00,2025-12-01T00:00:00
3573e269-cd3d-4165-bf89-1efc2c3d3cce,TABS2024007161,"CCW - The Colony,TX",2023-12-11T16:00:55.517,3008,Club Car Wash,1727,2061,9001,2500000.0,900001,2024-06-01T00:00:00,2025-02-28T00:00:00
2b3eb4d5-5a82-44ff-b72b-87524c8b3f4a,TABS2024007124,Physics Labs 205&206 Renovation,2023-12-11T13:00:53.463,3009,University of North Texas - Physics Lab,445,2061,9002,746000.0,900001,2024-01-08T00:00:00,2024-04-08T00:00:00
37bdef26-28ec-4b6d-9729-e1b18156874d,TABS2024007123,DFW Indoor Sports,2023-12-11T12:58:08.15,3008,16230 Three Wide Dr.,606,2061,9002,500000.0,900001,2023-12-11T00:00:00,2024-06-11T00:00:00
a3cf58d7-2f93-46c9-b596-ccbca49dfbd5,TABS2024007058,VENEZIA NAIL SPA,2023-12-09T16:14:56.67,3008,HIGHLANDS OF FLOWER MOUND,586,2061,9002,202000.0,900001,2024-01-01T00:00:00,2024-05-30T00:00:00
0f149bfd-0d2c-41ec-9f10-3f18b176ca56,TABS2024007057,SAN IDLI,2023-12-09T16:12:00.45,3009,SAN IDLI,623,2061,9002,400000.0,900001,2024-02-01T00:00:00,2024-12-31T00:00:00
eee3ce4f-fc5c-43ac-af28-48240425907f,TABS2024001600,"Business Park Addition (304 FM 1830 Lot 6, Argyle, TX)",2023-09-22T18:34:20.627,3009,"Saginaw Business Park, LLC",61,2061,9001,450000.0,900001,2023-10-01T00:00:00,2024-04-01T00:00:00
d4915706-246f-4db6-bfdc-a68f670d07f0,TABS2024001597,Aura Crown Centre Phase - III,2023-09-22T16:26:18.113,3009,Leasing Center,985,2061,9001,40000000.0,900001,2023-12-01T00:00:00,2025-12-01T00:00:00
55389b7d-e5ff-4d77-acb6-d308ed6be92d,TABS2024001565,Chair King Denton,2023-09-22T12:14:33.33,3009,Chair King Denton,445,2061,9002,900000.0,900001,2023-12-25T00:00:00,2024-07-22T00:00:00
1a0f70d2-d401-4e39-99cc-d7d759fdac5d,TABS2024001534,Silveron Park Bldg.12,2023-09-22T09:11:04.293,3009,Silveron Park Office Bldg. 12,586,2061,9001,19000000.0,900001,2024-01-01T00:00:00,2024-08-31T00:00:00
d3aa3463-cf28-4c2d-a527-ac6b175fb0fb,TABS2024001514,Fiesta - Lewisville,2023-09-21T17:38:23.89,3009,Fiesta - Lewisville,985,2061,9002,2500000.0,900001,2023-11-15T00:00:00,2024-04-15T00:00:00
44921d74-c572-4561-a6d7-4e6c7d9ae9e5,TABS2024001459,Panhandle Multifamily,2023-09-21T12:42:25.41,3008,Panhandle Rec/ Leasing,445,2061,9001,500000.0,900001,2024-01-02T00:00:00,2024-07-11T00:00:00
0193544e-f1fb-48d6-be8f-86e67d681dd5,TABS2024001434,Kings III,2023-09-21T10:52:45.1,3008,751 Canyon Drive,368,2061,9002,185000.0,900001,2023-10-01T00:00:00,2023-12-01T00:00:00
a520e3d5-eeb6-482e-811d-bfd25116ab30,TABS2024001426,McClain's RV - Demo,2023-09-21T10:23:17.13,3009,McClain's RV,1557,2061,9002,100000.0,900001,2023-10-09T00:00:00,2023-12-31T00:00:00
99d078c2-9c1d-4ccb-b7a4-9c26dd8e71f2,TABS2024001404,2840 Village Parkway Interior Renovation,2023-09-20T17:35:14.53,3009,2840 Village Parkway,763,2061,9002,200000.0,900001,2023-10-30T00:00:00,2023-12-31T00:00:00
d7f267a1-25b4-4c53-a4cc-dcf5d571c25c,TABS2024001345,Gateway Lot 1,2023-09-20T12:24:35.583,3009,Gateway Lot 1,61,2061,9001,2500000.0,900001,2023-12-04T00:00:00,2024-07-15T00:00:00
72423648-d03b-4571-a61a-2343a0b95615,TABS2024001237,Burn Boot Camp Little Elm,2023-09-19T12:45:00.67,3008,Burn Boot Camp,1000,2061,9001,370000.0,900001,2024-01-01T00:00:00,2024-04-01T00:00:00
70c16ef5-b3f6-405a-9ca0-ea4af6c0e139,TABS2024001235,PECAN SQUARE PHASE 4C - PARK IMPROVEMNET & PICKLEBALL COURTS,2023-09-19T12:35:07.997,3009,PECAN SQUARE PHASE 4C - PARK IMPROVEMNET & PICKLEBALL COURTS,1246,2061,9001,1538128.0,900001,2023-07-01T00:00:00,2023-12-31T00:00:00
256e22cc-230e-4455-9287-cabee4eebfee,TABS2024001233,PECAN SQUARE PHASE 3A - AMENITY CENTER,2023-09-19T12:29:01.12,3009,PECAN SQUARE PHASE 3A - AMENITY CENTER,1246,2061,9001,2151368.0,900001,2023-07-01T00:00:00,2024-04-01T00:00:00
