project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
DNT & W Frontier Pkwy FSU,TABS2025024173,Chick-fil-A,"N Dallas Pkwy, Prosper, TX 75078",Denton,11/10/2025,3/26/2026,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.",New 5071 SQ.FT. restaurant with drive thru & stand alone canopies.,"5,071 ft 2","Chick-fil-A, Inc.","5200 Buffington Road, Atlanta, Georgia 30349",(404) 765-8000,,"Mayse & Associates, Inc.","14881 Quorum Drive, Suite 800, Dallas, Texas 75254",972368038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024173
DAL-597 New Fuel Center,TABS2025024172,DAL-597 Fuel Center,"26587 E University Drive, Little Elm, TX 76227",Denton,11/10/2025,6/26/2026,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",Construct New Fuel Center on Kroger-owned lot. Total SF is 179.,179 ft 2,The Kroger Company,"751 Freeport Parkway, Coppell, Texas 75019",(469) 645-7959,,Pickering Inc,"6363 Poplar Avenue Ste. 300, Memphis, Tennessee 38119",(901) 726-0810,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024172
Highmeadow Park,TABS2025024165,Highmeadow Park,"326 Highmeadow Drive, Aubrey, TX 76227",Denton,12/1/2025,8/1/2026,"$400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Small parking lot with ADA access to sidewalk. Two small play structures and site furnishings on artificial turf. Planting and irrigation added to small park. ,"5,000 ft 2",City of Aubrey,"107 S. Main Street, Aubrey, Texas 76227",(469) 678-1684,,Westwood PS,"11000 Frisco St. Suite 400, Frisco, Texas 75033",214-451-2765,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024165
"HIGHLANDS AT PANTHERCREEK MT 2 - FRISCO, TX",TABS2025024148,"HIGHLANDS AT PANTHERCREEK MT 2 - FRISCO, TX","NEC OF FM423 & PANTHERCREEK PKWY, Frisco, TX 75033",Denton,11/1/2025,4/30/2026,"$1,072,350",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell Building,"9,460 ft 2",RBHJ REAL ESTATE LLC,"417 WARWICK BLVD, Lewisville, Texas 75056",(214) 619-9929,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024148
"HIGHLANDS AT PANTHERCREEK MT 1 - FRISCO, TX",TABS2025024142,"HIGHLANDS AT PANTHERCREEK MT 1 - FRISCO, TX","NEC OF FM423 & PANTHERCREEK PKWY, Frisco, TX 75033",Denton,11/1/2025,4/30/2026,"$990,500",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell Building,"8,384 ft 2",URBAN EQUITIES AT PANTHER CREEK & 423 RETAIL LLC,"2707 POINT VISTA DR, Lewisville, Texas 75067",(214) 619-9929,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024142
"SANDBOX SCHOLARS PRESCHOOL - FTW, TX",TABS2025024125,"SANDBOX SCHOLARS PRESCHOOL - FTW, TX","NEAR SEC OF AMAZON DR & ROARING RIVER RD, Fort Worth, TX 76247",Denton,10/1/2025,3/31/2026,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Sandbox Scholars Preschool,"12,400 ft 2",RIVERS EDGE NEIGHBORHOOD SHOPS BY SLATE LLC,"5729 LEBANON RD STE 144-589, FRISCO, Texas 75034",(516) 289-4190,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024125
"RIVERS EDGE MT 2 - FTW, TX",TABS2025024073,"RIVERS EDGE MT 2 - FTW, TX","NWC OF BLACKWATER TRL & SH 114, Fort Worth, TX 76247",Denton,10/1/2025,3/31/2026,"$900,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell,"10,270 ft 2",RIVERS EDGE NEIGHBORHOOD SHOPS RETAIL II LLC,"5729 LEBANON RD STE 144-589, FRISCO, Texas 75034",(516) 289-4190,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024073
"RIVERS EDGE MT 1 - FTW, TX",TABS2025024071,"RIVERS EDGE MT 1 - FTW, TX","NWC OF BLACKWATER TRL & SH 114, Fort Worth, TX 76247",Denton,10/1/2025,3/31/2026,"$900,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell,"10,262 ft 2",RIVERS EDGE NEIGHBORHOOD SHOPS RETAIL I LLC,"5729 LEBANON RD STE 144-589, FRISCO, Texas 75034",(516) 289-4190,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024071
Furst Ranch Phase I Infrastructure,TABS2025024041,Furst Ranch Phase I Infrastructure,"Intersection of FM1171 & US 377, Flowermound, TX 76226",Denton,10/1/2025,4/1/2026,"$28,650,102",New Construction,"This project is privately funded, on private land for private use.",Civil infrastructure work for a larger commercial and residential infrastructure.,"986,329 ft 2","1171 Commercial, LLC","2591 Lakeside Parkway, Suite 100, Flower Mound, Texas 75022",(972) 982-8250,,"The John R. McAdams Company, Inc","4400 State Highway 121 Ste 800, Lewisville, Texas 75056",(936) 668-2230,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024041
Basketball court and training rooms,TABS2025023983,International Technology Center,"4240 INTERNATIONAL PARKWAY, SUITE 120, Carrollton, TX 75007",Denton,8/19/2025,10/30/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor demolition of interior walls, concrete slab cutting for new bathrooms, new walls, and ceilings for offices, classrooms and bathrooms. Install new HVAC, lighting and plumbing for bathrooms, drinking fountains and sinks.","11,300 ft 2",RICH YOUNG COMPANY,"5210 LBJ FREEWAY, SUITE 150, DALLAS, Texas 75287",(972) 236-7645,AMIR AHMAD,KNIGHT GROUP ARCHITECTS,"4019 SHADY FORGE TRAIL, ARLINGTON, Texas 76005",(817) 791-3235,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023983
TOYOTA PLANO TX - SECURITY UPGRADES - INTERIOR,TABS2025023978,6 EXISTING LOBBIES ALTERATIONS (Main / E1 / E2 / W1/ W2 / W4 Lobbies),"6565 HEADQUARTERS DRIVE, Plano, TX 75024",Denton,9/22/2025,9/22/2026,"$5,893,818",Renovation/Alteration,"This project is privately funded, on private land for private use.",Securing the existing lobbies with controlled access and glass wall / minor flooring replacement / revolving door addition / demo of existing turnstiles.,"12,500 ft 2",TOYOTA MOTOR NORTH AMERICA INC,"6565 HEADQUARTERS DR. W-1-3C J FONG, PLANO, Texas 75024",(469) 430-4255,,BHDP Architecture,"302 West Third St. Suite 500, Cincinnati, Ohio 45202",(614) 827-9577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025023978
