project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
T MOBILE,TABS2025005575,T MOBILE,"2515 W UNIVERSITY DR, Denton, TX 65201",Denton,1/19/2025,2/21/2025,"$211,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF EXISTING T MOBILE STORE,"2,968 ft 2",FIDELIS REALTY PARTNERS,"5207 McKINNEY AVE, DALLAS, Texas 75205",(469) 289-4304,,FUZION,"20551 N PIMA RD, SCOTTSDALE, Arizona 85255",(602) 810-7454,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005575
Office Renovation,TABS2025005548,HS/SA #1 LC,"6011 Morriss Road, Suite 200, Flower Mound, TX 75028",Denton,12/16/2024,5/2/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing 2,831 SF space. Area of renovation space is 1,194 SF","1,194 ft 2",HS/SA #1 LC,"6011 Morriss Road, Suite 200, Flower Mound, Texas 75028",972-874-3957,,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005548
Marshall Durham Middle School 20-Year Life Cycle Maintenance and Repair Project,TABS2025005512,Marshall Durham Middle School,"2075 EDMONDS LN, Lewisville, TX 75067",Denton,5/24/2025,8/1/2026,"$21,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovations to existing building,"100,182 ft 2",Lewisville Independent School District,"1565a W Main St, Lewisville, Texas 75067",469-713-5200,,VLK Architects Inc,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005512
Clayton Downing Middle School 20-Year Life Cycle Maintenance and Repair Project,TABS2025005511,Clayton Downing Middle School,"5555 BRIDLEWOOD BLVD, Flower Mound, TX 75028",Denton,5/24/2025,8/1/2026,"$21,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovations to existing building,"127,951 ft 2",Lewisville Independent School District,"1565a W Main St, Lewisville, Texas 75067",469-713-5200,,VLK Architects Inc,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005511
Creek Valley Middle School 20-Year Life Cycle Maintenance and Repair Project,TABS2025005509,Creek Valley Middle School,"4109 Creek Valley BLVD, Carrollton, TX 75010",Denton,5/24/2025,8/1/2026,"$21,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovations to existing building,"127,951 ft 2",Lewisville Independent School District,"1565a W Main St, Lewisville, Texas 75067",469-713-5200,,VLK Architects Inc,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005509
Paris Baguette,TABS2025005494,Paris Baguette,"2000 Long Prairie Road, Flowermound, TX 75022",Denton,1/1/2025,4/1/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial tenant improvement of existing Dairy Queen freestanding building for new food service establishment - Paris Baguette.  New kitchen equipment, interior partition walls, plumbing, mechanical, and electrical scopes.  No exterior or structural","2,450 ft 2",Maask Hospitality LLC,"2000 Long Prairie Road, Flower Mound, Texas 75022",(469) 394-3923,,ONE Architecture,"8686 N. Central Avenue Suite 166, Phoenix, Arizona 85020",(602) 266-2712,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005494
Glen Coe Flex Space,TABS2025005481,Glen Coe Flex Space,"1104 FM 156 S., Justin, TX 76247",Denton,1/1/2025,1/1/2026,"$2,400,000",New Construction,"This project is privately funded, on private land for private use.","Build a 14,300 sq ft building for flex spaces. 9 potential spaces.","14,300 ft 2",Laura Hill,"14942 FM 156 S., Justin, Texas 76247",(817) 797-0782,,WaaL Architecture,"14902 Preston Road, Dallas, Texas 75254",(817) 691-6621,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005481
Curry Up Now,TABS2025005429,Flower Mound Towne Center,"2717 Cross Timbers Rd ste. A-400, Flower Mound, TX 75028",Denton,12/2/2024,2/28/2025,"$307,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second Generation Tenant finish out for small restaurant. No change of use.,"2,361 ft 2",Weitzman Group,"3102 Maple Ave. Ste. 500, Dallas, Texas 75201",(214) 442-7508,"EKAM Gourmet Kitchens 1, LLC",Landry Architects,"1202 Richardson Dr ste. 106, RICHARDSON, Texas 75080",(214) 631-6941,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005429
SHINWARI KITCHEN,TABS2025005411,SHINWARI KITCHEN,"2425 FM 544 Bldg 1 #Ste 100, Lewisville, TX 75056",Denton,2/1/2025,8/31/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel ,"1,616 ft 2",WINDHAVEN PARKER LLC,"5729 LEBANON RD #STE 144-589, Frisco, Texas 75034",(214) 718-2626,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005411
Uptown Cheapskate Little Em,TABS2025005404,The District in Little Elm,"300 Lakefront Dr Ste 100, Little Elm, TX 75068",Denton,11/18/2024,1/15/2025,"$433,000",New Construction,"This project is privately funded, on private land for private use.",Build out retail store location in shell building,"7,900 ft 2",10018 Ingram II LLC,"1370 Jetstar Ave Ste 100, Henderson, Nevada 89052",(682) 362-8495,Jeffrey Martin,Basecamp Franchising,"39 E Eagle Ridge Dr, North Salt Lake, Utah 84054",(801) 359-0071,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005404
Gatti's Pizza - Hickory Creek (Dallas),TABS2025005399,Wal-Mart,"1035 Hickory Creek Blvd., Hickory Creek, TX 75065",Denton,1/6/2025,3/3/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of a Gatti's Pizza into an existing tenant lease space in an existing Wal-Mart.,"2,011 ft 2",Walmart Stores East,"2608 SE J Street, Bentonville, Arkansas 72712",(479) 380-8964,,Morris & Associates,"14139 Huffmeister Road, Cypress, Texas 77429",(832) 653-3243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005399
Avenue A Multifamily,TABS2025005363,Avenue A Multifamily,"1234 Avenue A, Denton, TX 76201",Denton,7/28/2025,5/28/2027,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",Construction of 3-story apartment building over a single-story open-air parking garage. ,"38,400 ft 2",1234 AVE A LLC,"3225 Turtle Creek Boulevard suite 804, Dallas, Texas 75219",(972) 965-2071,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005363
EMMAS LAUNDROMAT,TABS2025005329,EMMAS LAUNDROMAT,"1093 W MAIN ST #STE. 210, Lewisville, TX 75067",Denton,2/1/2025,8/31/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"3,933 ft 2",TSCA-260 LLC,"301 S SHERMAN ST, RICHARDSON, Texas 75081",(972) 669-8440,,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005329
SABAIDEE LAO & THAI STREET FOOD,TABS2025005326,THE MARKET @ HEBRON,"1757 E. HEBRON PARKWAY, #100, Carrollton, TX 75010",Denton,11/15/2024,1/30/2025,"$158,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL OF EXISTING 800 SF LEASE SPACE FOR TAKE-OUT RESTAURANT USE ...,800 ft 2,BOI SINGHARAJ,"6501 MATSON DRIVE, THE COLONY, Texas 75056",(401) 368-1730,,J. C. HSU ARCHITECT,"1206 APOLLO ROAD, #851191, RICHARDSON, Texas 75085",(214) 727-3227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005326
WISDOM ACADEMY STORM SHELTER,TABS2025005301,WISDOM ACADEMY,"1800 GOLDEN TRAIL CT, Carrollton, TX 75010",Denton,2/15/2025,8/15/2025,"$2,100,000",New Construction,"This project is privately funded, on private land for private use.",BUILD A NEW 2500 SQ.FT. EXERCISE/STORM SHELTER BUILDING.,"2,500 ft 2",Wisdom Academy,"1935 Old Denton Road, Carrollton, Texas 75006",(469) 235-4387,,Kline Hardin Architects,"1921 State Highway 121, Suite 250, Lewisville, Texas 75056",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005301
Roanoke Village One,TABS2025005236,Roanoke Village,"700 S. Hwy 377, Roanoke, TX 76262",Denton,1/6/2025,11/21/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New shell building.,"11,000 ft 2",Tim Nystrom,"311 S. Oak Street Ste 250, Roanoke, Texas 76262",(214) 995-8668,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005236
Supreme Boil,TABS2025005224,Supreme Boil,"2321 Cross Timbers S#413, Flower Mound, TX 75028",Denton,11/30/2024,3/24/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial interior remodeling by new tenant ,"4,800 ft 2",Ling Cui Wang,"2321 Cross TImbers S#413, Flower Mound, Texas 75028",(860) 861-9997,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005224
