project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Office Finish Out For A Speculative Space - 3411-1 Mingo,TABS2025004480,3411 Mingo Building 1,"3411-1 Mingo Road, Denton, TX 76208",Denton,12/2/2024,1/31/2025,"$399,250",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is an interior office finish out in an existing building. ,"1,830 ft 2",EQT Exeter,"16633 North Dallas Parkway Suite 280, Addison, Texas 75001",(214) 316-0620,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004480,Space Planning Specialists LLC,"906 Cottonwood Way, Josephine, Texas 75189",(972) 414-9391,
Mission St Bldg 8,TABS2025004469,Building 8,"2459 Fort Worth Dr, Denton, TX 76205",Denton,12/2/2024,4/1/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.","New 4,000 SF shell building with existing parking.","4,000 ft 2",Key Custom Homes,"2421 Fort Worth Dr., Denton, Texas 76205",(940) 565-6700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004469,"Dallas Proctor, Architect","1602 W. Business 380, S 800, Decatur, Texas 76234",(214) 244-0506,
Mission St. Bldg 7,TABS2025004424,Mission St. Bldg 7,"2437 Fort Worth Dr., Denton, TX 76266",Denton,11/29/2024,2/28/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Provide 2 different tenants in a 4,000 SF shell bldg.  Parking is existing.","1,080 ft 2",Key Custom Homes,"2421 Fort Worth Dr., Denton, Texas 76205",(940) 565-6700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004424,"Dallas Proctor, Architect","1602 W. Business 380, S 800, Decatur, Texas 76234",(214) 244-0506,
Boujee Bloom,TABS2025004405,Boujee Bloom,"1720 Dr Sanders Rd., Aubrey, TX 76227",Denton,12/1/2024,3/31/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",One metal building warehouse/office 4500sf,"4,500 ft 2",Brighton Abbey LLC,"220 Lake Trail Ct., Double Oak, Texas 76227",(214) 675-7595,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004405,"RDGS-Architects, LLC","406 West Ash St., Celina, Texas 75009",(972) 977-0641,
Loop 288 & E McKinney St,TABS2025004357,Starbucks,"100 S Loop 288, Denton, TX 76209",Denton,6/2/2025,8/18/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reno fo existing Starbucks including minor wall framing, casework, finishes & MEP work. 2,135sf","2,135 ft 2","CJ Real State, LLC","3825 Camp Bowie Blvd, Fort Worth, Texas 76107",(817) 665-2352,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004357,"Design Forum Architects, Inc.","2056 Byers Road, Miamisburg, Ohio 45342",(844) 804-7700,Tabitha Sherman - Starbucks
Behavioral Health O.P. Remodel,TABS2025004339,Behavioral Health,"2012 West University Drive, Denton, TX 76201",Denton,12/15/2024,3/15/2025,"$875,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out of existing office space.,"10,776 ft 2","Universal Health Services, Inc.","367 Gulph Road, King of Prussia, Pennsylvania 19406",214-803-4390,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004339,Ingram Architects LLC,"7628 Jennifer Drive, Richland Hills, Texas 76118",817-609-9416,
Veritex Frisco Bank Branch,TABS2025004251,Veritex Frisco Bank Branch & Spec Office,"NE Corner of Championship Drive and PGA Parkway, Frisco, TX 75033",Denton,6/1/2025,1/1/2026,"$950,000",New Construction,"This project is privately funded, on private land for private use.","Build out of new interior space (4,680SF), including general construction and MEP modifications.","2,300 ft 2",Veritex Community Bank,"8214 Westchester Dr. Suite 800, Dallas, Texas 75225",(972) 349-6129,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004251,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,
Veritex Frisco Executive Office,TABS2025004247,Veritex Frisco Bank Branch & Spec Office,"NE Corner of Championship Drive and PGA Parkway, Frisco, TX 75033",Denton,6/1/2025,1/1/2026,"$950,000",New Construction,"This project is privately funded, on private land for private use.","Build out of new interior space (2,300SF), including general construction and MEP modifications.","2,300 ft 2",Veritex Community Bank,"8214 Westchester Dr. Suite 800, Dallas, Texas 75225",(972) 349-6129,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004247,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,
Veritex Frisco Bank Branch & Spec Office - Interior Amenities,TABS2025004244,Veritex Frisco Bank Branch & Spec Office,"NE Corner of Championship Drive and PGA Parkway Floor 3, Suite 100, Frisco, TX 75033",Denton,1/1/2025,1/1/2026,"$1,850,000",New Construction,"This project is privately funded, on private land for private use.","Interior finish out, interior building amenities, 3rd floor, suite 100, 3645 square feet","3,645 ft 2",Veritex Community Bank,"8214 Westchester Dr. Suite 800, Dallas, Texas 75225",(972) 349-6129,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004244,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,
Mercedes Benz EV Charging Station,TABS2025004238,Buc-ees,"2800 S I-35, Denton, TX 76210",Denton,11/4/2024,1/17/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use."," Install 4 Alpitronic hyc400 Dual Port Dispenser, install 2 alpitronic hyc400 single port dispensers, install 1 electrical switchgear, install utility infrastructure per utility company requirements.",619 ft 2,Buc-ees LTD,"327 FM 2004, Lake Jackson, Texas 77566",(346) 774-2260,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004238,Seam Group,"21111 Chagrin Blvd #100, Beachwood, Ohio 44122",(657) 545-4212,
Building D Suite 300 Spec Suite,TABS2025004206,The Colony Plaza,"5101 Main Street, The Colony, TX 75056",Denton,12/2/2024,1/15/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",Finishout a spec suite from a cold dark shell,950 ft 2,"Colony 72, LLC","7116 Valjean Ave, Van Nuys, California 91406",(818) 779-3238,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004206,,,,
Loveless & Loveless Attorneys at Law,TABS2025004203,Loveless & Loveless Attorneys at Law,"1800 Fulton Street, Suite 300, Denton, TX 76201",Denton,11/1/2024,6/15/2025,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A few new offices with associated lighting and electrical outlets, no plumbing or exterior work. Approximately 1,000 sf. ","1,000 ft 2",Darcy Loveless,"1800 Fulton Street, Suite 300, Denton, Texas 76201",(940) 300-3050,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004203,Christopher A. Griffiths,"832 Lakeview Court, Coppell, TX75019, Coppell, Texas 75019",(214) 505-8577,
Hampton Inn and Suites,TABS2025004186,Hampton Inn & Suites,"800 Long Prairie Road, Flower Mound, TX 75028",Denton,12/2/2024,4/3/2026,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.","Four Story Hotel, type IIB construction with fully automatic fire sprinkler system. Construction wood framed and wood trusses. Pool is by others with Pool building part of this construction. Two hour rated fire stairs, elevator and laundry chute. ","64,697 ft 2","3S Hospitality, LLC","610 E. Central Texas Expwy, Killeen, Texas 76541",(707) 529-2010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004186,CWS Architects,"2410 Trace Oak, San Antonio, Texas 78232",(210) 846-3759,
