project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
The Brooks of Van Alstyne Phase II,TABS2022012054,The Brooks of Van Alstyne,"645 Blassingame Ave, Van Alstyne, TX 75495",Grayson,4/1/2022,6/30/2023,"$8,214,000",New Construction,"This project is privately funded, on private land for private use.",4 - 3 story apartment buildings w/covered and enclosed parking.,"28,000 ft 2",MPG Texas 7 LLC,"318 West FM 544 Suite D1, Murphy, Texas 75094",(408) 802-8600,Kent Hughlett Architect PLLC,"177 Timberbrook Circle, Denison, Texas 75021",(972) 743-8398,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022012054,
Creekside Condominiums,TABS2022012038,Creekside Condominiums,"1225 Park Place, Sherman, TX 75092",Grayson,7/1/2022,4/1/2024,"$87,000",New Construction,"This project is privately funded, on private land for private use.",parking lot,"13,200 ft 2","Sherman C & G Properties, Ltd","640 N. Ash Street, Muenster, Texas 76252",(940) 736-0262,"M. J. Wright & Associates, Inc","8233 Mid Cities Blvd Suite A, North Richland Hills, Texas 76182",(817) 268-5555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022012038,
GNC KK211 - Sherman Commons,TABS2022011761,Sherman Commons,"3903 US 75, Sherman, TX 75090",Grayson,3/1/2022,6/30/2022,"$68,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant renovation to include paint, electrical, and flooring.","2,054 ft 2",Sherman Commons LP,"PO Box 1000, Lake Buena Vista, Florida 32830",(214) 863-6613,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022011761,
MasterKey Educational Facility Renovation,TABS2022011604,MasterKey Educational Facility,"106 N. Sunset Blvd. Bldg. B, Sherman, TX 75092",Grayson,3/7/2022,7/16/2022,"$112,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation of an existing building.,"6,000 ft 2",Julie Rickey,"106 N. Sunset Blvd. Bldg. B, Sherman, Texas 75092",(903) 870-6014,"Bluestone Partners, LLC","4708 N. FM 1417, Sherman, Texas 75092",(903) 813-1415,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022011604,
CANTINA LIME ,TABS2022010581,CANTINA LIME ,"2300 W MORTON ST., Denison, TX 75020",Grayson,3/1/2022,5/1/2022,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT FINISH OUT ,"9,100 ft 2",CHIP PIAZZA,"2811 SOUTH WOODLAWN , DENISON , Texas 75020",(903) 469-2384,WRIGHT GROUP ARCHITECTS AND PLANNERS PLLC,"1430 S. Broadway ST., Carrollton, Texas 75006",(972) 242-1015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022010581,HECTOR AYALA-GOMEZ
Van Alstyne ISD High School,TABS2022010427,Van Alstyne High School,"700 Collin McKinney Parkway, Van Alstyne, TX 75495",Grayson,4/4/2022,8/1/2024,"$100,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","This project is a new ground-up high school.  There is the main academic building, a CTE Shop building, and several athletic venues around the site.","361,000 ft 2",Van Alstyne ISD,"1096 N. Waco, Van Alstyne, Texas 75495",(903) 482-8802,WRA Architects,"12377 Merit Dr.  Suite 1800, Dallas, Texas 75251",(214) 750-0077,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022010427,
Chipotle Remodel - Big Sherm,TABS2022010391,Chipotle Mexican Grill,"875 Northcreek Dr., Sherman, TX 75090",Grayson,5/16/2022,6/21/2022,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of mostly interior of existing store to add a pick up window and rework some kitchen equipment including a new exterior walk-in cooler,"2,138 ft 2",Lincoln Property Company,"750 Richland Blvd Suite 20, Prosper, Texas 75078",(214) 487-5710,"RED Architecture + Planning, LLC","589 West Nationwide Boulevard Suite B, Columbus, Ohio 43215",614-487-8770,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022010391,Scott Shippey
THE STATION ,TABS2022010149,-,"331 W MAIN ST., Denison, TX 75120",Grayson,1/25/2022,4/22/2022,"$250,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR BUILD OUT ,"800,000 ft 2","DFA, LTD","110 E LOUISIANA #STE. 202A, MCKINNEY, Texas 75069",(214) 405-2493,MATTHEW KING ARCHITECT ,"4308 CHERRY LN. , MELISSA, Texas 75454",(469) 742-0678,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022010149,
Sherman Dollar General Store #23837,TABS2022009919,Sherman Dollar General Store #23837,"2112 South Travis Street, Sherman, TX 75090",Grayson,2/12/2022,9/5/2022,"$900,000",New Construction,"This project is privately funded, on private land for private use.",Build to suit Dollar General Stores.  Building owner will own the building and land and lease to Dollar General.,"10,895 ft 2",HP Investments,"1484 County Road 3101, New Boston, Texas 75570",(903) 276-1735,Drawing the Line,"P.O. BOX 1272, LINDEN, Texas 75563",(903) 756-7847,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022009919,
Walmart 947-607,TABS2022009705,Walmart Supercenter,"401 E US Highway 82, Sherman, TX 75092",Grayson,2/1/2022,7/31/2022,"$135,980",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace grocery freezer walk-in, install new leak detection sensors, install dehumidification units","204,775 ft 2",Wal-Mart R.E. Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 742-5723,Henderson Engineers,"8345 Lenexa Dr, Ste. 300, Lenexa, Kansas 66214",(913) 742-5723,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022009705,
Anytime Fitness Van Alstyne,TABS2022009095,385 N Henry Hynds Expressway,"385 N Henry Hynds Expressway, Van Alstyne, TX 75495",Grayson,1/20/2022,2/28/2022,"$200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Build out of existing shell,"4,695 ft 2",Steve Palmer,"111 Panorama Circle, Pottsboro, Texas 75076",(903) 815-1407,TriLeaf Corporation,"1515 Des Peres Rd, Suite 200, St. Louis, Missouri 63131",(314) 997-6111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022009095,Cage Sawyers
Crumbl Cookies - Sherman,TABS2022008967,Crumbl Cookies - Sherman,"4114 N Us Highway 75, Suite 300, Sherman, TX 75090",Grayson,1/17/2022,4/12/2022,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement buildout for a Crumbl Cookies store. ,"1,860 ft 2",A-S 71 SHERMAN PHASE III LP,"8827 W Sam Houston Pkwy N #200, Houston, Texas 77040",(281) 477-4371,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022008967,
WAREHOUSE DEVELOPMENT FOR FORCED PERFORMANCE,TABS2022008634,FORCED PERFORMANCE PRODUCTION FACILITY,"601 MARTIN DUKE RD., Van Alstyne, TX 75495",Grayson,2/1/2022,12/15/2023,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.","foundation, pemb, plumbing, electrical, hvac and site work","5,940 ft 2",Forced Performance,"601Martin Duke Rd, Van Alstyne, Texas 75495",(972) 984-1800,Tatchio and Associates,"3512 n. frisco rd, Sherman, Texas 75090",(903) 821-5820,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022008634,
Walmart 0947.276,TABS2022008554,Walmart 0947,"401 E US Highway 82, Sherman, TX 75092",Grayson,4/24/2022,7/14/2022,"$1,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",General Remodel to existing store,"147,476 ft 2",Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 273-4000,"Benchmark Group, Inc.","1805 N 2nd Street, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022008554,
Fyzical Therapy & Balance Center,TABS2022008378,Sherman Commons,"3903 US 75 Suite 100, Sherman, TX 75090",Grayson,2/15/2022,4/30/2022,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor renovations with new flooring, paint and fixtures.","2,200 ft 2","Sherman Commons, L.P.","2100 McKinney Ave Suite 800, Dallas, Texas 75201",(214) 863-3282,"EMR Engineering & Design, PLLC","P.O. Box 213 4236 HWY 3630, Annville, Kentucky 40402",(606) 364-2886,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022008378,Sarah Whitworth
Domino's - Sherman Crossroads,TABS2022008329,Domino's,"3260 S US Hwy 75, Sherman, TX 75092",Grayson,1/17/2022,8/31/2022,"$500,000",New Construction,"This project is privately funded, on private land for private use.","New construction, single store QSR for Domino's pizza","3,180 ft 2","PAGA, LTD","430 Churchill Lane, Pottsboro, Texas 75076",(903) 815-1407,BWG Architecture,"218 Emily Ln, Van Alstyne, Texas 75495",(903) 815-9273,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022008329,
Family Dollar Tree,TABS2022008175,Family Dollar Tree,"Hwy 11 & Britton, Tom Bean, TX 75489",Grayson,1/7/2022,8/25/2022,"$700,000",New Construction,"This project is privately funded, on private land for private use.",New retail store,"10,465 ft 2",West Texas FD LLC,"419 Alamo, Lake Charles, Texas 70601",(337) 564-6501,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022008175,
Kroger DAL-573 WIW Remodel,TABS2022007240,Kroger DAL-573 WIW Remodel,"1250 North Preston Road, Prosper, TX 75078",Grayson,8/1/2022,12/16/2022,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Within the Walls remodel,"119,604 ft 2",Kroger Food stores,"751 Freeport Parkway, Coppell, Texas 75019",(469) 645-7955,CDA Architects,"20445 State Highway 249 Suite 200, Houston, Texas 77070",832-678-9232,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022007240,
II-VI Zone 4 Bay 2 Cleanroom Expansion,TABS2022007180,II-VI,"6800 South, US-75, Sherman, TX 75090",Grayson,1/3/2021,10/28/2022,"$2,750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing shell space into new clean room area.,"3,330 ft 2",II-VI,"6800 South, US-75, Sherman, Texas 75090",(214) 679-4125,"MJDII Architects, Inc.","16775 Addison Road, Suite 310, Addison, Texas 75001",(972) 866-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022007180,
CARWASH SHERMAN TEXAS,TABS2022007061,CARWASH SHERMAN TEXAS,"3100 N. HWY 75, Sherman, TX 75090",Grayson,1/15/2022,1/15/2023,"$898,000",New Construction,"This project is privately funded, on private land for private use.","Ground up construstion of a carwash, along with sitework. ","4,553 ft 2",Victron Energy,"3100 N. HWY 75, Sherman, Texas 75090",512-636-9877,"MRP DESIGN GROUP, INC","3450 ACWORTH DUE WEST, Kennesaw, Georgia 30144",770-917-9172,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022007061,
United Built Homes Sales office Sherman Texas,TABS2022006985,Sherman Commons Strip Center,"3903 U.S. HIGHWAY 75 NORTH, SUITE 600 (UNIT 20), Sherman, TX 75090",Grayson,12/20/2021,3/21/2022,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Remodel for Sales Office,"4,002 ft 2",CBRE Retail Property Management,"2100 McKinney Ave., Suite 700, Dallas, Texas 75201",214.863.3282,Jay Ramsey,"1 Devonshire Dr, Conroe, Texas 77304",281-917-6954,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022006985,Donnie Parsons with United Built Homes
Big Coin Laundry,TABS2022006358,"Big Coin Laundry, Inc.","5024 Texoma Parkway, Denison, TX 75020",Grayson,1/5/2022,4/5/2022,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of an existing convenience store to a Coin Laundry,"4,900 ft 2",Arng Tang,"1309 Kentshire Cir, Plano, Texas 75025",(972) 898-3855,Tam Nguyen,"6402 Laurel Valley, Dallas, Texas 75248",(469) 767-0263,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022006358,
Bratcher Funeral Home,TABS2022006061,Bratcher Funeral Home,"401 W. Woodard Street, Denison, TX 75021",Grayson,12/20/2021,7/31/2023,"$475,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","New restrooms, elevator, finishes, and electrical lighting.  New prep and dressing areas.  ","10,500 ft 2",Turrentine Jackson Morrow Funeral Home,"2525 Central Expressway North, Allen, Texas 75013",(972) 562-2601,JST Architects,"4144 N Central Expy, Ste 860, Dallas, Texas 75204",(214) 522-4033,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022006061,
"Skechers - Sherman, TX",TABS2022005586,Skechers,"3606 Town Center Dr Units 2b-3b, Sherman, TX 75092",Grayson,1/3/2022,2/28/2022,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant improvement/buildout to an existing building for the use of retail. Scope of work includes new partitions, finishes, lighting, mechanical, plumbing and electrical. ","9,840 ft 2","JMCR SHERMAN, LLC C/O LINCOLN PROPERTY","2000 MCKINNY AVE SUITE 1000, DALLAS, Texas 75201",(214) 478-5710,Core States Group,"111 3rd Ave S #400, Minneapolis, Minnesota 55401",(612) 547-1338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022005586,"SKECHERS, USA - ALEX GREENHUT"
Hampton Inn & Suites Sherman,TABS2022005453,Hampton Inn & Suites,"305 Cornerstone Dr, Sherman, TX 75092",Grayson,1/1/2022,7/1/2023,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new 4 story hotel,"49,260 ft 2",P&N Sherman LLC,"911 W Loop 281 Suite 211-38, Longview, Texas 75604",(903) 830-1846,ADR Designs LLC,"601 Saddle Hill Dr, Grand Prairie, Texas 75050",(972) 262-1333,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022005453,
QuikTrip # 1919,TABS2022005134,QuikTrip #1919,"3120 Pottsboro Rd., Denison, TX 75020",Grayson,1/1/2022,8/31/2022,"$575,000",New Construction,"This project is privately funded, on private land for private use.","To construct a 4,993 s.f. convenience store with retail gasoline sales.","4,993 ft 2",QuikTrip Corporation,"1120 North Industrial Blvd, Euless, Texas 76039",(817) 786-3182,"Daniel D. Filuk, Architect","300 West Clarendon Suite 320, Phoenix, Arizona 85013",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022005134,
The Retreat,TABS2022004602,The Retreat,"515 First St., Sherman, TX 75090",Grayson,11/18/2021,2/14/2022,"$325,000",New Construction,"This project is privately funded, on private land for private use.",New 8 unit construction ,"4,200 ft 2",Moran Developments LLC,"910 S. Travis st, Sherman, Texas 75090",(903) 821-5803,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022004602,
Say When Brewery,TABS2022004173,Say When Brewery,"111 N Fannin Ave, Denison, TX 75021",Grayson,11/18/2021,2/16/2022,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New bartop seating area, 2 new restrooms, Remodeled kitchen area, window roll up doors installed with bar top area, new walk in refrigerator with tap wall, demolition of non-load-bearing division wall","2,000 ft 2",Jason Fulenchek,"1208 W Main street, Denison, Texas 75021",(425) 802-1263,HD Design Build,"1513 N Wharton St Sherman TX 75092, Sherman, Texas 75092",(903) 815-2901,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022004173,
Lone Star 90 Interior Remodel,TABS2022003749,Lone Star Food Store 90,"4411 N HWY 75, Denison, TX 75020",Grayson,10/25/2021,10/1/2022,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing gas station retail store,"9,000 ft 2",W Douglass Distributing LTD,"325 Forest Avenue, Sherman, Texas 75090",(903) 271-1053,Brister Design Group,"225 N Travis Street, Suite 200c, Sherman, Texas 75090",(210) 274-0009,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022003749,
Tioga ISD Ag Facility,TABS2022003696,Tioga ISD Ag ,"855 McKnight Road, Tioga, TX 76271",Grayson,12/1/2021,7/1/2022,"$1,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Pre-engineered metal building and adjacent site and drives.,"12,838 ft 2",Dr Charles Holloway,"855 McKnight Road, Tioga, Texas 76271",(940) 202-2536,Eikon Consulting Group,"1405 West Chapman Dr, Sanger, Texas 76266",(940) 458-7503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022003696,
903 Brewery,TABS2022003620,903 Brewery,"Northgate Dr & FM 1417, Sherman, TX 75090",Grayson,6/1/2021,9/1/2022,"$7,000,000",New Construction,"This project is privately funded, on private land for private use.","Ground-up construction of a two story office, Brewhouse,Taproom, Restaurant and packing/storage facility","38,685 ft 2",903 Brewers,"1718 S. Elm St, Sherman, Texas 75090",(214) 243-8090,Method Architecture,"2118 Lamar St,Suite 200, Houston, Texas 77003",(713) 842-7500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022003620,
BSW Sherman Cath Expansion,TABS2022003153,Baylor Scott & White Surgical Hospital at Sherman,"3601 N. Calais St., Sherman, TX 75090",Grayson,12/1/2021,8/31/2022,"$3,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Expansion of the surgical suite to add two cath labs.,"2,754 ft 2",BSW Surgical Hospital at Sherman,"3601 N. Calais St., Sherman, Texas 75090",903-813-3728,E4H Architecture,"501 Elm St. Suite 500, Dallas, Texas 75202",817.226.1917 ,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022003153,
