project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
38387 7-Eleven Rev1,TABS2026028745,7-Eleven,"991 S STATE HWY 78, Lavon, TX 75166",Collin,12/3/2026,12/24/2026,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded bulding elevation, clean exterior, repair parking lot, enhance landscaping","3,010 ft 2",SKINNER FAMILY TRUST 1995 THE,"4670 CAMINITO SAN SEBASTIAN, Del Mar, California 92014",(972) 828-7528,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028745,Menemsha Solutions,"20521 Earl St, Torrance, California 90503",310-263-3586,7-Eleven Inc
McKinney Commercial Terminal - Concessions,TABS2026028736,McKinney Commercial Terminal - Concessions,"1910 FM 546, Mckinney, TX 75089",Collin,8/1/2026,12/1/2026,"$750,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Concessions Space in the Terminal Building. Includes a cafeteria, bar, back of house space, etc. The total area is 1660 sq.ft approx.","1,660 ft 2",City of Mckinney,"401 E. Virginia St., McKinney, Texas 75069",972-547-7439,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028736,"Garver Engineering/Corgan Associates, Inc.","401 North Houston Street, Dallas, Texas 75202",214 924 3892,
Lakepointe Church - Lucas Renovation and Addition,TABS2026028725,Lakepointe Church - Lucas,"2242 W Lucas Rd, Lucas, TX 75002",Collin,10/1/2026,12/15/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out of an existing one-story church building. Scope of work includes interior construction, MEP, and life safety systems modifications. 14,532 SF","14,532 ft 2","Lakepointe Church, Inc.","701 E. Interstate 30, Rockwall, Texas 75087",469-698-2200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028725,GFF Design,"3030 Nowitzki Way Ste 400, Dallas, Texas 75219",469-535-0688,
"Bahama Bucks- Anna, TX",TABS2026028720,"Bahama Bucks- Anna, TX","1004 W Rosamond Pkwy suite 600, Anna, TX 75409",Collin,10/17/2026,5/1/2027,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of an existing leased space ,"1,717 ft 2",Shops at Shadowbend,"3773 Richmond Ave suite 800, Houston, Texas 77046",(713) 622-6944,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028720,Fusion AE,"6201 Campus Circle Dr E, Irving, Texas 75063",(972) 570-1288,Jaime Roseboro
Easton,TABS2026028703,Easton,"3600 Shiloh Road, Richardson, TX 75082",Collin,8/31/2026,9/14/2026,"$120,000",New Construction,"This project is privately funded, on private land for private use.",Concrete sidewalk/flatwork and open space area design.,"8,300 ft 2",PULTE HOMES OF TEXAS LP,"9111 Cypress Waters Blvd Suite 100, Coppell, Texas 75019",(817) 903-9218,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028703,"Kimley-Horn and Associates, Inc.","203 West Nash Street, Suite 100, Terrell, Texas 75160",(214) 420-5627,
38342 7-Eleven Rev1,TABS2026028698,7-Eleven,"3000 NORTHSIDE BLVD #A100, Richardson, TX 75080",Collin,11/23/2026,12/14/2026,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded bulding elevation, clean exterior, repair parking lot, enhance landscaping","3,418 ft 2",U T D,"210 W 7TH ST ATTN; OFFICE OF GENERAL COUNSEL - REAL ESTATE, Austin, Texas 78701",(972) 828-7528,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028698,Menemsha Solutions,"20521 Earl St, Torrance, California 90503",310.263.3586,7-Eleven Inc
JMclaughlin Plano - Tenant Improvements,TABS2026028627,Preston Park Village,"1900 Preston Road, Suite 155, Plano, TX 75093",Collin,8/15/2026,12/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","One Level, 1,504 SF Interior Tenant Improvement","1,504 ft 2",BRE Throne Preston Park LLC,"200 Ridge Pike, Suite 100, Conshohocken, Pennsylvania 19428",713-660-4317,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028627,Hall Architecture Studio,"5307 E. Mockingbird Lane, Suite 660, Dallas, Texas 75206",214-801-8108,Jon Blistan
Elan Sculpt Club,TABS2026028624,Elan Sculpt Club at the Star,"3620 The Star Blvd Suite 1215, Frisco, TX 75034",Collin,9/1/2026,10/25/2026,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of Suite 1215; new HVAC, lighting and MEP, new finishes FF&E, logo signage at patio.","31,065 ft 2",Blue Star Frisco Retail LP,"1 Cowboys Way, Frisco, Texas 75034",(469) 388-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028624,Premier Architecture LLC,"14185 Dallas Parkway 1400, Dallas, Texas 75254",214.794.8581,Kim Funk
McKinney Islamic Association,TABS2026028621,McKinney Islamic Association,"5353 Virginia Pkwy, Mckinney, TX 75071",Collin,12/1/2026,3/1/2028,"$10,000,000",New Construction,"This project is privately funded, on private land for private use.",This project is comprised of three buildings.  Building #1 is a mosque with prayer halls & office space.  Building #2 is a gymnasium.  Building #3 will be used for education purposes and will be comprises of classrooms.,"32,484 ft 2",McKinney Islamic Association Inc,"2940 ELDORADO PKWY, McKinney, Texas 75070",(214) 856-4335,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028621,RBA Architects,"521 West Wilshire Blvd Ste. 150 Ste. 150 Ste. 150, Oklahoma City, Oklahoma 73116",(405) 843-0522,
The Mix Cafe & Kitchen,TABS2026028613,Teh shopes at Stonebridge,"2801 S Stonebridge Dr Suite 103, Mckinney, TX 75070",Collin,9/30/2026,1/15/2027,"$282,935",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish - Remodel,"1,500 ft 2",Shoppes at Stonebridge LP,"3318 Bamberg Way, Sugar Land, Texas 77479",(281) 512-6604,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028613,WILLIAM PECK  ASSOC INC,"105 West Main St., LEWISVILLE, Texas 75057",(972) 221-1424,
Celnova,TABS2026028601,Parkway Commons,"5068 W Plano Parkway Suite 122, Plano, TX 75093",Collin,8/20/2026,10/31/2026,"$95,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,095 ft 2",Orthoparkway LLC,"PO Box 96255, Southlake, Texas 76092",(817) 337-3433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028601,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
CommonGood Resale,TABS2026028595,CommonGood Thrift,"7817 Stacy Road, Mckinney, TX 75070",Collin,9/1/2026,5/1/2027,"$229,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation and alteration of 5,240 Square Feet","5,240 ft 2",McDonald's Real Estate Company,"110 N CARPENTER ST #300, Chicago, Illinois 60607",469 850 0124,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028595,Conduit Architecture & Design,"711 N. Tennessee St, Mckinney, Texas 75069",(972) 302-9747,Steve Twyman
