ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate
f3c98524-da10-411c-bab3-59e1e1950ee5,TABS2024000036,Legacy Salon & Day Spa Frisco,2023-09-01T10:50:02.527,3009,Legacy Salon & Day Spa,623,2043,9002,480000.0,900001,2023-10-01T00:00:00,2024-06-30T00:00:00
eed78299-6cc7-4cc8-bde8-dd42d2ea6a8f,TABS2024000030,Palladium Center,2023-09-01T10:23:15.26,3009,Palladium Center LLC,415,2043,9001,820000.0,900001,2023-09-20T00:00:00,2025-09-20T00:00:00
50539f4f-9acd-4b4b-ae64-c3919057429f,TABS2024000028,Crossland Ofc Expan.,2023-09-01T10:17:28.29,3009,Prosper Business Park,1408,2043,9002,220000.0,900001,2023-11-01T00:00:00,2024-04-30T00:00:00
00108332-7c42-4c61-9f13-0d38d74227a5,TABS2024000025,Children’s MCP – Stryker Video Upgrade,2023-09-01T09:44:42.787,3009,Children's Medical Center - Plano,1362,2043,9002,14000000.0,900001,2023-11-01T00:00:00,2024-03-31T00:00:00
066ea5b3-4ec4-4be3-9b3d-57b5e09b511e,TABS2023027275,ON THE RUN LIQUOR,2023-08-31T18:51:58.59,3009,Stacy-Alma Plaza,1107,2043,9002,80000.0,900001,2023-09-30T00:00:00,2023-11-11T00:00:00
495bab3e-b72d-474b-ab0b-7d7a4380c2ed,TABS2023027274,Body20 - Watters Creek,2023-08-31T17:53:48.41,3009,Watters Creek P 750,27,2043,9002,220000.0,900001,2023-10-16T00:00:00,2024-01-22T00:00:00
5593c55e-fd2e-474c-9054-50511686020f,TABS2023027264,Wyndham Garden - Anna,2023-08-31T16:00:55.71,3009,Wyndham Garden - Anna,49,2043,9001,8000000.0,900001,2023-10-01T00:00:00,2024-09-30T00:00:00
06fec5b5-eb7a-4611-a6d9-80bec80f6368,TABS2023027258,"BERRY, LINDSEY",2023-08-31T15:38:18.863,3009,"ADVANCED VISION THERAPY, PLLC",623,2043,9001,368910.0,900001,2023-11-15T00:00:00,2024-02-14T00:00:00
19119817-bc36-4e81-88e6-9ae3d877d23c,TABS2023027248,Millennium Dental,2023-08-31T13:53:13.177,3009,Millennium Dental,1362,2043,9002,137302.0,900001,2023-09-10T00:00:00,2023-12-31T00:00:00
2e624a7e-439f-4abd-8b94-845ecae5f474,TABS2023027235,Plano Fire Station 5 - Renovation & Addition,2023-08-31T12:30:48.167,3009,Fire Station 5,1362,2043,9003,9700000.0,900001,2024-01-01T00:00:00,2025-01-01T00:00:00
5d8d569e-215a-43c3-abca-a5047bf439ed,TABS2023027223,Kung Fu Academy N TX,2023-08-31T11:19:40.297,3007,The Shops at Custer PLaza,1107,2043,9002,170000.0,900001,2023-09-01T00:00:00,2023-10-31T00:00:00
581e025e-71b8-4c2c-86a1-c8a630cc1751,TABS2023027197,Oakley,2023-08-31T08:33:50.153,3009,Stonebriar Centre,623,2043,9002,350000.0,900001,2023-11-13T00:00:00,2024-03-01T00:00:00
2c9641f4-c143-4e2d-b627-037089f74d71,TABS2023027191,Elite Chiropractor Office Buildout,2023-08-31T00:42:53.35,3007,Elite Chiropractor,1362,2043,9002,96500.0,900001,2023-10-02T00:00:00,2023-11-10T00:00:00
48a0c85e-61da-4c34-ad42-159300495675,TABS2023027190,Prestonwade - Suite 201,2023-08-30T22:49:07.15,3009,Prestonwade Professional Building,623,2043,9002,110000.0,900001,2023-10-02T00:00:00,2023-12-08T00:00:00
9b6e0d5c-17f2-4653-9176-4a335eee74c2,TABS2023027160,Prestonwade - Suite 160,2023-08-30T15:11:45.2,3009,Prestonwade Professional Building,623,2043,9002,86000.0,900001,2023-10-02T00:00:00,2023-12-01T00:00:00
7486c89c-deae-4902-bc78-4be251147313,TABS2023027151,DR. ELLEN SHIM,2023-08-30T14:36:30.413,3009,LEXINGTON DENTAL FRISCO,623,2043,9001,285140.0,900001,2023-09-19T00:00:00,2023-12-26T00:00:00
27083d9f-6045-4775-8f9c-3d65e444b3c6,TABS2023027106,GOTCHA COVERED TFO,2023-08-30T10:37:46.663,3008,210 ADRIATIC PKWY,1107,2043,9002,105000.0,900001,2023-09-15T00:00:00,2023-10-15T00:00:00
746ebe10-8856-4885-9dd2-20eeca8508b7,TABS2023027075,"Hibbett #1577 Richardson, TX",2023-08-29T19:10:21.523,3009,Buckingham Square,1453,2043,9002,271280.0,900001,2023-10-09T00:00:00,2023-12-02T00:00:00
37772703-c12b-435c-b207-9f3c137da0a3,TABS2023027072,STRETCHLAB,2023-08-29T17:46:19.563,3008,THE SHOPS AT LEGACY,1362,2043,9002,100000.0,900001,2023-10-01T00:00:00,2023-12-01T00:00:00
01e14176-4e55-42a0-b441-4adef1dcec46,TABS2023027067,Verity Instruments Warehouse Renvoation,2023-08-29T16:48:39.057,3009,Verity Instruments,269,2043,9002,1200000.0,900001,2023-10-16T00:00:00,2024-04-15T00:00:00
37da6692-6965-4696-adbb-8ca5a8461aa6,TABS2023026996,Pillars Christian Learning Center,2023-08-29T10:15:33.137,3009,Pillars Christian Learning Center,1107,2043,9001,2500000.0,900001,2023-11-22T00:00:00,2024-08-21T00:00:00
d69d3883-78cb-4cb2-baca-d0d4dce256bd,TABS2023026987,Pegasus,2023-08-29T09:14:15.067,3007,McKinney Trade Center Building 4,1107,2043,9002,363591.0,900001,2023-09-15T00:00:00,2023-12-01T00:00:00
f5acd4d0-c1b6-4779-9f2a-d44281294917,TABS2023026983,Hear USA - McKinney,2023-08-29T09:02:05.44,3009,Plaza at Stonebridge,1107,2043,9002,180000.0,900001,2023-09-04T00:00:00,2023-12-04T00:00:00
958b4c22-9b73-45aa-9d1d-41d835d0b456,TABS2023026956,Pastry Queens Bakery,2023-08-28T17:17:27.187,3008,Pastry Queens,1362,2043,9002,114500.0,900001,2023-09-18T00:00:00,2023-11-24T00:00:00
01ea9c06-d0cc-4fa2-8c22-43afb5a27f85,TABS2023026926,Custer Rolater CPA Office,2023-08-28T14:51:34.437,3009,"Custer Rolater Park, Building 3",623,2043,9002,330000.0,900001,2023-09-18T00:00:00,2023-12-08T00:00:00
b630ce8c-8d2d-4f5c-9575-ceaf0f5010d7,TABS2023026907,Hidden Lakes Villas,2023-08-28T13:23:45.267,3008,Hidden Lakes Villas,1107,2043,9001,18000000.0,900001,2023-11-01T00:00:00,2025-05-23T00:00:00
e40195dc-1a05-43e0-9419-48f82655c01a,TABS2023026887,Guardian,2023-08-28T12:24:06.213,3007,Hall Park - Park 1,623,2043,9002,288000.0,900001,2023-09-05T00:00:00,2023-12-31T00:00:00
2b4d9253-3130-4873-9110-53521ef20452,TABS2023026879,ANN TAYLOR,2023-08-28T11:45:36.65,3009,PRESTON PARK VILLAGE,1362,2043,9002,410000.0,900001,2023-10-16T00:00:00,2024-01-25T00:00:00
3a649429-a97d-47ca-ba5f-1316b7a77afd,TABS2023026873,Princeton Islamic Center,2023-08-28T10:57:06.737,3009,Princeton Islamic Center,1405,2043,9001,2000000.0,900001,2024-06-01T00:00:00,2026-06-01T00:00:00
5e52d0ee-3107-4cb6-85e5-6bf3c9b8758d,TABS2023026849,LEGACY INTERGRATIVE HEALTH,2023-08-26T11:57:38.493,3007,PLANO CORSSING SHOPPING CENTER,1362,2043,9002,50000.0,900001,2022-11-01T00:00:00,2023-09-11T00:00:00
3bfa87c5-f58c-4634-9e32-8ae52811ba9b,TABS2023026842,Porch Addition,2023-08-25T16:56:26.583,3008,Frankies Casa,1915,2043,9002,100000.0,900001,2023-09-11T00:00:00,2023-10-11T00:00:00
667e1f74-a846-4eba-9e1a-dd03b929d318,TABS2023026841,Jefferson Finley,2023-08-25T16:50:12.41,3009,Jefferson Finley,49,2043,9001,80000000.0,900001,2023-11-01T00:00:00,2025-11-01T00:00:00
8063cba0-44ee-4cd7-8fdf-41cb94fb3028,TABS2023026828,Bare Dermatology Melissa,2023-08-25T15:11:40.703,3009,Melissa Wellness Village,1117,2043,9001,450000.0,900001,2023-09-01T00:00:00,2023-12-31T00:00:00
5b534e9a-fbe6-4cbe-a402-1b0a4acefe15,TABS2023026823,Hope Restored Missions,2023-08-25T14:44:16.84,3009,Building B,1362,2043,9002,65000.0,900001,2023-09-15T00:00:00,2023-12-01T00:00:00
aeea4c58-9092-40ff-b165-318bfe1d9d2b,TABS2023026819,308 Ballard,2023-08-25T14:25:11.12,3008,308 Ballard,1915,2043,9001,122420.0,900001,2023-10-31T00:00:00,2024-03-13T00:00:00
c97934d9-c5c5-44f8-b8ff-3bbc2b3fecf6,TABS2023026818,Keller at Village 121,2023-08-25T14:24:38.277,3009,Village 121,1362,2043,9002,1200000.0,900001,2023-09-18T00:00:00,2023-12-15T00:00:00
cd08f0f2-def3-461f-a07f-94eff321b8b0,TABS2023026771,Dominique C. Hunt,2023-08-25T10:39:32.6,3001,Panther Creek,623,2043,9001,320000.0,900001,2023-09-29T00:00:00,2024-01-31T00:00:00
97328a13-32c9-4879-b369-0b7a4256c6f8,TABS2023026767,Wingstop-Richardson TX,2023-08-25T10:04:54.44,3009,Wingstop,1453,2043,9002,200000.0,900001,2023-09-24T00:00:00,2023-11-24T00:00:00
149afe5a-0a82-4d81-ac62-435a0a8ef79b,TABS2023026765,Specs Liquor - Lavon TX,2023-08-25T10:03:57.08,3009,Specs Liquor,963,2043,9001,2750000.0,900001,2023-11-01T00:00:00,2024-07-01T00:00:00
be1ddbaa-7e8a-4dd6-9b67-7c382d69e547,TABS2023026762,Retail Clinic Addition to Plano Walmart 1117,2023-08-25T09:54:16.063,3008,Retail Clinic Addition to Plano Walmart 1117,1362,2043,9003,1000000.0,900001,2024-02-12T00:00:00,2024-04-24T00:00:00
716e902b-9d6d-49bb-b9b0-62a6f47348bb,TABS2023026748,THE OFFICES AT PROSPER TRAIL #STE. 540,2023-08-24T21:34:29.283,3009,THE OFFICES AT PROSPER TRAIL,1408,2043,9001,100000.0,900001,2023-10-01T00:00:00,2024-02-01T00:00:00
714c869b-6c5d-4aa0-a53b-eb6b50e9e9ed,TABS2023026747,THE OFFICES AT PROSPER TRAIL #STE. 530,2023-08-24T21:29:49.36,3009,THE OFFICES AT PROSPER TRAIL,1408,2043,9001,100000.0,900001,2023-10-01T00:00:00,2024-02-01T00:00:00
e340c3d9-a4a5-451b-a390-ab9a19370736,TABS2023026745,THE OFFICES AT PROSPER TRAIL #STE. 520,2023-08-24T21:21:02.813,3009,THE OFFICES AT PROSPER TRAIL,1408,2043,9001,100000.0,900001,2023-10-01T00:00:00,2024-02-01T00:00:00
491f74e2-9ab8-486b-8371-ade482114abb,TABS2023026744,R&B TEA  & SONGS HOT DOG,2023-08-24T21:17:12.873,3009,SHOPPES AT VIRGINIA PARKWAY,1107,2043,9002,80000.0,900001,2023-09-01T00:00:00,2023-12-31T00:00:00
9e7ac671-0ca0-418e-8380-88de7b012fc9,TABS2023026732,GREWAL (DENTAL),2023-08-24T16:40:17.493,3001,LAKE POINTE DENTAL,623,2043,9001,330080.0,900001,2023-09-11T00:00:00,2023-12-17T00:00:00
a6e504a7-4039-485b-9526-3673078265a6,TABS2023026719,Ferah Smokehouse Cantina Construction,2023-08-24T15:26:13.75,3009,Ferah Smoke House Cantina,1915,2043,9002,750000.0,900001,2023-06-01T00:00:00,2023-12-01T00:00:00
d342af91-7254-4bd9-a714-aae90f6f69eb,TABS2023026682,Fizz Facial Bar,2023-08-24T12:01:59.707,3001,Shops at Starwood,623,2043,9002,95000.0,900001,2023-09-04T00:00:00,2023-12-29T00:00:00
cfb4c826-34d4-4ee4-9f5d-5dd54dc2b03a,TABS2023026679,Swig - Murphy,2023-08-24T11:46:09.657,3008,Swig,1194,2043,9001,750000.0,900001,2023-09-11T00:00:00,2023-11-17T00:00:00
6727707a-5c9b-43f7-a859-a47f431e9a27,TABS2023026677,Baylor Scott & White OP PT Clinic,2023-08-24T11:37:43.767,3009,Baylor Scott & White OP PT Clinic,1107,2043,9002,850000.0,900001,2023-10-01T00:00:00,2024-01-31T00:00:00
edfb826d-f369-4a7f-9568-0c9f848cbb89,TABS2023026658,"CVS 5799 McKinney, TX",2023-08-24T10:23:05.533,3001,6301 El Dorado Parkway,1107,2043,9002,325000.0,900001,2023-10-01T00:00:00,2023-11-30T00:00:00
ae05edb6-fd19-4689-a1c4-6593acacd7e9,TABS2023026620,Scrubbies Lavon Tx,2023-08-23T17:46:42.807,3009,Scrubbies Lavon,963,2043,9001,1450000.0,900001,2023-09-15T00:00:00,2024-07-15T00:00:00
4c7befb3-5c05-48f8-97c2-58646f7d2f12,TABS2023026591,TRAILS OF LAVON PHASE 1,2023-08-23T15:17:07.32,3009,N/A,963,2043,9001,504000.0,900001,2022-07-22T00:00:00,2023-12-01T00:00:00
795b81a6-439c-48cd-8e3e-0523baa59d5a,TABS2023026553,Brunch Time,2023-08-23T11:53:26.963,3008,Brunch Time,1362,2043,9002,490000.0,900001,2023-09-30T00:00:00,2024-02-29T00:00:00
26ef40ab-91e6-4909-af96-cb2e6e7ee722,TABS2023026509,Baker Tilly,2023-08-23T08:48:06.457,3009,The Star,623,2043,9001,3500000.0,900001,2023-08-31T00:00:00,2023-12-28T00:00:00
7e694288-9555-49d5-923a-2ab2fd55cafa,TABS2023026502,Gearbox at the Tower at Frisco Square: Interior Modifications,2023-08-22T23:57:32.623,3008,Tower at Frisco Square,623,2043,9002,350000.0,900001,2023-08-28T00:00:00,2023-12-28T00:00:00
423d96b3-8cb3-4ae6-bae1-2f3117febbdf,TABS2023026483,Behavioral Innovations - 3700 McKinney Ranch Pkwy,2023-08-22T16:28:52.69,3001,3700 McKinney Ranch Pkwy,1107,2043,9002,150000.0,900001,2023-09-19T00:00:00,2023-12-01T00:00:00
a1e34af4-ad56-4ba0-9b00-f91d03b570a6,TABS2023026470,Music School Plano,2023-08-22T15:24:40.54,3009,The Village at Allen,27,2043,9002,70000.0,900001,2023-09-15T00:00:00,2023-11-15T00:00:00
3af28f4c-f1dc-4fca-a2e6-2162e6067002,TABS2023026460,Petfolk Allen TX,2023-08-22T14:33:25.66,3009,WATTERS CREEK,27,2043,9002,650000.0,900001,2023-09-15T00:00:00,2023-11-15T00:00:00
a4ba92a0-7678-4f23-a6d4-0101c98c5354,TABS2023026438,4700 Hardin Blvd. #260,2023-08-22T13:30:58.637,3009,McKinney 121,1107,2043,9002,320000.0,900001,2023-12-04T00:00:00,2024-04-16T00:00:00
d1a72d68-aa5b-4280-bdbb-4c2c802dc8a4,TABS2023026435,4600 Hardin Blvd Bldg 1 Spec Ofc,2023-08-22T12:55:34.99,3009,McKinney 121,1107,2043,9002,300000.0,900001,2023-12-04T00:00:00,2024-05-23T00:00:00
7db5316a-2fda-4316-862e-9971a22436bf,TABS2023026418,Huddleston Bldg - 2nd Floor Common Area,2023-08-22T11:20:09.713,3009,Huddleston Building,286,2043,9001,120000.0,900001,2023-09-15T00:00:00,2024-01-20T00:00:00
802f59ec-43e7-4d80-a5ef-2a961e0dee93,TABS2023026407,CHODANG VILLAGE RESTAURANT,2023-08-22T10:22:07.033,3009,LEGACY CENTURY LIFE DEVELOPMENT,1362,2043,9002,450000.0,900001,2023-09-04T00:00:00,2023-10-27T00:00:00
a6b543f0-3333-45e9-8930-ed451eb0c2f7,TABS2023026396,McKinney Storage,2023-08-22T09:31:30.137,3008,McKinney Storage,1107,2043,9001,6200000.0,900001,2023-09-22T00:00:00,2024-09-23T00:00:00
3855ffee-d531-4bc0-93da-4be704ab34c3,TABS2023026386,Headquarters Village - Finish Out,2023-08-21T22:48:10.107,3009,Headquarters Village,1362,2043,9002,100000.0,900001,2023-08-21T00:00:00,2023-10-21T00:00:00
3f6b51b2-ee12-4e2e-9d5b-5f184d448d56,TABS2023026384,Headquarters Village,2023-08-21T22:34:37.62,3009,Headquarters Village,1362,2043,9002,100000.0,900001,2023-08-21T00:00:00,2023-10-21T00:00:00
80e522a6-05e9-4364-bd15-5ab137210e7e,TABS2023026371,Annies eats,2023-08-21T16:25:58.623,3009,Annies eats,623,2043,9002,250000.0,900001,2023-09-30T00:00:00,2023-12-30T00:00:00
26bb712d-a701-4808-beb1-4526f78a94a1,TABS2023026359,WMT Dunkin - Wylie,2023-08-21T15:40:48.9,3009,Dunkin Donuts,1915,2043,9002,425000.0,900001,2023-09-11T00:00:00,2023-10-19T00:00:00
be1eed50-ff20-4fa6-8507-b2c4beefaf66,TABS2023026347,Lake Forest Medical Park Bldg. 8,2023-08-21T15:03:19.52,3009,n/a,1107,2043,9001,400000.0,900001,2023-09-01T00:00:00,2024-08-01T00:00:00
adbaa02d-c321-4663-888b-46c606d8d0fa,TABS2023026346,"WMT Dunkin - McKinney, TX #5211",2023-08-21T15:02:18.02,3009,Dunkin Donuts,1107,2043,9002,425000.0,900001,2023-09-11T00:00:00,2023-10-19T00:00:00
97c66588-7993-4d09-82fd-9de03c124e45,TABS2023026318,MOCHINUT,2023-08-21T12:12:00.403,3009,TWO MURPHY VILLAGE,1194,2043,9002,150000.0,900001,2023-09-15T00:00:00,2024-01-08T00:00:00
262349fe-a100-4bd1-bdf2-3d16ca3a4bcf,TABS2023026311,Hoblitzelle Park East Renovation,2023-08-21T11:31:12.96,3009,Hoblitzelle Park,1362,2043,9002,1300000.0,900001,2023-10-02T00:00:00,2024-04-30T00:00:00
ceb09642-69db-4ec9-b122-4da98959eadc,TABS2023026295,Convergent Diagnostics LLC,2023-08-21T10:17:56.827,3009,Tech Center One,27,2043,9002,750000.0,900001,2023-10-02T00:00:00,2024-05-01T00:00:00
89fb58a8-9a7d-494b-8dd1-67fcf98efd75,TABS2023026288,Synergy Expansion,2023-08-21T09:41:27.777,3008,Campbell Creek Pavillion,1453,2043,9002,76000.0,900001,2023-08-21T00:00:00,2023-12-31T00:00:00
7f076260-9adc-4e84-abb5-60df1c28f0f0,TABS2023026283,TAYLOR RENTAL,2023-08-21T09:27:52.413,3009,MANCILL BUILDING,1107,2043,9001,1500000.0,900001,2023-09-01T00:00:00,2024-09-30T00:00:00
e1d10a7b-ad25-4400-af24-8c754aac5a57,TABS2023026271,Ten Mile Creek - Townhomes,2023-08-20T17:50:03.05,3009,Ten Mile Creek - Townhomes,286,2043,9001,1376749.0,900001,2023-07-01T00:00:00,2023-09-01T00:00:00
ce6e8ebb-e401-4159-a403-64efeb44b04a,TABS2023026270,Ten Mile Creek - SF Phase 1,2023-08-20T17:42:40.517,3009,Ten Mile Creek - SF Phase 1,286,2043,9001,2762588.0,900001,2023-07-01T00:00:00,2023-09-01T00:00:00
2f038ae4-4e69-4b57-8f54-37c7f524b374,TABS2023026269,Legacy Hills Del Webb Ph1,2023-08-20T17:35:07.267,3007,Legacy Hills Del Webb Ph1,286,2043,9001,3490153.0,900001,2023-08-01T00:00:00,2023-09-01T00:00:00
96b56f43-b17f-4856-a873-57f7d757087e,TABS2023026211,BUC-EE'S MELISSA - CAR WASH,2023-08-18T12:03:48.737,3008,BUC-EE'S MELISSA - CAR WASH,1117,2043,9001,6000000.0,900001,2023-01-31T00:00:00,2024-09-30T00:00:00
0abcb96e-ece0-4a2f-b67e-2dff30a7cfb2,TABS2023026187,"Abbott's Frozen Custard - Celina, TX",2023-08-18T10:41:06.927,3009,Abbott's Frozen Custard,286,2043,9001,1000000.0,900001,2023-12-15T00:00:00,2024-04-13T00:00:00
93bb4467-56d5-40cf-a267-6d87d876ef4f,TABS2023026169,Hotworx Murphy,2023-08-18T09:18:48.007,3008,Hotworx,1194,2043,9002,187000.0,900001,2023-09-18T00:00:00,2023-12-18T00:00:00
8ac5074e-745c-4646-a575-89bfeaf7fe1b,TABS2023026153,Main Lobby & Office Upgrades RTX,2023-08-17T16:59:29.65,3008,Bank of America Data Center,1453,2043,9002,919237.0,900001,2023-08-28T00:00:00,2023-12-31T00:00:00
6298efd1-d028-49d9-a975-358d2aac0d66,TABS2023026145,Paramount Eye Care & Eyewear,2023-08-17T16:10:45.77,3001,Lucas Retail Shopping Center,1040,2043,9002,142500.0,900001,2023-09-15T00:00:00,2023-12-29T00:00:00
132a123f-36d3-4031-84f6-90b966503a7f,TABS2023026106,Willowcreek Trail Replacement,2023-08-17T11:48:03.197,3009,City of Plano,1362,2043,9001,740000.0,900001,2023-10-01T00:00:00,2024-04-01T00:00:00
6d642a68-8cf3-4c52-a9cc-278fa386631f,TABS2023026077,"WMT Dunkin - McKinney, TX #206",2023-08-17T10:16:13.183,3009,Dunkin Donuts,1107,2043,9002,425000.0,900001,2023-09-11T00:00:00,2023-10-19T00:00:00
a638b634-1e91-4da1-8b04-d410bd2da6dc,TABS2023026075,Jefferson Ownsby,2023-08-17T10:11:25.48,3009,Jefferson Ownsby,286,2043,9001,1250000.0,900001,2024-01-04T00:00:00,2025-06-04T00:00:00
1c480d64-7131-4c56-800b-e92368be185c,TABS2023026069,Kimley-Horn Frisco (39-23754-00),2023-08-17T09:23:14.287,3008,Frisco Station,623,2043,9002,90000.0,900001,2023-09-04T00:00:00,2023-11-27T00:00:00
1f2bd13b-fef1-4890-af59-78aec960d867,TABS2023026043,Little's Tiny  Town  Cafe,2023-08-16T17:31:39.207,3009,Celina Station,286,2043,9002,100000.0,900001,2023-08-31T00:00:00,2023-12-31T00:00:00
a1bf962d-f59c-44f5-9231-2a389e2c8f00,TABS2023026038,"WMT Dunkin - Prosper, TX #6300",2023-08-16T16:53:06.42,3009,Dunkin Donuts,1408,2043,9002,425000.0,900001,2023-09-11T00:00:00,2023-10-19T00:00:00
6ab947ba-ed7f-4971-a4b3-c24c48eb825e,TABS2023026035,"BCBS TX HQ REFRESH, 00B Mailroom",2023-08-16T16:40:23.013,3009,BCBS of Texas Richardson Campus,1453,2043,9002,100000.0,900001,2023-09-15T00:00:00,2024-02-15T00:00:00
ef4b0685-1257-493e-ba19-9e1edafd8caf,TABS2023026029,Frisco Fire Station # 10,2023-08-16T16:28:04.433,3009,Frisco Fire Station # 10,623,2043,9001,12000000.0,900001,2023-10-01T00:00:00,2024-08-01T00:00:00
ff7fde10-123c-43e6-a633-b794d37cbda7,TABS2024003696,UCD Lot #3 - Retail Shell,2023-10-23T09:39:39.273,3009,Retail Shell,1362,2043,9001,1145000.0,900001,2024-01-02T00:00:00,2024-06-03T00:00:00
cada7241-76cd-4a53-b990-8dacae1e64c5,TABS2024003675,LONE STAR NEUROLOGY,2023-10-21T20:29:45.58,3009,-,27,2043,9002,155000.0,900001,2023-11-01T00:00:00,2024-04-30T00:00:00
b5f32e26-cbf6-40bd-bcdc-ddb2b7cbafe3,TABS2024003669,Pecan Commercial,2023-10-21T09:28:53.76,3008,5th & Pecan,623,2043,9001,483300.0,900001,2024-01-01T00:00:00,2024-07-01T00:00:00
5e3a5b5c-b047-445a-90ba-05fe03d75fbd,TABS2024003666,Collin Creek Single Family Amenity Center Building,2023-10-20T21:07:38.587,3009,Collin Creek Amenity Center- Block K,1362,2043,9001,1825000.0,900001,2023-11-20T00:00:00,2024-07-31T00:00:00
c665e877-9dc8-471c-8be5-c7aed3494fed,TABS2024003664,Apollo MGA,2023-10-20T17:19:48.1,3009,The Square at Craig Ranch,1107,2043,9002,95000.0,900001,2023-11-16T00:00:00,2023-12-22T00:00:00
5a225216-beaa-4341-93e4-2fbd92429828,TABS2024003648,AMERIPRISE FINANCIAL,2023-10-20T14:25:52.657,3009,-,27,2043,9002,105000.0,900001,2023-11-01T00:00:00,2024-03-31T00:00:00
0b6d627a-bfc8-484c-a041-0f9407c7a379,TABS2024003637,EHC Rehabilitation Hospital of Plano Dumpster Enclosure,2023-10-20T12:54:35.957,3009,Encompass Health Rehabilitation Hospital of Plano,1362,2043,9002,250000.0,900001,2024-01-08T00:00:00,2024-03-04T00:00:00
4d7a1150-0247-418c-b523-d2c8c6f783bb,TABS2024003594,BSW THH Plano - Hybrid OR 10,2023-10-20T09:16:04.22,3008,BSW The Heart Hospital - Plano,1362,2043,9002,1000000.0,900001,2023-11-20T00:00:00,2024-03-29T00:00:00
762d9d18-e4a8-488b-9738-f577bf9a550f,TABS2024003574,Voodoo Brewery-Plano,2023-10-19T17:16:28.267,3007,Morada Building II,1362,2043,9003,750000.0,900001,2023-08-01T00:00:00,2023-12-15T00:00:00
3da836a0-1658-496c-8b54-3fe3a0a84598,TABS2024003555,Elite Diagnostic Imaging,2023-10-19T15:38:17.943,3009,Elite Diagnostic Imaging,623,2043,9002,650000.0,900001,2024-01-01T00:00:00,2024-04-29T00:00:00
8bdec51c-44a3-49ea-9a43-5e8527de590a,TABS2024003549,Veloweb Trail,2023-10-19T15:05:16.72,3009,N/A,623,2043,9001,1610000.0,900001,2024-02-01T00:00:00,2024-11-01T00:00:00
262774c9-27bb-45ce-ad59-b14d7875237e,TABS2024003535,Compass,2023-10-19T13:59:07.383,3009,Hall Park - Lakes I,623,2043,9002,363778.0,900001,2023-10-25T00:00:00,2024-02-01T00:00:00
c3fdadf8-ca24-4fab-b8cf-667c18127c20,TABS2024003502,"Watches of Switzerland, Legacy West Showroom",2023-10-19T11:11:06.517,3009,Legacy West,1362,2043,9002,3000000.0,900001,2023-12-01T00:00:00,2024-10-15T00:00:00
