project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
DAL-651 New Fuel Center,TABS2026001633,DAL-651 Fuel Center,"2661 Rosamond Pkwy, Anna, TX 75409",Collin,3/23/2026,11/6/2026,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",Construct New Fuel Center on Kroger owned lot. Total SF is 179. ,179 ft 2,Kroger Texas LP,"1014 Vine St, Cincinnatim, Ohio 45202",(469) 645-7959,,"Kimley-Horn and Associates, Inc","2600 N. Central Expressway Suite 400, Richardson, Texas 75080",972-391-7803,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001633
Hydrate IV Bar,TABS2026001627,Lebanon/Legacy Center,"4112 LEGACY DRIVE STE 302, Frisco, TX 75034",Collin,10/15/2025,2/1/2026,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish for Business-Use IV Hydradion,"1,205 ft 2","REGENCY REALTY GROUP, INC.","PO BOX 2539 Suite 330, SAN ANTONIO, Texas 78299",214 706 2502,Mike Shirley,Design Parameters LLC,"6373 Silver Stream Ln, Frisco, Texas 75036",(214) 784-5014,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001627
THP New CT Room,TABS2026001584,Texas Health Plano,"6200 W Parker Rd, Plano, TX 75074",Collin,10/13/2025,5/15/2026,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate space on the west end of the Emergency Department to create a room for a CT machine and control room.,"1,500 ft 2",TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,"612 E LAMAR BLVD STE 660, ARLINGTON, Texas 76011",(972) 981-8000,,Perkins&Will,"2218 Bryan St #200, dallas, Texas 75201",214-283-8856,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001584
Parkhill,TABS2026001581,Offices Three at Frisco Station,"5844 John Hickman Parkway, Suite 500, Frisco, TX 75034",Collin,9/22/2025,2/12/2026,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant build-out of a first generation space,"22,008 ft 2","Offices 3 at Frisco Station, LP","5844 John Hickman Parkway, Frisco, Texas 75034",(816) 569-1441,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001581
One Community Church Anna,TABS2026001575,One Community Church,"2525 S. Central Expressway, Anna, TX 75409",Collin,11/1/2025,4/1/2027,"$30,000,000",New Construction,"This project is privately funded, on private land for private use.","New Construction - 51,698 SF","51,698 ft 2",One Community Church,"2400 State Highway121, Plano, Texas 75205",(972) 757-0747,,Hall Architecture Studio,"5307 E. Mockingbird Lane, Suite 660, Dallas, Texas 75206",214-801-8108,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001575
"Lava Island - Plano, TX",TABS2026001558,Lava Island,"1409 Jupiter Rd, Plano, TX 75074",Collin,12/1/2025,5/29/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Remodel which includes party rooms, restrooms and a commercial kitchen","61,831 ft 2",Boyd Henderson,"2149 S Holly St, Denver, Colorado 80222",(801) 837-1496,,RAD Architecture,"528 N Kays Dr #2, Kaysville, Utah 84037",(801) 455-6181,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001558
Avenues at Craig Ranch - Fitness Center Renovation,TABS2026001557,Fitness Center,"8700 Stacy Road, Mckinney, TX 75070",Collin,12/15/2025,4/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovations of existing apartment complex fitness and pool support building to include new finishes and light fixtures. New freestanding exterior picnic shelter.,"2,395 ft 2",TS Craig Ranch LLC,"PO Box 530292 Suite 2601, Birmingham, Alabama 35253",(312) 924-1600,,Dimit Architects,"14725 Detroit Ave Suite 210, Lakewood, Ohio 44107",(216) 221-9021,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001557
Craig Ranch 2nd floor Lobby renovation,TABS2026001517,Craig Ranch medical pavilion,"6045 Alma Road, Mckinney, TX 75070",Collin,10/6/2025,11/21/2025,"$177,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installing new corridor on 2nd level to create lease spaces.,"2,000 ft 2",AG-AF Craig Ranch Owner LP,"5910 N. Central Expressway Aurora, Dallas, Texas 75206",(972) 897-4961,,MG Designs LLC,"821 Aurora Street, Houston, Texas 77009",(713) 269-0311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001517
PNC Bank - Ground Up WYLIE,TABS2026001461,PNC Bank,"409 STATE HIGHWAY 78, Wiley, TX 75098",Collin,4/2/2026,12/9/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","THE GENERAL SCOPE OF THE PROJECT INCLUDES A NEW GROUND-UP BRANCH BANK ACCESSIBLE DURING NORMAL BUSINESS HOURS AND INCLUDING A VESTIBULE, LOBBY, WAITING AREA, GATHERING AREA, MICRO OFFICE, DRIVE-UP ATM, AND SUPPORT SPACES. ","2,961 ft 2",Trip Russ,"4514 Travis Street Suite 300, 3150, Dallas, Texas 75205",(214) 364-6881,PNC Bank (Charles Pantangco),,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001461
Qamaria Coffee,TABS2026001445,Ashton Gray Retail,"4980 Broadway Drive, Ste 2, Plano, TX 75024",Collin,10/1/2025,12/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior build-out within an existing retail strip structure for the use of a coffee shop business.,"2,500 ft 2",AG PLANO RE HOLDINGS LLC,"600 N Robinson Ave, Ste. 1000, Oklahoma City, Oklahoma 73102",(405) 300-4003,Hassan Cheema,"Nour Architecture and Design, LLC","5450 NW Central Drive, Ste. 200, Houston, Texas 77092",(713) 480-4011,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001445
NTMWD RWWTP Administration Building,TABS2026001430,RWWTP Administration Building,"4165 14th St, Plano, TX 75074",Collin,10/1/2025,1/5/2027,"$4,102,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New, one-story administration building for wastewater plant. Building will house admin offices, restroom/showers, meeting area with breakroom, plant control room, and small water testing lab. Construction includes surface parking and landscaping.","6,200 ft 2",North Texas Municipal Water District,"505 East Brown Street, Wylie, Texas 75098",469-626-4323,,"GSR Andrade Architects, Inc.","2001 N. Lamar St. Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001430
WALMART #2883 LONESTAR,TABS2026001409,WALMART,"8801 OHIO DRIVE, Plano, TX 75024",Collin,10/2/2025,10/6/2025,"$400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Breakroom: clean, prep and paint. Install new Ice Maker and Water Dispenser  Grocery: install new Tortilla equipment and Heated Merchandiser ",100 ft 2,WALMART REAL ESTATE BUSINESS TRUST,"PO BOX 8050 MS 0555, BENTONVILLE, AR  72716, Arkansas 72703",(479) 535-5649,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001409
WALMART #5311 LONESTAR,TABS2026001402,WALMART,"1721 N. CUSTER ROAD, Mckinney, TX 75071",Collin,10/2/2025,10/6/2025,"$400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Breakroom: clean, prep and paint. Install new Ice Maker and Water Dispenser  Grocery: install new Tortilla equipment and Heated Merchandiser ",100 ft 2,WALMART REAL ESTATE BUSINESS TRUST,"PO BOX 8050 MS 0555, BENTONVILLE, Arkansas 72716",(479) 877-6963,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001402
