project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Ready Suite 220,TABS2025011834,Granite Park 2,"5700 Granite Parkway Suite 220, Plano, TX 75024",Collin,2/21/2025,6/13/2025,"$128,469",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office remodel,"1,264 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011834,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Wylie Little Smiles and Orthodontics,TABS2025011830,Wylie Little Smiles and Orthodontics,"1808 N State Hwy 78 #102, Wylie, TX 75098",Collin,2/1/2025,5/2/2025,"$250,000",New Construction,"This project is privately funded, on private land for private use.",2548 s/f Interior Finish Out,"2,548 ft 2",Wylie Neighborhood Shops by Slate LLC,"5729 Lebnon Rd. #144589, Frisco, Texas 75034",(214) 718-2626,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011830,,,,
"Panda Express - McKinney, TX D30903",TABS2025011818,PANDA EXPRESS,"W University Dr. & Lake Forest Dr., Mckinney, TX 75071",Collin,7/10/2025,7/10/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","New 2,697 SF Ground Up Fast-food Restaurant","2,697 ft 2","Panda Restaurant Group, Inc.","1683 Walnut Grove Ave., Rosemead, California 91770",(626) 799-9898,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011818,idGroup,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,
"Preston Hickory Office Park, Bldgs 13 & 14",TABS2025011808,Bldg 13 & 14,"SEC of Preston Rd. and Hickory St, Frisco, TX 75034",Collin,4/15/2025,4/15/2026,"$400,000",New Construction,"This project is privately funded, on private land for private use.",Single Story Shell Building and related site work,"10,000 ft 2",Cloudloft,"PO Box 130, Frisco, Texas 75034",(214) 497-7725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011808,TW Snider & Associates LLC,"3922 Clear Water Ln., Nevada, Texas 75173",972-816-5163,
Ready Suite 230,TABS2025011795,Granite Park 2,"5700 Granite Parkway, Plano, TX 75024",Collin,2/21/2025,6/13/2025,"$154,030",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"1,840 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011795,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Ready Suite 240,TABS2025011789,Granite Park 2,"5700 Granite Parkway, Plano, TX 75024",Collin,2/21/2025,6/13/2025,"$227,348",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"4,339 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011789,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
BSW The Heart Hospital Plano - 3rd & 5th,TABS2025011755,Baylor Scott & White - The Heart Hospital,"1100 Allied Drive, Plano, TX 75093",Collin,1/3/2025,3/15/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope includes 'Make-Ready' work for the ED & AI projects, as well as office renovations and additions.","4,762 ft 2",Baylor Scott and White,"301 N. Washington, Dallas, Texas 75246",(214) 418-1152,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011755,,,,
BSW The Heart Hospital Plano - ED Expansion,TABS2025011751,Baylor Scott & White - The Heart Hospital,"1100 Allied Drive, Plano, TX 75093",Collin,2/1/2025,12/31/2025,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The new construction scope consists of cosmetic upgrades of 9 existing exam rooms & central nurse station. The addition of 4 Observation rooms with dedicated patient toilet for 13 total rooms. As well as a new nurse station and additional storage spa,"10,454 ft 2",Baylor Scott and White,"301 N. Washington, Dallas, Texas 75246",(214) 418-1152,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011751,,,,
BSW The Heart Hospital Plano - AI Renovation,TABS2025011750,Baylor Scott & White - The Heart Hospital,"1100 Allied Drive, Plano, TX 75093",Collin,2/17/2025,5/30/2026,"$1,150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation scope includes cosmetic upgrades of spaces to remain, and construction of new spaces to include non-invasive imaging specialties. A new MRI and Pet CT will be incorporated into the department. ","10,967 ft 2",Baylor Scott and White,"301 N. Washington, Dallas, Texas 75246",(214) 418-1152,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011750,,,,
Ready Suite 260,TABS2025011749,Granite Park 2,"5700 Granite Parkway Suite 260, Plano, TX 75024",Collin,2/21/2025,6/13/2025,"$158,790",Renovation/Alteration,"This project is privately funded, on private land for private use.",capital improvement ,"2,220 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011749,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Simply South Frisco,TABS2025011726,Simply South,"8250 State Highway 121, Frisco, TX 75034",Collin,11/1/2024,2/14/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installing Tiles, changing lights and Kitchen items","6,000 ft 2",Simply South Realty LLC,"1700 Park St, Naperville, Illinois 60563",(630) 608-0003,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011726,Design Associates and Consultants,"2500 Cool Water Drive, Plano, Texas 75205",(214) 714-5666,Srikanth Potla
Ready Suite 250,TABS2025011719,Granite Park 2,"5700 Granite Parkway Suite 250, Plano, TX 75024",Collin,2/21/2025,6/13/2025,"$144,993",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement ,"1,930 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011719,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Relax Myo-ra,TABS2025011684,Relax Myo-ra Massage and Wellness Spa,"190 E. Stacy Rd #1518, Allen, TX 75002",Collin,2/17/2025,7/1/2025,"$235,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",All work to be completed will follow the approved plans by the city interior finish out turning a commercial space into a spot. Electrical for the spa plumbing for the spa and some framing all according to the plans.,"2,766 ft 2",William Tsung,"190 E. Stacy Rd #1518, Allen, Texas 75002",(281) 755-2341,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011684,,,,
Spec Suite 380,TABS2025011681,Parkway Centre V,"2500 Dallas Pkwy Suite 380, Plano, TX 75093",Collin,3/1/2025,4/30/2025,"$66,700",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out,"1,547 ft 2",Northway Properties,"2500 Dallas Pkwy Suite 550, Plano, Texas 75093",(469) 241-0303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011681,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,
Xpress Wellness Urgent Care,TABS2025011662,Princeton Victory Shops,"1301 W. Princeton Drive tbd, Princeton, TX 75407",Collin,3/1/2025,7/31/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",finish out of a 3375sf medical office,"3,375 ft 2",Z-Three Real Estate,"PO BOX 762304, Austin, Texas 78716",(512) 633-2825,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011662,,,,
INLIFE WELLNESS MCKINNEY,TABS2025011657,INLINE WELLNESS MCKINNEY,"7200 W UNIVERSITY DR #STE. 150, Mckinney, TX 75071",Collin,6/1/2025,12/31/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,048 ft 2",OCTAGON GROUP LTD,"7200 W UNIVERSITY DR #STE. 300, MCKINNEY, Texas 75071",(214) 793-8800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011657,BEAR DESIGN BUILD,"2965 VILLA CREEK DRIVE #STE. 110, DALLAS, Texas 75234",(469) 682-7038,SCOTT CAPELIN
Spec Suite 300,TABS2025011647,Plano Tech Center 4,"800 Klein Road Suite 300, Plano, TX 75074",Collin,3/3/2025,7/31/2025,"$420,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish out & renovation. New coffee/break room, convert office to open warehouse storage area, new dock door. Existing rest rooms to remain. Accessible route & parking not in scope of work.","14,719 ft 2","Equus Capital Partners, LTD","8111 Gatehouse Road Suite 110, Falls Church, Virginia 22042",(703) 391-1499,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011647,Entos Design,"5400 Lyndon B Johnson Freeway Suite 125, DALLAS, Texas 75240",(972) 770-2222,
One Community Church Event Center - Phase Two,TABS2025011644,One Community Church Event Center,"1701 S. Central Expressway, Mckinney, TX 75069",Collin,4/1/2025,1/1/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation/ alteration of 31,800 portion of existing movie theater. Use of space to be assembly","31,800 ft 2",One Community Church,"2400 State Highway 121, Plano, Texas 75025",(469) 854-1280,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011644,Hall Architecture Studio,"5307 E. Mockingbird Lane, Suite 660, Dallas, Texas 75206",214-801-8108,
BHARAT BHAVAN KITCHEN EXTENSION,TABS2025011617,BHARAT BHAVAN,"13355 MAIN ST., Frisco, TX 75035",Collin,3/30/2025,6/30/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"3,953 ft 2",BHARATHRAM RAI,"7113 KILDARE DR., PLANO, Texas 75024",972-979-4696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011617,,,,
Tejas Park Renovation,TABS2025011595,Tejas Park,"920 Bass Drive, Plano, TX 75025",Collin,9/1/2025,11/30/2025,"$2,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation and replacement of park elements that may include playground equipment, shade shelter, sidewalks and trails, seating, lighting, irrigation and landscape. ","477,532 ft 2",City of Plano Parks and Recreation Department,"5901 Los Rios Blvd., Plano, Texas 75074",(972) 208-8095,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011595,Valley Quest Design,"222 S. Elm St., Suite 201, Denton, Texas 76201",(214) 783-1715,
Prosper Trail ROW Landscape Enhancements,TABS2025011593,Prosper Trail,"between Preston Rd. and Deer Run Lane, Prosper, TX 75078",Collin,4/1/2025,10/31/2025,"$650,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Landscape and irrigation improvements along 3,000 LF of W. Prosper Trail.","3,000 ft 2",Town of Prosper,"409 E First St, Prosper, Texas 75078",972.569.1063,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011593,Parkhill,"255 N Center St Ste 200, Arlington, Texas 76011",817.751.2963,
URBAN COOKHOUSE,TABS2025011573,GATES OF PROSPER,"1151 S PRESTON ROAD, Prosper, TX 75078",Collin,3/15/2025,5/15/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL OF EXISTING RESTAURANT,"3,000 ft 2","380 & 289, LP","8000 WARREN PARKWAY, BLDG I, SUITE 100, FRISCO, Texas 75034",(372) 867-1886,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011573,LANDRY ARCHITECT,"1202 Richardson Dr, ste 106, Richardson, Texas 75080",(214) 631-6941,RUTUL
Walmart Store #6963 Zipline Drone Delivery,TABS2025011541,Walmart,"521 S. Central Express Way, Anna, TX 75409",Collin,3/3/2025,5/3/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","install drone delivery system and equipment by vendor, install new foundation for drone delivery system. ","5,000 ft 2",Walmart,"2608 SE J Street, Bentonville, Arkansas 72716",479-371-2055,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011541,"Kimley-Horn and Associates, Inc.","10101 Reunion Place Suite 400, San Antonio, Texas 78216",210-660-2943,
Coit Road (Vest Lane to Choate Parkway),TABS2025011522,Coit Road (Vest Lane to Choate Parkway),"3025 Coit Road, Celina, TX 75009, Celina, TX 75009",Collin,7/7/2025,1/4/2027,"$13,300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",The construction of 4-lane arterial Coit Road pavement from Vest Lane to Choate Parkway. Project includes 10 ft wide trail pavement and two roundabout intersections.,"40,000 ft 2",City of Celina,"142 N Ohio St, Celina, Texas 75009",(469) 813-4095,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011522,Halff,"3803 Parkwood Blvd #800, Frisco, Texas 75034",(214) 937-3938,
The Wellness Station - Suite No. 150,TABS2025011521,The Wellness Station,"845 S State Highway 78, Lavon, TX 75098",Collin,1/4/2025,12/30/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out for a doctor office.,"1,350 ft 2",FM 78 & 205 Retail Development LLP,"3381 Berkwood Place, Frisco, Texas 75034",(469) 714-5160,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011521,Rashmi C Incorporated,"4117 Old Pleasant Ridge Road, Arlington, Texas 76016",(817) 891-7918,
WellBridge Plano Rehab Hospital Renovation/addition,TABS2025011501,WellBridge Plano IRF,"4301 Mapleshde Lane, Plano, TX 75075",Collin,7/1/2025,4/1/2026,"$15,301,475",Renovation/Alteration,"This project is privately funded, on private land for private use.",LifePoint Health intends to convert the existing 48-bed WellBridge Plano Inpatient Behavioral Hospital  into a 40-bed Rehabilitation Hospital.   ,"45,821 ft 2",LifePoint Health,"330 Seven Springs Way, Brentwood, Tennessee 37027",615.427.2102,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011501,Barge Design Solutions,"615 3rd Avenue South Suite 700, Nashville, Tennessee 37122",(530) 919-3320,
Celina Government Center,TABS2025011490,Celina Downtown Center,"100 North Colorado Street, Celina, TX 75009",Collin,5/1/2025,8/24/2026,"$59,051,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","A new government center building 4 stories tall with a basement to house a public library and government offices as well as public meeting & event spaces, along with an occupied roof deck.","87,300 ft 2",City of Celina,"142 North Ohio Street, Celina, Texas 75009",(972) 382-7659,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011490,HED,"15301 Spectrum Drive Suite 450, Addison, Texas 75001",(469) 916-7766,
"Braum's - Anna, TX (XL-B) (21215)",TABS2025011473,Braum's Ice Cream & Dairy,"1340 W White Street, Anna, TX 75409",Collin,3/1/2025,9/25/2025,"$800,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 6,152 SF restaurant/grocery store with family dining.","6,152 ft 2",Retail Buildings Inc.,"3000 NE 63rd St., Oklahoma City, Oklahoma 73121",405 620-7223,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011473,Reprise Designd,"12400 Portland Ave S Suite 100, Burnsville, Minnesota 55337",952-562-3724,
Pep Boys #704,TABS2025011441,Pep Boys #704,"928 W Spring Creek Parkway, Plano, TX 75023",Collin,4/28/2025,8/25/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modification: Remodel scope of work is limited to separation of building for new tenant space which includes demo of existing walls and equipment, new demising wall, new equipment in new waiting area, new restroom, new tire racks, new storage area.","20,982 ft 2",Pep Boys,"1 Presidential Blvd, Bala Cynwyd, Pennsylvania 19004",(832) 206-9808,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011441,"HFA-AE, Ltd","1705 S. Walton Blvd, Suite 3, Bentonville, Arkansas 72712",479-273-7780,
A Secure Room Remodel For Crescent Systems,TABS2025011435,Cardinal Park - 1155 East. Collins,"1155 East Collins Boulevard, Suite 100, Richardson, TX 75081",Collin,3/10/2025,6/6/2025,"$334,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is an interior remodel in an existing building. ,"2,064 ft 2",EQT Exeter,"16633 North Dallas Parkway, Suite 280, Addison, Texas 75001",(214) 908-2284,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025011435,"Space Planning Specialists, LLC","906 Cottonwood Way, Josephine, Texas 75189",(972) 414-9391,Crescent Systems
