ProjectNumber,FacilityName,City,County,TypeOfWork,EstimatedCost,ProjectStatus,ProjectId,DataVersionId,ProjectName,ProjectCreatedOn,EstimatedStartDate,EstimatedEndDate,URL
TABS2026019653,Charles Schwab DC5,1452,2043,9002,730007.0,3008,d1b413af-20d7-4fe5-a5a1-c819a3c50720,900001,25142 - CS Richardson - DC5,2026-05-07T10:39:58.883,2026-05-12T00:00:00,2026-10-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019653
TABS2026019578,1876 Country Club - Clubhouse,286,2043,9001,5000000.0,3008,4fe2c875-da23-4579-8008-6fc856748a32,900001,1876 CC - Clubhouse,2026-05-06T14:19:02.113,2026-08-01T00:00:00,2027-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019578
TABS2026019552,Building 2,286,2043,9001,1616700.0,3008,bf2d90eb-d023-4e25-bb7e-5dbe51ac1fa3,900001,Preston Corner Retail Building 2,2026-05-06T12:15:39.643,2026-08-15T00:00:00,2027-05-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019552
TABS2026019548,Building 1,286,2043,9001,1616700.0,3008,4f2108de-d548-4e1d-8e80-cb2a36e085d7,900001,Preston Corner Retail Building 1,2026-05-06T12:02:21.177,2026-08-15T00:00:00,2027-05-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019548
TABS2026019535,Allen Place I,27,2043,9002,500000.0,3008,d46ebd17-724f-438f-8d01-e26ae2df0c0a,900001,KONE - Office Refresh,2026-05-06T11:06:21.877,2026-06-01T00:00:00,2026-10-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019535
TABS2026019526,PDC 5,1362,2043,9002,350000.0,3008,ff0d5507-62b2-431b-bae7-b3a789241e6b,900001,MRTI,2026-05-06T10:41:46.713,2026-06-01T00:00:00,2026-09-25T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019526
TABS2026019507,Lovejoy HS Wrestling Gym,1040,2043,9003,3800000.0,3008,48227171-757d-4de7-be9a-4b69e081e922,900001,LHS Wrestling Gym Add,2026-05-06T09:07:58.97,2026-07-06T00:00:00,2027-03-08T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019507
TABS2026019492,Mubarak,1362,2043,9002,400000.0,3008,7a4914a9-3571-4ace-aa82-3b7df1f935d3,900001,Mubarak,2026-05-05T19:42:14.793,2026-05-15T00:00:00,2026-07-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019492
TABS2026019481,Presbyterian Hospital of Plano,1362,2043,9002,3800000.0,3009,d9612cb5-431d-4f84-8750-00d627869264,900001,THR Plano SPD Equipment Replacement,2026-05-05T16:46:29.903,2026-07-01T00:00:00,2027-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019481
TABS2026019456,Murphy USA,1362,2043,9001,800000.0,3008,28730fe3-3d0c-4db8-8f3e-a01f410c87b7,900001,Murphy USA Plano,2026-05-05T15:21:01.17,2026-11-22T00:00:00,2027-02-22T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019456
TABS2026019433,Legacy ER & Urgent Care Frisco East,623,2043,9002,851733.0,3009,026a25c4-3bf0-4dd7-baad-cc39916ef4ce,900001,Legacy ER & Urgent Care (Frisco East),2026-05-05T14:06:26.057,2026-05-11T00:00:00,2026-07-29T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019433
TABS2026019402,Medical City Plano,1362,2043,9001,24000000.0,3008,4b104e55-c83f-4433-ae06-e45d8cfaf097,900001,Medical City Plano Parking Garage,2026-05-05T11:40:58.613,2026-01-01T00:00:00,2027-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019402
TABS2026019383,Baylor Scott & White Medical Center- Frisco at PGA Campus,623,2043,9003,952500.0,3008,8904f1f2-85ad-4421-b963-9ba4360cf974,900001,COOK CHILDREN'S FRISCO MFM,2026-05-05T10:26:08.327,2026-05-22T00:00:00,2026-09-11T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019383
TABS2026019381,The Village at Fairview,563,2043,9002,300000.0,3008,58567ebe-f09c-43fe-ba87-5cb3a3071f16,900001,LensCrafters - The Village at Fairview,2026-05-05T10:12:44.357,2026-08-24T00:00:00,2026-11-17T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019381
TABS2026019378,Lincoln R&D in Legacy Phase IV,1362,2043,9002,220000.0,3008,fbc5a75c-fcb7-4f9a-91f1-6d6f79043858,900001,Flex Suite 350,2026-05-05T10:03:30.81,2026-06-01T00:00:00,2026-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019378
TABS2026019372,Lincoln R&D in Legacy Phase III,1362,2043,9002,240000.0,3008,bffad269-b77a-418e-adbd-3dffa852db98,900001,Flex Suite 400,2026-05-05T09:34:11.95,2026-06-01T00:00:00,2026-10-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019372
TABS2026019371,Office Park Development,1107,2043,9001,765000.0,3008,43bff635-8a37-4d08-b3d1-9a3fc6649918,900001,Building 12,2026-05-05T09:29:38.373,2026-04-01T00:00:00,2027-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019371
TABS2026019370,Office Park Development,1107,2043,9001,765000.0,3008,8f4ff582-3eec-445a-a54c-ea8c2a0857d4,900001,Building 11,2026-05-05T09:27:50.81,2026-04-01T00:00:00,2027-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019370
TABS2026019369,Office Park Development,1107,2043,9001,765000.0,3008,2b07dff4-9600-4468-b4e4-e9aab57938a9,900001,Building 10,2026-05-05T09:25:53.233,2026-04-01T00:00:00,2027-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019369
TABS2026019368,Office Park Development,1107,2043,9001,765000.0,3008,cbc76f33-9c43-4c96-968e-7fb99f0d840c,900001,Building 09,2026-05-05T09:21:46.227,2026-04-01T00:00:00,2027-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019368
TABS2026019367,Office Park Development,1107,2043,9001,765000.0,3008,ca9f0574-872e-4200-ac4f-6f2fbd455ac6,900001,Building 08,2026-05-05T09:19:27.33,2026-04-01T00:00:00,2027-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019367
TABS2026019365,Office Park Development,1107,2043,9001,765000.0,3008,e5628390-e486-484f-a213-fb23ed692feb,900001,Building 07,2026-05-05T09:15:05.263,2026-07-01T00:00:00,2027-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019365
TABS2026019361,Office Park Development,1107,2043,9001,765000.0,3008,1623c152-ffbe-4a09-b692-976920eb480d,900001,Building 06,2026-05-05T09:09:26.463,2026-07-01T00:00:00,2027-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019361
TABS2026019359,Willowbrae Academy Stoney Hollow,1362,2043,9002,125000.0,3008,855628cb-5914-4579-9276-fbbe4d437240,900001,Willowbrae Academy Interior Alteration,2026-05-05T09:05:47.713,2026-05-25T00:00:00,2026-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019359
TABS2026019358,McKinney Towne Crossing,1107,2043,9002,250000.0,3008,e79dd88e-f4f7-4640-815b-3aaa6cc2354e,900001,Pilates Addiction,2026-05-05T09:05:13.273,2026-05-26T00:00:00,2026-08-18T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019358
TABS2026019357,Office Park Development,1107,2043,9001,765000.0,3008,1da0c538-6968-443f-924c-5bfc73e381f7,900001,Building 05,2026-05-05T09:04:51.393,2026-07-01T00:00:00,2027-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019357
TABS2026019356,Office Park Development,1107,2043,9001,765000.0,3008,e6f40d87-162b-49ab-ab96-bbbd16df46d4,900001,Building 04,2026-05-05T09:00:23.817,2026-07-01T00:00:00,2027-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019356
TABS2026019354,Office Park Development,1107,2043,9001,765000.0,3008,0f427463-76df-4224-b26f-c8b2d670ee27,900001,Building 03,2026-05-05T08:55:43.36,2026-07-01T00:00:00,2027-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019354
TABS2026019353,Office Park Development,1107,2043,9001,765000.0,3008,6c106fd5-d22b-41b0-905d-1dd6cd2e4640,900001,Building 02,2026-05-05T08:51:28.657,2026-07-01T00:00:00,2027-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019353
TABS2026019351,Office Park Development,1107,2043,9001,765000.0,3008,8e599b33-ff24-4788-8694-980c66092c48,900001,Building 01,2026-05-05T08:45:50.567,2026-07-01T00:00:00,2027-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019351
TABS2026019340,NEW SMILES,286,2043,9001,200000.0,3008,4f0933e5-e68a-482c-864a-df285d28f164,900001,NEW SMILES,2026-05-04T22:00:16.433,2026-05-08T00:00:00,2026-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019340
TABS2026019339,THE OFFICES AT MCKINNEY CROSSING,1107,2043,9001,75000.0,3008,5124a6c2-b8e0-49e6-bce9-652ee442f44b,900001,THE OFFICES AT MCKINNEY CROSSING #STE. 904,2026-05-04T20:55:35.333,2026-06-15T00:00:00,2026-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019339
TABS2026019338,THE OFFICES AT MCKINNEY CROSSING,1107,2043,9001,75000.0,3008,baf4370d-49c9-4b6d-8098-edcf444f4f3a,900001,THE OFFICES AT MCKINNEY CROSSING #STE. 903,2026-05-04T20:53:16.02,2026-06-15T00:00:00,2026-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019338
TABS2026019337,THE OFFICES AT MCKINNEY CROSSING,1107,2043,9001,75000.0,3008,26152982-850e-4e35-bcd0-a2b76922086a,900001,THE OFFICES AT MCKINNEY CROSSING #STE. 902,2026-05-04T20:50:24.03,2026-06-15T00:00:00,2026-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019337
TABS2026019336,THE OFFICES AT MCKINNEY CROSSING,1107,2043,9001,75000.0,3008,bf29b50f-1cd5-42c2-aeba-129a0bb76811,900001,THE OFFICES AT MCKINNEY CROSSING #STE. 901,2026-05-04T20:47:27.787,2026-06-15T00:00:00,2026-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019336
TABS2026019335,THE OFFICES AT MELISSA CENTRAL,1061,2043,9001,75000.0,3008,f07595ab-0ee2-475f-9bf4-be62edd07441,900001,THE OFFICES AT MELISSA CENTRAL #206,2026-05-04T20:36:47.327,2026-06-01T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019335
TABS2026019333,THE OFFICES AT MELISSA CENTRAL,1117,2043,9001,75000.0,3008,a519b255-e735-44a3-a4ec-8ee00aac775a,900001,THE OFFICES AT MELISSA CENTRAL #204,2026-05-04T20:33:18.71,2026-06-01T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019333
TABS2026019332,THE OFFICES AT MELISSA CENTRAL,1117,2043,9001,75000.0,3008,d3fe3e07-008b-4c07-95b5-f14abc4c3fd9,900001,THE OFFICES AT MELISSA CENTRAL #202,2026-05-04T20:30:44.503,2026-06-01T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019332
TABS2026019331,THE OFFICES AT MELISSA CENTRAL,1117,2043,9001,75000.0,3008,ebc81adc-df33-4c61-b87b-1211f25a4881,900001,THE OFFICES AT MELISSA CENTRAL #200,2026-05-04T20:28:13.66,2026-06-01T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019331
TABS2026019287,6809 Central Expressway,1362,2043,9002,350000.0,3008,c405b17a-6a56-45f3-8bb5-8fa1e0656c37,900001,SomiSomi,2026-05-04T14:49:02.663,2026-06-08T00:00:00,2026-08-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019287
TABS2026019283,Legends at Twin Creeks Building B,27,2043,9002,150000.0,3008,04f0a9fb-6c19-4409-aed4-888f7aef883a,900001,Pilates Retreat,2026-05-04T14:30:19.627,2026-05-15T00:00:00,2026-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019283
TABS2026019279,Summer Moon Coffee,1408,2043,9002,350000.0,3008,be60dca8-7241-41aa-9eff-a38ee542d313,900001,Summer Moon Coffee Prosper TX,2026-05-04T14:14:02.943,2026-06-22T00:00:00,2026-08-21T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019279
TABS2026019234,FarmWorks One,27,2043,9001,176865.0,3008,6837ea68-5d84-49de-b831-72300c1872fa,900001,TriCelta Development,2026-05-04T10:11:43.5,2026-06-15T00:00:00,2026-09-11T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019234
TABS2026019223,"7-Eleven 42828 Celina, TX (Frontier)",286,2043,9001,1400000.0,3008,f1e05d2b-9c00-40f4-a038-a12d604a0bb1,900001,"7-Eleven 42828 Celina, TX (Frontier)",2026-05-04T08:16:20.27,2026-08-03T00:00:00,2027-03-11T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019223
