project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
THE OFFICES AT PROSPER TRAIL #710,TABS2025000321,THE OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL #STE. 710, Prosper, TX 75078",Collin,11/1/2024,5/1/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"3,000 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000321,
THE OFFICES AT PROSPER TRAIL BLDG 7,TABS2025000320,THE OFFICES AT PROSPER TRAIL,"1630 W PROSPER TRAIL BLDG 7, Prosper, TX 75078",Collin,11/1/2024,5/1/2025,"$300,000",New Construction,"This project is privately funded, on private land for private use.",GROUND UP SHELL ,"6,000 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000320,
ARTERIORS PLANO,TABS2025000305,PRSTON PARKER CROSSING,"3400 PRESTON ROAD #205, Plano, TX 75093",Collin,9/23/2024,1/15/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of existing retail lease space.  Existing & New Electrical with existing mechanical & plumbing equipment.,"5,282 ft 2","Preston Parker Crossing, LTD.","12300 Park Central Drive, Dallas, Texas 75251",(972) 720-9300,"Hub City Productions, LLC","800 Exposition Avenue #1, Dallas, Texas 75226",(214) 821-8242,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000305,Robert Duhon
Walmart 05673.1008 Sachse TX - ESS Project,TABS2025000294,Walmart,"8015 WOODBRIDGE PKWY, Sachse, TX 75048",Collin,2/2/2025,2/28/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",(479) 426-5712,"CESO, Inc.","3601 Rigby Rd Suite 300, Miamisburg, Ohio 45342",(937) 435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000294,
Vital Care,TABS2025000289,Baylor Medical Center POB II,"5757 Warren Parkway Suite 330, Frisco, TX 75034",Collin,10/1/2024,1/2/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing suite for new tenant ,"2,600 ft 2",Healthcare Realty,"3900 Junius St Suite 640, Dallas, Texas 75246",(469) 617-0657,Schwabauer Design,"1600 N Collins Suite1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000289,
Palladium center #3,TABS2025000286,Palladium center LLC,"18424 Dallas Pkwy, Dallas, TX 75287",Collin,9/15/2024,9/15/2026,"$275,000",New Construction,"This project is privately funded, on private land for private use.",new constructiion,"4,400 ft 2",Bijan Oughatiyan,"18424 Dallas Pkwy, DALLAS, Texas 75287",(972) 283-0001,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000286,
Walmart 05672.1009 Lucas TX - ESS Project,TABS2025000285,Walmart,"2662 W Lucas Rd, Lucas, TX 75002",Collin,9/7/2025,10/3/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 72712",479.426.5712,"CESO, Inc.","3601 Rigby Road, Suite 300, Miamisburg, Ohio 45342",937-435-8584,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000285,
Palladium center #2,TABS2025000283,Palladium center LLC,"18408 Dallas Pkwy, Dallas, TX 75287",Collin,9/15/2024,9/15/2026,"$275,000",New Construction,"This project is privately funded, on private land for private use.",new construction,"4,400 ft 2",Bijan Oughatiyan,"18408 Dallas Pkwy, DALLAS, Texas 75287",(214) 283-0001,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000283,
Arthritis & Rheumatology Institute,TABS2025000275,Wade Professional Offices,"8501 Wade Blvd. #850, Frisco, TX 75034",Collin,9/15/2024,12/15/2024,"$78,376",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Tenant Finish,"3,384 ft 2",Suvin Banker,"981 State Highway 121 #1350, Allen, Texas 75013",(646) 322-0720,CCS,"2201 Midway Road #100 D, Carrollton, Texas 75006",214-727-0576,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000275,Dr. Megha Patel-Banker
Ready Suite 750,TABS2025000243,Granite Park 6,"5525 Granite Parkway Suite 750, Plano, TX 75024",Collin,9/6/2024,12/31/2024,"$353,299",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"4,521 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000243,
Ready Suite 740,TABS2025000239,Granite Park 6,"5525 Granite Parkway Suite 740, Plano, TX 75024",Collin,9/6/2024,12/31/2024,"$146,794",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"1,879 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000239,
Kingdom Hall 3733 18th Street Plano TX 75074,TABS2025000234,Oak Park Congregation of Jehovah's Witnesses,"3733 18th Street Plano TX 75074, Plano, TX 75074",Collin,7/1/2025,2/1/2026,"$778,537",New Construction,"This project is privately funded, on private land for private use.",Demolition of existing building / New construction on existing pad.,"5,055 ft 2",JWCS,"14545 US HWY 380W, Krum, Texas 76249",(347) 263-4666,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000234,
BAILEY RD RECONSTRUCTION,TABS2025000207,BAILEY RD / HOOPER RD,"ROAD RECONSTRUCTION SH 78 & SACHSE RD, Sachse, TX 75086",Collin,10/17/2024,10/17/2025,"$540,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",SIDEWALK AND BFR,"60,000 ft 2",CITY OF SACHSE,"3815-B SACHSE RD, SACHSE, Texas 75048",(469) 429-4792,GARVER,"3000 INTERNET BLVD #STE. 400, FRISCO, Texas 75034",(214) 619-9007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000207,
Ready Suite 780,TABS2025000203,Granite Park 6,"5525 Granite Parkway Suite 780, Plano, TX 75024",Collin,9/5/2024,12/31/2024,"$121,013",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"1,549 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000203,
Ready Suite 730,TABS2025000193,Granite Park 6,"5525 Granite Parkway Suite 730, Plano, TX 75024",Collin,9/5/2024,12/31/2024,"$174,422",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital improvement,"2,233 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000193,
Ululanis Hawaiian Shave Ice,TABS2025000185,Ululanis Hawaiian Shave Ice,"1517 N Central Expressway, Suite B, Plano, TX 75075",Collin,12/2/2024,3/28/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out by tenant,"2,000 ft 2",Joseph Vongsombath,"1517 N Central Expressway, Suite B, Plano, Texas 75075",(469) 358-7742,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000185,
SSA - Lake Forest,TABS2025000181,HPI Properties,"SE corner of Lake Forest Drive and McKinney Ranch, Mckinney, TX 75070",Collin,12/16/2024,8/4/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.","Ground up, Automotive Service Building","4,400 ft 2",HPI Properties LLC,"3773 Richmond Avenue Suite 800, Houston, Texas 77046",(713) 622-6944,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000181,
Fairview Spec Suites - Level 02,TABS2025000121,The Offices at Fairview Town Center,"195 Murray Farm Rd Suites: 225, 230, 235, 240, 245, Fairview, TX 75069",Collin,10/7/2024,12/31/2024,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Finish out of Spec suites in existing two-story building, total square footage is 13,830 SF.","13,830 ft 2",Lincoln Property Company,"811 Douglas Ave Ste 600, Dallas, Texas 75225",(214) 740-3498,O'Brien Architects,"1722 Routh Street Suite 122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000121,
Golden Nails Spa,TABS2025000116,3 Corners Business Center,"16803 Coit Rd, Frisco, TX 76227",Collin,9/26/2024,2/12/2025,"$150,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Interior Finish out,"3,000 ft 2",Victor Regalado,"1618 Cheyenne Trl., Granbury, Texas 76048",(682) 307-1879,Charles Lambert - Architect,"1401 Isabella Ln., Savannah, Texas 76227",(972) 065-1466,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000116,
DART Silver Line Equipment Maintenace Facility (EMF),TABS2025000111,DART Silver Line Equipment Maintenace Facility (EMF),"3133 Technology Drive, Plano, TX 75074",Collin,10/1/2024,3/29/2025,"$56,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New EMF (32,650 SF), Wash Building (4529 SF) & Fuel Canopy (2360 SF) with associated site work.","39,539 ft 2",Dallas Area Rapid Transit (DART),"1401 Pacific Ave, Dallas, Texas 75202",469-928-6507,"Huitt-Zollars, Inc.","5430 LBJ Freeway, Suite 1500, Dallas, Texas 75240",817-475-5178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000111,
Burgess Expansion,TABS2025000108,The Offices at Fairview Town Center,"195 Murray Farm Rd Suite 200, Fairview, TX 75069",Collin,10/7/2024,12/31/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Expansion of existing office space. Square footage of expansion is 4,373 SF with an overall new square footage of 14,576 SF for Suite 200. ","14,576 ft 2",Lincoln Property Company,"811 Douglas Ave STE 600, Dallas, Texas 75225",(214) 740-3498,O'Brien Architects,"1722 Routh Street Suite 122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000108,Russell Burgess
OG'S BARBER LOUNGE,TABS2025000077,OG'S BARBER LOUNGE,"3755 S. LAKE FOREST DR. STE 400, Mckinney, TX 75070",Collin,10/1/2024,12/20/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR FINISH OUT OF 1360 S.F. FOR A BARBER LOUNGE PROJECT INVOLVES:BUILDING,MECHANICAL,ELECTRICAL AND PLUMBING WORK","1,360 ft 2",EDC MCKINNEY RANCH JV LLC,"3755 S LAKE FOREST DR, MCKINNEY, Texas 75070",(214) 927-8556,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000077,OSCAR GARZA
FUB Redbud McKinney - Conf Center,TABS2025000074,Redbud McKinney,"1700 Redbud Blvd Suite 130, Mckinney, TX 75069",Collin,10/14/2024,2/28/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing conference room space.,"2,700 ft 2",First United Bank,"1700 Redbud Blvd Suite 130, McKinney, Texas 75069",(631) 428-4740,Tryba Architects,"312 Main Street, Fort Worth, Texas 76102",(979) 373-6709,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000074,
Methodist Medical Group,TABS2025000045,Methodist Celina Medical Center,"1530 S. Dallas Parkway Suite #116, Celina, TX 75009",Collin,11/1/2024,2/28/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior suite shell build-out in an existing medical office building.,"7,279 ft 2",Methodist Health System,"401 W. Campbell Road Suite #205, Richardson, Texas 75080",(469) 204-6705,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2305,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000045,
THHP CT Replacement,TABS2025000039,Baylor Scott & White The Heart Hospital - Plano,"1100 Allied Drive, Plano, TX 75093",Collin,9/16/2024,12/16/2024,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replace CT equipment.,600 ft 2,Baylor Scott & White Health,"301 N Washington Ave, Dallas, Texas 75246",214-820-8521,Guide Architecture,"1108 Quaker Street Suite 130, Dallas, Texas 75207",(682) 241-6339,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000039,
"Prosper, TX",TABS2025000013,7-ELEVEN,"2101 N Preston Road, Prosper, TX 75078",Collin,10/7/2024,10/6/2025,"$260,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of work includes casework replacement, minor wall modifications, & new wall finishes. Replacement of existing food service equipment. Minor changes to electrical and plumbing. Existing mechanical condensers are to be replaced in like & kind","5,428 ft 2",Bryan Road Retail Partners LP,"1201 N Riverfront Blvd. Suite 100, Dallas, Texas 75207",(813) 751-4554,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025000013,
