project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
PNC Bank ADA Remediation Design - E682 Legacy,TABS2026017085,E682 Legacy,"2900 Legacy Dr, Plano, TX 75023",Collin,6/15/2026,8/1/2026,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replacing sidewalk, Concrete pavement & new ADA parking. -   SF 5375","5,375 ft 2","PNC Bank, N.A.","2850 E. Camelback Rd Suite 195, Phoenix, Arizona 85016",(216) 298-4211,Michael Baker International,"100 Airside Drive, Moon Township, Pennsylvania 15108",(724) 495-4357,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017085,
PNC Bank ADA Remediation Design - E387 West McDermott,TABS2026017080,E387 West McDermott,"807 W. McDermitt Dr, Allen, TX 75013",Collin,7/1/2026,8/30/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replacing sidewalk, Concrete pavement & updated ADA parking. -   SF 6100","6,100 ft 2","PNC Bank, N.A.","2850 E. Camelback Rd Suite 195, Phoenix, Arizona 85016",(216) 298-4211,Michael Baker International,"100 Airside Drive, Moon Township, Pennsylvania 15108",(724) 495-4357,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017080,
Murphy USA Celina Preston & Frontier,TABS2026017064,Murphy USA,"Preston and Frontier, Celina, TX 75078",Collin,3/29/2027,9/25/2027,"$800,000",New Construction,"This project is privately funded, on private land for private use.",Murphy UA gas station with canopy and underground storage tanks.,"2,800 ft 2",Remington Preston LLC,"3311 Oak Lawn Avenue Suite 250, Dallas, Texas 75219",(214) 951-7434,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017064,
Water Wings Swim School - Frisco,TABS2026017063,WWSS - Frisco,"13600 Coit Rd Unit 109, Frisco, TX 75035",Collin,5/4/2026,10/1/2026,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement for indoor swim school,"6,750 ft 2","Bosha Management, LLC","8501 N. McArthur Blvd, Irving, Texas 75063",(702) 353-7405,Forza Design Group LLC,"10801 W Charleston Blvd Suite 530, Las Vegas, Nevada 89135",972-654-1004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017063,Ali Robaei
Mathnasium,TABS2026016983,Mathasium,"2905 McKinney Street Suitre 100, Melissa, TX 75454",Collin,4/13/2026,6/30/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish our of shell space to create tutoring facility,"1,048 ft 2",HOPE DEVELOPMENT PARTNERS 3 LLC,"129 N COLLINS STREET, SUNNYVALLE, Texas 75454",214-457-6493,TECHNO SYSTEMS INC,"708 BRYSON WAY, SOUTHLAKE, Texas 76092",214-415-0551,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016983,HANNAH MARTINEZ
LIVPRI,TABS2026016912,Princeton Meadows,"1560 West Princeton Drive, Princeton, TX 75407",Collin,9/1/2026,11/30/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of existing shell building to veterinary clinic,"4,001 ft 2",US380PRC LLC,"13199 Strike Gold Boulevard, Frisco, Texas 75035",(214) 535-8303,Link Architecture,"8729 Shoal Creek Blvd Suite 200, Austin, Texas 78757",(512) 821-3555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016912,Steven Hornbuckle
Great Clips Melissa,TABS2026016905,HEB Shopping Center,"140 Bucees Blvd., Suite 500, Melissa, TX 75454",Collin,4/6/2026,8/1/2026,"$110,000",New Construction,"This project is privately funded, on private land for private use.",Great Clips hair salon finish out of 1200 sq.ft. leased space ,"1,200 ft 2","H-E-B, LP","646 South Flores Street, San Antonio, Texas 78204",210-938-8145,EMR,"400 West 78th Street, Suite 700, Minneapolis, Minnesota 55435",952-746-6561,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016905,Yogesh Jarodiya
Walmart 1117.1008,TABS2026016879,Walmart 1117.1008,"6001 N Central Expy, Plano, TX 75023",Collin,7/18/2027,11/4/2027,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","General remodel of 208,390 sq ft store","208,390 ft 2",Walmart Real Estate Business Trust,"PO BOX 8050, Bentonville, Arkansas 72712",(479) 492-8285,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016879,
Best Brains Learning Center,TABS2026016878,SHOP AT AVERY POINTE,"1234 W WHITE ST SUITE -120 ANNA TEXAS-75409, Anna, TX 75409",Collin,6/1/2026,6/1/2027,"$170,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1200 sf  interior finish out,"1,200 ft 2",Sudhakar singamaneni,"10941 pattison dr frisco tx 75035, frisco, Texas 75035",(614) 946-2271,"FK + Architect, LLC","400 Chisholm Place.  Suite 310 Plano, TX 75075., plano, Texas 75075",(620) 308-3762,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016878,Haidaer Ali
Plano Gateway - Bldg 9 - Suite 910 - Hyperbaric Clinic,TABS2026016848,Plano Gateway Medical Offices,"201 Wyngate Blvd, Building 9, Suite 910, Plano, TX 75074",Collin,5/11/2026,10/30/2026,"$600,000",New Construction,"This project is privately funded, on private land for private use.",3500 tenant finish out of 1-story wood framed medical office building,"3,500 ft 2",BB-8 Holdings,"5880 Ashmill Drive Suite 100, Plano, Texas 75024",(469) 333-1031,Boulder Associates,"5646 Milton St Suite 240, Dallas, Texas 75206",(214) 420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016848,
