project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Bowman,TABS2025022999,Parkway Centre IV,"2701 Dallas Parkway, suite 100, Plano, TX 75093",Collin,7/14/2025,10/1/2025,"$172,571",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation of existing suite for tenant use,"4,745 ft 2",BH 2701 Dallas Parkway LLC,"2701 Dallas Parkway, suite 350, Plano, Texas 75093",(972) 472-4340,Ralph A. Dietze,Interprise,"14241 Dallas Parkway, Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022999
Frisco PD - Indoor Gun Range,TABS2025022990,Frisco PD - Indoor Gun Range,"(TBD) Donnie Mayfield Way, Frisco, TX 75035",Collin,10/1/2025,10/1/2026,"$13,100,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Construction - Indoor Shooting Range and Site Development,"30,464 ft 2",Frisco P.D.,"7200 Stonebrook Pkwy, Frisco, Texas 75034",(972) 292-6105,,MARTINEZ ARCHITECTS,"900 Rockmead Dr. 250, KINGWOOD, Texas 77339",281.800.1023,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022990
"WESTRIDGE MOB 5 - MCKINNEY, TX",TABS2025022986,"WESTRIDGE MOB 5 - MCKINNEY, TX","355 S COIT RD, Mckinney, TX 75072",Collin,10/1/2025,3/31/2026,"$745,000",New Construction,"This project is privately funded, on private land for private use.",New Construction MOB Shell,"10,000 ft 2",SV WESTRIDGE LLC,"5729 LEBANON RD 5729 LEBANON RD, FRISCO, Texas 75034",(214) 718-2626,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 781-9665,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022986
"WESTRIDGE MOB 1 - MCKINNEY, TX",TABS2025022983,"WESTRIDGE MOB 1 - MCKINNEY, TX","255 S COIT RD, Mckinney, TX 75072",Collin,10/1/2025,3/31/2026,"$745,000",New Construction,"This project is privately funded, on private land for private use.",New Construction MOB Shell,"11,000 ft 2",SV WESTRIDGE LLC,"5729 LEBANON RD STE 144-589, FRISCO, Texas 75034",(214) 718-2626,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022983
PLUNJ Mckinney,TABS2025022973,Shoppes at Stonebridge,"2801 S Stonebridge dr ste 110, Mckinney, TX 75070",Collin,7/28/2025,12/31/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",first generation finish out of a spa,"2,157 ft 2",Tracy Contrast LLC,"824 Ledgemount dr, Plano, Texas 75025",(479) 747-2762,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022973
BAC WTX Wyndham Road Restroom Renovation,TABS2025022968,Bank of America WTX Wyndham Road,"3510 Wyndham Lane, Richardson, TX 75082",Collin,9/1/2025,11/13/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Restroom renovation an existing Bank of America Data center location.  The renovation is approximately 600sf for one of the men's and women's restrooms in the facility. ,600 ft 2,Bank of America,"3510 Wyndham Lane, Richardson, Texas 75082",(469) 201-9146,,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",214.273.1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022968
Challenger Cheer Elite interior remodel,TABS2025022904,Melissa Light Industrial Development,"2202 Sam Rayburn HIghway, Melissa, TX 75454",Collin,8/1/2025,8/31/2025,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior expansion of existing facility,"10,725 ft 2",CB TX Capital,"1701 Nueces, Austin, Texas 78701",(571) 217-4377,Gary Gerlacher of Challenger Cheer Elite,studioMeyer Architects PC,"408 Exposition Avenue, Dallas, Texas 75226",(214) 315-0578,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022904
JLB West Cityline,TABS2025022864,Leasing Office,"3500 Routh Creek Pkwy, Richardson, TX 75082",Collin,12/1/2025,6/30/2027,"$60,000,000",New Construction,"This project is privately funded, on private land for private use.",Multi-Family Residential,"2,000 ft 2",JLB Partners,"3890 W Northwest Hwy, Suite 700, DALLAS, Texas 75220",(214) 271-8496,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022864
Super Star Carwash,TABS2025022863,Super Star Carwash,"(No Situs Address) Ridgeview Drive, Plano, TX 75024",Collin,9/1/2025,9/1/2026,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.","New automated drive thru car wash facility (5,000 S.F.)","5,000 ft 2",John Lueken,"960 W. Behrend Dr. Suite 1, Phoenix, Arizona 85027",(480) 341-5344,,AO Architects,"144 North Orange St., Orange, California 92866",714-639-9860,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022863
Hummus Republic,TABS2025022830,Midpark Center,"3400 E Hebron Parkway Suite 108, Carrollton, TX 75010",Collin,7/28/2025,10/25/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New tenant alterations to existing 1600 sq.ft. space to accommodate fast food restaurant including architectural, electrical, mechanical and plumbing work.","1,600 ft 2","McFarland Midpark Center, LLC","6220 Campbell Road, Suite 104, Dallas, Texas 75248",(972) 591-4429,Krunal Patel,"David Hiatt, Architect","902 Goodrich Ave., Sarasota, Florida 34236",(813) 333-2717,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022830
"WM 5311-1013 McKinney, TX Front End Project",TABS2025022777,Walmart,"1721 N Custer Rd., Mckinney, TX 72758",Collin,9/28/2025,10/24/2025,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Front end Transformation, revise checkout layout, relocate lottery machine, and remove GM-side refrigerated cases and RCU","10,519 ft 2",Walmart Stores Texas LLC,"PO Box 8050-MS0555, Bentonville, Arkansas 72712",(479) 273-4000,,pb2 architecture + engineering,"4886 West Pauline Whitaker Parkway  Suite 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025022777
