project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Berkner Wriedt Lab Finish Out,TABS2026007283,"University of Texas Dallas, Science Building - Berkner Lab","2600 Rutford Ave., Richardson, TX 75080",Collin,2/2/2026,7/10/2026,"$1,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Interior renovation to an existing building. Renovation is contained to three rooms,"2,110 ft 2",University of Texas Dallas,"800 W Campbell Road, Richardson, Texas 75080",972.883.2124,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",214-473-2576,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007283,
Lexington Neighborhood Park,TABS2026007281,Lexington Neighborhood Park,"10311 Indigo Bush Lane, Frisco, TX 75035",Collin,1/5/2026,12/2/2026,"$3,871,265",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","The park features preserved existing tree areas, & a variety of park programs which include but are not limited to structured and passive play areas, large play lawns/fields, a sports court, looping trails, on-street parallel parking, & a shade pavil","486,254 ft 2",City of Frisco,"6101 Frisco Square Blvd., Suite 1000, Frisco, Texas 75034",469-536-8004,SWA Group,"5646 Milton Street, Suite 130, Dallas, Texas 75206",214-954-0016,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007281,
Pickleball Courts - Warren Sports Complex,TABS2026007277,Warren Sports Complex,"7599 Eldorado Pkwy, Frisco, TX 75034",Collin,1/5/2026,10/1/2026,"$1,649,426",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","The project consists of the new construction of twelve pickleball courts. The new construction includes two shade structures with bench seating and a bottle filling station. 192,524 SF","192,524 ft 2",City of Frisco,"6101 Frisco Square Blvd., Suite 1000, Frisco, Texas 75034",972-565-4958,SWA Group,"5646 Milton Street, Suite 130, Dallas, Texas 75206",214-954-0016,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007277,
CM Foundry,TABS2026007259,Gateway VIllage Addition,"2901 McKinney St Suite 300, Mckinney, TX 75254",Collin,12/15/2025,3/15/2026,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Framing, drywall, and insulation • Electrical, plumbing, and HVAC systems • Interior finishes including flooring, millwork, and painting",950 ft 2,HOPE DEVELOPMENT PARTNERS 3 LLC,"129 N COLLINS RD STE 2102, Sunnyvale, Texas 75182",(214) 457-6493,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007259,
Telephone Road Improvements Phase 1,TABS2026007258,N/A,"Telephone Rd from Melissa Rd to Sunset Canyon Dr, Melissa, TX 75454",Collin,2/1/2026,11/30/2026,"$4,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construct approximately 3,000 LF of 2-lane concrete roadway with a 10' wide concrete trail along the east side of the road.","3,000 ft 2",City of Melissa,"3411 Barker Avenue, Melissa, Texas 75454",(281) 610-0322,"Teague Nall & Perkins, Inc","825 Watters Creek Blvd, Suite M300, Allen, Texas 75013",214-988-9921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007258,
Retail Building Renovation,TABS2026007203,Shops at Spring Creek,"4000 Spring Creek Pkwy, Plano, TX 75024",Collin,2/15/2026,12/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Exterior facade renovation and interior demolition of an existing CVS pharmacy to convert into a shell building for multi-tenant retail spaces.,"14,900 ft 2",Benchmark Equity Llc,"850 S. Greenville Avenue Ste 112, Richardson, Texas 75081",(214) 564-1152,D1 Architect & Associates Inc.,"13601 Preston Road 820W, Dallas, Texas 75240",(972) 978-5379,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007203,
FBFK Expansion,TABS2026007178,Parkway Centre V,"2500 N. Dallas Pkwy. Suite 600, Plano, TX 75093",Collin,1/5/2026,3/20/2026,"$352,385",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of business office space,"8,225 ft 2",Sagebrush Partners,"2500 N. Dallas Pkwy. Suite 555, Plano, Texas 75093",469 241 0303,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007178,
Allied Professionals,TABS2026007171,Granite Park 5,"5830 Granite Parkway, Suite 850, Plano, TX 75024",Collin,12/3/2025,1/30/2026,"$290,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,667 ft 2",GRANITE PARK NM/GP V LP,"5601 Granite Parkway, Suite 1200, Plano, Texas 75024",(972) 731-2300,ENTOS Design,"5400 Lyndon B Johnson Fwy, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007171,
Hancock Whitney Bank,TABS2026007153,9110 Virginia,"9110 Virginia, Suite B100, Mckinney, TX 75071",Collin,12/3/2025,4/30/2026,"$584,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,606 ft 2",Benchmark Equity LLC,"4009 Old Denton Rd, Suite 114-238, Carrollton, Texas 75007",(214) 654-1152,ENTOS Design,"4201 Spring Valley Road, Suite 150, Dallas, Texas 75240",(214) 630-7058,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007153,
Beacon Behavioral Expansion,TABS2026007127,Legacy Town Center II,"6900 Dallas Parkway, Suite 608, Plano, TX 75024",Collin,12/15/2025,3/20/2026,"$273,729",Renovation/Alteration,"This project is privately funded, on private land for private use.","6,068 SF of tenant improvement and expansion.","6,068 ft 2",KBSIII Legacy Town Center LLC c/o KBS Capital Advisors LLC,"800 Newport Center Dr., Suite 700, Newport Beach, California 92660",(949) 471-6545,Entos Design,"5400 Lyndon B Johnson Fwy, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007127,
25074 - Reece TI,TABS2026007093,McKinney Commerce Center - Building A,"3200 N. Central Expy Suite 400, Mckinney, TX 75071",Collin,1/30/2026,5/30/2026,"$750,000",New Construction,"This project is privately funded, on private land for private use.","New office with open office space, break area, private offices, and restrooms","4,165 ft 2",Kapman Childrens Trust,"153 Treeline Park Suite 200, San Antonio, Texas 78209",(212) 282-2000,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007093,
NEDROW BUSINESS ADVISORS,TABS2026007080,NEDROW BUSINESS ADVISORS,"5677 W SPRING CREEK PKWY SUITE 100, Plano, TX 75024",Collin,2/1/2025,3/31/2025,"$190,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT OF OFFICE SPACE,"2,207 ft 2",WYNMARK COMMERCIAL REAL ESTATE,"16818 DALLAS PARKWAY SUITE 200, DALLAS, Texas 75248",972-897-0562,RAMSEY AND REYES,"2235 RIDGE ROAD Suite 300, ROCKWALL, Texas 75087",972-345-1684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007080,CRAIG NEDROW
HEB Allen Tortilla Room Remodel,TABS2026007077,HEB Corp#796,"575 East Exchange Parkway, Allen, TX 75002",Collin,3/1/2026,6/30/2026,"$952,764",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of Tortilla Operation room, approximate area of 1,350 SF. remodel includes removal, relocation, and installation of equipment; addition of new walk-in freezer; and finish upgrades within the Tortilla Operations Room.","1,350 ft 2","H-E-B Grocery Company, LP","646 South Flores Street, San Antonio, Texas 78204",(210) 325-9952,RSP Architects,"600 W 6th Street, Ste 100, Fort Worth, Texas 76102",(682) 200-0340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007077,
FINRA,TABS2026007075,GRANITE PARK 3,"5601 GRANITE PKWY, 14TH FLOOR, Plano, TX 75024",Collin,2/15/2026,8/15/2026,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of 23,827 SF, including finishes, mechanical, electrical, & plumbing.","23,827 ft 2",GRANITE PARK NM/GP III LP,"5601 GRANITE PARKWAY STE 1200, Plano, Texas 75024",(972) 731 2308,OTJ ARCHITECTS,"580 WATER STREET SW, SUITE 300, WASHINGTON, Washington D.C 20024",214-726-5301,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007075,Elizabeth Adams
SUPER LLAMA INFLATABLE PARK,TABS2026007062,SUPER LLAMA INFLATABLE PARK,"109 N. GREENVILLE AVE, Allen, TX 75002",Collin,12/29/2025,6/30/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR INDOOR INFLATABLE PARK,"35,500 ft 2","Allentex, LP","319 S. Robertson Blvd., BEVERLY HILLS, California 90211",(310) 550-1012,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007062,Haiting Chen
Hideaway Pizza - Frisco 423,TABS2026007028,Hideaway Pizza,"FM 423 and Gorden Heights LN Four Corners Shoppig Center, Frisco, TX 75068",Collin,3/6/2025,10/7/2026,"$950,000",New Construction,"This project is privately funded, on private land for private use.",ground up construction ,"8,514 ft 2",FSWC LP,"7001 Preston Road, Suite 410, Dallas, Texas 75205",214-533-5225,Fusion-AE,"6201 Campus Cirlce Dr E, Irving, Texas 75232",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007028,Hideaway Pizza - Brett Murphy
Ben's Scratch Free Car Wash,TABS2026007014,Ben's Scratch Free Car Wash,"1009 E. Main Street, Allen, TX 75002",Collin,12/1/2025,8/1/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.",New 4500 sf car wash facility,"4,500 ft 2",Bluebonnet Properties Management LLC,"1314 W. McDermott Drive, Suite 106-546, Allen, Texas 75013",(979) 777-8615,L-L Design Group,"2450 Lakeside Parkway, Suite 150 #1016, Flower Mound, Texas 75022",(972) 965-1466,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007014,
The Eastbrook,TABS2026007003,Building 1 - Leasing,"TBD - SEC of Fairview Parkway & Madison Ave, Mckinney, TX 75069",Collin,5/1/2026,6/1/2028,"$95,000,000",New Construction,"This project is privately funded, on private land for private use.",Multifamily Leasing Center for 12 standalone Multifamily buildings with leasing center at building #1,"3,153 ft 2",CB Sloan Creek 75 Ltd,"1722 Routh Street, Suite 770, Dallas, Texas 75201",(214) 701-6057,"Hensley Lamkin Rachel, Inc","6201 W. Plano Parkway, Suite 100, Plano, Texas 75093",(972) 726-9400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026007003,
Chic N Daper,TABS2026006999,HERITAGE PLAZA LTD,"1705 W University Dr #120, Mckinney, TX 75069",Collin,12/2/2025,1/30/2026,"$76,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of retail space- 1240 sq ft,"1,240 ft 2","Heritage Plaza Limited. C/o TY Commercial Group Inc.,","5930 Lyndon B Johnson Freeway Ste 400, Dallas, Texas 75240",972.331.0508,Ideascope LLC,"6292 Larkspur Ln, Frisco, Texas 75036",859.312.2104,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006999,Kanya LLC
"W BRANDS GLOBAL, INC.",TABS2026006988,AUTOSTONEUSA,"2000 COMMERCE DRIVE, Mckinney, TX 75069",Collin,1/1/2026,10/15/2026,"$5,459,277",New Construction,"This project is privately funded, on private land for private use.","GROUND UP CONSTRUCTION OF A 25,163 SF OFFICE & WAREHOUSE  ","25,163 ft 2","WELL CORPORATE DRIVE, LCC","14086 PROTON RD, DALLAS, Texas 75244",(214) 393-4862,Goree Architects,"5151 San Felipe St Ste 1700, Houston, Texas 77056",(305) 342-1863,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006988,
Texans CU McKinney,TABS2026006933,New Branch,"3950 W University Drive, Mckinney, TX 75071",Collin,1/30/2026,10/31/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.",New financial facility,"3,600 ft 2",Texans Credit Union,"777 East Campbell Rd., Richardson, Texas 75081",(972) 348-2080,NewGround International,"101 S. Hanley Rd. Ste 1200, Clayton, Missouri 63105",(636) 898-8115,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006933,
Lone Star,TABS2026006917,LONE STAR JEWELERS,"5251 Panther Creek Parkway Suite 500, Frisco, TX 75033",Collin,12/1/2025,4/30/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","For a new tenant finish-out for a new Lone Star Jewelers retail store, going inside an existing shell building.","2,549 ft 2","Sunnyside Enterprises, LLC - Series 9","4588 Kentucky Drive, Plano, Texas 75024",(214) 796-6469,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006917,
"NEW (23,507 SF) BUILDING ADDITION",TABS2026006916,RCCG-HGE CHURCH,"3800 E PARKER ROAD, Plano, TX 75074",Collin,2/1/2026,6/30/2027,"$3,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",CONSTRUCT NEW  ADDITION FOR 830 SEATER SANCTUARY ON 2 FLOORS (MAIN AND GALLERY) AND A NEW ATTACHED ADMINISTRATIVE SECTION ...,"23,507 ft 2",REEDEMED CHRISTIAN CHURCH (HEAVENS GLORIOUS EMBASSY),"3801 E PARKER ROAD, PLANO, Texas 75074",(972) 896-4019,BANWO INCRPORATED,"10119 NORMAN COURT, IRVING, Texas 75063",(214) 554-6667,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006916,
Walmart Store 6966,TABS2026006891,"VERBIE HAYES ADDITION (CMC), BLK A, LOT 1","3400 VIRGINIA PKWY, Mckinney, TX 75071",Collin,5/31/2026,9/3/2026,"$1,759,593",Renovation/Alteration,"This project is privately funded, on private land for private use.","CLEAN PREP AND PAIN SALES FLOOR, EXTERIOR AND INTERIOR WALLS, PHARMACY, ENTRY VESTIBULE, REPLACE EXISTING RTU, PLUMBING FIXTURES, REMOVE AND REPLACE GROCRY SALES, REMODEL ONLINE PICKUP AREA. ","6,522 ft 2",OR 25 LLC,"PO BOX 5126, SHERMAN OAKS, California 91413",(818) 635-2105,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026006891,
