project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
CULTURE SPACE,TABS2024013808,Tenant Improvement - Office/Showroom,"1280 Levee St, Dallas, TX 75207",Dallas,4/15/2024,7/15/2024,"$2,002,612",Renovation/Alteration,"This project is privately funded, on private land for private use.",THE PROJECT IS FOR INTERIOR FINISH-OUT THAT WILL CONSIST OF A NEW TENANT IMPROVEMENT INSIDE AN EXISTING SINGLE (1) STORY OFFICE BUILDING.,"10,642 ft 2","111 Leslie CRE, LLC","1280 Levee St, Dallas, Texas 75207",(817) 994-9806,LGE DesignBuild,"1280 Levee St, Dallas, Texas 75207",(469) 498-0998,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013808,Matthew Warrilow
Gateway,TABS2024013785,Gateway Tires,"1525 W Belt Line Rd, Carrollton, TX 75006",Dallas,3/15/2024,4/15/2024,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office Finish Out,693 ft 2,Howard Vance,"1525 W Belt Line Road, Carrollton, Texas 75006",(972) 446-6595,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013785,
Tacos & Avocados,TABS2024013777,Tacos & Avocados,"1309 S. Broadway Street, Carrollton, TX 75011",Dallas,4/1/2024,6/1/2024,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing building ,"1,511 ft 2",courtney lindley,"11811 Preston Road Suite 100, Dallas, Texas 75230",(951) 795-9377,"icon architects, inc","703 SAN YSIDRO TRAIL, Mansfield, Texas 76063",(817) 946-7503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013777,
55 Seventy Commercial Buildout Expansion,TABS2024013763,55 Seventy,"6130 Berkshire Ln, Dallas, TX 75225",Dallas,4/1/2024,9/30/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of existing space to become addition of space for existing private club, 55 Seventy","3,425 ft 2",Robbins Serafina ETAL ,"1727 Analog Rd, Richardson, Texas 75081",469-441-4777,Duncan & Miller Design,"1203 Dragon St., Dallas, Texas 75207",214-748-8613,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013763,
"Balch Springs, TX",TABS2024013758,Exxon Travel Center,"4297 S Beltline Rd., Balch Springs, TX 75180",Dallas,4/28/2024,5/25/2024,"$168,000",New Construction,"This project is privately funded, on private land for private use.","Install Utility Transformer, (1) 600A disconnect (3) Tesla Superchargers, (12) Charge Posts,",500 ft 2,Tesla Inc,"3500 Deer Creek Rd., Palo Alto, California 94304",(512) 820-3546,Dewberry Engineers Inc,"4835 LBJ Freeway #475, Dallas, Texas 75244",469-232-5200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013758,
Spec Suite 750,TABS2024013745,8333 Douglas,"8333 Douglas Ave, Suite 750, Dallas, TX 75225",Dallas,3/25/2024,6/14/2024,"$253,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,075 of speculative suite improvements.","3,075 ft 2","Douglas Center - HP, LP","8333 Douglas Ave, Dallas, Texas 75225",(214) 369-7287,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013745,
NorthPark AMC Walkway Door Repair,TABS2024013739,NorthPark Center,"8687 North Central Expressway, Dallas, TX 75225",Dallas,2/14/2024,3/24/2024,"$58,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Removal and Replacement of Egress Door and Waterproofing Repairs,3 ft 2,NorthPark Management,"8080 North Central Expressway, Suite 1100, Dallas, Texas 75206",(214) 369-1234,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013739,
Hajoca Corporation,TABS2024013735,Hajoca Corporation,"626 Crestside Drive, Duncanville, TX 75137",Dallas,3/28/2024,11/28/2024,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","New metal building with 3,525 sf of office and 14,354 sf of warehouse. This will consist of prepping the site and slab, installing the prefab metal building and then finishing out the interiors and office portion.","17,879 ft 2",Moore Supply Co.,"1226 Duncan Street, Duncanville, Texas 76205",(214) 435-6862,"RGA Architects, Inc.","301 S Oak St Ste 100, Roanoke, Texas 76262",817-430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013735,
Palogic,TABS2024013734,8333 Douglas,"8333 Douglas Ave, Suite 775, Dallas, TX 75225",Dallas,3/25/2024,6/14/2024,"$167,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","1,432 SF of tenant improvement.","1,432 ft 2","Douglas Center - HP, LP","8333 Douglas Ave., Dallas, Texas 75225",(214) 369-7287,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013734,
North Central Surgical Center Hospital Renovation,TABS2024013730,North Central Surgical Center,"9301 North Central Expressway, Dallas, TX 75231",Dallas,5/27/2024,6/30/2024,"$12,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Multi-department renovation throughout first and second floor of NCSC hospital space. New kitchen, dining, lounges, SPD, pharmacy, lab, and inpatient therapy. ","30,000 ft 2",Leigh Patterson,"9301 N Central Expy., Ste 100, Dallas, Texas 75231",214-365-8374,HDR Inc.,"8750 North Central Expressway, Suite 100, Dallas, Texas 75231",(972) 960-4125,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013730,
Written By The Seasons,TABS2024013721,The Quad,"2681 Howell Street BU2, Dallas, TX 75201",Dallas,5/6/2024,9/9/2024,"$585,250",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial tenant finish out for a new restaurant in an existing shell space ,"2,595 ft 2",Stream Realty Partners LP,"2001 Ross Ave Suite 400, Dallas, Texas 75201",(214) 560-5128,Jones Baker Design,"1922 S Akard St, Dallas, Texas 75215",(214) 426-5600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013721,WBS Unit 2 LLC - Hailey Nutt
Accident & Injury Chiropractic,TABS2024013696,St Ives 1,"404 N. Interstate 35E Suite #114, Lancaster, TX 75146",Dallas,4/2/2024,9/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",A renovation of an existing 1341-square-foot tenant space into an office medical space,"1,341 ft 2",VMY Properties LLC,"2401 Clear Field Drive, Plano, Texas 75025",(214) 232-1445,Cross Timbers Architects,"4315 Windsor Centre Trail Suite #400, Flower Mound, Texas 75028",972-355-7754,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013696,Kyle Rubin
Hampton Village Retail,TABS2024013689,Hampton Village Retail,"2005 Fort Worth Ave, Dallas, TX 75206",Dallas,5/1/2024,11/1/2024,"$1,300,000",New Construction,"This project is privately funded, on private land for private use.",New retail building.,"6,451 ft 2",Vista Property Company,"2227 Vantage St, Dallas, Texas 75207",(214) 234-2560,Nelson + Morgan Architects,"2717 Wind River Lane, STE 230, Denton, Texas 76210",(940) 566-0266,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013689,
Oak Street Health at CVS#7456,TABS2024013681,Oak Street Health at CVS#7456,"2427 Jefferson Blvd., Dallas, TX 75211",Dallas,5/1/2024,8/31/2024,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing CVS Building to be demised into 2 separate tenant spaces for CVS and Oak Street Health. This is a level 3 alteration including new non-load bearing partitions, ceilings, fixtures, finishes, and equipment as well as MEP","13,067 ft 2",CVS Corporation,"1 CVS DR, WOONSOCKET, Rhode Island 02895",(214) 437-4920,"Moody Nolan, Inc.","300 Spruce St. #300, Columbus, Ohio 43215",614-280-3256,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013681,OSH - Dan Turro
Leeward Renewable Resources,TABS2024013668,Energy Square 3,"6688 North Central Expressway, Suite 500, Dallas, TX 75206",Dallas,3/15/2024,6/1/2024,"$96,482",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial renovation of floor floor existing tenant.,"16,554 ft 2","US Energy Square, LLC","6688 N Central Expressway, Suite 350, Dallas, Texas 75206",(312) 795-1800,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013668,
Leeward Renewable Resources,TABS2024013667,Energy Square 3,"6688 North Central Expressway, Suite 600, Dallas, TX 75206",Dallas,3/15/2024,6/1/2024,"$1,525,783",Renovation/Alteration,"This project is privately funded, on private land for private use.","17,373 SF of tenant improvement.","17,373 ft 2","US Energy Square, LLC","6688 N Central Expressway, Suite 350, Dallas, Texas 75206",(312) 795-1800,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013667,
Dallas Plastic Surgery Institute,TABS2024013655,The Pyramids at Park Lane - South Tower,"9101 NORTH CENTRAL EXPRESSWAY, Suite 600 Suite 600, Dallas, TX 75065",Dallas,3/26/2024,5/31/2024,"$223,683",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish Out. ,"1,834 ft 2","BSF1 Pyramids, LLC","4849 Greenville Avenue Suite 1270, Dallas, Texas 75206",(214) 868-1389,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013655,
Oncor E-Doc Remodel,TABS2024013639,Oncor E Doc,"2525 Story Rd W, Irving, TX 75038",Dallas,3/14/2024,4/30/2024,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Removal of interior partition, addition of two interior offices to control room, rearrange work stations in Storm room and replace ADA lift with new to match existing","1,102 ft 2",Oncor,"2525 Story Rd W, Irving, Texas 75038",(469) 208-8902,Alias Architects LLC,"903 18th Street #229, Plano, Texas 75074",(972) 985-3900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013639,
Tide Laundromat Store #1,TABS2024013610,Whiterock Marketplace,"11255 Garland Rd, Ste 1300, Dallas, TX 75218",Dallas,2/1/2024,6/1/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Project consists of existing tenant lease space formerly operated as laundromat and retail spaces to be renovated into new laundromat facilities of 4,713 sf total","4,713 ft 2","Whiterock Improvements, L.P.","565 Taxter Rd Ste 400, Elmsford, New York 10523",(972) 678-4939,"Studio 27, Inc.","712 N Pennsylvania Ave., Roswell, New Mexico 88201",(575) 628-8786,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013610,David Salvo
POTOISM,TABS2024013564,OLD DENTON & JACKSON RETAIL CENTER,"2225 OLD DENTON RD #425, Carrollton, TX 75006",Dallas,4/1/2024,8/31/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SET UP THE PHOTO SHOP,"1,250 ft 2",JAMES LEE,"4657 Pony Court, CARROLLTON, Texas 75010",901.651.4501,JWK,"4128 BEACON ST., FLOWER MOUND, Texas 75028",817.308.6243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013564,ALEX KIM
SMU DYER BUILDING RENOVATION,TABS2024013552,SMU DYER BUILDING,"5838 Dyer St Suite 105, Dallas, TX 75205",Dallas,3/18/2024,6/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Partial Renovation of existing suite 105 including two classrooms and ADA Restroom,"2,530 ft 2",Southern Methodist University,"6425 Boaz Lane, Dallas, Texas 75205",(214) 768-1645,"Studio Mas Architects, PLLC","10440 E NW Hwy Suite 301, Dallas, Texas 75238",(214) 669-4684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013552,
Towns Law Firm,TABS2024013514,4851 LYNDON B. JOHNSON FREEWAY,"4851 LYNDON B. JOHNSON FREEWAY, Suite 720 Suite 720, Farmers Branch, TX 75065",Dallas,3/25/2024,6/3/2024,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out. ,"3,687 ft 2","MC 4851 LBJ, LLC","4851 LBJ Freeway Floor 10, Farmers Branch, Texas 75244",214-256-7100,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013514,
Heads Up Expansion,TABS2024013510,Addison II,"4550 Excel Parkway, Suite 300, Addison, TX 75001",Dallas,4/1/2024,7/1/2024,"$675,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of an existing suite within an existing building.,"165,864 ft 2",Pillar Commercial,"900 W Bethany Drive, Suite 110, Allen, Texas 75013",972.437.2444,O'Brien Architects,"1722 Routh St, Suite 122, Dallas, Texas 75230",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013510,Bob Higgins
BVWD,TABS2024013509,Preston Commons West,"8117 Preston Road, Suite 682, Dallas, TX 75225",Dallas,3/11/2024,7/28/2024,"$243,844",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,378 SF of tenant improvement.","3,378 ft 2",KBS III Preston Commons LLC,"P.O. Box 28270, Santa Ana, California 92799",(949) 471-6545,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013509,
DFW Surgical Partners Inc Ambulatory Surgery Center,TABS2024013501,Amber Trail,"17177 Preston Road suite 180, Dallas, TX 75248",Dallas,5/1/2024,11/1/2024,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",5515sf surgery center ,"5,515 ft 2","Amber Trail Owner, LLC","500 E. John Carpenter Freeway 450, irving, Texas 75062",(469) 802-0083,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013501,
Frontera Search,TABS2024013498,Cascade I,"104 Decker Court Suite 325, Irving, TX 75062",Dallas,3/15/2024,6/1/2024,"$330,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/ Alteration,"3,877 ft 2","Cascade Dallas Operating, LLC","1935 West Avenue Suite 106, Miami, Florida 33139",(973) 809-5803,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013498,
O'Neil Wysocki,TABS2024013495,1845 WOODALL ROGERS FREEWAY,"1845 WOODALL ROGERS FREEWAY Suite 1525, Dallas, TX 75065",Dallas,3/22/2024,7/22/2024,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out. ,"6,863 ft 2","WDC-FUB Office Owner, LLC","901 Main Street Suite 4200, Dallas, Texas 75202",972.754.2790,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013495,
JLM MedSpa Expansion,TABS2024013492,Cascade I,"104 Decker Court Suite 200, Irving, TX 76062",Dallas,3/15/2024,6/1/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/ Alteration,"6,138 ft 2","Cascade Dallas Operating, LLC","1935 West Avenue Suite 106, Miami, Florida 33139",(972) 809-5803,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013492,
MacArthur OBGYN,TABS2024013474,MacArthur Medical Center,"3501 N. MacArthur Suite 365, Irving, TX 75062",Dallas,3/25/2024,8/26/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,140 ft 2",MacArthur Medical Center,"3501 N. MacArthur Suite 360, Irving, Texas 75062",(817) 228-9885,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013474,
