project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Valley View Ln.,TABS2025017949,Valley View Ln.,"2824 Valley View Ln., Farmers Branch, TX 75234",Dallas,6/16/2025,10/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","add metal panels to exterior, add new store front windows, add ADA bathroom and parking spaces. ","5,967 ft 2",Pendulum Properties,"7245 Valley View Pl., Dallas, Texas 75240",(214) 793-0719,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017949,
SGS,TABS2025017941,500 Bethany,"500 Bethany Ave. Suite 130, Allen, TX 75013",Dallas,6/4/2025,10/31/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2nd Generation renovation for new tenant ,"13,350 ft 2",Trinity Interests,"12740 Hillcrest Road Suite 101, Dallas, Texas 75230",972-503-9444,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017941,
GREENVILLE TERRACE,TABS2025017928,GREENVILLE TERRACE,"328 N GREENVILLE AVE, Richardson, TX 75081",Dallas,8/1/2025,8/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"8,400 ft 2",GREENVILLE TERRACE LLC,"328 N GREENVILLE AVE, RICHARDSON, Texas 75081",(682) 521-2823,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017928,
ACE 3 West - Phase 3,TABS2025017924,Alliance Center East Bldg 3,"2701 Spirit Drive, Fort Worth, TX 76177",Dallas,5/5/2025,11/5/2025,"$1,833,099",New Construction,"This project is privately funded, on private land for private use.","New insulation to be added to a production studio space, along with new office and warehouse restrooms in an existing industrial building.","95,095 ft 2","Alliance Center East No. 3, Ltd.","9800 Hillwood Parkway, Suite 300, Fort Worth, Texas 76177",(817) 224-6368,"RGA Architects, Inc.","301 S Oak St. Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017924,
BECN Garland,TABS2025017895,BECN Garland,"3110 S. Jupiter, Garland, TX 75041",Dallas,6/2/2025,10/31/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Relocate existing offices (Build new offices then demo existing offices),"4,900 ft 2",Fred Wong,"10969 Shady Trail, Ste 103, Dallas, Texas 75220",214-352-7343,HBJ Architects,"PO Box 2686, Denton, Texas 76202",(972) 438-4380,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017895,
UTSW CUH OR RENOVATIONS - OR32,TABS2025017888,UT SOUTHWESTERN CLEMENTS UNIVERSITY (CUH) HOSPITAL,"6201 HARRY HINES BLVD, Dallas, TX 75390",Dallas,4/28/2025,9/12/2025,"$1,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of Vascular Hybrid Operating Room 32 for the replacement of imaging equipment.,970 ft 2,UT SOUTHWESTERN MEDICAL CENTER,"5323 HARRY HINES BLVD, Dallas, Texas 75390",(214) 633-1661,HOEFER WELKER,"500 N Akard St Suite 2450, Dallas, Texas 75201",(214) 445-4339,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017888,
Polished,TABS2025017885,Edison Station,"1532 Edison St #100, Dallas, TX 75207",Dallas,5/15/2025,9/15/2025,"$82,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out,"2,285 ft 2",Lara Briggs,"1532 Edison St #100 1, Dallas, Texas 75207",(972) 247-8666,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017885,
DeZavala Middle School Secure Vestibules at Various Campuses,TABS2025017880,DeZavala Middle School,"707 W. Pioneer Dr., Irving, TX 75061",Dallas,6/16/2025,9/26/2025,"$765,242",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of interior vestibule, and administration area. ","3,036 ft 2",Irving Independent School District,"2621 West Airport Freeway, Suite 2450, Irving, Texas 75061",(972) 600-5103,Orcutt | Winslow,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",817-235-8364,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017880,
Bowie Middle School - Secure Vestibules at Various Campuses,TABS2025017875,Bowie Middle School,"600 E. 6th Street, Irving, TX 75060",Dallas,6/16/2025,6/26/2026,"$880,108",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of reception area and library.,"7,100 ft 2",Irving Independent School District,"2621 West Airport Freeway, Suite 2450, Irving, Texas 75062",(972) 600-5135,Orcutt | Winslow,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",817-235-8364,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017875,
Adam Seidel,TABS2025017872,The Gild South,"8150 North Central Expressway Suite 250, Dallas, TX 75206",Dallas,4/30/2025,8/1/2025,"$89,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise  building.,"1,850 ft 2",STREAM REALTY,"2001 ROSS AVENUE SUITE 400, DALLAS, Texas 75201",214.769.7812,Go Studio,"1201 MAIN STREET SUITE 1370, DALLAS, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017872,ADAM SEIDEL
21 Turtle Creek Parking Garage Repair,TABS2025017870,21 Turtle Creek Condominiums,"3883 Turtle Creek Boulevard, Dallas, TX 75219",Dallas,5/5/2025,3/1/2026,"$5,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Waterproofing improvements to the roof of an existing parking garage, repaving, re-striping.  105,000 sq ft.","105,000 ft 2",Twentyone Turtle Creek Condominium Association,"3883 Turtle Creek Boulevard, Dallas, Texas 75219",214-526-7711,"CCA Landscape Architects, Inc.","1701 Whipering Pines Lane, Gunter, Texas 75058",(214) 739-9105,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017870,
Irving ISD Administration Building Secure Vestibules at Various Campuses,TABS2025017867,Irving ISD Administration Building,"2621 West Airport Freeway, Irving, TX 75062",Dallas,6/16/2025,9/12/2025,"$715,405",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of reception area and lobby.,"2,180 ft 2",Irving Independent School District,"2621 West Airport Freeway, Suite 2450, Irving, Texas 75062",(972) 600-5103,Orcutt | Winslow,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",817-235-8364,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017867,
QTS-DFW23 - Hawk Fit-Out,TABS2025017848,HAWK DFW23,"6440 Longhorn Dr, Irving, TX 75063",Dallas,8/1/2025,7/31/2026,"$147,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenants fit out of the building's existing data halls. ,"104,482 ft 2",Quality Investment Properties Irving LLC,"6431 Longhorn Dr., Irving, Texas 75063",214.304.1260,Corgan Associates,"401 North Houston Street, Dallas, Texas 75202",214 757 1728,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017848,
Mockingbird Station East Phase 2 Multifamily,TABS2025017840,Mockingbird Station East Phase 2 Multifamily,"5399 Twin Sixties Dr, Dallas, TX 75206",Dallas,9/22/2025,7/23/2027,"$80,000,000",New Construction,"This project is privately funded, on private land for private use.","7-story, 395-unit multifamily residential podium building with 5 levels of type IIIA wood frame construction over 2 levels of type IA concrete construction, wrapping a 7-story type IA cast-in-place concrete parking garage.","677,000 ft 2",Trammell Crow Company,"2121 N Pearl St Suite 300, Dallas, Texas 75201",(806) 224-3380,GFF Design,"3030 Nowitzki Way Ste 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017840,
Plano Gateway - Core/Shell Building 4,TABS2025017834,Plano Gateway MOB,"201 Wyngate Blvd, Bldg 4, Plano, TX 75074",Dallas,6/2/2025,10/31/2025,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.","5,400 sf 1-story wood framed core/shell medical office building","5,400 ft 2",Huffman Builders,"5880 Ashmill Drive Suite 100, Plano, Texas 75024",(469) 951-5959,Boulder Associates Architects,"5646 Milton Street Suite 240, Dallas, Texas 75206",(214) 420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017834,
1540 Selene Dr. 100 Demo/ Make ready,TABS2025017828,1540 Selene Dr.,"1540 Selene Dr. Suite 100, Carrollton, TX 75006",Dallas,5/8/2025,9/30/2025,"$236,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2nd Generation Demo/ Make Ready - white box,"36,000 ft 2",Transwestern,"5001 Spring Valley Road 250W, Dallas, Texas 75244",(972) 776-7000,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017828,
Children's Health SCD-EVP 3rd Floor,TABS2025017827,Children's Health Specialty Center - Dallas,"2350 N Stemmons FWY, Dallas, TX 75207",Dallas,5/26/2025,8/29/2025,"$370,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Furniture replacement and office renovations with updated electrical receptacles and new light fixtures. ,"1,800 ft 2",Children's Health,"1935 Medical Distric Drive, Dallas, Texas 75235",(214) 605-9532,Beck Architecture,"1601 Elm Street, Suite 2800, Dallas, Texas 75201",469 387 7231,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017827,
Kimley Horn Dallas - 12th Floor Galleria (39-24167-00),TABS2025017823,Two Galleria Office Tower,"13455 Noel Rd Suite 1200, Dallas, TX 75240",Dallas,6/16/2025,11/14/2025,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition of existing conditions. Construction of new offices, conference rooms, break, and copy area typical of a corporate office user","22,982 ft 2",Peidmont Office Realty Trust,"13355 Noel Rd Suite 320, Dallas, Texas 75240",(214) 799-4333,DLR Group,"2500 Pacific Ave Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017823,Ryan Wolf
Fidelity National Financial,TABS2025017818,Browning Place,"1603 LBJ Suite 450, Farmers Branch, TX 75234",Dallas,4/30/2025,6/2/2025,"$363,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"6,853 ft 2",Pillar Income Asset Management,"1603 LBJ Freeway, Suite 800, Farmers Branch, Texas 75234",(972) 522-4200,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017818,
The Hills Church Dallas,TABS2025017812,The Hills Church Dallas,"3014 Skillman Avenue, Dallas, TX 75206",Dallas,6/16/2025,12/31/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of an existing worship center, renovation of existing restrooms, and renovation of existing lobby.","5,000 ft 2",The Hills Church,"6300 NE Loop 820, North Richland Hills, Texas 76180",(817) 281-0773,BOKA Powell,"8080 Park Lane Suite 800, Dallas, Texas 76180",(972) 701-9000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017812,
Edd Road Reconstruction,TABS2025017804,Edd Road,"Edd Road to Garden Grove Drive to Seagoville Road, Dallas, TX 75303",Dallas,1/1/2026,7/1/2027,"$4,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Roadway reconstruction including sidewalks, enclosed storm sewer system and waterline replacement. 230,000 sf","230,000 ft 2","City of Dallas, TX","320 E. Jefferson Blvd, Room 307, Dallas, Texas 75203",(214) 948-4441,"AtkinsRealis, Inc.","17304 Preston Road, Suite 1300, Dallas, Texas 75252",(972) 588-3144,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017804,
Tree Shadow/ Meandering Way- Storm Drain Relief,TABS2025017793,Tree Shadow Trail/ Meandering Way,"Tree Shadow Trail/ Meandering Way, Dallas, TX 75252",Dallas,8/1/2025,8/1/2026,"$4,937,223",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Storm Drain Relief- Partial Street and Sidewalk replacement. ,"14,500 ft 2",Dallas Water Utilities,"2121 Main Street, Dallas, Texas 75201",214-670-0805,"Halff Associates, Inc/ Urban Engineers Group","1201 N. Bowser Rd 167 Turtle Creek Blvd Ste A, Dallas,TX, 75207, Richardson, Texas 75081",214-217-6666 214-252-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017793,
Bell Nunnally - Level 18 Expansion,TABS2025017759,Hall Arts Tower,"2323 Ross Avenue, Suite 1900, Dallas, TX 75201",Dallas,6/9/2025,11/3/2025,"$1,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of offices and support spaces.,"23,268 ft 2",HALL LONE STAR ASSOC LP,"2001 Ross Avenue, Suite 400, Dallas, Texas 75201",(214) 769-7812,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",2-142-731-5579,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017759,Jean Boyea
FXG Network 2.0 Addison TX,TABS2025017751,FedEx Ground,"4901 Airport Pkwy, Addison, TX 75001",Dallas,6/17/2025,9/5/2025,"$1,387,623",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing FedEx Location - 61,409 Sq ft","61,409 ft 2",Federal Express Corporation,"3630 Hacks Cross Road, Memphis, Tennessee 38125",918-271-3365,Cortland Morgan Architect,"711 N. Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017751,
"BARNETT, ANDREW",TABS2025017730,BARNETT DALLAS PERIODONTICS,"8080 PARK LANE SUITE 150, Dallas, TX 75231",Dallas,5/28/2025,8/11/2025,"$413,485",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL FOR DENTAL OFFICE ,"3,395 ft 2",NORTHWOOD PL HOLDINGS LP,"8080 PARK LANE SUITE 600, DALLAS, Texas 75231",469-501-2291,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017730,
LAKEPOINTE CHURCH - SUNNYVALE,TABS2025017718,LAKEPOINTE CHURCH,"620 US-80, Sunnyvale, TX 75182",Dallas,6/2/2025,7/28/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation (3200 sq ft),"3,200 ft 2",LAKEPOINTE CHURCH,"701 E INTERSTATE 30, ROCKWALL, Texas 75087",(469) 698-2200,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017718,
"FXE Network 2.0 Lancaster, TX",TABS2025017717,FedEx Ship Center,"3601 N Dallas Ave, Lancaster, TX 75134",Dallas,6/30/2025,8/22/2025,"$1,651,779",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing FedEx Location - 32,755 Sq ft","32,755 ft 2",Federal Express Corporation,"3630 Hacks Cross Road, Memphis, Tennessee 38125",724-809-9689,Cortland Morgan Architect,"711 N. Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017717,
VCA Metroplex Animal Hospital,TABS2025017682,VCA Metroplex Animal Hospital & Pet Lodge,"700 W Airport Fwy, Irving, TX 75062",Dallas,5/12/2025,6/23/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This is a tenant improvement which includes a break room, restrooms, laundry room, oxygen room, and a white box area. For the white box area, any future work will be done under a separate permit.","4,784 ft 2",Veterinary Centers of America Texas Inc.,"12401 W Olympic Blvd Ste 800, Los Angeles, California 90064",(310) 343-5863,Shawn Anderson Architect,"601 Farallon Ave, Pacifica, California 94044",(415) 987-0305,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017682,
Cadillac of Dallas Renovation,TABS2025017674,Cadillac of Dallas,"7310 Lemmon Ave., Dallas, TX 75209",Dallas,8/1/2025,1/29/2027,"$8,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","THIS PROJECT CONSISTS OF A 22,550 SF INTERIOR REMODEL, INCLUDING FINISH AND LAYOUT UPDATES, ALONG WITH THE ADDITION OF APPROXIMATELY 3,620 SF TO AN EXISTING AUTOMOBILE DEALERSHIP BUILDING, INCLUDING SITE IMPROVEMENTS.","26,162 ft 2",Sewell Automotive Companies,"8111 Douglas Ave, Suite 800, Dallas, Texas 75225",(817) 739-6925,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",214.934.1818,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017674,
"Circle-K Wilmer, TX ( I-45 & Pleasant Run)",TABS2025017618,"Circle-K Wilmer, TX ( I-45 & Pleasant Run)","SEC I-45 & Pleasant Run, Wilmer, TX 75172",Dallas,1/5/2026,7/20/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","Proposal for a new 5,964 sqft convenience store with nested Quick Serve Restaurant, with new site work, signage, equipment, and a new 4,606 sqft fuel canopy and 2,112 sqft Diesel fuel canopy.  ","5,964 ft 2",Circle-K Stores Inc.,"19500 Bulverde Rd. Suite 100, San Antonio, Texas 78259",(800) 324-8464,The Dimension Group,"10755 Sandhill Road, Dallas, Texas 75238",214.343.9400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017618,
"2nd Floor Corridor, Restrooms & 2nd Floor Prospect",TABS2025017615,Arapaho Gardens,"1177 Rockingham Drive, Richardson, TX 75080",Dallas,5/15/2025,9/15/2025,"$455,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital and Tenant Improvement,"5,881 ft 2","Arapaho Gardens, LLC","1131 Rockingham, Suite 250, Richardson, Texas 75080",(972) 831-0911,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017615,
