project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
"Innovative United Legacy, LLC",TABS2025026410,Trinity Towers,"2777 N. Stemmons Fwy Suite 1365, Dallas, TX 75207",Dallas,8/25/2025,12/10/2025,"$63,320",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Development,"1,539 ft 2","HPII Dallas IV, LLC","N. Water Street Suite 500, Milwaukee, Wisconsin 53202",(214) 634-2777,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026410,Entos Design,"5400 Lyndon B Johnson Fwy, Dallas, Texas 75240",(972) 770-2222,
Vans Firewheel Town Center,TABS2025026381,Firewheel Town Center,"245 Cedar Sage Dr. Space #M19, Garland, TX 75040",Dallas,9/15/2025,11/13/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE INTERIOR REMODEL / BUILD-OUT OF A MERCANTILE/INTERIOR SPACE CONTAINED WITHIN AN EXISTING SHOPPING CENTER. PROPOSED WORK INCLUDES CONSTRUCTION AND INSTALLATION OF NEWNON-LOAD BEARING PARTITIONS, FIXTURES, FINISHES, LIGHTING, PLUMBING, MECHANICAL","2,955 ft 2",Simon,"225 West Washington Street 8th Floor, Indianapolis, Indiana 46204",317.685.7258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026381,RGLA,"5100 River Road Suite 125, Schiller Park, Illinois 60176",(847) 916-2717,
PRAGATHI TIFFINS,TABS2025026375,PRAGATHI TIFFINS,"660 WALNUT RIDGE DR #STE. 120, Irving, TX 76210",Dallas,12/1/2025,6/1/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,715 ft 2,PINKY PROPERTIES,"1005 THORNCLIFF TRAIL, IRVING, Texas 75063",(214) 649-9322,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026375,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,UDAYRUJA KUKATLA
RC WELLNESS,TABS2025026371,RC WELLNESS,"8061 WALNUT HILL LN #STE. 904, Dallas, TX 75231",Dallas,12/1/2025,6/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,177 ft 2",AP THE HILL OWNER LLC,"2151 HAWKINS ST #STE. 1100, CHARLOTTE, North Carolina 28203",(214) 560-5121,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026371,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,TINH NGUYEN
Quinlan Main St Shops,TABS2025026365,Quinlan Main St Shops,"108 w main st, Quinlan, TX 75228",Dallas,8/25/2025,10/30/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Full interior finish out and street front remodel,"1,700 ft 2",jawad dashti,"3050 n goliad st stuie 102--146, rockwall, Texas 75087",(469) 970-9470,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026365,"adaptable developments, llc","3015 MILLMAR DR, DALLAS, Texas 75228",(972) 904-0279,
Urology Clinics of North Texas,TABS2025026364,1650 Republic,"1650 Republic Parkway Suite 130, Mesquite, TX 75150",Dallas,9/15/2025,11/28/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement ,"2,936 ft 2","Republic Pkwy I, LLC","3121 Michelson Drive Suite 500, Irvine, California 92612",(949) 258-7416,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026364,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
"DebnamRust, P.C.",TABS2025026363,Santander Tower,"1601 Elm Street Suite 4545, Dallas, TX 75201",Dallas,9/1/2025,12/22/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"9,224 ft 2","1601 Elm Holdings, L.P.","1601 Elm Street Suite 3110, Dallas, Texas 75201",(469) 236-6070,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026363,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
MDMC Pathology Lab Relocation,TABS2025026360,Methodist Dallas Medical Center,"1441 N. Beckley Ave, Dallas, TX 75203",Dallas,10/6/2025,4/6/2026,"$2,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ALTERATION LEVEL 1 - ELECTRICAL PANEL ADDITION IN LEVEL 01 ELECTRICAL ROOM  AND LEVEL 02 ED RECEPTION DESK ALTERATION LEVEL 2 - RENOVATION OF IMAGING SPACE TO PATHOLOGY LAB AND   ROOFTOP EXHAUST FAN ADDITION,"6,600 ft 2",Methodist Health System,"401 W Campbell Rd, Richardson, Texas 75080",(469) 733-2256,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026360,Perkins&Will,"2218 Bryan Street, Suite 200, Dallas, Texas 75201",(214) 283-8725,
PARKS AT THACKERY,TABS2025026342,-,"3230 BOBTOWN RD, Garland, TX 75043",Dallas,1/12/2026,4/15/2027,"$108,000",New Construction,"This project is privately funded, on private land for private use.",SUBDIVISION W/WIDEWALKS ,"40,000 ft 2",PARKS AT THACKERY LLC,"16475 DALLAS PARKWAY #STE. 540, ADDISON, Texas 75001",(214) 778-1261,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026342,JBI PARTNERS,"2121 MIDWAY RD, CARROLLTON, Texas 75006",(972) 738-6162,
burns law office,TABS2025026313,burns law,"6131 la vista drive, Dallas, TX 75214",Dallas,9/30/2025,12/15/2025,"$325,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",new office in an existing building,"2,728 ft 2",asana partners,"2151 hawkins street suite 1100, charlotte, North Carolina 28203",(704) 327-0869,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026313,meinhardt & associates,"14643 Dallas Parkway Suite 636, Dallas 75254, Texas 75254",(214) 673-3770,burns law
L & I,TABS2025026310,7979 Inwood Road,"7979 Inwood Road Suite 123, Dallas, TX 75209",Dallas,11/1/2025,3/1/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Out,"1,300 ft 2",Shop Companies,"4809 Cole Avenue Suite 330, Dallas, Texas 75205",(469) 382-9247,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026310,Coeval Studio,"2005 Farrington Street, Dallas, Texas 75207",214-931-4097,Brandon Hays
Reserve at Rosehill,TABS2025026296,Reserve at Rosehill,"615 Rowlett Road, Garland, TX 76092",Dallas,11/1/2025,11/1/2026,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.","22-acre, 129 single family residential town home development.","635,000 ft 2","Impression Homes, LLC","2325 Dean Way, Suite 150, Southlake, Texas 76092",2-148-280-9688,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026296,"Westwood Professional Services, Inc.","11000 Frisco Street, Suite 400, Frisco, Texas 75033",(469) 213-1800,
"Systemates, Inc",TABS2025026290,Eastside Centre,"740 East Campbell Road, Suite 620, Richardson, TX 75081",Dallas,9/1/2025,12/31/2025,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing office space.,"12,305 ft 2","AGF Spring Creek Coit II, Ltd","18111 Preston Road, Suite 1000, Dallas, Texas 75252",(972) 458-7585,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026290,"DFW Design Depot, LLC","1111 Amber Rose Way, Arlington, Texas 76005",817-929-8804,Jennifer Brayton
anheuser busch,TABS2025026283,williams square - central tower,"5215 n. o'connor blvd., suite 1860, Irving, TX 75039",Dallas,8/20/2025,11/15/2025,"$1,221,675",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space,"11,091 ft 2","AGRE Williams square holding, llc","5221 north o'connor blvd., suite 100, irving, Texas 75039",(972) 869-5900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026283,idGROUP,"2641 irving blvd., dallas, Texas 75207",(214) 638-6800,
Walmart Store 1800 Egress Doors,TABS2025026277,Walmart,"1801 Marketplace Dr, Garland, TX 75041",Dallas,7/5/2026,7/31/2026,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",• INSTALL NEW INTERIOR DOOR IN BREAKROOM • INSTALL NEW FIXTURE DOOR • REVISE HARDWARE AT ADJUSTMENTS IN VISION CENTER • REVISE HARDWARE IN VISION CENTER RECEPTION • CREATE ONE WALL OPENING FROM CUSTOMER SERVICE  TO MONEY CENTER • INSTALL NEW EXTERIOR,"1,890 ft 2",WAL MART REAL ESTATE BUSINESS TRUST,"2001 SE 10TH ST, Bentonville, Arkansas 72712",479-372-3593,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026277,Galloway and Company,"5500 Greenwood Plaza BLVD Suite 200, Greenwood Village, Colorado 80111",316-368-5444,
Cowtown Materials - Carrollton,TABS2025026239,2414 Country Club Dr..,"2414 Country Club Dr. Suite 200, Carrollton, TX 75006",Dallas,9/26/2025,12/31/2025,"$850,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation of existing office and warehouse office area in existing warehouse building,"11,185 ft 2",WBT Holdings West LLC,"5732 NW 135th, Oklahoma City, Oklahoma 73142",405-919-8613,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026239,,,,
Skyview Spec Suite 8302,TABS2025026235,Skyview Centre,"8302 Sterling Street, Irving, TX 75063",Dallas,8/25/2025,1/5/2026,"$255,136",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,895 ft 2",Harkinson Investment,"4560 Beltline Road Suite 400, Addison, Texas 75001",(972) 934-8414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026235,Entos Design,"5400 LBJ Freeway Suite 125, D, Texas 75240",(972) 770-2222,
Skyview Spec Suite 8306,TABS2025026234,Skyview Centre,"8306 Sterling Street, Irving, TX 75063",Dallas,8/25/2025,1/5/2026,"$171,488",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,947 ft 2",Harkinson Investment,"4560 Beltline Road Suite 400, Addison, Texas 75001",(972) 934-8414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026234,Entos Design,"5400 LBJ Freeway Suite 125, D, Texas 75240",(972) 770-2222,
THE OLD WARSAW DALLAS,TABS2025026228,THE OLD WARSAW DALLAS,"2512 MAPLE AVE, Dallas, TX 75201",Dallas,10/7/2025,4/6/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing building is 5-story Mixed Use Residential over Restaurant total 45,700sf. Scope of Work area is 3,335sf of the Restaurant Ground Floor and consists of building code corrections and Accessibility corrections due to City noted violations.","49,000 ft 2",OLD WARSAW RESTAURANT,"2512 MAPLE AVENUE, DALLAS, Texas 75201",(214) 528-0032,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026228,WRIGHT GROUP ARCHITECTS PLLC,"1430 SOUTH BROADWAY ST, CARROLLTON, Texas 75006",(972) 242-1015,
UCNT,TABS2025026216,Glen Lakes Tower,"9900 N. Central Expwy. Suite 120, Dallas, TX 75231",Dallas,9/8/2025,11/5/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of a portion of an administrative office ,"2,400 ft 2","Alabaster Properties Holdings, LLC","11700 Preston Rd. Ste. 660-357, Dallas, Texas 75230",(716) 472-9367,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026216,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,
Park Place Detail Building,TABS2025026207,Park Place Detail Building,"6000 Lemmon Ave, Dallas, TX 75209",Dallas,2/1/2026,9/1/2026,"$3,104,120",New Construction,"This project is privately funded, on private land for private use.","New construction of a one-story 12,106sf detail building with a tunnel car wash, photobooth, detail bays, and tech support areas.","12,106 ft 2","Asbury Dallas POR, LLC","6107 Lemmon Ave, Dallas, Dallas, Texas 75209",972-877-9750,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026207,"Praxis3, LLC","100 Peachtree Street NW, Suite 1450, Atlanta, Georgia 30303",678-904-7420,
Park Place Porsche,TABS2025026205,Park Place Porsche,"6000 Lemmon Ave, Dallas, TX 75209",Dallas,12/15/2025,3/1/2027,"$26,683,247",New Construction,"This project is privately funded, on private land for private use.","New construction of a two-story 109,144sf Porsche showroom and service shop.","109,144 ft 2","Asbury Dallas POR, LLC","6107 Lemmon Ave,, Dallas, Texas 75209",972-877-9750,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026205,"Praxis3, LLC","100 Peachtree Street NW, Suite 1450, Atlanta, Georgia 30303",678-904-7420,
Nur Coffee,TABS2025026204,Addison Square,"2741 Belt Line Rd, Carrollton, TX 75006",Dallas,9/1/2025,12/1/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of finishes for new Coffee Shop.,"1,465 ft 2",7M Properties,"1684 Blevins Dr, Keller, Texas 76248",(479) 879-1309,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026204,McGregor Murphy Architecture,"310 Whitewing Lane, Murphy, Texas 75094",(817) 454-2384,
JPMC Freeport - Common Area & Security Upgrades,TABS2025026180,Chase Bank,"625 Freeport Pkwy, Coppell, TX 75019",Dallas,10/13/2025,8/15/2026,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of 120,000sf second generation space on the first floor.","120,000 ft 2",JPMorgan Chase Bank,"14800 Frye Rd., Fort Worth, Texas 76155",(817) 399-5277,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026180,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 969-5599,Kathleen Moake
Bugatti Trattoria,TABS2025026176,Elan at Bluffview,"3850 W Northwest Hwy #1180, Dallas, TX 75220",Dallas,8/31/2025,12/1/2025,"$475,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovations to an interior infill of an existing A-2 occupancy building. Scope of work includes interior and exterior finishes, as well as upgraded electrical, mechanical, and plumbing systems.","4,397 ft 2",JR Bolos,"5710 Lyndon B. Johnson Freeway, Suite 420, Dallas, Texas 75240",(214) 315-7538,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026176,Hohe Design Group,"302 N Market, Suite 250, Dallas, Texas 75202",(469) 739-3469,Bassam Odeh
Texas Pain,TABS2025026155,Medical Professional Building II,"2021 N. Macarthur Blvd. Suite 535, Irving, TX 75061",Dallas,8/25/2025,10/27/2025,"$413,710",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 3,761 sq. ft. tenant finish renovation within Medical Professional Building II in Irving, Texas. ","3,791 ft 2",Healthcare Realty Trust,"3900 Junius Street Suite 640, Dallas, Texas 75246",(469) 617-0657,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026155,,,,
KJC,TABS2025026138,1406 Dunn Dr.,"1406 Dunn Dr., Carrollton, TX 75006",Dallas,9/26/2025,12/17/2025,"$86,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Office renovation and addition of warehouse conditioned storage room.,894 ft 2,Kristopher James Company,"1406 Dunn Dr., Carrollton, Texas 75006",1-800-274-9212,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026138,,,,
Dutch Bros Grand Prairie TX,TABS2025026136,Dutch Bros Coffee,"925 E. Main St, Grand Prairie, TX 75050",Dallas,10/6/2025,12/12/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior and exterior remodel of existing building and site for Dutch Bros Coffee,"2,447 ft 2",AL NF BR WENDYS LLC,"690 Lincoln Rd Suite 300, Miami, Florida 33139",(305) 467-7718,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026136,,,,
Skyview Spec Suite 8308,TABS2025026135,Skyview Centre,"8308 Sterling Street, Irving, TX 75240",Dallas,8/25/2025,1/5/2026,"$204,372",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"2,530 ft 2",Harkinson Investment,"4560 Beltline Road Suite 400, Addison, Texas 75001",(972) 934-8414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026135,Entos Design,"5400 LBJ Freeway Suite 125, D, Texas 75240",(972) 770-2222,
Skyview Spec Suite 8312,TABS2025026134,Skyview Centre,"5400 LBJ Freeway Suite 125, Dallas, TX 75240",Dallas,8/25/2025,1/5/2026,"$259,200",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"3,307 ft 2",Harkinson Investment,"4560 Beltline Road Suite 400, Addison, Texas 75001",(972) 934-8414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026134,Entos Design,"5400 LBJ Freeway Suite 125, D, Texas 75240",(972) 770-2222,
Skyview Spec Suite 8318,TABS2025026132,Skyview Centre,"8318 Sterling Street, Irving, TX 75063",Dallas,8/25/2025,1/5/2026,"$472,225",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"7,265 ft 2",Harkinson Investment,"4560 Beltline Road Suite 400, Addison, Texas 75001",(972) 934-8414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026132,Entos Design,"5400 LBJ Freeway Suite 125, D, Texas 75240",(972) 770-2222,
900 Arthurs Ln #303 Spec Ofc,TABS2025026111,Red River Bldg. 3,"900 Arthurs Ln Suite 303, Lewisville, TX 75067",Dallas,9/26/2025,12/31/2025,"$460,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",First generation Spec office within existing Shell warehouse building.,"3,260 ft 2",Bixby Capital Management,"1501 Quail Street Suite 230, Newport Beach, California 92660",949.336.7000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026111,,,,
Soffitec,TABS2025026090,Stone Tower,"13760 Noel Rd. Suite 320, Dallas, TX 75240",Dallas,9/1/2025,11/15/2025,"$99,875",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation / tenant finish out,"2,197 ft 2",Ecom Real Estate,"13760 Noel Rd. Suite 335, Dallas, Texas 75240",(972) 991-4447,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026090,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Juiceland,TABS2025026066,Preston Oaks,"10720 Preston Road, Suite 1001, Dallas, TX 75230",Dallas,9/14/2025,11/1/2025,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out from shell conditions to smoothie shop.,"1,600 ft 2",SEPR Regency LLC,"PO Box 2539, San Anton, Texas 78299",(281) 254-2220,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026066,F.O.S. Architects,"5708 Anaheim Avenue, Pflugerville, Texas 78660",(254) 495-8808,Lacy Stone
Fairmount,TABS2025026058,5950 Sherry,"5950 Sherry Lane 212, Dallas, TX 75225",Dallas,9/9/2025,12/5/2025,"$265,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,381 ft 2","5950 Sherry Property, LLC","3344 Peachtree Road NE 1800, Atlanta, Georgia 30326",(404) 407-2006,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026058,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,
Pernod Ricard 2025 Renovation,TABS2025026050,Factory Six03,"603 Munger Avenue Suite 150, Dallas, TX 75202",Dallas,9/2/2025,10/30/2025,"$105,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation of existing office space in high rise building.,"4,433 ft 2",Jim Barron,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(214) 679-3119,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026050,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,Alma Kilcooley
Frita Batidos -Dallas Tx,TABS2025026049,Frita Batidos,"4620 McKinney Ave, Dallas, TX 75205",Dallas,11/7/2025,5/7/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of an existing leased space ,"3,136 ft 2",Mckinney Knox Joint c/o Cencor Realty Serv Inc,"3102 Maple Ave STE 500, Dallas, Texas 75201",(214) 720-3636,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026049,ID Studio4,"6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,FB McKinney LLC
Maceoo DFW,TABS2025026032,DFW Airport - Terminal D - Space SC106B,"DFW Airport - Terminal D - Space SC106B, Dallas, TX 75261",Dallas,10/1/2025,2/2/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant interior renovation from a duty free store to a clothing store with a storage room and a changing room.,"1,452 ft 2",Mehdi Raad,"6543 Las Vegas Boulevard, Unit C128, Las Vegas, Nevada 89119",972-342-8475,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026032,,,,
