project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Pearl Energy Investements Relocation,TABS2025025813,Providence Hall,"4030 Maple Ave. #500, Dallas, TX 75219",Dallas,9/2/2025,2/20/2026,"$1,700,000",New Construction,"This project is privately funded, on private land for private use.","1st gen building, building is existing typical office space, break room, etc. full floor tenant, existing restrooms that are not being touched","8,800 ft 2",Crow Holdings,"3819 Maple Ave, Dallas, Texas 75219",(214) 922-8484,Corgan,"401 N. Houston St., Dallas, Texas 75202",(214) 757-1757,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025813,Whitney Brown
Randol Mill Apartments,TABS2025025810,Randol Mill Apartments,"2601 W Randol Mill Road, Arlington, TX 76012",Dallas,11/1/2025,11/1/2027,"$36,500,000",New Construction,"This project is privately funded, on private land for private use.","360 dwelling units in wood frame,3 story garden, surface parked multi-family construction. ","341,058 ft 2","OHT Dev Holdings, LLC","901 S. Mopac Expressway, BOP III, Suite 500, Austin, Texas 78746",(469) 722-4652,Meeks Partners,"16000 Memorial Dr. STE 100, Houston, Texas 77079",(281) 558-8787,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025810,
"M Crowd Test Kitchen - Carrollton, TX",TABS2025025802,"M Crowd Test Kitchen - Carrollton, TX","2455 Mclver Lane, Carrollton, TX 75006",Dallas,10/27/2025,12/19/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Adding corporate test kitchen to interior of an existing building. ,600 ft 2,Forrest Cardwell,"2455 Mclver Lane, Carrollton, Texas 75006",(214) 217-3000,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025802,
Companion Data Services,TABS2025025801,Lakeside Square,"12377 Merit Drive, Suite 600, Dallas, TX 75251",Dallas,9/29/2025,12/5/2025,"$229,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",limited renovation of existing interior corporate office space.,"21,163 ft 2","Lakeside Square Owner, LP","12377 Merit Drive, Suite 240, Dallas, Texas 75251",(214) 500-3887,BHA Studio,"3141 Hood Street, Suite 420, Dallas, Texas 75219",(817) 793-4083,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025801,
Fitness Courts City Wide - Charley Taylor Rec Center,TABS2025025790,Charley Taylor Rec Center,"601 E. Grand Prairie Rd., Grand Prairie, TX 75051",Dallas,4/1/2024,9/1/2025,"$285,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of new outdoor fitness equipment and concrete flatwork around the equipment.,"2,765 ft 2",City of Grand Prairie,"400 College St., Grand Prairie, Texas 75050",(972) 237-8392,Salcedo Group Inc.,"401 College St., Grand Prairie, Texas 75050",(214) 412-3122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025790,
Fitness Courts City Wide - Fish Creek Linear Park,TABS2025025785,Fish Creek Linear Park,"Creekside Drive and Southlook Drive, Dallas, TX 75210",Dallas,4/1/2024,9/1/2025,"$210,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of new outdoor fitness equipment and concrete flatwork around the equipment.,"1,444 ft 2",City of Lewisville,"400 College St., Grand Prairie, Texas 75050",(972) 237-8392,Salcedo Group Inc.,"401 College St., Grand Prairie, Texas 75050",(214) 412-3122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025785,
Fitness Courts City Wide - Freedom Park,TABS2025025781,Freedom Park,"1501 Coffeyville Trail, Grand Prairie, TX 75052",Dallas,4/1/2024,9/1/2025,"$210,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of new outdoor fitness equipment and concrete flatwork around the equipment.,"1,444 ft 2",City of Grand Prairie,"400 College St., Grand Prairie, Texas 75050",(972) 237-8392,Salcedo Group Inc.,"401 College St., Grand Prairie, Texas 75050",(214) 412-3122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025781,
Fitness Courts City Wide - Epic Central,TABS2025025778,Epic Central,"2960 Epic Place, Grand Prairie, TX 75052",Dallas,4/1/2024,9/1/2025,"$295,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of new outdoor fitness equipment and concrete flatwork around the equipment.,"2,765 ft 2",City of Grand Prairie,"400 College St., Grand Prairie, Texas 75050",(972) 237-8392,Salcedo Group Inc.,"401 College St., Grand Prairie, Texas 75050",(214) 412-3122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025778,
Fitness Courts City Wide - Mi Familia Park,TABS2025025772,Mi Familia Park,"2402 Cardiff St., Grand Prairie, TX 75051",Dallas,4/1/2024,9/1/2025,"$315,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of new outdoor fitness equipment and concrete flatwork around the equipment.,"1,444 ft 2",City of Grand Prairie,"400 College St., Grand Prairie, Texas 75050",(972) 237-8392,Salcedo Group Inc.,"401 College St., Grand Prairie, Texas 75050",(214) 412-3122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025772,
RaceTrac#2337 Community,TABS2025025768,RaceTrac #2337 Community,"2807 West Northwest Hwy, Dallas, TX 75220",Dallas,1/15/2026,9/15/2027,"$835,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modify existing equipment line to incorporate new grab-n-go offer, remove equipment & relocate equipment throughout sales floor.","5,928 ft 2",RaceTrac Inc.,"200 Galleria Parkway Southeast Suite 900, Atlanta, Georgia 30339",(770) 431-7600,Hill Foley Rossi & Associates,"3680 Pleasant Hill Road Suite 200, Duluth, Georgia 30096",(770) 622-9858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025768,
RaceTrac #2336 Shiloh,TABS2025025766,RaceTrac #2336 Shiloh,"10707 Ferguson Road, Dallas, TX 75228",Dallas,1/15/2026,9/15/2027,"$835,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modify existing equipment line to incorporate new grab-n-go offer, remove equipment & relocate equipment throughout sales floor. ","5,928 ft 2",RaceTrac Inc.,"200 Galleria Parkway Southeast Suite 900, Atlanta, Georgia 30339",(770) 431-7600,Hill Foley Rossi & Associates,"3680 Pleasant Hill Road Suite 200, Duluth, Georgia 30096",(770) 622-9858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025766,
Dock & Demo TI Remodel,TABS2025025739,Freeport CC #3,"9400 N Royal Ln, Irving, TX 75063",Dallas,8/25/2025,9/30/2025,"$1,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","G.C. to provide new dock levelers in building, demo tenant demising walls for suite 100, 120, & 170, and provide new fencing for exterior truck court w/ access gates. ","366,165 ft 2",Prologis,"2021 McKinney Ave Suite 1050, Dallas, Texas 75201",(972) 884-9238,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025739,
Traffic Signal Installation Dalrock Rd at Schrade Rd/Lakeview Dr,TABS2025025711,Intersection of Dalrock Rd and Schrade Rd,"Intersection of Dalrock Rd at Schrade Rd, Rowlett, TX 75088",Dallas,10/1/2025,4/1/2026,"$50,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of a new traffic signal,"1,000 ft 2",City of Rowlett,"5702 Rowlett Rd, ROWLETT, Texas 75089",(972) 412-6286,Lee Engineering,"3030 LBJ Freeway, Suite 1660, Dallas, Texas 75234",(972) 248-3006,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025711,
WALKER PRE-FAB BUILDING,TABS2025025703,WALKER ENGINEERING,"1505 W WALNUT HILL LN, Irving, TX 75038",Dallas,9/1/2025,10/15/2026,"$7,500,000",New Construction,"This project is privately funded, on private land for private use.","23,500 SF WAREHOUSE / LIGHT INDUSTRIAL BUILDING","23,500 ft 2",WALKER ENGINEERING,"1505 W WALNUT HILL LN., Irving, Texas 75038",620.727.7526,PARSCALE GROUP,"1317 BOTHAM JEAN BLVD, Dallas, Texas 75215",469-426-8712,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025703,
4th Floor Spec Suites,TABS2025025670,Dominion Plaza West,"17304 Preston Road 470, Dallas, TX 75252",Dallas,8/15/2025,1/1/2026,"$123,910",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,700 ft 2",G & I VIII Dominion Plaza LP,"901 Main Street 4200, Dallas, Texas 75202",(817) 235-6954,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025670,
QuikTrip # 964 Fryer Project,TABS2025025668,QuikTrip # 964,"1206 W Main St., Grand Prairie, TX 75050",Dallas,11/2/2025,11/17/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. Project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025668,
4th Floor Spec Suites,TABS2025025664,Dominion Plaza West,"17304 Preston Road 460, Dallas, TX 75252",Dallas,8/15/2025,1/1/2026,"$114,652",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Tenant Improvement,"1,283 ft 2",G & I VIII Dominion Plaza LP,"901 Main Street 4200, Dallas, Texas 75202",(817) 235-6954,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025664,
4th Floor Spec Suites,TABS2025025658,Dominion Plaza West,"17304 Preston Road 450, Dallas, TX 75252",Dallas,8/15/2025,1/1/2026,"$112,714",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,527 ft 2",G & I VIII Dominion Plaza LP,"901 Main Street 4200, Dallas, Texas 75202",(817) 235-6954,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025658,
4th Floor Spec Suites,TABS2025025650,Dominion Plaza West,"17304 Preston Road 440, Dallas, TX 75252",Dallas,8/15/2025,1/1/2026,"$126,789",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,288 ft 2",G & I VIII Dominion Plaza LP,"901 Main Street 4200, Dallas, Texas 75202",(817) 235-6954,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025650,
4th Floor Spec Suites,TABS2025025647,Dominion Plaza West,"17304 Preston Road 430, Dallas, TX 75252",Dallas,8/15/2025,1/1/2026,"$99,415",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,288 ft 2",G & I VIII Dominion Plaza LP,"901 Main Street 4200, Dallas, Texas 75202",(817) 235-6954,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025647,
4th Floor Spec Suites,TABS2025025636,Dominion Plaza West,"17304 Preston Road 420, Dallas, TX 75252",Dallas,8/15/2025,1/1/2026,"$154,275",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,288 ft 2",G & I VIII Dominion Plaza LP,"901 Main Street 4200, Dallas, Texas 75202",(817) 235-6954,Entos Design,"5400 LBJ FREEWAY SUITE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025636,
EQT Jupiter Rd TI,TABS2025025613,2333 S Jupiter,"2333 S Jupiter Rd, Garland, TX 75041",Dallas,8/25/2025,2/9/2026,"$7,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate and Prep existing building warehouse space and 1st floor office area for prospective Tenant.  ,"260,000 ft 2",Big Box Properties Owner A LLC c/o Eexter Property Group,"100 W Matsonford Rd, Ste 250, Radnor, Pennsylvania 19087",(214) 592-6441,"Alliance Architects, Inc.","1600 N Collins Blvd., Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025613,
Cowles & Thompson,TABS2025025605,Bank of America Plaza,"901 Main St. 39th Floor, Dallas, TX 75202",Dallas,8/11/2025,2/11/2026,"$587,615",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish-out in an existing single floor suite. Scope includes hvac, electrical, and plumbing.","24,551 ft 2",Cushman & Wakefield,"2021 McKinney Ave Suite 900, Dallas, Texas 75201",(972) 663-9854,idgroup,"2641 Irving blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025605,
Ashton Gray,TABS2025025602,3102 Maple,"3102 Maple Avenue Suite 475, Dallas, TX 75201",Dallas,8/18/2025,11/14/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,009 ft 2","Maple Country, Ltd.","3102 Maple Avenue Suite 500, Dallas, Texas 75201",(214) 954-0600,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025602,
Park Place Volvo - Shop Addition,TABS2025025601,Park Place Volvo,"3515 Inwood Rd, Dallas, TX 75209",Dallas,11/15/2025,12/1/2026,"$10,822,191",Additions to Existing Building,"This project is privately funded, on private land for private use.","The project consists of a 47,030 sf addition of a two-story automotive service building to an existing automotive showroom. Some interior spaces within the existing building will be reconfigured.","47,030 ft 2","Asbury Dallas Vol LLC, Asbury Automotive Group Inc","6317 Red Stone Dr, Frisco, Texas 75035",(972) 877-9750,"PRAXIS3, LLC","100 Peachtree St NW, Suite 1450, Atlanta, Georgia 30303",(678) 904-7447,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025601,
