project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Sovereign Row Addition,TABS2026019087,Frontier Distributors,"8900 Sovereign Row, Dallas, TX 75247",Dallas,6/1/2026,2/1/2027,"$756,840",Additions to Existing Building,"This project is privately funded, on private land for private use.",Single story new load bearing masonry wall structure on a concrete foundation with steel roof structure attached to an existing warehouse.,"5,468 ft 2","BF & JF, LLC","8900, Dallas, Texas 75247",(214) 637-4473,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019087,"James E. Langford, Architects and Planners, L.L.C.","3001 Bookhout Street, Dallas, Texas 75201",(214) 862-6210,
Montoya Funeral Home,TABS2026019052,Montoya Funeral Home,"7855 Elmbrook Drive, Dallas, TX 75247",Dallas,6/1/2026,1/18/2027,"$2,750,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a single story, wood framed, slab on grade funeral home.","8,400 ft 2",George K. Broady 2012 Irrevocable Trust,"6363 N State Highway 161 Suite 360, Irving, Texas 75038",(214) 435-3248,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019052,"Miller Architecture, Inc.","3335 W Saint Germain Street, Saint Cloud, Minnesota 56302",(320) 251-4109,
Janney,TABS2026019050,The Terraces at Douglas Center,"5960 Berkshire Lane Suite 500, Dallas, TX 75225",Dallas,5/1/2026,7/20/2026,"$357,548",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,774 sf","2,774 ft 2",GPIHRLP TERRACES LP,"150 Fayetteville St Suite 1400, Raleigh, North Carolina 27601",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019050,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Reno Exterior-FC-TX2-598-Lemmon and Inwood,TABS2026019034,Bank of America,"5636 Lemmon Ave, Dallas, TX 75029",Dallas,8/3/2026,9/14/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Exterior renovation to include bollard re-sleeve, exterior painting of canopy and doors, replacing bike rack, signage replacements per bank spec to comply with city code. ","4,240 ft 2","5636 Lemmon, LLC","910 Park Lane, Santa Barbara, California 93108",(805) 720-6230,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019034,Little,"1753 Pinnacle Drive, Suite 1100, McLean, Virginia 22102",703-908-4527,
Producers Midstream - Suite 730,TABS2026019031,Parkside Tower,"3500 Maple Ave Suite 730, Dallas, TX 75219",Dallas,5/1/2026,11/30/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,500 SF Renovation of existing office multi-purpose space which will include new flooring, wall base and paint throughout, new lighting in renovated areas, new power/data, and new millwork.","2,500 ft 2",TR 3500 Maple Corp,"8111 Douglas Ave Suite 600, Dallas, Texas 75225",(214) 740-3300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019031,"JLL Architecture, LLC","200 E Randolph Street Suite 4600, Chicago, Illinois 60601",(224) 623-5062,Hudson White
US75 at Arapaho Road Crossing Enhancements,TABS2026019025,NA,"W Arapaho Road, Richardson, TX 75080",Dallas,9/1/2026,2/1/2027,"$800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Partial pavement reconstruction, installation of 10' wide concrete shared use path, and installation of pedestrian hybrid beacon for mid-block crossing (25,000 SF SUP)","25,000 ft 2",City of Richardson,"2360 Campbell Creek Blvd, Richardson, Texas 75082",(972)744-4100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019025,"Freese and Nichols, Inc.","12770 Merit Drive 900, Dallas, Texas 75251",(817)735-7316,
Spec Suite 1880,TABS2026019023,The Sterling,"5949 Sherry Lane Suite 1880, Dallas, TX 75225",Dallas,5/4/2026,7/31/2026,"$549,815",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is a renovation to an existing building.,"6,223 ft 2",Sterling Plaza Owner,"235 Montgomery Street 16th Floor, San Francisco, California 94104",(415) 772-7115,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019023,ENTOS Design,"5400 Lyndon B Johnson Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Mesquite Islamic center - Gym addition,TABS2026019014,Mesquite Islamic center,"2403 Franklin Dr., Mesquite, TX 75150",Dallas,7/1/2026,7/31/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",Gym I Basketball court with locker rooms. also will be used as a multi-purpose area.,"11,615 ft 2",Mesquite Islamic center,"2403 Franklin Dr., Mesquite, Texas 75150",(972) 639-8375,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019014,"Ikemire Architects, LLC","16660 Dallas Parkway, Suite 2900, Dallas, Texas 75248",(972) 248-2486,
Clover Tower,TABS2026019005,Clover Tower  LP,"2701 Hood Street, Dallas, TX 75219",Dallas,11/1/2026,1/31/2029,"$40,000,000",New Construction,"This project is privately funded, on private land for private use.","Gross Building Area: 214,677 FT² - 15 Above Grade Levels, 2 Below Grade Levels and Roof. 54 Total Dwelling Units.","214,677 ft 2",Clover Tower LP,"2911 Turtle Creek Blvd., Suite 300, Dallas, Texas 75219",214-676-6727,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019005,GFF Design,"3030 Nowitzki Way, Suite 400, Dallas, Texas 75219",214-303-1500,
"Richardson, TX - Tesla",TABS2026018997,Tesla,"905 N Jupiter rd # EVCS, Richards, TX 75081",Dallas,6/29/2026,6/28/2027,"$150,000",New Construction,"This project is privately funded, on private land for private use.",electrical infrastructure,120 ft 2,"Tesla, Inc","3500 Deer Creek Road, Palo Alto, California 94304",(504) 812-7053,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018997,GPD Group Professional Corporation,"520 South Main Street, Suite 2531, Akron, Ohio 44311",(330) 572-2100,
Roslyn Knight State Farm Reno,TABS2026018990,Roslyn Knight State Farm Office,"541 S. J Elmer Weaver Fwy, Cedar Hill, TX 75104",Dallas,5/4/2026,8/1/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation for Commercial Office,"2,300 ft 2",Properties by Bolden LLC,"541 S. J Elmer Weaver Fwy, Cedar Hill, Texas 75104",(972) 293-1300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018990,Plan Factory,"4307 S Bowen Rd #133, Arlington, Texas 76016",(817) 654-9012,
ORG 904 Seagoville Environmental Education Center,TABS2026018972,Dallas Environmental Center,"1600 Bowers Rd 1600 Bowers Rd, Seagoville, TX 75159",Dallas,6/1/2026,8/20/2026,"$750,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Scope of work includes small renovation at Vestibule and Lobby for new secure entrance, renovation work at Lab Rooms (includes flooring, ceiling, MEP, paint), replacing entire roof with new. Minor paving and drainage work at exterior.","30,000 ft 2",Dallas Independent School District,"9400 North Central Expressway, Dallas, Texas 75231",(972) 925-3700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018972,,,,
suite 209,TABS2026018951,trinity mills 15,"1701 vantage drive suite 209, Carrollton, TX 75006",Dallas,5/31/2026,9/30/2026,"$250,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",office refurb and new restrooms in existing warehouse,"3,232 ft 2",1701 vantage drive llc,"2021 mckinney suite 1050, dallas, Texas 75201",(972) 884-9292,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018951,meinhardt & associates,"14643 Dallas Parkway Suite 636, dallas, Texas 75252",(972) 980-8980,
Chick-fil-A #3288 NW Highway FSU,TABS2026018932,Chick-fil-A,"3820 W Northwest Hwy, Dallas, TX 75220",Dallas,6/26/2026,6/28/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tormax door,98 ft 2,"Chick-fil-A, Inc.","5200 Buffington, Atlanta, Georgia 30349",(770) 891-1424,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018932,Interplan LLC,"220 E Central Pkwy Suite 4000, Altamonte Springs, Florida 32701",(407) 645-5008,
WorkShop - Hiatus Suite 230,TABS2026018931,"WorkShop, South Office","5495 Belt Line Road, Dallas, TX 75254",Dallas,5/25/2026,8/21/2026,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an office tenant suite on the 2nd floor. ,"2,500 ft 2","C/T Prestonwood Creek JV, LLC","8333 Douglas Avenue, Suite 1350, Dallas, Texas 75225",(405) 880-5533,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018931,Agent Design LLC,"1414 Belleview St, Suite 150, Dallas, Texas 75215",(214) 775-0823,
Whitehurst Law,TABS2026018891,Bent Tree Green,"17300 N Dallas Parkway Suite 2050, Dallas, TX 75284",Dallas,5/1/2026,6/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation,"8,649 ft 2","Bradford BTG Partners, LLC","10440 N Central Expy Suite 1150, Dallas, Texas 75231",(972) 776-7000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018891,,,,
Retail at Dallas (Building-1 & Building-2),TABS2026018862,Lake June Heights,"8601 Lake June Road, Dallas, TX 75217",Dallas,11/1/2025,11/1/2026,"$1,210,000",New Construction,"This project is privately funded, on private land for private use.",Construction of Retail Shell Building-1 (18604 sft) + Shell Building-2 (7738 sft) = total 26342 sft.,"26,342 ft 2",Kishori Patel,"8300 Richmond Court, Irving, Texas 75063",(469) 988-0061,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018862,"FK + Architect, LLC","400 Chisholm Place, Suite 310, Plano, Texas 75075",(469) 258-9322,
Tesla Center Irving,TABS2026018857,Tesla Center Irving,"4203 West Royal Lane, Irving, TX 75063",Dallas,7/1/2026,11/1/2026,"$4,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","new office with breakroom, restrooms,, wash bay, and tool installation build-out. Site improvements include new striping, light poles, EV charging","37,000 ft 2",4000 HORIZON OWNER LLC,"420 S ORANGE AVE STE 400, Orlando, Florida 32801",954-806-0680,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018857,Waremalcomb,"10 Edelman, Irvine, California 92618",732-692-6817,Michael Hioe
Accton Manufacturing Facility,TABS2026018846,"Accton Manufacturing and Service, Inc.","2947 Executive Blvd., Mesquite, TX 75149",Dallas,5/15/2026,12/31/2026,"$20,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","40,000 gsf of interior renovation for computer server rack production and testing with new toilet rooms and a new elevator.","40,000 ft 2","Accton Manufacturing and Service, Inc.","20 Mason, Irvine, California 92618",(949) 929-4079,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018846,,,,
Pollos La Pullita VII,TABS2026018841,Pollos La Pullita VII,"12475 E Northwest HWY, Dallas, TX 75228",Dallas,5/1/2026,9/30/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Restaurant finish out.,"4,068 ft 2","Pullita Real Estate, LLC","609 112th St, Ste C, Arlington, Texas 76011",(817) 217-1034,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018841,"1 Common Ground, LLC","3416 Singletree Trail, Plano, Texas 75023",(817) 913-5143,
McKesson Tech Bar Relocation,TABS2026018817,McKESSON HEADQUARTERS,"6555 STATE HIGHWAY 161, Las Colinas, TX 75039",Dallas,5/1/2026,6/30/2026,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The project includes creating a millwork or furniture bar for employees to bring technical hardware to internal IT department for assistance.,750 ft 2,McKESSON CORPORATION,"6555 STATE HIGHWAY 161, Las Colinas, Texas 75039",(945) 323-4064,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018817,GENSLER,"5005 GREENVILLE AVENUE, DALLAS, Texas 75206",(214) 273-1500,
Wingstop 1255,TABS2026018810,Wingstop,"1445 W Pleasant Run Road, Suite 300, Lancaster, TX 75146",Dallas,5/23/2026,6/24/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Restaurant remodel including new interior partitions, new walk-in cooler, finishes and minor electrical and plumbing modifications.","1,369 ft 2",AVAN Property Inc.,"2310 Wilmette Drive, Arlington, Texas 76018",(972) 458-2588,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018810,AEP America,"PO Box 123655, Fort Worth, Texas 76121",(214) 702-1528,
Gym Renovation,TABS2026018809,Oak Hill Academy,"9407 Midway Rd, Dallas, TX 75220",Dallas,6/1/2026,9/30/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Relocating the stage from one side of the multi-purpose room to the other, window replacement, replacing floor finish, adding insulation to the ceiling and upgrade lighting. 2900 sf","2,900 ft 2",The Oak Hill Academy,"9407 Midway Rd, Dallas, Texas 75220",214-353-8804,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018809,JHP Architecture / Urban Design PC,"8340 Meadow Road, Suite 150, Dallas, Texas 75231",214-505-6030,
Wells Fargo - West Forest Lane - Refurb 2026,TABS2026018803,Wells Fargo,"3535 Forest Lane, Dallas, TX 75234",Dallas,1/25/2027,2/8/2027,"$150,850",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to include non-structural partitions, doors, furniture, finishes, millwork, lighting, and equipment. Exterior improvements to path of travel to main accessible entrance. ","8,821 ft 2",Wells Fargo Bank NA,"333 Market Street, San Francisco, California 94105",(210) 426-0544,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018803,"Interior Architects, Inc.","711 Louisiana St, Suite 1950, Houston, Texas 77002",214-935-6925,
The Humanist Academy,TABS2026018802,The Humanist Academy,"6852  NIRVANA DR, Irving, TX 75056",Dallas,6/1/2026,5/31/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",Non Profit School,"20,730 ft 2",The Humanist Academy,"4441 W AIRPORT FWY STE 100, Irving, Texas 75062",(708) 275-9472,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018802,,,,
Trigo,TABS2026018796,6565 MacArthur,"6565 MacArthur Blvd., Suite 1075, Irving, TX 75039",Dallas,4/27/2026,8/31/2026,"$351,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"2,151 ft 2",Piedmont Realty Trust,"5565 Glenridge Connector, Suite 450, Atlanta, Georgia 30342",(214) 939-7139,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018796,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Casa Koshy,TABS2026018788,2243 Valwood Pkwy,"2243 Valwood Pkwy, Farmers Branch, TX 76015",Dallas,7/1/2026,10/31/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior renovation and new patio cover,"1,988 ft 2",Roy Koshy,"2243 Valwood Pkwy, farmers branch, Texas 75234",(972) 951-1933,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018788,,,,
PROJECT PIKE - INJECTION EXPANSION,TABS2026018787,Beverage Bottling Facility,"1535 EAST BELT LINE RD, Lancaster, TX 75146",Dallas,5/4/2026,5/18/2027,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation to existing building. Limited interior concrete slab demo, new concrete slab, floor drains, vents, cleanout, and roof hung loading. Silo, Cooling Tower, and Tower steel structure. Silo pedestal and tower piers are existing.","2,400 ft 2","Hilltop Bottling Works, LLC","1440 Bridgegate Drive, Diamond Bar, California 91765",(206) 947-6916,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018787,"Merriman Pitt / Anderson, Inc.","208 W 4th Street 3A, Austin, Texas 78701",(512) 472-1111,
Spero Solutions,TABS2026018782,8500 Freeport,"8500 Freeport Parkway Suite 400, Irving, TX 75063",Dallas,5/1/2026,8/31/2026,"$997,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant renovation and finish-out. New break room. Building/Exterior Accessible route not in scope,"10,518 ft 2",Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South Suite 325, Irving, Texas 75063",(214) 441-8435,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018782,Entos Design,"5400 Lyndon B Johnson Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Bearded Monkey,TABS2026018777,TIMBERLAKE SHOPPING CENTER,"3536 Lakeview Pkwy, Rowlett, TX 75088",Dallas,3/1/2026,6/1/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel and additon of new patio, ","2,976 ft 2",JAHCO TIMBERLAKE II LLC,"1717 MAIN ST STE 2600, Dallas, Texas 75201",(214) 294-5921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018777,,,,Micheal Weatherall
Ferah Catering and Events,TABS2026018776,N/A,"2202 Heads Lane, Carrollton, TX 75006",Dallas,5/1/2026,8/31/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","4,500, Wallas, Ceiling, flooring, Commercial Kitchen, Storage and Offices.","4,500 ft 2",J&B Building Services LLC,"12408 Spruce Drive, Fort Worth, Texas 76244",(817) 909-9353,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018776,,,,Burak Ozcan
160923 - NA2.100 & 100A Computational Genomics Office Renovation,TABS2026018773,Nancy B. & Jake L. Hamon Biomedical Research,"6000 Harry Hines Blvd. Building NA, Dallas, TX 75390",Dallas,7/17/2026,9/22/2028,"$370,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovate and repurpose existing common space and conference room into an office suite with 10 workstations and two private offices.  Work consists of removal of existing lighting, ceiling, flooring, and doors and providing new lighting, & ceiling. ",690 ft 2,Board of Reg of Univ of TX System,"210 W. 7th St c/o Real Estate Office, Austin, Texas 78701",(214) 948-1316,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018773,"NBB Architecture, Inc.","5006 Lake Forest Dr, Rowlett, Texas 75088",(214) 923-6136,
HENDMU - L103 TENANT IMPROVEMENT,TABS2026018750,HENDERSON MIXED USE DEVELOPMENT BLDG L,"2051 N HENDERSON AVE #STE. 103, Dallas, TX 75206",Dallas,6/1/2026,10/31/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT ,"2,000 ft 2",HENDERSON AVE DEV 2 OWNER LLC,"411 THEODORE FREMD AVE #STE. 300, RYE, New York 10580",(914) 288-8196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018750,,,,
HENDMU - F105 TENANT IMPROVEMENT,TABS2026018749,HENDERSON MIXED USE DEVELOPMENT BLDG F,"2110 N HENDERSON AVE #STE. 105, Dallas, TX 75206",Dallas,6/1/2026,10/31/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT ,"2,000 ft 2",HENDERSON AVE DEV 2 OWNER LLC,"411 THEODORE FREMD AVE #STE. 300, RYE, New York 10580",(914) 288-8196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018749,,,,
HENDMU - F102 TENANT IMPROVEMENT,TABS2026018748,HENDERSON MIXED USE DEVELOPMENT BLDG F,"2110 N HENDERSON AVE #STE. 102, Dallas, TX 75206",Dallas,6/1/2026,10/31/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT ,"2,000 ft 2",HENDERSON AVE DEV 2 OWNER LLC,"411 THEODORE FREMD AVE #STE. 300, RYE, New York 10580",(914) 288-8196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018748,,,,
HENDMU - F100 TENANT IMPROVEMENT,TABS2026018747,HENDERSON MIXED USE DEVELOPMENT BLDG F,"2110 N HENDERSON AVE #STE. 100, Dallas, TX 75206",Dallas,6/1/2026,10/31/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT ,"2,000 ft 2",HENDERSON AVE DEV 2 OWNER LLC,"411 THEODORE FREMD AVE #STE. 300, RYE, New York 10580",(914) 288-8196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018747,,,,
HENDMU - D100 TENANT IMPROVEMENT,TABS2026018746,HENDERSON MIXED USE DEVELOPMENT BLDG D,"2240 N HENDERSON AVE #STE. 100, Dallas, TX 75206",Dallas,6/1/2026,10/31/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT IMPROVEMENT ,"2,000 ft 2",HENDERSON AVE DEV 2 OWNER LLC,"411 THEODORE FREMD AVE #STE. 300, RYE, New York 10580",(914) 288-8196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018746,,,,
Reeder Capital Partners,TABS2026018739,Premier Place,"5910 NORTH CENTRAL EXPRESSWAY Suite #1050, Dallas, TX 75206",Dallas,5/7/2026,8/15/2026,"$710,854",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING SINGLE FLOOR SUITE FOR THE ABOVE NAMED TENANT. SCOPE INCLUDES HVAC, ELECTRICAL, PLUMBING.","7,352 ft 2","5910 NCX Owner, LLC","5910 NORTH CENTRAL EXPRESSWAY Suite 125, Dallas, Texas 75206",214.891.6860,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018739,idGroup,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,
Trinity Bible Church of Dallas,TABS2026018730,Building B - 6730 LBJ,"6730 LBJ FWY, Dallas, TX 75230",Dallas,6/15/2026,12/15/2026,"$4,685,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of 35,625 sf of Existing Building.","35,625 ft 2",Trinity Bible Church of Dallas,"5622 Dyer Street Suite #200, Dallas, Texas 75206",(214) 608-2238,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018730,"Johnson Architects, Inc.","6333 E. Mockingbird Lane Suite #147, Box 852, Dallas, Texas 75214",(214) 692-0851,
Hampton St. Project,TABS2026018728,N/A,"1101 S. Hampton, Desoto, TX 75115",Dallas,4/27/2026,5/27/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scrape flooring, spray form, paint interior, new flooring, replace lighting","22,000 ft 2","CFD Texas Holdings, LLC","2415 Converse Street, Dallas, Texas 75207",(214) 797-8500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026018728,,,,
