project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
23076 Palladium Cockrell Hill,TABS2025005563,Palladium Cockrell Hill,"3606 S Cockrell Hill, Dallas, TX 75233",Dallas,3/1/2025,3/1/2027,"$350,000",New Construction,"This project is privately funded, on private land for private use.",Low income housing senior development,"7,848 ft 2",Scott Johnson,"13455 Noel Road, Suite 400, Dallas, Texas 75240",(972) 774-4450,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005563,"Cross Architects, PLLC","879 Junction Drive, Allen, Texas 75013",(972) 398-6644,
Public Storage - South Hampton,TABS2025005538,Public Storage,"9130 South Hampton Rd, Dallas, TX 75232",Dallas,3/5/2025,2/28/2026,"$8,200,000",New Construction,"This project is privately funded, on private land for private use.",New 3 story self-storage building with a loading Lobby on an existing self-storage site. (rental office in another existing building,"107,058 ft 2",PSA Investors One LP,"701 Western Ave, Glendale, California 91201",(469) 409-6197,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005538,O'Brien Architects,"1722 Routh St. Ste 122, Dallas, Texas 75201",(972) 788-1010,
Soonest Express Warehouse,TABS2025005532,Soonest Express,"4380 Plaza Dr n / a, Irving, TX 75063",Dallas,1/6/2025,7/31/2025,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",New Office / Warehouse,"37,000 ft 2",Sonnest Express,"10063 Texan Trail STE 750, Grapevine, Texas 76051",(817) 203-2506,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005532,,,,
WEBY CORP HVAC,TABS2025005496,WEBY CORP WAREHOUSE,"525 113TH STREET, Arlington, TX 76010",Dallas,11/25/2024,1/15/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INSTALL NEW AIR CONDITIONING IN THE EXISTING WAREHOUSE ,"44,000 ft 2",WEBY HOLDINGS LLC,"7901 BLVD 26, NORTH RICHLAND HILLS, Texas 76180",(214) 850-8398,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005496,,,,
Greenhill Athletic Performance Center,TABS2025005490,Greenhill School,"4141 Spring Valley Rd, Addison, TX 75001",Dallas,9/1/2024,9/15/2025,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.","20,000 square foot athletic performance center including weight room, locker rooms, and support space for Greenhill athletics. The surrounding site is being developed to include new parking, fire lane, tennis courts, and a field hockey field.","20,000 ft 2",Greenhill School,"4141 Spring Valley Rd, Addison, Texas 75001",972-628-5400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005490,Perkins&Will,"2218 Bryan St #200, Dallas, Texas 75201",214-283-8700,
Van Leeuwen Icecream shop,TABS2025005488,Van Leeuwen at The Hill shopping center,"8061 Walnut Hill Lane, Suite #C-928, Dallas, TX 75, Dallas, TX 75231",Dallas,1/1/2025,3/15/2025,"$380,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out,"1,198 ft 2","AP The Hill Owner, LLC","2151 Hawkins Street, Suite 1100, Charlotte, North Carolina 28203",386-697-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005488,,,,
Epic Stone Office and Showroom,TABS2025005485,Epic Stone Office and Showroom,"3851 Esters Rd Irving, Irving, TX 75038",Dallas,1/6/2025,12/8/2025,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","65,035 sq.ft. One story Office / Showroom space with mezzanine storage areas.","65,035 ft 2",Zeeshanuddin Mohammed,"3851 Esters Rd, Irving, Texas 75038",(972) 765-0368,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005485,,,,
US Health Advisors,TABS2025005484,Crosspoint Atrium,"8131 LBJ Freeway Suite 800, Dallas, TX 75240",Dallas,11/13/2024,12/9/2024,"$146,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"9,767 ft 2",Gateway Partners LLC,"12740 Hillcrest Road Suite 101, Dallas, Texas 75230",(972) 503-9444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005484,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,
Whataburger/Campisi's Dallas Love Field Airport,TABS2025005479,Dallas Love Field Airport,"8008 Herb Kelleher Way, Dallas, TX 75232",Dallas,12/15/2024,2/15/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement to Whataburger/ Campisi's Restaurant at Dallas Love Field Airport Terminal with bar and seating. 2610 sf.,"2,610 ft 2",City of Dallas,"1500 Marilla St., Dallas, Texas 75201",(214) 670-5682,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005479,Rouch Architects,"1445 Ross Avenue, suite 5700, Dallas, Texas 75202",(214) 997-6029,Gilbert Aranza
Warrior Logistics TI,TABS2025005476,Varispace - Coppell TX,"450 N Freeport, Coppell, TX 75019",Dallas,11/15/2024,12/10/2024,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out space,"6,642 ft 2",Varispace,"450 N Freeport, Coppell, Texas 75019",(469) 391-0675,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005476,Oler Senitz,"2175, Wylie, Texas 75098",214-498-4161,
JUICY SEAFOOD AND BAR,TABS2025005443,-,"9049 VANTAGE POINT DR, Dallas, TX 75243",Dallas,11/18/2024,5/18/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"6,160 ft 2",DINH SHENG LLC,"7613 NEW HEART DR, PLANO, Texas 75024",(405) 488-5323,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005443,BC STRUCTURAL ENGINEERS,"450 CENTURY PKWY #STE. 250, allen, Texas 75013",(214) 991-5117,
MODERN ANIMAL UPTOWN DALLAS,TABS2025005442,BLOCK 7B,"2935 BLACKBURN ST, Dallas, TX 75225",Dallas,4/10/2025,7/21/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"3,500 ft 2",7B NORTH RETAIL PARTNERS LP,"3600 MCKINNEY AVE #STE. 200, DALLAS, Texas 75225",(469) 759-2896,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005442,ARCADIS INC,"300 S PEARL EXPRESSWAY #STE. 650, DALLAS, Texas 75226",(214) 468-7600,ANDY CHOW
AMVETS POST 23 ADDITION,TABS2025005440,AMVETS POST 23,"12531 CF HAWN FREEWAY, Dallas, TX 75253",Dallas,1/1/2025,7/30/2025,"$60,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",ADDITIONS TO EXITING BUILDING ,441 ft 2,AMVETS,"12531 CF HAWN FREEWAY, DALLAS, Texas 75253",(972) 391-3110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005440,WRIGHT GROUP ARCHITECTS PLLC,"1430 SOUTH BROADWAY ST, carrollton, Texas 75006",(972) 242-1015,
Carrollton Heights Ph 1,TABS2025005421,Carrollton Heights Subdivision,"1010 Clint St, Carrollton, TX 75006",Dallas,2/3/2025,2/1/2027,"$8,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Reconstruction of 25000 SY streets, 4800 SY sidewalks, 3000 LF water main, 4690 lf Storm, add street lights ","43,200 ft 2",City of Carrollton,"1945 E. Jackson Rd, Carrollton, Texas 75006",(972) 466-4702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005421,Walter P Moore,"500 N. Akard Suite 2300, Dallas, Texas 75201",(214) 740-6253,
0967-REM - Wingstop Belt Line Road,TABS2025005420,Carrollton Park Shopping Center,"1912 Belt Line Road, Carrollton, TX 75006",Dallas,12/20/2024,1/20/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Relocate restroom, update finishes throughout (tile, paint, millwork)","1,528 ft 2",Sheritru Partners Ltd c/o Vista Property Company,"2227 Vantage St, Dallas, Texas 75207",(214) 234-2561,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005420,DxU Architects,"412 S Wells St 2nd Floor, Chicago, Illinois 60607",(312) 955-0334,Andrew Smith
Speed Queen Irving Laundromat,TABS2025005408,Fiesta Center Irving,"1221 W Airport Freeway, Irving, TX 75062",Dallas,1/6/2025,10/30/2025,"$352,750",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel,"4,150 ft 2",Diptesh Patel,"1221 W Airport Freeway Suite 115, Irving, Texas 75062",(972) 522-9358,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005408,,,,
Platinum Homes Remodel,TABS2025005407,Park Cities Tower,"7001 Preston Road, Suite 230, Dallas, TX 75205",Dallas,11/15/2024,1/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of 2 office spaces into 1; includes new flooring, cabinets, paint, walls, doors, etc.","4,648 ft 2",PCT Partners Ltd PS,"6600 LBJ Freeway, Suite 180, Dallas, Texas 75240",(972) 331-7126,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005407,,,,Michelle Brooks
DISD Bowie Elementary School,TABS2025005387,Bowie Elementary School,"330 N Masalis Ave, Dallas, TX 75203",Dallas,6/2/2025,1/1/2026,"$4,951,638",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of school kitchen finishes and restroom, replacement of select HVAC systems, replacement of grease trap and grease waste piping underneath building, replacement of existing lights with LED fixtures, adding secure entry vestibule","62,276 ft 2",Dallas Independent School District,"9400 N Central Expressway, dallas, Texas 75231",(972) 925-7299,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005387,"LBL Architects, Inc","1106 w Randol Mill Rd suite300, Arlington, Texas 76012",(817) 265-1510,
Shell Restaurant Space,TABS2025005385,4211 Gaston,"4211 Gaston, Dallas, TX 75246",Dallas,4/1/2025,10/1/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alterations to an existing building,"2,533 ft 2","M I Gaston Partners, Ltd","4311 Lovers Lane, Suite 200, Dallas, Texas 75209",(214) 520-8818,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005385,"Melvin L Dryden, Architect","1432 El Campo Drive, Dallas, Texas 75218",(214) 675-5640,
East Dock,TABS2025005383,East Dock Oak Cliff,"900 E. Clarendon Drive, Dallas, TX 75203",Dallas,12/1/2024,12/31/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Exterior and interior remodel of an early 1900’s Ice House and industrial warehouses built between the 1920’s and 1960’s. The lot area is 150,000 SF. The total existing building area is 62,680 SF. Spaces will be divided into suites for mixed use.","62,680 ft 2","Proxy Properties, LLC","1923 N. Edgefield Ave, Dallas, Texas 75208",(214) 769-4134,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005383,"JQAQ Atelier, LLC","227 N. Shore Drive, Dallas, Texas 75216",2-14--215--747,
CHST Dallas - SPD Equipment Replacement,TABS2025005382,Children's Main Campus Dallas,"1935 MEDICAL DISTRICT DR., Dallas, TX 75235",Dallas,11/1/2024,2/28/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of 586 SF of an existing sterile processing department.,586 ft 2,Children's Health Dallas,"1935 Medical District Dr, Dallas, Texas 75235",(214) 605-9532,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005382,E4H Architecture,"501 Elm St. Suite 500, Dallas, Texas 75202",(972) 482-1210,
Harwood 15,TABS2025005352,Harwood No. 15,"3008 N. Harwood Street, Dallas, TX 75201",Dallas,1/1/2025,6/1/2027,"$120,000,000",New Construction,"This project is privately funded, on private land for private use.","The Project consists of a new twenty-three (23) story Office tower with approximately 681,455 GSF. The project will consist of an office building, a parking garage, retail space, and site improvements.","681,455 ft 2","One Harwood Boulevard, Ltd.","2501 N. Harwood Street, Suite 1400, Dallas, Texas 75201",(214) 965-1029,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005352,Corgan Associates,"401 N. Houston Street, Dallas, Texas 75202",(214) 748-2000,
LRK Dallas Office Expansion,TABS2025005343,The International,"150 Turtle Creek Blvd, Suite 104d, Dallas, TX 75207",Dallas,12/2/2024,3/31/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Project consists of interior renovation of an existing building use complex of retail and personal services, restaurants and office use as a new office space connected to existing office.","4,000 ft 2","150 Turtle Creek, LP","2151 Hawkins Street, Suite 1100, Charlotte, North Carolina 28203",(214) 560-5121,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005343,LRK,"150 Turtle Creek Blvd, Suite 104d, Dallas, Texas 75207",(214) 389-3816,LRK
Southwestern National Bank,TABS2025005321,Southwestern National Bank,"2534 Royal Lane, Dallas, TX 75229",Dallas,1/6/2025,8/25/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out of an existing Lease Space into a Branch Bank.,"4,478 ft 2",Southwestern National Bank,"6901 Corporate Drive  #100, Houston, Texas 77036",(713) 771-9700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005321,"Ben Cortez, AIA","PM Box 115   5605 FM423  Suite 500, Frisco, Texas 75036",(214) 244-1919,
Rosa's Cafe & Tortilla Factory,TABS2025005313,Rosa Cafe & Tortilla,"1525 Mayfield Road, Grand Prairie, TX 75052",Dallas,12/15/2024,8/15/2025,"$950,000",New Construction,"This project is privately funded, on private land for private use.","6,559 sf New Restaurant ","6,559 ft 2",BDC Family Limited Partnership,"5000 Overton Plaza, St. 300, Fort Worth, Texas 76109",(817) 377-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005313,Kenneth Taft,"5000 Overton Plaza, St. 300, Fort Worth, Texas 76109",(817) 372-6235,
Nation's Giant Hamburger -Sunnyvale TX,TABS2025005312,Nation's Giant Hamburger,"3501 N Beltline Rd, Sunnyvale, TX 75182",Dallas,1/16/2025,6/5/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of a leased space ,"2,390 ft 2","Berachah Properties, Inc.","3501 N Belt Line Rd. Suite 110, Sunnyvale, Texas 75182",972-226-2098,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005312,"ID Studio 4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,Nations Giant Hamburger-Ryan Alameda
Sharetea,TABS2025005308,Dal Rich Towne Square,"101 South Coit Road Suite 403, Richardson, TX 75080",Dallas,11/25/2024,1/11/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Store Build Out ,"1,023 ft 2","DAL-RICH VILLAGE,LTD.","101 S Coit Rd, Richardson, TX 75080, RICHARDSON, Texas 75080",(214) 720-6607,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005308,,,,Bishwas Lamsal
2024 CDBG Street Improvements,TABS2025005307,City of Balch Springs,"Green Valley Dr., Balch Springs, TX 75180",Dallas,1/6/2025,5/30/2025,"$1,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Full depth reconstruction with new sidewalks, ped ramps, exposed drainage improvements for 1,000 LF along Green Valley Drive from Cochise Dr to Sampling Drive","1,000 ft 2",City of Balch Springs,"13503 Alexander Rd., Balch Springs, Texas 75181",(469) 417-8183,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005307,"Freese and Nichols, Inc.","12770 Merit Drive Suite 900, Dallas, Texas 75251",(817) 735-7316,
Buckner International,TABS2025005291,Lakeside Square,"12377 Merit Drive Suite 900, Dallas, TX 75251",Dallas,11/11/2023,5/31/2025,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"16,926 ft 2","Lakeside Square Owner, LP","12377 Merit Drive Suite 470, Dallas, Texas 75251",(347) 573-0657,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005291,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
United Capital,TABS2025005220,125 E. John Carpenter,"125 E. John Carpenter Freeway Suite 1300, Irving, TX 75062",Dallas,12/1/2024,3/1/2025,"$144,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,735 ft 2","Kore 125 John Carpenter, LLC","3200 Park Center Drive Suite 800, Costa Mesa, California 92626",(949) 630-0752,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005220,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,Annie Cohen
True Education Coppell,TABS2025005214,True Education Coppell,"651 N Denton Tap Rd #140, Coppell, TX 75019",Dallas,11/30/2024,2/15/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodeling by new tenant,"1,500 ft 2",Bobby Kim,"651 N Denton Tap Rd S#140, Coppell, Texas 75019",(757) 990-2030,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005214,,,,
Kimberlin Academy for Excellence,TABS2025005208,Kimberlin Academy for Excellence,"2014 Dairy Road Garland, Garland, TX 75041",Dallas,12/30/2024,4/30/2026,"$47,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",A new elementary school for kindergarten to 5th grade.,"128,399 ft 2",Garland ISD - Brian Francis,"409 N. First Street Garland, Garland, Texas 75040",972-487-1008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005208,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2410,
