project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Interstate Battery,TABS2026002411,"TLP 2100 Jo, LLC","2100 Jo Drive, Desoto, TX 75115",Dallas,11/1/2025,1/15/2026,"$2,120,000",New Construction,"This project is privately funded, on private land for private use.",Interior finish-out for warehouse expansion and remote restroom.,"76,160 ft 2","TLP 2100 Jo, LLC","17W635 Butterfield Road Suite 100, Oakbrook Terrace, Illinois 60181",(630) 399-6081,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002411,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,
MCD OR 9,TABS2026002407,Medical City Dallas,"7777 Forest Lane, Dallas, TX 75230",Dallas,10/25/2025,10/25/2026,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",PROJECT INCLUDES RENOVATION OF THE OPERATING ROOM LIMITED TO FINISHES AND EQUIPMENT UPGRADES AT MEDICAL CITY DALLAS. SUARE FOOTAGE: 557 SQF,557 ft 2,HCP DR MCD LLC,"PO Box 1504, Nashville, Tennessee 37202",(214) 404-9298,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002407,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(817) 366-2360,
CWD Maintenance Shop Addition and Renovation,TABS2026002394,Community Waste Disposal LP,"2010 California Crossing, Dallas, TX, 75220, Dallas, TX 75220",Dallas,6/1/2026,8/1/2027,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing PEMB Renovation (25,154 sf); New PEMB Addition (14,750); Maintenance Facility with office support spaces (39,904 total SF)","39,904 ft 2",HR Development Inc,"2010 California Crossing, Dallas, Texas 75220",(972) 392-9300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002394,Saarco of Texas,"325 N St. Paul St, Dallas, 75201 Suite 2600, Dallas, Texas 75201",(214) 435-5131,
Three Galleria Floor 1 Cafe / Fitness,TABS2026002380,Three Galleria Office Tower,"13155 Noel Rd, Dallas, TX 75240",Dallas,10/31/2025,6/30/2026,"$4,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Adding a fitness center and coffee bar as amenity spaces in the level 01 area. ,"10,511 ft 2","Piedmont Dallas Galleria, LLC","5565 Glenridge Connector Suite 450, Atlanta, Georgia 30342",(214) 939-7139,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002380,BOKA Powell,"8080 Park Ln suite 800, Dallas, Texas 75231",(972) 701-9000,
Chick-fil-A #861 Preston & Beltline,TABS2026002369,Chick-fil-A,"14897 Preston Rd, Dallas, TX 75254",Dallas,3/31/2026,7/30/2026,"$2,950,000",New Construction,"This project is privately funded, on private land for private use.",Scrape and re-build of a 5210square foor restaurant with drive-through,"5,210 ft 2",Chick-fil-A Inc,"5200 Buffington Rd, Atlanta, Georgia 30349",(336) 675-7533,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002369,"CPH Consulting, LLC4073226841","500 W Fulton Street, Sanford, Florida 32771",(407) 322-6841,
HILTON ANATOLE - PUBLIC RESTROOMS,TABS2026002360,HILTON ANATOLE HOTEL,"2201 N STEMMONS HWY, Dallas, TX 75207",Dallas,11/25/2025,2/28/2026,"$850,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL AND UPGRADE EXISTING 3 PUBLIC RESTROOMS ...,"2,150 ft 2","ANATOLE PARTNERS III, LLC.","3819 MAPLE AVENUE, DALLAS, Texas 75219",(214) 661-8345,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002360,ROSSI ARCHITECTURE,"3952 CLAIREMONT MESA BLVD, #D-384, SAN DIEGO, California 92117",(619) 291-8272,
Spec Suites 425 & 450,TABS2026002348,3102 Maple,"3102 Maple Avenue Suites 425 and 450, Dallas, TX 75201",Dallas,10/6/2025,1/30/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Speculative Suites,"3,311 ft 2","Maple Country, Ltd.","3102 Maple Avenue Suite 500, Dallas, Texas 75201",(214) 954-0600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002348,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
SILO,TABS2026002344,The Silo,"1340 Manufacturing St, Dallas, TX 75207",Dallas,11/7/2025,5/1/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Addition of new 10,500 sq. ft. mezzanine to existing space","10,500 ft 2",1340 MFG OPERATING LLC,"4440 PGS BLVD SUITE 600, PALM BEACH GARDENS, Florida 33410",(214) 395-4173,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002344,DEFPOINT DESIGN STUDIO,"2052 DELMAR DR, GARLAND, Texas 75041",(817) 798-3941,
MCD Photon,TABS2026002339,Medical City Dallas,"7777 Forest Lane, Dallas, TX 75230",Dallas,10/25/2025,10/25/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",PROJECT INCLUDES RENOVATION LIMITED TO FINISHES AND EQUIPMENT UPGRADES TO THE CONTROL AND CT ROOM. TOTAL APPROXIMATE SQUARE FOOTAGE IS 998 SQF.,998 ft 2,HCP DR MCD LLC,"PO Box 1504, Nashville, Tennessee 37202",(214) 404-9298,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002339,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(817) 366-2360,
MCD C-Section,TABS2026002334,Medical City Dallas,"7777 Forest Lane, Dallas, TX 75230",Dallas,10/25/2025,10/25/2026,"$2,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF WORK INCLUDES DESIGN, DOCUMENTATION, AND CONSTRUCTION ADMINISTRATION SERVICES FOR THE RENOVATION OF THE EXISTING C-SECTION RECOVERY SPACE TO CREATE A NEW C-SECTION PROCEDURE ROOM. THE REVISED LOCATION FOR THE RECOVERY AREA WILL BE INVEST","5,000 ft 2",HCP DR MCD LLC,"PO Box 1504, Nashville, Tennessee 37202",(214) 404-9298,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002334,"GUIDE Architecture, Inc.","1108 Quaker Street Suite 130, Dallas, Texas 75207",(817) 366-2360,
Dream Cafe Porch,TABS2026002327,Dream Cafe,"520 Lockwood Drive, Richardson, TX 75080",Dallas,10/15/2025,2/15/2026,"$90,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",907 sf porch and 337 deck addition,907 ft 2,520 Lockwood LP,"100 N. Central Expressway, Suite 1214, Richardson, Texas 75080",(254) 495-5010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002327,Gilbert Hickox Architecture,"6243 Anite Street, Dallas, Texas 75214",214-674-1035,Christine Lott
"16th Floor Elevator Lobby, Corridor, & Restrooms",TABS2026002322,Tower at Lakeside,"2221 Lakeside Blvd. 16th Floor, Richardson, TX 75081",Dallas,10/1/2025,2/1/2026,"$267,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",capital improvement ,"2,073 ft 2",Lakeside Commercial,"10210 N. Central Expressway, Dallas, Texas 75231",(214) 697-8781,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002322,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
SOUTHWELL FLEX WAREHOUSE AND OFFICE NEW BUILD,TABS2026002318,SOUTHWELL FLEX,"2719 SOUTHWELL RD, Dallas, TX 75229",Dallas,1/5/2026,9/5/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","White Box - Interior wall finished with taping & bed with no final painting, tiling in the restroom’s wall and floor, Installing the HVAC, basic lighting, doors and windows","29,358 ft 2",SOUTHWELL 2719 llc,"2719 SOUTHWELL RD, Dallas, Texas 75229",(469) 999-1078,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002318,Good Seed Consulting Group Inc,"2858 Walnut Hill Ln, Dallas, Texas 75229",(214) 693-2573,
Walmart 3432-1009,TABS2026002312,Walmart 3432,"951 W Belt Line Rd, De Soto, TX 75115",Dallas,1/25/2026,5/17/2026,"$975,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL NEW SECONDARY CO2 SKID - RACKS A AND B RACK A, RACK B, INSTALL NEW TCO2 RCUS, INSTALL NEW BATTERY BACKUP REPLACE THE FOLLOWING EQUIPMENT WITH SECONDARY CO2 EQUIPMENT: REPLACE REACH-IN IC CASES, LT BUNKERS, FF CASES, ICE CREAM CAKE, FROZEN SE","209,051 ft 2",Walmart Stores Texas LP,"PO BOX 8050 MS 0555, BENTONVILLE, ARKANSAS 7271600, BENTONVILLE, Arkansas 72716",479-273-4000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002312,James A. Lastovica P.E.,"1805 N 2nd Street, Rogers, Arkansas 72756",479-636-5004,
John W. Runyon Elementary School - Org 237,TABS2026002311,John W. Runyon Elementary School,"10750 Cradlerock Drive, Dallas, TX 75217",Dallas,6/22/2026,11/23/2027,"$4,325,107",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Exterior and Interior renovations, new administration suite expansion (1,105 SF) and secure vestibule, site and MEP improvements.","1,105 ft 2",Dallas ISD,"9400 North Central Expressway, Suite 800, Dallas, Texas 75231",972-925-3700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002311,CaCo Architecture,"5301 Alpha Road, Suite 66-116, Dallas, Texas 75240",972-865-1329,
Spec Suite 1295,TABS2026002305,Meadow Park Tower,"10440 N Central Expwy Suite 1295, Dallas, TX 75231",Dallas,10/14/2025,11/25/2025,"$134,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Finish out existing suite. 2,669 RSF","2,669 ft 2",Bradford MPT Partners LLC,"10440 N Central Expwy Suite 1130, Dallas, Texas 75231",(972) 776-7000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002305,Jones Commercial Interiors,"3900 Willow St Suite 150, Dallas, Texas 75226",(972) 690-3400,
Park Six-35 Business Center,TABS2026002275,Building A,"12200 Ford Road, Farmers Branch, TX 75234",Dallas,11/10/2025,9/30/2026,"$9,048,300",New Construction,"This project is privately funded, on private land for private use.",New Ground Up Core and Shell Warehouse/Distribution Center,"146,065 ft 2",CRP/AI Woodhaven Industrial Owner,"820 Gessner Road, Suite 1000, Houston, Texas 77024",(713) 800-1774,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002275,Park McCullah,"18383 Preston Rd., Suite 235, Dallas, Texas 75252",(305) 561-8110,
Gang Ho Yeon Pa Shabu-Shabu,TABS2026002249,Gang Ho Yeon Pa Shabu-Shabu,"2225 Old Denton Rd. Ste. 110, Carrollton, TX 75006",Dallas,11/30/2025,3/30/2026,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out By tenant ,"2,600 ft 2",Bonnie Koo,"2225 Old Denton Rd. Ste. 110, Carrollton, Texas 75006",(551) 795-1447,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002249,,,,
McGough Office Tenant Improvements,TABS2026002215,Galleria Plaza,"4851 LBJ Freeway, Suite #400, Dallas, TX 75244",Dallas,10/28/2025,3/18/2026,"$1,582,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant improvements of an entire single floor of an existing building. Project excludes alterations to stairs, restrooms, and elevators.  ","14,750 ft 2",MC 4851 LBJ LLC,"14643 Dallas Pkwy, Suite 1000, Dallas, Texas 75254",(214) 924-6538,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002215,Merriman-Anderson Architects,"300 N. Field Street, Dallas, Texas 75202",214.987.1299,
Grand Prairie Government Building 2nd Floor Restroom Renovation,TABS2026002204,Grand Prairie Government Center,"106 W. Church Street, Suite 214A & B, Grand Prairie, TX 75050",Dallas,12/15/2025,2/28/2026,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of the existing break room in the 2nd floor space (Approx 175sf) to include 2 unisex restrooms and a dish sink outside of restrooms,175 ft 2,Dallas County,"133 N. Riverfront Blvd, Suite 9A600, Dallas, Texas 75207",(214) 413-4252,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002204,GSR Andrade,"2001 N. Lamar Street, Suite 400, Dallas, Texas 75207",214-824-7040,
blush coffee,TABS2026002199,garland square,"600 main st, Garland, TX 75040",Dallas,10/17/2025,12/19/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish-out of on an existing space,"1,300 ft 2",pepe fernandez,"713 Gatewood Rd Ste A, garland, Texas 75043",723036700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002199,zstudio design,"2225 s 1st st, garland, Texas 75041",(972) 897-3966,mariano lopez
R Wash,TABS2026002175,R Wash,"4206 S Carrier, Grand Prairie, TX 75052",Dallas,11/1/2025,6/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Re Model,658 ft 2,Hamilton Chon,"2459 Forest Park Blvd #225, Fort Worth, Texas 76110",(770) 543-8682,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002175,A Plus Design Group,"2653 Sagebrush Dr. #200, Flower Mound, Texas 75028",(972) 724-4440,
APOLLO RETAIL AND RESTAURANT,TABS2026002151,APOLLO COMMERCIAL,"2445 APOLLO RD., Garland, TX 75044",Dallas,12/19/2025,9/25/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.",NEW COMMERCIAL BLDG. SHELL & SITE DEVELOPMENT ,"12,785 ft 2",RAJENDRA PAUDEL,"522 STILLMEADOW DR., RICHARDSON, Texas 75081",469 233 2413,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002151,IXDESIGN STUDIO,"3204  San Patricio Dr., Plano, Texas 75025",(573) 529-0127,
Flying J 726,TABS2026002123,Flying J 726,"7425 Bonnie View Road, Dallas, TX 75241",Dallas,4/1/2026,4/30/2026,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of new electric vehicle chargers and associated electrical equipment,"2,000 ft 2",Pilot Travel Centers LLC,"5508 Lonas Drive, Knoxville, Tennessee 37909",865-474-2417,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002123,,,,
PEPWEAR RENOVATION,TABS2026002122,PEPWEAR,"1540 HIGH MEADOWS WAY, Cedar Hill, TX 75104",Dallas,10/27/2025,12/31/2025,"$164,855",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATING OFFICE SPACE AND WORK SPACE,"1,780 ft 2",CJ REAL ESTATE LLC,"3825 CAMP BOWIE BLVD, FORT WORTH, Texas 76107",(214) 797-7377,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002122,NATIONWIDE CONSTRUCTION,"721 S 5TH AVE, MANSFIELD, Texas 76063",(817) 473-0484,CRAIG JOHNSON
Interior Remodel,TABS2026002117,Haute Dolci Dallas,"5100 Belt Line Road, Suite No. 876, Dallas, TX 75254",Dallas,9/30/2025,9/30/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel.,"10,000 ft 2",VOP Partners LLC,"5701 Seville Ct., Plano, Texas 75093",(832) 231-7047,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002117,"Makmo Design, LLC","86 Zenith Lane, Sugar Land, Texas 77498",(512) 660-9737,
PAULS OIL STATION,TABS2026002115,PAUL OIL STATION,"5433 LAKEVIEW PKWY, Rowlett, TX 75088",Dallas,12/1/2025,12/1/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",EXTERIOR ADDITION,720 ft 2,F2S1 AUTO LTD,"5433 LAKEVIEW PKWY, ROWLETT, Texas 75088",(917) 346-5759,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002115,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,
202 E Irving Parking Lot,TABS2026002094,202 E Irving Blvd,"202 E Irving Blvd, Irving, TX 75060",Dallas,10/20/2025,11/20/2025,"$65,000",New Construction,"This project is privately funded, on private land for private use.","Installation of parking lot on a land tract south of 202 E Irving Blvd. 202 E Irving Blvd & 112 S Jefferson St were replatted into one lot, 202 E Irving Blvd. The area once known as 112 S Jefferson Street will be the site of new parking lot.","6,000 ft 2",GoodRE Irving Investments LLC,"14801 Quorum Drive Suite 110, Dallas, Texas 75254",(214) 676-3532,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002094,,,,
Discount Tire TXD 09,TABS2026002086,Discount Tire,"10640 Forest Ln, Dallas, TX 75243",Dallas,12/4/2025,2/26/2026,"$485,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing Discount Tire location  -  Sq Ft 1,453","1,453 ft 2",HALLE PROPERTIES LLC,"14631 N SCOTTSDALE RD, SCOTTSDALE, Arizona 85254",480-909-6811,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002086,Design Forum Architects,"2056 Byer Road, Miamisburg, Ohio 45342",937-853-8247,
URBAN LAGREE,TABS2026002082,URBAN LAGREE,"5815 LIVE OAK ST. STE. 102, Dallas, TX 75214",Dallas,10/15/2025,10/15/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",LEASE SPACE BUILD OUT FOR A PILATES STUDIO,"2,141 ft 2","AP SKILLMAN, LP","2151 Hawkins Street Suite 1100, Charlotte, North Carolina 28203",(386) 697-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002082,H4 ARCHITECTS & ENGINEERS,"25215 OAKHURST DR, SPRING, Texas 77386",281-528-8584,
Maria's Mexican Kitchen,TABS2026002079,Water Street,"5240 N. O'Connor Blvd. Suite 160, Irving, TX 75039",Dallas,10/6/2025,12/31/2025,"$360,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of and existing restaurant space,"7,100 ft 2",Water Street O'Connor,"2323 Victory Ave. Suite 1550, Dallas, Texas 75219",(214) 252-2638,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002079,Cohesive Design Group,"9610 Vinewood Drive, Dallas, Texas 75228",(214) 660-3096,Richard Perry
WAB-AmeriHome TI,TABS2026002077,AmeriHome,"122 W. John Carpenter Freeway, Suite 200, Irving, TX 75039",Dallas,11/17/2025,4/6/2026,"$505,610",Renovation/Alteration,"This project is privately funded, on private land for private use.","5.,635 sf . TI of exist office space, structural for new operable partition. no new mechanical or electrical load. no change in occ.","5,635 ft 2",PAR Capital,"122 W. Royal Lane, Suite 165, Irving, Texas 75063",(469) 349-7701,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002077,Anne Sneed Architectural Interiors,"404 No. Cedros Ave, Solana Beach, California 92075",858-342-9212,Veronica Flores
MedVet Dallas Renovation,TABS2026002073,MedVet Dallas,"11333 N. Central Expy, Dallas, TX 75243",Dallas,1/12/2026,8/21/2026,"$575,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","AN INTERIOR RENOVATION OF AN EXISTING TWO STORY VETERINARY HOSPITAL. SCOPE OF WORK TO INCLUDE NEW METAL STUD AND GYPSUM BOARD WALLS, CEILING ASSEMBLIES, CABINETRY, ALTERATION OF EXISTING MECHANICAL, ELECTRICAL, PLUMBING, FIRE SPRINKLER, & FIRE ALARM.","2,861 ft 2","Texas Veterinary Specialty Hospital Investors, LLC","3811 Turtle Creek Blvd., STE 105, Dallas, Texas 75219",(214) 697-4755,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002073,MD Architects,"5625 North Post Road, Indianapolis, Indiana 46216",(463) 777-0520,
BasePoint Academy,TABS2026002071,Merit Tower,"12222 Merit Drive Suite 1870, Dallas, TX 75251",Dallas,9/30/2025,12/1/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",remodel of existing office space for new tenant,"2,100 ft 2",LLL Four Forest LP,"12222 Merit Drive Suite 280, Dallas, Texas 75251",(972) 770-4400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002071,PlanGroup Associates,"1827 Swan Drive, Dallas, Texas 75228",(214) 546-6867,Tommy Steis
The UPS Store #2804 - Dallas,TABS2026002069,The UPS Store,"14999 Preston Road Suite 112, Dallas, TX 75254",Dallas,11/15/2025,12/31/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Nonstructural interior renovation of suite. Project with partial demolition of previous tenants layout including non bearing partition, fixture, and finishes.New work to include new partitions, modular fixtures, finishes, and electrical work.","2,224 ft 2","Fairway Capital Partners, LTD","1626 Cole Blvd Suite 125, Lakewood, Colorado 80401",(210) 852-6388,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002069,WD Partners,"7007 Discovery Blvd., Dublin, Ohio 43017",(949) 337-8115,Suzy Badger
BasePoint Academy,TABS2026002063,Merit Tower,"12222 Merit Drive Suite 1820, Dallas, TX 75251",Dallas,9/30/2025,12/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing office space for new tenant,"5,000 ft 2",LLL Four Forest LP,"12222 Merit Drive Suite 280, Dallas, Texas 75251",(972) 770-4400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002063,PlanGroup Associates,"1827 Swan Drive, Dallas, Texas 75228",(214) 546-6867,
"MCD MOTLEY & TOWN EAST - MESQUITE, TX",TABS2026002054,"MCD MOTLEY & TOWN EAST - MESQUITE, TX","2801 MOTLEY DR, Mesquite, TX 75150",Dallas,6/1/2026,10/31/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"3,785 ft 2",MCDONALD'S USA LLC,"110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(214) 907-4313,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002054,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,
