project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Commercial Remodel,TABS2025004053,Card Room,"401 E. Palace Pkwy, Grand Prairie, TX 75050",Dallas,11/1/2024,4/1/2025,"$1,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","20,540 sq ft of interior renovation to include new finishes, new bathrooms, new bar/kitchen, new admin space, and new card club. Exterior work includes new paint, new ramp, new railings, and new lighting.","20,540 ft 2",Hamilton Commercial,"401 E. Palace Pkwy, Grand Prairie, Texas 75050",(214) 347-7254,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004053,"Merriman Anderson Architects, Inc","300 North Field Street, Dallas, Texas 75202",214-347-8102,
COOL HEADS,TABS2025004046,COOL HEADS,"3838 OAK LAWN AVE, Dallas, TX 75219",Dallas,12/1/2024,6/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,584 ft 2",3838 OAK LAWN (TX) OWNER LLC,"4700 WILSHORE BLVD, LOS ANGELAS, Colorado 90010",(323) 860-4900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004046,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,KRIS KESAVAN
LA SUPER ICE CREAM,TABS2025004045,LA SUPER ICE CREAM,"149 W KINGSLEY RD #STE 230, Garland, TX 75041",Dallas,12/1/2024,6/1/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"4,222 ft 2",HOPPENSTEIN PROPERTIES INC,"1131 ROCKING HAN DR #STE. 128, RICHARDSON, Texas 75080",(972) 931-4000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004045,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,YESSICA CARMS
Highland Park Village - The Conservatory,TABS2025004017,Highland Park Village,"100 Highland Park Village Suite 106, Dallas, TX 75205",Dallas,11/1/2024,2/5/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work includes Tenant Improvement to existing building including, mechanical, electrical, plumbing, and Interior Finish-Out for commercial retail. ","4,024 ft 2","HP Village Partners, LLP","47 Highland Park Village, Dallas, Texas 75205",(000) 000-0001,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004017,Droese Raney,"2120 Sylvan Ave., Dallas, Texas 75208",(214) 987-1902,The Conservatory
Rudick Group Expansion,TABS2025004006,Energy Square 1,"4925 Greenville Ave., Suite 940, Dallas, TX 75206",Dallas,12/4/2024,1/30/2025,"$139,416",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,774 SF of tenant improvement expansion.","1,774 ft 2","US Energy Square, LLC","6688 N Central Expressway, Suite 350, Dallas, Texas 75206",(312) 795-1800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004006,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Rogers Renovation,TABS2025003989,St. Mark's School of Texas,"10600 Preston Road, Dallas, TX 75230",Dallas,1/13/2025,7/25/2025,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing 7,996sf natatorium to be converted into a Multi-sport training room. Renovation of existing restrooms, locker rooms and offices at approximately 3,500sf. Renovation of existing 3,625sf wrestling room located in Level 2.","19,500 ft 2",St. Mark's School of Texas,"10600 Preston Road, Dallas, Texas 75230",(214) 346-8000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003989,,,,
Argento Energy,TABS2025003982,Park Place on Turtle Creek,"2911 Turtle Creek Blvd. Suite 1075, Dallas, TX 75219",Dallas,10/24/2024,1/31/2025,"$214,825",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to an existing building.,"1,848 ft 2",Piedmont,"2911 Turtle Creek Blvd Suite 125, Dallas, Texas 75219",(972) 739-7402,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003982,ENTOS Design,"5400 Lyndon B Johnson Suite 125, Dallas, Texas 75240",(972) 770-2222,
Campbell Rd. & University Drive Intersection Improvements,TABS2025003974,Campbell Rd. & University Drive Intersection,"Campbell Road & University Drive, Richardson, TX 75080",Dallas,7/1/2025,1/1/2026,"$1,400,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The tasks consist of preparation of permanent signal design and paving sheets, general notes, quantities, opinion of probable construction cost estimates, and technical specifications. 25,000sf","25,000 ft 2",City of Richardson,"2360 Campbell Creek Blvd. Suite 525, Richardson, Texas 75082",972-744-4320,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003974,Kimley-Horn,"2600 North Central Expressway Suite 400, Richardson, Texas 75080",972-770-3030,
Cresta,TABS2025003969,Park Place on Turtle Creek,"2911 Turtle Creek Blvd. Suite 1000, Dallas, TX 75219",Dallas,10/24/2024,1/31/2025,"$330,050",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing building,"3,003 ft 2",Piedmont,"2911 Turtle Creek Blvd Suite 125, Dallas, Texas 75219",(972) 739-7402,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003969,ENTOS Design,"5400 Lyndon B Johnson Suite 125, Dallas, Texas 75240",(972) 770-2222,
MMG Charlton Orthopedics,TABS2025003943,Charlton Professional Building I,"3430 W. Wheatland Rd. Suite #104, Dallas, TX 75237",Dallas,1/1/2025,3/31/2025,"$993,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Combining multiple suites into one suite and finishing them out within an existing professional office building.,"5,510 ft 2",Pavilion Properties,"1411 N. Beckley Ave. Suite #156, Dallas, Texas 75203",(469) 204-6705,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003943,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2305,
Legrand - Renovation,TABS2025003924,Campbell Creek Pavilion,"2240 Campbell Creek Blvd Suite 110, Dallas, TX 75082",Dallas,11/1/2024,3/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing office suite to provide Lab and warehouse expansion.,"11,813 ft 2","Foundry Campbell, LP","3060 Peachtree NW, Atlanta, Georgia 30305",(415) 453-7800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003924,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,Enrique Perez
I-35 & Pleasant Run,TABS2025003921,T-Mobile,"851 I-35 E, Suite 101, Desoto, TX 75115",Dallas,9/8/2025,3/28/2026,"$366,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing T-Mobile. Work includes: new fixtures, furniture and equipment, finishes, plumbing fixtures, and associated mechanical modifications.","3,030 ft 2",H & AW Investments Inc.,"212 River Meadows Lane, Argyle, Texas 76226",(469) 902-4291,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003921,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,
Neuropsychology Offices,TABS2025003920,Scottish Rite for Children,"2222 Welborn St,, Dallas, TX 75219",Dallas,12/2/2024,2/6/2025,"$464,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The renovation of one large room into 3 consult rooms, 1 office, and a work station. ",800 ft 2,Scottish Rite for Children,"2222 Welborn St, Dallas, Texas 75219",214-559-5000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003920,HKS,"350 N Saint Paul St. Suite 100, Dallas, Texas 75201",214-969-5599,
"Installation/Improvement of Traffic Signals (CSJ: 0581-01-165, etc.)",TABS2025003913,"CSJ: 0581-01-165, etc.","Various Locations, Dallas, TX 75228",Dallas,12/2/2025,10/2/2026,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Upgrade/Install 6 traffic signals with pedestrian accessibility.,"16,512 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003913,Criado,"3030 Lyndon B Johnson Freeway, Suite 600, Dallas, Texas 75234",(214) 234-9022,
"Installation/Improvement of Traffic Signals (CSJ: 0918-47-403, etc.)",TABS2025003908,"CSJ: 0918-47-403, etc.","Various Locations, Dallas, TX 75231",Dallas,2/2/2026,12/2/2026,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Upgrade/Install 6 traffic signals with pedestrian accessibility.,"7,583 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003908,Freese and Nichols,"12770 Merit Dr, Ste 900, Dallas, Texas 75251",(214) 217-2314,
Gretna Street Pittet Architecturals Addition,TABS2025003891,Pittet Architecturals Warehouse,"4724 Gretna St, Dallas, TX 75207",Dallas,11/1/2024,5/1/2025,"$400,000",New Construction,"This project is privately funded, on private land for private use.","New construction of 2-story 9,000 sqft warehouse. Full metal building construction w/MEP, slab foundation, metal siding. And construction of paved parking lot and driveway entrance.","9,000 ft 2",1215 Solocum Investments LP.,"318 Cole St, Dallas, Texas 75207",214-957-4722,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003891,"BP Design & Developments, LLC","808 Deerbrook Cir, Grand Prairie, Texas 75052",214-949-3856,
T-Mobile: 183 & Story 2 (8756),TABS2025003876,T-Mobile,"2501 W Airport Freeway, Suite 100, Irving, TX 75062",Dallas,9/8/2025,3/28/2026,"$366,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of existing mobile phone and services sales (retail). Includes new wall/floor finishes, partitions, fixtures, ceilings, lighting, electrical, mechanical and plumbing.  ","3,097 ft 2",The Woodmont Company,"2100 West 7th Street, Fort Worth, Texas 76107",(817) 377-7753,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003876,IdGroup,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,Frayne Abernathy
The Loop Plaza,TABS2025003856,The Loop Plaza,"3499 N Houston St., Dallas, TX 75201",Dallas,11/1/2024,4/1/2026,"$7,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Remove portion of existing wall and add paved plaza spaces, ramp pedestrian bridge.","47,500 ft 2",City of Dallas,"1500 Marilla St., Dallas, Texas 75201",(214) 670-5454,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003856,TBG Partners,"2001 Bryan St. Suite 1450, Dallas, Texas 75201",(214) 744-0757,
MetLife Expansion,TABS2025003847,Park District,"2121 N. Pearl St, Dallas, TX 75201",Dallas,10/29/2024,2/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"6,282 ft 2",MCPP Park District,"2121 N. Pearl St, Suite 250, Dallas, Texas 75201",(972) 404-4356,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003847,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
cozen o'connor expansion,TABS2025003837,comerica bank tower,"1717 main street, suite 3100, Dallas, TX 75201",Dallas,10/23/2024,1/15/2025,"$195,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish-out of existing office space,"13,648 ft 2","SREC 1717 tower owner, llc","1717 main street, suite 3300, dallas, Texas 75201",(312) 847-1480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003837,Interprise design,"14241 dallas parkway, suite 260, dallas, Texas 75254",(972) 385-3991,
DeVry University Irving Renovation,TABS2025003814,Westdale Royal Ln,"100 E Royal Ln #250, Irving, TX 75063",Dallas,2/1/2025,5/15/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor alterations to existing office no structural modifications, mechanical electrical plumbing and","7,474 ft 2",Westdale Royal Lane LP,"2550 Pacific Ave. Suite 1600, Dallas, Texas 75226",(469) 250-5015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003814,Architeriors,"611 Alexandrite Dr., Oak Point, Texas 75068",(214) 354-1218,Eric  Alvarez
SOUTHWEST SALES SUITE 120 SPEC OFFICE,TABS2025003813,SOUTHWEST SALES,"4310 N BELTLINE RD STE 120, Irving, TX 75038",Dallas,11/1/2024,3/3/2025,"$147,000",New Construction,"This project is privately funded, on private land for private use.",NEW INTERIOR FINISH OUT IN VACANT SPACE,"2,128 ft 2",SOUTHWEST SALES,"910 FREEPORT PARKWAY, COPPELL, Texas 75019",(817) 343-0626,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003813,,,,
TAS,TABS2025003792,Plaza One61,"7301 State Highway 161 Suite 460, Irving, TX 75039",Dallas,10/28/2024,1/31/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant area,"6,670 ft 2",American Fidelity Property Company,"5100 Classen Blvd Suite 100, Oklahoma City, Oklahoma 73118",(405) 523-5023,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003792,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Richardson Relocation,TABS2025003790,Collins Crossing,"1500 N Greenville Ave, Richardson, TX 75081",Dallas,12/9/2024,8/11/2025,"$14,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Complete interior renovation with work on 3 levels, includes restrooms, new break rooms, new server rooms, office space. Site work includes new mechanical yard adjacent to existing and a new generator and enclosure in the parking garage. ","65,000 ft 2","GCP III COLLINS CROSSING, LLC","14606 Branch Street, Suite 100, Omaha, Nebraska 68154",(402) 990-6763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003790,,,,
"Triple Cards, Deep Ellum",TABS2025003787,Deep ellum,"2701 Main Street Suite 190, Dallas, TX 75226",Dallas,10/28/2024,11/25/2024,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","renovation of restrooms, lighting, adding a conference room, finishes.","3,245 ft 2",AP Deep Ellum,"1616 Camden Rd Suite 210, Charlotte, North Carolina 28203",(972) 834-8368,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003787,interior design group,"2307 Oak Forest Ct, Arlington, Texas 76012",(214) 803-2692,Cortne Bishop
DISD Caillet Elementary School Renovations,TABS2025003782,DISD Caillet Elementary School,"3033 Merrell Road Suite G-200, Dallas, TX 75001",Dallas,1/30/2025,11/15/2025,"$3,975,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Interior renovations to create a Secured Vestibule in the Administration area. MEP Renovations. Exterior maintenance related work-power washing/ roofing/ waterproofing,"1,020 ft 2",Dallas Independent School District,"9400 N Central Expy, Dallas, Texas 75231",(940) 445-7223,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003782,PGAL,"14135 Midway Road, Suite G-200, Addison, Texas 75001",(469) 274-2685,
Garland Racking Modification,TABS2025003763,4409 Action LLC,"4409 Action St, Garland, TX 75402",Dallas,12/27/2024,1/17/2025,"$82,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Upright racking modification.,"33,000 ft 2",4409 Action LLC,"300 NW 16th St, Fruitland, Idaho 83619",(208) 794-8263,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003763,Darr Equipment,"8800 Sterling St, Irving, Texas 75063",(832) 857-7060,
Rocket Philly Restaurant,TABS2025003748,Rocket Philly,"1715 Robert B. Cullum Blvd, Dallas, TX 75210",Dallas,11/16/2024,8/16/2025,"$200,000",New Construction,"This project is privately funded, on private land for private use.", 5600sqft Restaurant,"5,600 ft 2",Ronnie Holmes,"1715 Robert B. Cullum Blvd., Dallas, Texas 75210",817-658-3834,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003748,,,,
Long John Silvers #70273,TABS2025003730,Long John Silvers,"400 W Irving Blvd, Irving, TX 75060",Dallas,2/3/2025,4/30/2025,"$1,800,000",New Construction,"This project is privately funded, on private land for private use.",Scrape and Rebuild of a Prototypical Long John Silvers Restaurant,"2,247 ft 2","LJS OPCO Two, LLC.","10350 Ormsby Park Pl. Suite 300, Louisville, Kentucky 40223",(615) 310-6589,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003730,CESO Inc.,"3601 Rigby Rd Suite 300, Miamisburg, Ohio 45342",(937) 435-8584,
1.5T MRI Refurbishment,TABS2025003701,Scottish Rite for Children,"22223 Welborn St., Dallas, TX 75219",Dallas,12/2/2024,5/30/2025,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an MRI scan room.,500 ft 2,Scottish Rite Hospital for Children,"2222 Welborn Street, Dallas, Texas 75219",(214) 559-5000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003701,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 969-5599,
White Rhino Coffee - Park Central,TABS2025003688,White Rhino Coffee,"12770 Merit Drive Suite 100, Dallas, TX 75251",Dallas,12/2/2024,4/16/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of an existing lease space ,"1,781 ft 2","MCM Park Central Dallas II, LLC","301 Yamato Road, Suite 4160, Boca Raton, Florida 33431",301-955-6485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003688,"IDStudio4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(972) 457-2212,The Parvin Group - attn: Sara Escamilla
infinite Choice,TABS2025003663,8333 Douglas,"8333 Douglas Ave, Suite 850, Dallas, TX 75225",Dallas,10/28/2024,1/27/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,393 SF of tenant improvement.","3,393 ft 2","Douglas Center - HP, LP","8343 Douglas Ave., Suite 150, Dallas, Texas 75225",(214) 369-7287,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003663,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Chipotle TI - Broadway & I-30,TABS2025003654,Chipotle Mexican Grill,"550 W Interstate 30, Garland, TX 75043",Dallas,5/20/2025,9/25/2025,"$700,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Tenant finish out,"2,929 ft 2",Vaquero I-30 Beltline,"2627 Tillar Street, Suite 111, Fort Worth, Texas 76107",(817) 995-4603,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003654,Rogue Architects,"513 MAIN ST, 202, Forest Hill, Texas 76102",(817) 529-6882,
Viva Day Spa,TABS2025003637,Viva Day Spa,"8300 Preston Road Suite 250, Dallas, TX 75225",Dallas,11/18/2024,8/22/2025,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement Work - Interior Only,"9,000 ft 2",Laurie Aroch,"8723 Shoal Creek Boulevard, Austin, Texas 78757",(512) 663-0122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003637,Cooper Carry,"625 North Washington Street, Suite 200, Alexandria, Virginia 22314",(571) 329-0376,
DISD Leila P Cowart Elementary School - Renovations,TABS2025003625,Leila P Cowart Elementary School,"1515 S Ravinia Dr, Dallas, TX 75211",Dallas,5/19/2025,12/31/2025,"$6,080,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","recovery of roof, replacement of HVAC equipment, alteration of entry to create secure vestibule, relocate reception, admin and clinic rooms, replacement of existing lights with LED fixtures, minor paving repair ","100,455 ft 2",Dallas Independent School District,"9400 N Central Expressway, Dallas, Texas 75231",(972) 925-3700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003625,LBL Architects,"1106 W Randol Mill Rd, Aringtin, Texas 76012",2651510,
4th Floor Corridor & Elevator Lobbies,TABS2025003623,Plaza One61,"7301 State Highway 161, Irving, TX 75039",Dallas,10/28/2024,1/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to 4th floor corridor and elevator lobbies,"3,042 ft 2",American Fidelity Property Company,"5100 Classen Blvd Suite 100, Oklahoma City, Oklahoma 73118",(405) 523-5023,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003623,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
QTS-DFW21 - Hawk Fit-Out,TABS2025003621,Hawk DFW21,"6311 Longhorn Dr., Irving, TX 75063",Dallas,6/1/2025,1/1/2026,"$147,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenants fit out of the building's existing data halls. ,"101,500 ft 2",Quality Investment Properties Irving LLC,"6431 Longhorn Dr., Irving, Texas 75063",(214) 304-1260,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003621,Corgan Associates,"401 North Houston Street, Dallas, Texas 75202",(214) 977-3522,
QTS-DFW22 - Hawk Fit-Out,TABS2025003619,Hawk DFW22,"6300 Longhorn Drive, Irving, TX 75063",Dallas,3/1/2024,9/1/2025,"$184,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenants fit out of the building's existing data halls.,"148,000 ft 2",Quality Investment Properties Irving LLC,"6431 Longhorn Dr., Irving, Texas 75063",(972) 270-3100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003619,Corgan Associates,"401 North Houston Street, Dallas, Texas 75202",(214) 977-3522,
Mesquite HVAC,TABS2025003607,Mesquite HVAC,"115 E US Hwy 80, Mesquite, TX 75149",Dallas,11/1/2024,11/1/2025,"$1,754,188",New Construction,"This project is privately funded, on private land for private use.","Build a commercial, one story building at 14,760 sq ft.","14,760 ft 2",Daniel Faulks,"1025 N Oak Cliff Blvd, Dallas, Texas 75208",(214) 738-3112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003607,"Abide Designs, LLC","6428 Dominion Dr, Royse City, Texas 75189",(972) 533-0959,
