project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
TIRAMISU BAKERY HOUSE,TABS2025008438,TIRAMISU BAKERY HOUSE,"850 S GREENVILLE AVE #STE. 102, Richardson, TX 75081",Dallas,3/1/2025,12/31/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"4,000 ft 2",EMAAR GROUP LLC,"888 S GREENVILLE AVE #STE. 202, RICHARDSON, Texas 75081",(214) 708-0344,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008438,ABDALHAKIM MASSARWA
Republic Title - Uptown,TABS2025008415,Uptown Center,"2626 Howell Street Floor 10, Dallas, TX 75204",Dallas,1/27/2025,6/27/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing office space,"24,397 ft 2","Uptown Center, LTD","2626 Howell St, Suite 850, Dallas, Texas 75204",(214) 871-9798,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008415,Chase Evans
Rhythm Section Salon,TABS2025008411,River Edge,"155 Riveredge dr Suite #110, Dallas, TX 75207",Dallas,12/23/2024,7/23/2025,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish out in an existing shell single floor suite. Scope includes hvac, electrical, and plumbing.","1,763 ft 2",Quadrant Investments,"123 Manufacturing St., Dallas, Texas 75207",(214) 674-1533,idGroup,"2641 Irving blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008411,
Wells Fargo Royal Tech Operations Center II,TABS2025008401,Royal Tech Operations Center,"2975 Regent Blvd, Irving, TX 75063",Dallas,1/1/2025,6/30/2025,"$1,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing tenant space,"25,823 ft 2",Wells Fargo,"PO BOX 2609, Carlsbad, California 92018",(830) 708-9001,"SGDesign, Inc","3311 Elm Street Suite 105, Dallas, Texas 75226",469-865-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008401,
AREA 40,TABS2025008399,Collins Renner Rd.,"2727 LBJ Freeway Suite 1013, Richardson, TX 75082",Dallas,2/1/2025,8/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing manufacturing area.,"3,774 ft 2",Collins Aerospace,"3200 East Renner Rd., Richardson, Texas 75082",(469) 343-8171,MJMc Architects,"2727 LBJ Freeway Suite 1013, Farmers Branch, Texas 75234",(469) 941-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008399,
AREA 21,TABS2025008396,Collins Renner Rd.,"2727 LBJ Freeway Suite 1013, Richardson, TX 75082",Dallas,2/1/2025,8/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing office space into secure office/lab space.,"3,592 ft 2",Collins Aerospace,"3200 East Renner Rd., Richardson, Texas 75082",(469) 343-8171,MJMc Architects,"2727 LBJ Freeway Suite 1013, Farmers Branch, Texas 75234",(469) 941-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008396,
Area 20,TABS2025008395,Collins Renner Rd.,"3200 East Renner Rd., Richardson, TX 75082",Dallas,2/1/2025,8/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The renovation of existing office space into secure lab/office.,"2,626 ft 2",Collins Aerospace,"3200 East Renner Rd., Richardson, Texas 75082",(469) 343-8171,MJMc Architects,"2727 LBJ Freeway Suite 1013, Farmers Branch, Texas 75234",(469) 941-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008395,
Dutch Bros Carrollton TX,TABS2025008394,Dutch Bros Coffee,"3330 E. Trinity Mills Rd, Carrollton, TX 75006",Dallas,1/27/2025,5/15/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing quick serve restaurant for new Dutch Bros Coffee.,767 ft 2,Dutch Bros Coffee,"110 SW 4th St, Grants Pass, Oregon 97526",(714) 883-9092,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008394,
Lenore's Bagels,TABS2025008386,13500 Midway,"13500 Midway Rd Bldg 1 Ste 115, Farmers Branch, TX 75244",Dallas,1/6/2025,2/28/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior renovation in an existing restaurant for a new restaurant ,"1,386 ft 2",Reserve Capital Partners,"12404 Park central Drive Ste 250 S, Dallas, Texas 75251",(214) 983-1360,"ninety 8 ninety 7, LLC  dba:Studio 9897","15428 Pioneer Bluff Trail, Ft Worth, Texas 76262",(214) 684-1269,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008386,Seth and Jessica Brammer
A+ WASH  N  DRY,TABS2025008380,Convenience Store~Storefront,"1928  E.  LEDBETTER, Dallas, TX 75216",Dallas,2/1/2025,6/30/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",set up the laundry,"5,850 ft 2","LEDBETTER INVESTMENT, LLC","2663 FREEWOOD DR., DALLAS, Texas 75220",(214) 350-1234,JWK,"4128 BEACON ST., FLOWER MOUND, Texas 75028",972 979 3962,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008380,
Landmark,TABS2025008367,Village on the Parkway,"5100 BELTLINE ROAD Suite 410, Dallas, TX 75254",Dallas,1/29/2025,5/3/2025,"$350,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION OF AN EXISTING RESTAURANT TO COMBINE WITH EXISTING WHITEBOX SPACE. EXISTING COVERED PATIO AND BUILDING TO BE EXPANDED TO INCREASE INTERIOR SPACE.  NEW ADJUSTED PARKING AS REQUIRED WITH NEW COMPLIANT ADA PARKING AND RAMP. ,"5,175 ft 2",VOP Partners LLC,"5001 Spring Valley rd Suite 450E, DALLAS, Texas 75244",214-334-3560,HALO STUDIO DESIGNS,"408 FOREST LANE, GUN BARREL CITY, Texas 75158",(469) 595-1791,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008367,Shaul Sultan
Wintergreen Remote Restrooms,TABS2025008353,Wintergreen 45 Distribution Center,"300 W Wintergreen Rd., Suite 100, Hutchins, TX 75141",Dallas,1/1/2025,2/15/2025,"$187,000",New Construction,"This project is privately funded, on private land for private use.",Tenant improvement of existing shell building. 303 sf,303 ft 2,IAC Wintergreen /Vanderbilt LLC,"1849 Green Bay Road, Suite 400, Highland Park, Illinois 60035",(847) 748-3068,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008353,
