project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Mr Cooper,TABS2025012764,8950 Cypress Waters Blvd,"8950 Cypress Waters Blvd, Coppell, TX 75019",Dallas,3/10/2025,8/11/2025,"$7,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",PHASE 1 INTERIOR RENOVATION OF OFFICE LEASE SPACE ON LEVELS 2 & 3 OF AN EXISTING 3-STORY OFFICE BUILDING.  PHASE 2 SHALL BE PERMITTED SEPARATELY AND RENOVATION SCOPE WILL BE ON LEVELS 1 & 2.,"82,216 ft 2",Billingsley Company,"1722 Routh Street, Suite 770, Dallas, Texas 75201",(214) 270-1000,Perkins&Will,"2218 Bryan Street, Suite 200, Dallas, Texas 75201",(214) 283-8739,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012764,
Coppell Town Center - Remodel and Addition,TABS2025012759,Coppell Town Center,"255 E Parkway Boulevard, Coppell, TX 75019",Dallas,4/1/2025,12/31/2025,"$100,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Partial renovation of the Town Center (approximately 2,000 SF total), including work on the existing Reception Desk, Finance Office, and Administrative office areas, and installation of new glazed systems, doors, and card readers.","2,000 ft 2",City of Coppell,"P.O. Box 9478, Coppell, Texas 75019",202.962.3680,Parkhill,"3000 Internet Blvd, Suite 550, Frisco, Texas 75034",972.987.1670,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012759,
4767 IBERIA,TABS2025012751,4767 Iberia,"4767 Iberia Ave, Dallas, TX 75207",Dallas,6/1/2025,6/30/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Shell Building,"16,000 ft 2",HJ3 VENTURES LLC,"1408 N Riverfront Blvd. #335, Dallas, Texas 75207",(214) 354-8661,Ouellette & Co.,"2247 Sylvan Ave, Dallas, Texas 75208",(214) 354-8661,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012751,
Gateway Heights,TABS2025012750,Gateway Heights,"935 E Clarendon Drive, Dallas, TX 75203",Dallas,7/1/2025,8/1/2026,"$3,428,550",New Construction,"This project is privately funded, on private land for private use.","New 3-story, 23,647 SF multi-family building, type VA, fully-sprinklered NFPA 13R. Project includes 26 dwelling units, storage amenity private to building tenants, and surface parking. ","23,647 ft 2","Fenton Dallas, LLC","13747 Montfort Dr, Dallas, Texas 75240",310-308-6040,"Re:Studio Architecture, PLLC","1735 S. Ewing Ave STE 130, Dallas, Texas 75216",817-706-2205,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012750,
Trinity Surgical Consultants,TABS2025012734,Methodist Richardson Cancer Center,"2805 E. President George Bush Turnpike Suite #2026, Richardson, TX 75082",Dallas,5/1/2025,9/30/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Reduction and alteration to an existing suite in an existing medical office building.,"3,708 ft 2",Methodist Medical Group,"3400 W. Wheatland Rd. Suite #453, Dallas, Texas 75237",(214) 884-4748,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2305,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012734,
Water Ridge Clubhouse Renovation,TABS2025012727,Clubhouse,"4600 W Pioneer Dr, Irving, TX 75061",Dallas,3/5/2025,6/2/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovate gym, communal area, offices, paint, flooring, bathrooms.","2,500 ft 2",Casoro Group,"9050 N Capital of TX Hwy suite 320, Austin, Texas 78759",(512) 576-6669,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012727,
Suvida Healthcare,TABS2025012699,"Ridgewood VSC Garland, L.P. c/o United Equities, Inc.","3034 S. First St., Garland, TX 75041",Dallas,4/7/2025,9/30/2025,"$2,127,510",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation of retail clinic space. The clinic will operate as a non-ambulatory clinic.,"12,894 ft 2","Ridgewood VSC Garland, L.P. c/o United Equities, Inc.","4545 Bissonnet Ste 100, Bellaire, Texas 77401",(214) 435-7125,Inventure,"3118 Richmond Avenue, Houston, Texas 77098",(713) 255-1251,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012699,
2427-1006 Walmart CAPX-Refr,TABS2025012679,Walmart 2427-1006,"9301 Forest Lane, Dallas, TX 75243",Dallas,7/15/2025,11/4/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace existing cases or evap coils with alternative glycol or CO2 cases or evaps.  A glycol or CO2 refrigeration skid will be placed on the roof. (58,243sf)","58,243 ft 2",Walmart Stores Texas LLC,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 544-7800,Benchmark Group,"1805 N 2nd Street, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012679,
Walmart Store #2667 Zipline Drone Delivery,TABS2025012676,Walmart,"7401 Samuell Blvd, Dallas, TX 75228",Dallas,4/4/2025,6/4/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","install drone delivery system and equipment by vendor, install new foundation for drone delivery system and through-fence portal","5,000 ft 2",WAL MART REAL EST BUS TR,"WAL-MART PPTY TAX DEPT, PO BOX 8050, Bentonville, Arkansas 72712",479-371-2055,"Kimley-Horn and Associates, Inc.","10101 Reunion Place Suite 400, San Antonio, Texas 78216",210-660-2943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012676,
"Installation/Improvement of Traffic Signals (CSJ: 0430-01-066, etc.)",TABS2025012672,"CSJ: 0430-01-066, etc.","Various Locations, Mesquite, TX 75149",Dallas,10/1/2026,10/1/2027,"$433,567",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",For the construction of safety improvement projects consisting of: Improvement of traffic signals.,"4,230 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,Kimley-Horn,"2600 N Central Expy, Suite 400, Richardson, Texas 75080",(214) 617-0535,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012672,
Farmers Branch Justice Center Interior Renovations - Jail,TABS2025012671,Farmers Branch Justice Center,"3723 Valley View Lane, Farmers Branch, TX 75244",Dallas,4/28/2025,8/29/2025,"$330,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Upgrade of 3700 sf of interior space to include refinishing of existing floors, paint, new light bulbs and new Millwork.","3,700 ft 2",City of Farmers Branch,"PO BOX 819010, Dallas, Texas 75381",(817) 691-3602,"Quorum Architects, Inc.","825 Vickery Blvd., Suite 100, Fort Worth, Texas 76104",(817) 546-6326,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012671,Chief Kevin McCoy
Walmart Store #2427 Zipline Drone Delivery,TABS2025012669,Walmart,"9301 Forest Ln, Dallas, TX 75243",Dallas,3/25/2025,5/25/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","install drone delivery system and equipment by vendor, install new foundation for drone delivery system and through-wall portal","5,000 ft 2",WALMART STORES TEXAS LLC,"PROPERTY TAX DEPT, 0555 MS0555 PO BOX 8050, Bentonville, Arkansas 72712",479-371-2055,"Kimley-Horn and Associates, Inc.","10101 Reunion Place Suite 400, San Antonio, Texas 78216",210-660-2943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012669,
Skybox - LAN01 - Fit Out,TABS2025012653,Building 1,"2401 South Dallas Ave, Lancaster, TX 75146",Dallas,4/1/2025,5/1/2026,"$172,142,000",New Construction,"This project is privately funded, on private land for private use.","Tenant Fit Out to an existing, 270,900 SF Data Center Shell building. Scope will include Tenant Office Space & Data Center support & compute space.","270,900 ft 2","Lancaster Data Center Campus, LP","5820 W. Northwest Highway, Suite 200, Dallas, Texas 75225",213-334-2862,Corgan Asssociates,"401 N. Houston St., Dallas, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012653,
