project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Kings III,TABS2025006226,601 Canyon,"601 Canyon Suite 101, Coppell, TX 75019",Dallas,1/8/2025,5/15/2025,"$340,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office second generation renovation for new tenant requirements,"8,912 ft 2","G&I X Industrial TX GP, LLC","575 Fifth Avenue 38th Floor, New York, New York 10017",212-697-4740,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006226
Iglesia del Dios Vivo La Luz del Mundo,TABS2025006223,Iglesia del Dios Vivo La Luz del Mundo,"1301 Burris Price Ct, Irving, TX 75061, Irving, TX 75061",Dallas,1/27/2025,7/28/2025,"$143,250",Renovation/Alteration,"This project is privately funded, on private land for private use.","This project involves finishing out a one-story, 10'-7"" Type II-B Assembly A-3 building for the Irving Light of the World Church, with parking for 65 cars and updated fire alarm installations to enhance safety and compliance with current codes.","4,775 ft 2",La Luz del Mundo,"1301 Burris Price Ct, Irving, TX 75061, Irving, Texas 75061",(214) 541-4709,,EG Architecture LLC,"11251 Northwest Fwy. Ste. 440, Houston, Texas 77092",(281) 850-5228,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006223
Doggone Donut,TABS2025006213,Doggone Donut,"975 Belleview St, Dallas, TX 75218",Dallas,4/1/2025,1/1/2026,"$950,000",New Construction,"This project is privately funded, on private land for private use.",Approximately 600 sf of kitchen and restrooms as well as covered exterior patio for restaurant seating.,600 ft 2,Juxta Developments,"3721 Pilot Dr, plano, Texas 75025",(972) 816-7530,,Juxta Developments/Westlake Architecture + Consulting,"8566 Eustis Ave, Dallas, Texas 75218",(214) 803-4303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006213
Hana,TABS2025006208,6565 MacArthur,"6565 MacArthur Blvd. Suite 330, Irving, TX 75039",Dallas,11/22/2024,3/31/2025,"$317,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"5,808 ft 2",Piedmont Office Realty Trust,"13355 Noel Road Suite 1050, Dallas, Texas 75240",(214) 939-7137,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006208
El Sol Panaderia Renovation,TABS2025006204,El Sol Panederia,"1437 North Beltline Road, Irving, TX 75061",Dallas,1/6/2025,8/4/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of an existing business with most of the work being finishes upgrades and new counters.,"4,540 ft 2",The Woodmont Company,"2100 West 7th Street, Fort Worth, Texas 76107",(817) 732-4000,,"Ben Cortez, AIA","PM Box 115 5606 FM 423 - Suite 500, Frisco, Texas 75036",(214) 244-1919,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006204
DuraPlas North Warehouse,TABS2025006201,Duraplas,"16410 Midway Rd, Addison, TX 75001",Dallas,11/1/2024,3/15/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demolish existing office/restroom area at the south end of the warehouse and build new restrooms and breakroom ,"85,434 ft 2",MaxiLift,"16400 Midway Rd, Addison, Texas 75001",(469) 545-1797,,"Alliance Architects, Inc.","1600 N. Collins Blvd, Ste 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006201
Data One Interior Improvements,TABS2025006182,9004 Ambassador Row,"9004 Ambassador Row, Dallas, TX 75247",Dallas,1/13/2025,7/14/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial interior renovation,"10,400 ft 2","Ambassador Holdings, LLC","8000 Ambassador Row, Dallas, Texas 75247",(972) 814-6846,,Edwin Brantley Smith + Associates,"8226 Douglas Avenue Suite 600, Dallas, Texas 75225",(214) 368-1900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006182
Aritaum HMart Remodeling,TABS2025006171,Aritaum,"2534 Royal Ln. Tenant 127, Dallas, TX 75229",Dallas,12/10/2024,8/12/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",435 SF interior finish-out for retail space.,435 ft 2,IYK Texas Corp,"80 E State Rt 4, Suite 210, Paramus, New Jersey 07652",(201) 499-1414,Sophia Bae,FTC Architects,"13915 N Mopac Expy, Suite 400, Austin, Texas 78728",(512) 297-7263,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006171
MAG Capital,TABS2025006162,Old Parkland East Campus Building A,"4010 Maple Avenue Suite 525, Dallas, TX 75219",Dallas,12/15/2024,4/15/2025,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out in newly constructed building.,"4,190 ft 2","Old Parkland East, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 922-8484,,GFF,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006162
DataScan,TABS2025006159,Plaza 5601,"5601 Executive Drive Suite 310, Irving, TX 75038",Dallas,12/4/2024,2/15/2025,"$122,152",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing office space in high rise building.,"2,848 ft 2",Novel Office,"539 West Commerce Street, Dallas, Texas 75208",(469) 809-2400,,Go Studio,"1201 Main Street Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006159
Mammoth,TABS2025006158,Park Central 8,"12770 Merit Drive Suite 700, Dallas, TX 75251",Dallas,11/28/2024,2/21/2025,"$475,580",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"7,811 ft 2","MCM  Park Central I, LLC","301 Yamato Road Suite 4160, Boca Raton, Florida 33431",(301) 955-6485,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006158
Apollo Rd. Peoperty Activation Phase l,TABS2025006156,Apollo Park,"1330 Apollo Road, Richardson, TX 75081",Dallas,6/7/2023,11/25/2024,"$1,122,484",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Add multi-use fields with Bermuda grass, irrigation, parking lot with lighting and two drive entrances. (300,044 SF)","300,044 ft 2",City of Richardson,"2360 Campbell Creek Blvd., Richardson, Texas 75082",972-744-4311,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006156
Spec Suite 250-275,TABS2025006124,Crestview Tower,"105 Decker Court Suite 250-275, Irving, TX 75062",Dallas,12/1/2024,3/31/2025,"$341,346",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to Tenant Suite ,"6,317 ft 2",RCP,"105 Decker Court Suite 130, Irving, Texas 75062",(214) 983-1360,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006124
Spec Suite 860,TABS2025006117,Crestview Tower,"105 Decker Court Suite 860, Irving, TX 75062",Dallas,12/1/2024,3/31/2025,"$156,465",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant Suite ,"3,107 ft 2",RCP,"105 Decker Court Suite 130, Irving, Texas 78062",(214) 983-1360,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006117
Cooper and Southern Gardens Drainage Improvements,TABS2025006092,N/A,"Avenue B to S First Street, Garland, TX 75040",Dallas,5/1/2025,6/30/2027,"$189,600",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Sidewalk reconstruction (18,418 sq. ft.)","18,418 ft 2","City of Garland, Texas","P.O. Box 469002, Garland, Texas 75046",972-205-3620,,"R-Delta Engineers, Inc., TBPE Firm F-001515","618 Main Street, Garland, Texas 75040",972-494-5031,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006092
Spec suite 560,TABS2025006087,Crestview Tower,"105 Decker Court Suite 560, Irving, TX 75062",Dallas,12/1/2024,3/31/2025,"$123,804",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant suite ,"2,468 ft 2",RCP,"105 Decker Court Suite 130, Irving, Texas 75062",(214) 983-1360,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Tennessee 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006087
Madhatter Experience LLC,TABS2025006085,921 N Riverfront,"921 N riverfront Blvd. #100, Dallas, TX 75207",Dallas,11/18/2024,3/18/2025,"$661,393",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Remodel ,"11,053 ft 2","Riverfront EPA, LLC","16160 Midway Rd. #200, Addison, Texas 75001",(214) 442-8939,Mark Hengge,Laurie Murphy Architects,"8020 Tree Leaf Ln., Fort Worth, Texas 76123",817-501-9544,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006085
Abbott - Parking Lot Project - LC2,TABS2025006050,Abbott - LC2,"1921 Hurd Er., Irving, TX 75038",Dallas,10/22/2024,4/24/2025,"$773,599",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remove existing asphalt on 31,677 sq. ft. of parking  lot and 33,369 sq. ft of roads, excavate dirt and lime treat and pour new 6"" concrete on parking lot and 8"" concrete on roads and stripe as existing.","33,369 ft 2",Abbott Laboratories,"1921 Hurd Dr., Irving, Texas 75038",(972) 518-7803,,Kimley-Horn,"225 E. Carpenter Freeway Suite 1100, Irving, Texas 75062",(817) 900-8528,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006050
Renovations to Pepsico Office,TABS2025006030,Pepsico Office,"735 E. Trinity Blvd, Grand Prairie, TX 75050",Dallas,12/16/2024,3/31/2025,"$642,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing 3065 SF and additional 1371 SF of new finishout for a total interior area of 4436 SF.,"4,436 ft 2",Pepsico,"735 E. Trinity Blvd, Grand Prairie, Texas 75050",(214) 926-9179,,GPF Architects,"721 Dove Circle, Coppell, Texas 75019",(972) 824-7966,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006030
Wash Masters Dallas Northwest Highway Remodel,TABS2025006029,Wash Masters Dallas Northwest Highway,"10666 E NW Hwy, Dallas, TX 75238",Dallas,12/16/2024,9/15/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel existing CVS store into a tunnel car wash with indoor vacuum area,"11,356 ft 2","Aradi Holdings, LLC","105 YMCA Drive, Waxahachie, Texas 75165",(469) 517-2000,,A Plus Design Group,"2653 Sagebrush Drive, Suite 200, Flower Mound, Texas 75028",(972) 724-4000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006029
Mooyah -Rockwall,TABS2025006028,Mooyah,"199 E Quail Rd suite 100, Rockwall, TX 75089",Dallas,2/6/2025,6/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of a new leased space ,"2,200 ft 2","DW Quail Run, LLC, a Texas limited liability company","4403 N Central Expressway suite 200, Dallas, Texas 75205",(901) 579-0450,Landon Lane- Mooyah,"ID Studio 4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006028
Associa HQ,TABS2025006009,Creekview II,"1300 E. Lookout, Richardson, TX 75082",Dallas,12/2/2024,5/16/2025,"$2,320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of tenant space,"51,521 ft 2",Associa Corporate Real Estate,"5401 N. Central Expressway Suite 280, Dallas, Texas 75205",(214) 272-4029,,ENTOS Design,"5401 N. Central Expressway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006009
Associa HQ,TABS2025006006,Creekview I,"2301 N. Greenville Ave., Richardson, TX 75082",Dallas,12/2/2024,5/16/2025,"$8,180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of 4 floors for new tenant space,"99,462 ft 2",Associa Corporate Real Estate,"5401 N. Central Expressway Suite 280, Dallas, Texas 75205",(214) 272-4029,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006006
Roberts Tower Renovation,TABS2025006005,Baylor University Medical Center,"3500 Gaston Ave., Dallas, TX 75246",Dallas,1/6/2025,11/1/2029,"$106,680,650",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition and finish-out of the interior of Floor 17 to create a new Intermediate Care Patient Bed Unit. The partial demo, finish-out, and reno of Patient Bed Floors 8-16. No added SF.","167,550 ft 2",Baylor Scott and White,"301 N. Washington St., Dallas, Texas 75246",(214) 820-8521,,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 969-3019,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006005
Karahi point,TABS2025006004,Karahi Point,"2432 Preston Rd Suite A340, Plano, TX 75093",Dallas,12/10/2024,4/8/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out,"4,029 ft 2",Adil Iqbal,"2432 Preston rd suite A 340, plano, Texas 75093",(972) 488-2873,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006004
Roaring Fork Energy,TABS2025005996,Turtle Creek Village,"3838 Oak Lawn Ave. Suite 1410, Dallas, TX 75219",Dallas,12/1/2024,2/15/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,381 ft 2",CIM Group,"4849 Greenville Ave., Suite 1235, Dallas, Texas 75206",(214) 732-7229,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005996
Janie Stark Elementary School - Package 9 - Phase II,TABS2025005972,Janie Stark Elementary School,"12400 Josey Ln, Farmers Branch, TX 75234",Dallas,3/1/2025,9/20/2025,"$1,060,076",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","A 2560 SF interior renovation of a sped suite with 2 classrooms, 1 shared restroom, 1 storage space, a sensory room, and a counselor suite. Alternate includes replacement of HVAC exhaust fans throughout facility.","2,560 ft 2",Carrollton-Farmer's Branch ISD,"1505 Randolph St., Carrollton, Texas 75006",(972) 968-6302,,DLR Group in of Texas,"2500 Pacific Avenue, Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005972
McLaughlin-Strickland Elementary School - Package 9 - Phase II,TABS2025005971,McLaughlin-Strickland Elementary School,"3030 Fyke Rd., Farmers Branch, TX 75234",Dallas,3/1/2025,9/20/2025,"$867,182",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","A 1660 SF interior renovation of a classroom, a sensory room, and a PLC room. Alternate includes replacement of HVAC exhaust fans throughout facility.","1,660 ft 2",Carrollton-Farmer's Branch ISD,"1505 Randolph St., Carrollton, Texas 75006",(972) 968-6302,,DLR Group in of Texas,"2500 Pacific Avenue, Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005971
Vivian Field Middle School - Package 9 - Phase II,TABS2025005970,Vivian Field Middle School,"13551 Dennis Ln, Farmers Branch, TX 75234",Dallas,3/1/2025,9/20/2025,"$737,899",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",A renovation that includes repair to a canopy and relocation of library circulation desk. Alternate includes replacement of HVAC exhaust fans throughout facility.,"2,500 ft 2",Carrollton-Farmer's Branch ISD,"1505 Randolph St., Carrollton, Texas 75006",(972) 968-6302,,DLR Group in of Texas,"2500 Pacific Avenue, Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005970
FLOOR 3 CORRIDOR & LOBBY,TABS2025005961,THE PYRAMIDS AT PARK LANE,"9201 NORTH CENTRAL EXPRESSWAY FLOOR 3, Dallas, TX 75231",Dallas,12/1/2024,2/1/2025,"$204,260",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out existing suite.,"2,740 ft 2","BSF1 Pyramids OpCo, LLC","4849 Greenville Avenue Suite 1270, Dallas, Texas 75206",(817) 881-5807,,Jones Commercial Interiors,"3900 Willow Street Suite 150, Dallas, Texas 75226",(469) 766-3956,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005961
Suite 140,TABS2025005959,Crestview Tower,"105 Decker Court Suite 140, Irving, TX 75062",Dallas,12/1/2024,2/28/2025,"$102,943",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant suite ,"1,162 ft 2",RCP,"105 Decker Court Suite 130, Irving, Texas 75062",(214) 983-1360,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005959
LumaCorp,TABS2025005880,Prestonwood Tower,"5151 Belt Line Road, Suite 1150, Dallas, TX 75254",Dallas,1/25/2025,3/1/2025,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"1,500 ft 2","Prestonwood Tower Land, LLC","5151 Belt Line Road, Suite 650, Dallas, Texas 75254",972-960-7600,Ian Mattingly,"Thompson Consulting Services, Inc.","12024 Golden Meadow Lane, Dallas, Texas 75254",972-564-5252,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005880
MUFG LEASE RENEWAL,TABS2025005848,VARISPACE - LAS COLINAS,"901 W WALNUT HILL LANE SUITE 250C, Irving, TX 75038",Dallas,12/6/2024,12/31/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ADD HARDWALL OFFICES AND CONFERENCE ROOMS TO EXISTING TENANT SPACE.  NO CHANGE TO EGRESS PLANS,"31,907 ft 2",VARISPACE,"450 N FREEMONT PARKWAY, COPPELL, Texas 75019",(469) 391-0675,,"Oler Senitz, LLC","2175 E Stone Rd, Wylie, Texas 75098",(214) 498-4161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005848
The Private Suite DFW,TABS2025005846,DFW International Airport,"1816 N. 24th Avenue, Dallas, TX 75261",Dallas,1/6/2025,1/31/2025,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alteration of existing building,"15,517 ft 2",DFW International Airport,"2400 Aviation Drive, Dallas, Texas 75261",(972) 973-5696,Andrea Casalboni,Clark Design Co.,"5703 Stage Line Ct., Arlington, Texas 76017",(972) 567-5234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005846
General Office,TABS2025005844,General Office,"810 North Plano Road, Ste. 220, Richardson, TX 75081",Dallas,12/15/2024,5/1/2025,"$175,000",New Construction,"This project is privately funded, on private land for private use.",Interior Finishout,"1,140 ft 2",Peter Tran,"810 North Plano Road, Ste. 210, Richardson, Texas 75080",(214) 289-5818,,Abaya Design Studio,"215 S. Denton Tap Road Suite # 215 Suite # 215, Coppell, Texas 75019",(214) 606-0951,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005844
Org 273 DISD Pleasant Grove Elementary,TABS2025005834,Pleasant Grove Elementary School,"1600 north collins blvd suite 1000, Dallas, TX 75080",Dallas,5/12/2025,6/30/2026,"$2,180,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Scope of work includes new security vestibule, administration renovation,  boiler replacement, exterior lighting/ controls upgrades, TAS upgrades and existing sidewalk repair. ","1,491 ft 2",Dallas Independent School District,"9400 N. Central Expressway 8th floor, dallas, Texas 75231",(972) 925-7303,,alliance architects,"1600 north collins blvd suite 1000, richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005834
Little Caesars Pizza,TABS2025005826,Little Caesars Pizza,"8126 Lake June Road, Dallas, TX 75127",Dallas,11/18/2024,4/7/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Project consist of renovating interior to conform to Little Caesars Corporation interior construction layout. Indicated by attached Drawings,"1,232 ft 2",Eric Sorensen,"4203 Beltway, Addison, Texas 75001",(214) 636-0988,,Richard O. Haness Architects,"4316 Rosser Square, Dallas, Texas 75244",(214) 679-2682,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005826
7700 Bent Branch Ste 130 Warehouse,TABS2025005821,Royal  Tech 13,"7700 Bent Branch, Irving, TX 75063",Dallas,12/9/2024,2/14/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Conversion of office space back to accessory warehouse space,"4,236 ft 2",Entrada Partners,"16160 Midway Rd Ste 200, Dallas, Texas 75001",(972) 215-8589,,idGROUP,"idGROUP 2641 Irving Blvd, DALLAS, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005821
Cao Dai Tay Ninh Temples of Texas,TABS2025005820,Cao Dai Tay Ninh Temples of Texas,"5535 W. Ledbetter St, Dallas, TX 75236",Dallas,1/20/2025,1/20/2026,"$700,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new fellowship hall and temple.,"16,397 ft 2",Cao Dai Tay Ninh Temples of Texas,"5535 W. Ledbetter St., Dallas, Texas 75236",(469) 879-5788,,Dimensions Architects,"8330 Lyndon B Johnson Fwy, Suite 495, Dallas, Texas 75243",(214) 220-3800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005820
Dart,TABS2025005818,Old Parkland,"4020 Maple Avenue Suite 675, Dallas, TX 75219",Dallas,11/19/2024,3/1/2025,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"5,062 ft 2",Crow Holdings,"3819 Maple Avenue, Dallas, Texas 75219",(214) 922-8484,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 346-1939,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005818
