project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Patriot Pickle,TABS2024009966,Cohen Garland Distribution,"751 S. International Rd., Garland, TX 75024",Dallas,1/30/2024,8/1/2024,"$4,265,580",New Construction,"This project is privately funded, on private land for private use.",Tenant finish-out in existing shell building.,"69,000 ft 2",Lincoln Property Company,"2000 McKinney Ave., Suite 100, Dallas, Texas 75201",(214) 740-3300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009966,Alliance Architects,"1600 N. Collins Blvd., Suite 1000, Richardson, Texas 75080",(972) 233-0400,
North Park Food Court Canopy Suite 2382,TABS2024009961,North Park Center,"8687 N Central Expy, Dallas, TX 75215",Dallas,2/15/2024,4/11/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replacement of existing food court canopy, lighting, and signage.","1,000 ft 2",NorthPark Management Company,"8080 N Central Expressway Suite 1100, Dallas, Texas 75206",(214) 369-1234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009961,Merriman Anderson Architects,"300 N Field Street, Dallas, Texas 75202",(214) 987-1299,
UHG Irving MDF Relocation,TABS2024009941,Unitedhealth Group,"909 Hidden Ridge, Irving, TX 75038",Dallas,2/20/2024,3/25/2024,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Limited interior remodeling in isolated areas (43,026 sq. ft.) of tenant's currently occupied lease space.","43,026 ft 2",Unitedhealth Group,"909 Hidden Ridge, Irving, Texas 75038",(425) 403-5524,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009941,RSP Architects,"600 W 6th Street, Ste 100, Fort Worth, Texas 76102",(682) 200-0340,
FAVOR THE KIND,TABS2024009938,CARLEY SEALE,"3024 GREENVILLE AVE, Dallas, TX 75206",Dallas,2/1/2024,4/1/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR REMODEL, NON-STRUCTURAL","4,600 ft 2",Shields Ltd.,"3024 GREENVILLE AVE, DALLAS, Texas 75206",281-635-4250,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009938,Q ARCHITECTURE & DESIGN,"10440 E. NORTHWEST HWY. SUITE 301, DALLAS, Texas 75238",(214) 738-5440,CARLEY SEALE
AT&T Remodel - Camp Wisdom,TABS2024009924,AT&T Camp Wisdom,"3420 W Camp Wisdom Rd, Ste 150, Dallas, TX 75237",Dallas,2/26/2024,4/29/2024,"$163,882",New Construction,"This project is privately funded, on private land for private use.",Complete finish out of a new retail phone market space. ,"1,824 ft 2","CWRD Properties, LLC","1920 Mckinney Avenue, 7th floor, Dallas, Texas 75201",(214) 497-0775,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009924,"Kamus & Keller, INC","3760 Kilroy Airport Way Ste 100, Long Beech, California 90806",(562) 216-5244,Donnie Mollihan
"Installation/Improvement of Traffic Signals (CSJ: 0581-01-161, etc.)",TABS2024009908,"CSJ: 0581-01-161, etc.","Various Locations, Dallas, TX 75216",Dallas,2/1/2025,2/1/2026,"$240,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Intersection improvements consisting of traffic signals, ADA ramps and pavement markings.","4,627 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009908,HDR,"17111 Preston Road, Ste 300, Dallas, Texas 75248",(972) 960-4400,
2378 Plano ISD Aldridge Roofing and HVAC,TABS2024009899,Aldridge Elementary School,"720 Pleasant Valley Lane, Richardson, TX 75080",Dallas,5/24/2024,8/1/2024,"$4,631,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing student group restrooms. Approximately 2750 square feet replacing finishes, fixtures, and toilet partitions at Aldridge Elementary School. Includes roof top unit HVAC replacement, HVAC controls, new roof, and new fencing. ","2,750 ft 2",Plano Independent School District,"6600 Alma Drive, Plano, Texas 75023",(469) 752-1480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009899,,,,
Taco Bell,TABS2024009870,Taco Bell,"505 W Illinois Ave, Dallas, TX 75224",Dallas,4/15/2024,8/15/2024,"$450,000",New Construction,"This project is privately funded, on private land for private use.",Demo & Build a new Taco Bell,"2,042 ft 2",Taco Bell,"1 Glen Bell Way, Irvine, California 92618",4-693-328-5056,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009870,DCG Engineering,"1668 Keller Parkway Suite #100, Keller, Texas 76248",(817) 874-2941,
Interface,TABS2024009859,The Design District,"115 Manufacturing Street, Dallas, TX 75207",Dallas,2/1/2024,6/1/2024,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of office / showroom. Update / remodel of main entrance.,"7,160 ft 2","Quadrant Investment Properies, LLC","123 Manufacturing Street, Dallas, Texas 75207",(817) 821-8439,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009859,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
RISD Stults Rd Elementary,TABS2024009856,Stults Road Elementary School,"8700 Stults Rd, Dallas, TX 75243",Dallas,5/28/2024,7/1/2025,"$9,105,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing school including new finishes, reconfiguration of spaces, upgrades to MEP systems, site improvements and repairs.","68,500 ft 2",Richardson Independent School District,"420 S Greenville Ave, Richardson, Texas 75081",(469) 593-0172,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009856,BRW Architects,"3535 Travis St Ste 250, Dallas, Texas 75204",(214) 528-8704,
RISD Northrich Elementary School,TABS2024009853,Northrich Elementary School,"1301 Custer Road, Richardson, TX 75080",Dallas,5/28/2024,7/1/2025,"$8,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of the existing school building to include new finishes, reconfiguration of spaces, upgrades to MEP systems, site improvements and repairs. ","57,500 ft 2",Richardson Independent School District,"420 S Greenville Ave, Richardson, Texas 75081",(469) 593-0172,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009853,BRW Architects,"3535 Travis St Ste 250, Dallas, Texas 75204",(214) 528-8704,
UTSW NM02 Integrative Therapies,TABS2024009839,UTSW NM CANCER CARE OUTPATIENT,"5323 Harry Hines Blvd., Dallas, TX 75390",Dallas,5/1/2024,12/1/2024,"$555,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of the existing shell space on level 2 of the NM Building into an integrative therapy space.,"1,168 ft 2",UT Southwestern Medical Center,"5323 Harry Hines Blvd., Dallas, Texas 75390",(214) 648-3111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009839,"Page Southerland Page, Inc.","1800 Main Street, Suite 123, Dallas, Texas 75201",(214) 522-3900,
Kingfisher Restaurant,TABS2024009838,Kingfisher Restaurant,"328 W 8th Street, Dallas, TX 75208",Dallas,3/1/2024,8/31/2024,"$335,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new 1505 SF retail building designated to look like a historical structure of the area.,"1,505 ft 2","Sanchez & Sanchez, LLC","610 E Jefferson Street, Dallas, Texas 75208",(469) 877-4165,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009838,Simon Engineering & Consulting Inc.,"15443 Knoll Trail Drive, Suite 200, Dallas, Texas 75248",(214) 466-7870,
Shammy's Car Wash - Forest Lane,TABS2024009805,Shammy's Car Wash,"8040 Forest Lane, Dallas, TX 75243",Dallas,3/1/2024,10/1/2024,"$500,000",New Construction,"This project is privately funded, on private land for private use.","All work is limited to site work, specifically paving revisions and new canopies, vacuums and point of sales machines.",1 ft 2,HCI Commercial,"2727 LBJ Freeway, Suite 815, Dallas, Texas 75234",(817) 350-4332,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009805,Kline Hardin,"701 Canyon Drive, Suite 110, Coppell, Texas 75019",(972) 331-5699,
"T2334-Dallas South, TX",TABS2024009801,Target,"39739 Lyndon B Johnson Fwy, Dallas, TX 75237",Dallas,7/21/2024,8/16/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Renovations in the sales area. Updates to include architectural and electrical updates (finishes, power, and lighting).","3,621 ft 2",Target Corp,"1000 Nicollet Mall, Minneapolis, Minnesota 55403",407-510-5268,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009801,Sargenti Architects,"461 From Road, Paramus, New Jersey 07562",(201) 468-7677,
Cabana Design District,TABS2024009796,Cabana Hotel,"899 Stemmons Freeway, Dallas, TX 75207",Dallas,6/1/2024,12/31/2025,"$55,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The redevelopment of the former Cabana Motor Hotel into mixed-income multifamily housing, with ground floor commercial space. The total GSF of the project is approximately 420,000 gsf ","420,000 ft 2",Cabana Design District LP,"17014 Preston Bend Drive, Dallas, Texas 75248",(215) 806-2216,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009796,Urban Design Group,"1909 Thames Street, Suite 200, Baltimore, Maryland 21231",(410) 260-0237,
Lids - Grand Prairie Premium outlets,TABS2024009776,Premium Outlets,"2950 W I -20 #410, Grand Prairie, TX 75052",Dallas,3/15/2024,6/28/2024,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel,"4,324 ft 2",Simon Properties,"225 W Washington St, Indianapolis, Indiana 46204",(973) 403-3169,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009776,PDMS  Design,"2225 E Randol Mill Rd #300, Arlington, Texas 76011",(817) 701-4819,Nicano Lucero
