project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
JetSet Pilates,TABS2025021713,Preston Center,"4029 Northwest Pkwy, Dallas, TX 75255",Dallas,8/1/2025,12/1/2025,"$295,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish for a Pilates Studio in prior Bank space,"2,220 ft 2","Caruth/Preston Road Associates, Ltd. c/o Venture Commercial Management, LLC.","8383 Preston Center Plaza Drive Suite 330, Dallas, Texas 75255",214-607-4044,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021713,Design Parameters LLC,"6373 Silver Stream Ln, Frisco, Texas 75036",(214) 784-5014,Kim Schuy
BCS24288 2024 SMT Street Improvements,TABS2025021704,BCS24288 2024 SMT Street Improvements,"Platte Drive, Balch Springs, TX 75180",Dallas,9/17/2025,9/20/2026,"$437,400",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Partial depth reconstruction of Platte Drive (6,300 SF Sidewalk); Spot replacement of concrete panels along Summer Hill (3,600 SF Sidewalk); Rehabilitation along Horseshoe Trail (25,000 SF Sidewalk)","31,300 ft 2",City of Balch Springs,"13503 Alexander Road, Balch Springs, Texas 75181",(469) 417-8183,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021704,"Freese and Nichols, Inc.","12770 Merit Drive, Suite 900, Dallas, Texas 75251",(214) 544-6425,
"Tesla - Dallas, TX - Skillman",TABS2025021703,Tesla,"6419 Skillman Sreet, Dallas, TX 75231",Dallas,7/14/2025,7/31/2026,"$180,000",New Construction,"This project is privately funded, on private land for private use.",electrical infrastructure,"2,000 ft 2",Tesla,"3500 Deer Creek Rd, Palo Alto, Texas 94304",(504) 812-7053,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021703,GPD Group Professional Corporation,"520 South Main Street, Suite 2531, Akron, Ohio 44311",(330) 572-2100,
BCS24288 2024 SMT Spring Oak Improvements,TABS2025021702,BCS24288 2024 SMT Spring Oak Improvements,"Platte Drive, Balch Springs, TX 75180",Dallas,9/17/2025,9/20/2026,"$610,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Full depth pavement reclamation and rehabilitation of Spring Oak Dr from Pioneer Road to Belt Line Road (43,000 SF of Sidewalk)","43,000 ft 2",City of Balch Springs,"13503 Alexander Road, Balch Springs, Texas 75181",(469) 417-8183,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021702,"Freese and Nichols, Inc.","12770 Merit Drive, Suite 900, Dallas, Texas 75251",(214) 544-6425,
Serenity Dallas NCX,TABS2025021672,8080 NCX,"8080 N. Central Expy, Suite 1250, Dallas, TX 75206",Dallas,8/25/2025,11/24/2025,"$580,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement to existing building.  Interior modifications include new layout, finishes, plumbing fixtures, lighting, HVAC ductwork, & electrical outlets.  No site work, utilities, or building exterior.","5,811 ft 2","8080 NCX Texas, LLC","1270 Soldiers Field Raod,, Boston, Massachusetts 02135",(617) 779-0419,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021672,Order Architecture,"4478 W Dorena Ln, South Jordan, Utah 84009",(801) 597-7641,Brad Lunt
Marriott Dallas Downtown M-Club,TABS2025021639,Marriott Dallas Downtown,"650 North Pearl Street, Dallas, TX 75201",Dallas,11/24/2025,12/31/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of 16th floor hotel concierge lounge (3200 SF) and adjacent areas to include minimal demolition and installation of new walls, fixtures, finishes and case goods.","3,200 ft 2",IA Lodging Dallas Pearl Limited Partnership,"200 South Orange Street Suite 2700, Orlando, Florida 32801",(407) 246-8100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021639,Baskerville,"1051 East Cary Street Suite 200, Richmond, Virginia 23219",(321) 732-7288,
GeoPlastics TI,TABS2025021638,Jetstar Commerce Park Building 1,"7815 Jetstar Drive, Suite 101, Irving, TX 75014",Dallas,7/1/2025,9/16/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Project is a renovation of an existing office space in an existing warehouse building. Addition of walls, doors, electrical, and light fixtures. Warehouse and building mechanical room to remain as-is. ","68,162 ft 2","Hopewell Development II, LLC","2525 E Arizona Biltmore Circle, #C138, Phoenix, Arizona 85016",480-535-6115,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021638,Ware Malcomb,"2626 Cole Avenue, Suite 501, Dallas, Texas 75204",469-396-7520,
Clarion Partners - Spec Suites,TABS2025021610,One Victory,"?	2323 Victory Avenue, Dallas, TX 75219",Dallas,7/28/2025,11/30/2025,"$1,237,532",Renovation/Alteration,"This project is privately funded, on private land for private use.","Level 15 alteration of third floor includes new ceiling, lighting, mechanical and electrical. No structural work. ","8,334 ft 2","CLPF - One Victory, LP","?	2323 Victory Avenue, Suite 1500, dallas, Texas 75219",(214) 775-7668,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021610,OTJ Architects,"2811 Mckinney Ave Suite 225 Dallas TX, 75204, Dallas, Texas 75204",(903) 270-4589,
Alliance Freeport II Spec Office,TABS2025021598,Alliance Freeport II,"300 Freeport Parkway Suite 200, Coppell, TX 75019",Dallas,12/1/2025,1/30/2026,"$685,000",New Construction,"This project is privately funded, on private land for private use.",The build-out of a spec office within an existing shell building.,"3,344 ft 2","CRP/AI 296 Freeport Industrial Owner, L.P.","820 Gessner Road Suite 1000, Houston, Texas 77024",713.800.1774,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021598,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832.831.3410,
Bent Branch Bldg 2 Spec Office,TABS2025021593,Alliance - Bent Branch Redevelopment Building 2,"7911 Ridgepoint Drive Suite 100, Irving, TX 75063",Dallas,12/1/2025,3/27/2026,"$425,000",New Construction,"This project is privately funded, on private land for private use.",The build-out of a spec office within an existing shell building.,"3,248 ft 2","CRP/AI West Bend Industrial Owner, L.P.","820 Gessner Road Suite 1000, Houston, Texas 77024",713.800.1774,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021593,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832.831.3410,
Bent Branch Bldg 1 Spec Office,TABS2025021591,Alliance - Bent Branch Redevelopment Building 1,"8000 Bent Branch Drive Suite 200, Irving, TX 75063",Dallas,12/1/2025,3/27/2026,"$580,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",The build-out of a spec office within an existing shell building.,"3,248 ft 2","CRP/AI West Bend Industrial Owner, L.P.","820 Gessner Road Suite 1000, Houston, Texas 78063",713.800.1774,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021591,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832.831.3410,
UBS 2512 McKinney,TABS2025021584,Chateau Plaza,"2515 McKinney Ave, Dallas, TX 75201",Dallas,8/1/2025,9/1/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,200","1,200 ft 2",Stream Realty Partners,"2001 Ross Avenue, Suite 400, Dallas, Texas 75201",214.267.0485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021584,Belea Group,"228 East 45th Street, New York, New York 10017",917-975-6404,Veronica Cappa
3rd Floor South Whitebox & 9th Floor North Whitebox,TABS2025021575,Parkway Office Center,"14160 Dallas Parkway, Suite 300 & 900, Dallas, TX 75254",Dallas,6/30/2025,10/31/2025,"$358,731",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior whitebox finish-out of existing office space ,"21,111 ft 2","Parkway Towers, LLC","14160 North Dallas Parkway, Dallas, Texas 75254",(432) 934-6973,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021575,Interprise Design,"14241 Dallas Parkway, Suite 260, Dallas, Texas 75254",(972) 385-3991,
Southpointe 20/35 spec suite,TABS2025021568,Southpointe 20/35 building 2,"2935 Danieldale Road, Lancaster, TX 75134",Dallas,6/30/2025,8/1/2025,"$571,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 3,062 Squair foot office and finish out with the addition of new open office and restrooms at the Southpoint 20/35 building 2.","3,062 ft 2",Stream Realty,"2001 Ross Avenue, Suite 400, Dallas, Texas 75201",(214) 267-0475,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021568,,,,
Deluxe Corp. Renovation,TABS2025021565,Prologis Freeport 121 Crossing,"4301 Patriot Drive Suite 100, Grapevine, TX 76051",Dallas,6/30/2025,9/30/2025,"$92,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Office Renovation, add server IT Room, modify break room cabinets and install new finishes.","2,814 ft 2",DCT TRADE CENTER DFW LLC SHILOH LP % PROLOGIS RE TAX,"1800 WAZEE ST, Denver, Colorado 80202",(972) 884-9238,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021565,Entos Design,"5400 LBJ FREEWAY Suite 125, DALLAS, Texas 75240",(972) 770-2222,
2302 N. Westmoreland Rd,TABS2025021551,2302 N. Westmoreland Rd.,"2302 N. Westmoreland Rd., Dallas, TX 75212",Dallas,7/1/2025,8/31/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 1411 SF addition to an existing office within a warehouse. First, enlarge the break room and add cabinets. Second, add additional men's and women's restroom facilities. Third, add a shipping office.","1,411 ft 2",CFI Westmoreland LLC,"107 Pittsburg St, Dallas, Texas 75212",(682) 346-5172,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021551,"Ebarb + Guest Architecture, LLC","3309 Elm ST #102-241, Dallas, Texas 75226",(214) 247-6065,
West Irving Creek Channel Improvements,TABS2025021523,West Irving Creek,"1120 S. MacArthur Blvd, Irving, TX 57060",Dallas,3/1/2026,3/21/2026,"$525,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New sidewalk and curb ramp improvements adjacent to existing roadway and on existing trail.,"40,000 ft 2",City of Irving,"825 W. Irving Blvd, Irving, Texas 75060",(972) 721-2611,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021523,"Freese and Nichols, Inc.","801 Cherry Street #2800, Fort Worth, Texas 76102",(817) 735-7509,
Regency Plaza- 10th Floor Common Areas,TABS2025021519,Regency Plaza,"3710 Rawlins St., Dallas, TX 75219",Dallas,7/1/2025,1/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The scope of this project is a non-structural interior finish-out in an existing single floor corridor and restroom ,"1,377 ft 2",Gaedeke Holdings II LTD,"3719 Rawlins St., Dallas, Texas 75219",469-816-4132,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021519,idGROUP,"2641 Irving Blvd., Dallas, Texas 75207",214.638.6800,
DART Bike Lane Improvement Program,TABS2025021518,S Harwood St and Commerce St,"S Harwood St and Commerce St, Dallas, TX 75201",Dallas,4/1/2026,8/1/2026,"$881,700",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Improvements to existing bike lanes including new striping and physical separators,"100,000 ft 2",City of Dallas,"1500 Marilla St, City Hall Room L1BS, Dallas, Texas 75201",214-948-4456,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021518,Fehr & Peers,"700 N Pearl St., Suite 930, Dallas, Texas 75201",972-371-0448,
UT Southwestern,TABS2025021477,1125 E. Cambell Rd,"1125 E. Cambell Rd Suite 125, Richardson, TX 75082",Dallas,6/17/2025,12/17/2025,"$1,265,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish-out in an existing single floor suite. Scope includes HVAC, Electrical, and plumbing.","9,122 ft 2",Holt Lunsford,"5950 Berkshire Ln Suite 900, Dallas, Texas 75225",(214) 546-6046,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021477,idGroup,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,
Kay Bailey Hutchison Convention Center Enabling Works,TABS2025021476,Kay Bailey Hutchison Convention Center Dallas,"650 S Griffin, Dallas, TX 75202",Dallas,7/7/2025,1/12/2026,"$11,900,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Commercial Renovation of the Kay Bailey Hutchison Convention Center consists of demolition of Halls D, E, F and Vertiport; preservation and enclosure of pedestrian connector between the Omni and Hall C (to remain); envelope enclosure of Hall C end ca","1,040,300 ft 2",City of Dallas,"1500 Marilla St, Dallas, Texas 75201",(514) 625-7232,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021476,,,,
Lobby,TABS2025021470,One Hanover Park,"16633 North Dallas Parkway, Addison, TX 75001",Dallas,7/1/2025,11/10/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing lobby,"3,033 ft 2","MSSDFOFCB Hanover, LLC","5005 LBJ Freeway, Farmers Branch, Texas 75244",972-867-6455,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021470,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Installation of Traffic Signals (CSJ: 0918-00-490),TABS2025021466,CSJ: 0918-00-490,"Various Locations, Dallas, TX 75150",Dallas,9/1/2026,3/1/2029,"$215,250",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of traffic signals and pedestrian elements.,"9,000 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021466,,,,
NOC Updates Phase 2 Blue Chip,TABS2025021447,Irving NOC,"6000 Las Colinas Blvd, Irving, TX 75039",Dallas,7/1/2025,9/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New carpet, paint, rubber base and signage","5,000 ft 2",AT&T Services,"308 S Akard, Da;;as, Texas 75231",(469) 203-0231,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021447,,,,
QTS DFW2-DC4,TABS2025021441,QTS DFW2-DC4,"794 W Beltline Road, Dallas, TX 75172",Dallas,11/15/2025,5/1/2027,"$175,000,000",New Construction,"This project is privately funded, on private land for private use.","New 413, 726 square foot 2 story building with Office and shell Data Hall space. ","413,726 ft 2","QTS Dallas I, LLC","12851 Foster Street, Overland Park, Kansas 66213",214.557.2251,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021441,"Corgan Associates, Inc.","401 N. Houston Street, Dallas, Texas 75202",214.748.2000,
AMS - Accelerated Manufacturing Solutions,TABS2025021440,The East Campus of Old Parkland,"4010 Maple Ave. Suite 575, Dallas, TX 75219",Dallas,6/23/2025,9/15/2025,"$280,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,610 ft 2",Crow Holdings,"3819 Maple Ave Suite 5340, Dallas, Texas 75219",(713) 320-7241,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021440,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
214-114th Spec Office,TABS2025021436,Hamilton Commerical,"114th Street, Grand Prairie, TX 75050",Dallas,7/28/2025,11/24/2025,"$50,000",New Construction,"This project is privately funded, on private land for private use.",First time finish out in existing shell building,"1,964 ft 2",Hamilton Commercial,"2125 Bardin Rd, Grand Prairie, Texas 75052",(806) 346-1276,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021436,Meinhardt & Associates,"14643 Dallas Pkwy, suite 636, Dallas, Texas 75254",1-972-934-5406,
DA11-4,TABS2025021434,DA11,"1990 N Stemmons Fwy, Dallas, TX 75207",Dallas,8/29/2025,8/28/2026,"$108,448,890",Renovation/Alteration,"This project is privately funded, on private land for private use.","43,009SF buildout on the first floor, 47,044SF on the second floor, and 5,438SF on the third floor of an existing 4-story data center, including interior partitions, doors, ceilings, mech/elec equipment, 10 generators, generator platforms, ext stairs","95,490 ft 2",Chris Schultz,"1950 N Stemmons Fwy, Dallas, Texas 75207",(650) 598-6628,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021434,Margulies Hoelzli Architecture,"545 Eighth Avenue, 19th Floor, New York, New York 10018",(914) 220-2645,
24345- Lovett Indstrial - Noark New tenant Ste 100,TABS2025021429,Addison Building 2,"excel parkway, Addison, TX 75001",Dallas,6/20/2025,9/22/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",New Tenant ,"39,902 ft 2",LOVETT INDUSTRIAL,"3811 TURTLE CREEK BLVD, Dallas, Texas 75219",(713) 503-3264,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021429,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway, Dallas, Texas 75254",(972) 980-8980,
CRC Lakeside Square,TABS2025021401,Lakeside Square,"12377 Merit Drive, Dallas, TX 75251",Dallas,8/10/2025,12/28/2025,"$6,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation updates to the 10th floor including non-structural partitions. Spaces include open office, enclosed offices, meeting rooms, break rooms and support spaces. ","20,611 ft 2",Acram Group,"411 West Putnam Avenue, Greenwich, Connecticut 06830",(347) 573-0657,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021401,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",214.273.1500,Susan Fridrich
Merit/B29,TABS2025021395,Uptown Center,"2626 Howell Street, Suite 860, Dallas, TX 75204",Dallas,6/18/2025,9/17/2025,"$718,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing interior office space.,"4,822 ft 2","Uptown Center, Ltd.","2626 Howell Street, Suite 850, Dallas, Texas 75204",(214) 871-9798,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021395,BHA Studio,"3141 Hood Street, Suite 420, Dallas, Texas 75219",(817) 793-4083,
FDH Aerospace Expansion,TABS2025021354,Mandalay Tower 3,"201 E. John Carpenter Frwy Suite 700, Irving, TX 75062",Dallas,6/16/2025,9/1/2025,"$165,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"9,472 ft 2",Parmenter Realty Partners,"220 Las Colinas Blvd Suite 150, Irving, Texas 75039",(972) 896-9399,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021354,ENTOS Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Stellar Brands,TABS2025021343,6270 Morning Star,"6270 Morning Star Suite 120, The Colony, TX 75056",Dallas,8/1/2025,10/30/2025,"$472,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second generation interior renovation,"12,264 ft 2",GID Properties,"14241 DALLAS PARKWAY SUITE 1050, Dallas, Texas 75254",469-213-3445,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021343,,,,
Home of GRF,TABS2025021341,Guide Right Foundation,"2519 Martin Luther King Jr. Blvd., Dallas, TX 75215",Dallas,8/4/2025,8/3/2026,"$450,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a 2-1/3 story wood frame building with brick and hardie exterior, with a parking lot and landscaping.","4,780 ft 2",KAPPA  League,"2519 Martin Luther King Blvd., Dallas, Texas 75215",(214) 507-2472,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021341,"Simply Custom Dev., LLC","737 South R. L. Thornton Fwy., Dallas, Texas 75203",214-773-3262,
Structural Storm Damage Repairs,TABS2025021329,Valwood 13,"2323 McDaniel, Carrollton, TX 75006",Dallas,6/30/2025,2/27/2026,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Structural storm damage repairs to 2 tilt wall panels, bar joists, joist girders & roof deck.","25,200 ft 2",Prologis LP and Affiliates,"2021 McKinney Ave. Suite 1050, Dallas, Texas 75201",(972) 884-9276,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025021329,"Childress Engineering Services, Inc.","2505 N Plano Rd. Suite 4000, Richardson, Texas 75082",(214) 451-6630,
