project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Cornet Limited Inc,TABS2025006419,The Landmark,"14800 Landmark Blvd. Suite 800, Dallas, TX 75254",Dallas,12/15/2024,3/1/2025,"$215,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of tenant suite,"5,340 ft 2","Pensa Nuwind, LLC","400 E Las Colinas Suite 220, Irving, Texas 75063",(972) 284-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006419,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Cisco-Eagle,TABS2025006418,Vista South,"645 St. hwy 121 Suite 600, Coppell, TX 75019",Dallas,1/8/2025,5/15/2025,"$870,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second Generation interior office renovations,"26,000 ft 2",Nuveen,"2300 N. Field St. Suite 1650, Dallas, Texas 75201",(972) 972-7652,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006418,,,,
Leviate Air Group,TABS2025006416,Plaza of the Americas,"600 N. Pearl Street Suite S2400, Dallas, TX 75201",Dallas,1/1/2025,4/15/2025,"$520,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/ Alteration,"7,211 ft 2","SGP POTA, LLC","1815 Lakewood Road Suite 237, Toms River, New Jersey 08753",(732) 797-9773,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006416,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,
Wash Masters,TABS2025006414,Wash Masters,"3997 N. Beltline Road, Irving, TX 75038",Dallas,1/6/2025,10/10/2025,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",New Tunnel car wash facility,"4,951 ft 2","Nasser Safa Investments, Inc","4801 Mahogany Lane, Copper Canyon, Texas 75077",(214) 837-2113,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006414,"St. John Architects, PLLC","3939 US HWY 80, Suite 212-b, Mesquite, Texas 75150",(214) 502-4094,
1002 NCX - Suite 610 - Spec Suite,TABS2025006403,1002 NCX,"1002 North Central Expressway, Suite 610, Richardson, TX 75080",Dallas,12/1/2024,3/31/2025,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of approximately 3,954 SF of space. White box with new insulation, relocation of restrooms and upgraded finishes.","3,954 ft 2","AF 1002 N. Central, LTD","18111 Preston Road, Suite 1000, Dallas, Texas 75252",(972) 458-7585,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006403,"Thompson Consulting Services, Inc.","12024Golden Meadow Lane, Forney, Texas 75126",(972) 564-5252,
Airlite Plastics,TABS2025006402,Airlite Plastics,"3901 Pipestone Road, Dallas, TX 75212",Dallas,12/16/2024,7/18/2025,"$2,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of interior warehouse and production spaces.,"115,000 ft 2",Thomas Kinsella,"3901 Pipestone Road, Dallas, Texas 75212",(402) 408-5110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006402,,,,
Nancy Moseley Elementary School - Org 187,TABS2025006393,Nancy Moseley Elementary School,"10400 Rylie Road, Dallas, TX 75217",Dallas,6/1/2025,11/30/2025,"$4,330,826",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","mechanical equipment upgrades, interior remodel to provide a secured vestibule and other maintenance items","82,016 ft 2",Dallas ISD,"9400 North Central Expressway Suite 1600, Dallas, Texas 75231",(972) 925-7303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006393,"CaCo Architecture, LLC","1412 Main Street Suite 1600, Dallas, Texas 75202",(972) 865-1329,
Gartner Irving - Bldg 6011 Level 2 Interior Renovation,TABS2025006388,Las Colinas Connection @ 6011 Connection Drive,"6011 Connection Drive, Irving, TX 75039",Dallas,12/30/2024,5/23/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to the tenants existing 2nd floor space. Renovation includes selective demolition, renovation space to add large training room, open work areas, private offices. A horizontal exit is also being added.","8,188 ft 2","Piedmont Operating Partnership, L.P.","6031 Connection Drive, Irving, Florida 75039",(214) 442-6511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006388,HOK,"201 N Franklin Street Suite 1800, Tampa, Florida 33602",(813) 494-9093,
Highland Park Presbyterian Church - Columbarium Expansion,TABS2025006372,Highland Park Presbyterian Church,"3821 University Blvd., Dallas, TX 75205",Dallas,2/3/2025,7/11/2025,"$1,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of two interior courtyards to provide new columbarium niches.,"2,750 ft 2",Highland Park Presbyterian Church,"3821 University Blvd., Dallas, Texas 75205",(214) 525-4223,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006372,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1429,
Trinity West Villas,TABS2025006370,Trinity West Villas,"3457 Normandy Brook Rd, Dallas, TX 75212",Dallas,3/1/2025,3/1/2026,"$7,800,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New construction, 3 story non-elevators apartment building. 36 units, surface parking. 30,225 SF","30,225 ft 2",Builders of Hope Community Development Corporation,"603 Munger Ave Suite 100, Dallas, Texas 75202",(214) 836-7505,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006370,ReStudio Architecture PLLC,"1044 Burlington Blvd, Dallas, Texas 75208",(817) 706-2205,
Heritage Auction OSR 01,TABS2025006367,Gateway Logistics Center Building 2,"2801 West Airport Freeway, Dallas, TX 75261",Dallas,1/2/2025,5/16/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reallocate open office space. Add private offices. Revise lighting, power, and hvac as required for new space layout.","5,200 ft 2","DFW Gateway Logistics Center ILP, LLC","2001 Ross Ave., Ste 400, Dallas, Texas 75201",(214) 267-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006367,"Quorum Architects, Inc.","825 West Vickery Blvd, #100, Fort Worth, Texas 76104",(817) 546-6308,Ron Brackemyre
Bridge Finance Group,TABS2025006365,5950 Sherry,"5950 Sherry Lane Suite 310, Dallas, TX 75225",Dallas,1/1/2024,3/31/2025,"$307,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement finish-out project in an existing high-rise building ,"2,316 ft 2","5950 Sherry Property, LLC","3344 Peachtree Road NE Suite 1800, Atlanta, Georgia 30326",(404) 407-2006,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006365,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
LEDISON LIGHTING,TABS2025006364,-,"4710 W LEDBETTER DR, Dallas, TX 75236",Dallas,12/16/2024,5/15/2025,"$183,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"9,600 ft 2",JIU DU,"4710 W LEDBETTER DR, DALLAS, Texas 75236",(469) 473-9876,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006364,YU ARCHITECT,"149-48 HAWTHORNE AVE, FLUSHING, New York 11355",(917) 535-5667,
Parrish Hare Electrical Supply,TABS2025006362,Parrish Hare Electrical Supply,"4921 Conflans Road, Irving, TX 75061",Dallas,12/18/2024,2/19/2025,"$660,660",Renovation/Alteration,"This project is privately funded, on private land for private use.",Warehouse renovation including the addition of new office and assembly space.,"6,000 ft 2",Matthew Hare,"4921 Conflans Road, Irving, Texas 75061",469-576-1263,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006362,BOKA Powell,"8080 Park Lane Suite 800, Dallas, Texas 75231",(972) 701-9000,
"Graybox Langdon, LLC",TABS2025006361,"Gray box Langdon, LLC","4316 Langdon Rd., Dallas, TX 75241",Dallas,11/25/2024,11/25/2025,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction 12,000 sf building","12,000 ft 2",Graybox Langdon LLC,"640 Taylor St., Suite 2400, Fort Worth, Texas 76102",(817) 639-2343,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006361,m3 studio,"3880 Hulen St., Suite 630, Fort Worth, Texas 76107",(817) 733-3513,
Sammons Compatriot Capital,TABS2025006356,The Douglas,"8235 Douglas Ave, Dallas, TX 75225",Dallas,1/1/2025,5/31/2025,"$1,710,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior alteration of 10th floor,"11,218 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006356,,,,
HRNCIR CONSTRUCTION DALLAS OFFICE,TABS2025006352,DOUGLAS CENTER,"8333 DOUGLAS AVENUE SUITE 140, Dallas, TX 75225",Dallas,11/26/2024,1/31/2025,"$640,031",Renovation/Alteration,"This project is privately funded, on private land for private use.",ALTERATION OF EXISTING INTERIOR OFFICE SPACE,"4,582 ft 2",DOUGLAS CENTER - HPLP A TEXAS LIMITED PARTNERSHIP,"8343 DOUGLAS AVENUE SUITE 150, DALLAS, Texas 75225",(214) 954-3300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006352,,,,
Wild Fork Foods #9068,TABS2025006344,None,"15114 Preston Rd, Dallas, TX 76244",Dallas,1/6/2025,4/30/2025,"$1,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation/remodel of existing building including additional square footage with structural, mech, electrical, and plumbing,","4,125 ft 2","Intercity Investments, Inc","4301 Westside #100, Dallas, Texas 75209",(214) 520-2565,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006344,"Genesis Design Group, Inc","9500 Ray White Rd, Suite 200, Fort Worth, Texas 76244",(817) 928-4684,Wild Fork Foods
"3rd Floor Restroom, Corridor, Lobby",TABS2025006340,6565 MacArthur,"6565 MacArthur Blvd. 3rd Floor, Irving, TX 75039",Dallas,11/25/2024,3/31/2025,"$318,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement,"2,189 ft 2",Piedmont Office Realty Trust,"13355 Noel Road Suite 320, Dallas, Texas 75240",(214) 939-7137,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006340,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Leon Capital Group - Skyline - Penguin TI,TABS2025006335,Leon Capital Group - Skyline,"540 South Town East Blvd, Mesquite, TX 75149",Dallas,12/2/2024,2/15/2025,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A new 5,045 SF office finish-out within an existing 194,073 SF warehouse.","5,045 ft 2",LCG2I Skyline LLC,"3500 Maple Avenue, Suite 1600, Dallas, Texas 75219",(214) 270-1953,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006335,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,
Cedar-Alt Building 3 TI,TABS2025006334,Cedar-Alt Building 3,"3504 Altamoore Drive, Dallas, TX 75241",Dallas,12/1/2024,3/31/2025,"$3,200,000",New Construction,"This project is privately funded, on private land for private use.",Interior finish out of an existing shell ,"260,419 ft 2",Trammell Crow Company,"2121 N. Pearl Street Suite 300, Dallas, Texas 75201",(214) 863-4101,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006334,,,,
Stonehawk Rosehill,TABS2025006327,Leasing Facility,"TBD Rosehill and I-30, Garland, TX 75043",Dallas,4/2/2025,1/31/2026,"$600,000",New Construction,"This project is privately funded, on private land for private use.","Leasing Facility for Apartment Project 7,000 SF","7,000 ft 2","Stonehawk Capital Partners, LLC","4550 Travis Street Suite 565, Dallas, Texas 75205",(714) 679-2919,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006327,HEDK Architects,"4595 Excel Parkway, Addison, Texas 75001",(214) 520-8878,
DISD: Polk Renovations,TABS2025006324,K.B. Polk Center for Academically Talented & Gifted,"6911 Victoria Avenue, Dallas, TX 75209",Dallas,1/1/2025,1/1/2026,"$6,252,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project."," renovations to add new secure entry vestibule, plumbing upgrades, replacement of existing floor and lighting","68,888 ft 2",Dallas ISD,"9400 North Central Expressway, Dallas, Texas 75231",(972) 925-7303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006324,Kirksey Architecture,"143 Manufacturing Street, Dallas, Texas 75207",(214) 466-2728,
Bishop Modern,TABS2025006317,Lobby/Mail Room (NO PUBLIC SPACE),"217 Melba St., Dallas, TX 75001",Dallas,3/25/2025,3/25/2027,"$50,000",New Construction,"This project is privately funded, on private land for private use.",One-story Lobby/Mail Room (NO PUBLIC SPACE),690 ft 2,Exxir Group,"101 N. Zang Blvd, Dallas, Texas 75208",(805) 896-0319,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006317,HEDK Architects,"4595 Excel Parkway, Addison, Texas 75001",(214) 520-8878,
RMR Irving,TABS2025006313,Building 3,"Esters Boulevard, Irving, TX 75063",Dallas,7/1/2025,7/1/2026,"$11,665,000",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler System, having tilt-up concrete exterior walls and steel roof structure","139,538 ft 2",The RMR Group,"Two Newton Place 255 Washington Street, Newton, Massachusetts 02458",(617) 219-1455,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006313,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,
RMR Irving,TABS2025006312,Building 2,"Esters Boulevard, Irving, TX 75063",Dallas,7/1/2025,7/1/2026,"$7,307,000",New Construction,"This project is privately funded, on private land for private use.","construction of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler System, having tilt-up concrete exterior walls and steel roof structure","73,728 ft 2",The RMR Group,"Two Newton Place 255 Washington Street, Newton, Massachusetts 02458",(617) 219-1455,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006312,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,
RMR Irving,TABS2025006311,Building 1,"Esters Boulevard, Irving, TX 75063",Dallas,7/1/2025,7/1/2026,"$17,742,000",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler System, having tilt-up concrete exterior walls and steel roof structure","186,196 ft 2",The RMR Group,"Two Newton Place 255 Washington Street, Newton, Massachusetts 02458",(617) 219-1455,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006311,"Pross Design Group, Inc.","5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,
