project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Sul Lee Law Firm,TABS2026010001,Element Towers East,"3030 Lyndon B Johnson Fwy, Suite 820, Dallas, TX 75234",Dallas,1/15/2026,4/30/2026,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"5,795 ft 2","SRC Element Owner, LP","898 Pacific Coast Highway, Suite 500, El Segundo, California 90245",(310) 919-3453,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010001,ENTOS Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Homesense - Irving TX,TABS2026009994,MacArthur Park,"7777 N MacArthur Blvd, Irving, TX 75063",Dallas,5/1/2026,11/1/2026,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior improvement of existing building,"31,115 ft 2","MacArthur Park Property Owner, LLC","1221 Main Street, Suite 10000, Columbia, South Carolina 29201",(713) 860-4931,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009994,Abbot Studios,"471 East Broad Street Ste.1700, Columbus, Ohio 43217",(713) 860-4931,Tammy Cattino
"FITNESS CENTER, LOUNGE, TENANT BREAK AND CONFERENCE CENTER REMODELS",TABS2026009978,Millennium Tower,"15455 Dallas Parkway 2nd Floor, Addison, TX 75001",Dallas,2/8/2026,10/23/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT IN EXISTING SINGLE FLOOR SUITES. SCOPE INCLUDES HVAC, ELECTRICAL, PLUMBING.","10,114 ft 2",Gaedeke Holdings IX LLC,"3710 RAWLINS ST Suite 1100, Dallas, Texas 75219",(214) 273-3312,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009978,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,
Lobby Capital Improvements,TABS2026009975,Millennium Tower,"15455 Dallas Parkway, Addison, TX 75001",Dallas,2/8/2026,10/23/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING BUILT-OUT SPACE AND EXTERIOR PARKING MODIFICATIONS. SCOPE INCLUDES ELECTRICAL, MECHANICAL AND PLUMBING","10,377 ft 2",Gaedeke Holdings IX LLC,"3710 RAWLINS ST Suite 1100, Dallas, Texas 75219",(214) 273-3312,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009975,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,
Mutual Care LLC,TABS2026009973,Phuoc Loc Tho Center - Senior Activity Center,"1750 E. Beltline Road, Suite 100, Richardson, TX 75081",Dallas,9/13/2025,1/23/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Frame interior partition walls(kitchen, bathroom, shower, storage, office) ","11,500 ft 2",Lakeview Parkway Crossing LLC,"4001 N Josey Lane, Carrollton, Texas 75007",(972) 284-1008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009973,Schaunburg Architects,"8432 Blue Heron Court, Fort Worth, Texas 76108",(817) 336-7077,Lily Nguyen
7th Floor Lobby & Restrooms,TABS2026009959,Millennium Tower,"15455 Dallas Parkway 7th Floor, Addison, TX 75001",Dallas,2/8/2026,10/23/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING BUILT-OUT SPACE. SCOPE INCLUDES ELECTRICAL AND PLUMBING.,"2,553 ft 2",Gaedeke Holdings IX LLC,"3710 RAWLINS ST Suite 1100, Dallas, Texas 75219",(214) 273-3312,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009959,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,
City of Carrollton Josey Ranch Restroom Improvements,TABS2026009935,Josey Ranch Sports Complex Restroom,"1440 Keller Springs Rd, Carrollton, TX 75006",Dallas,5/8/2026,8/7/2026,"$457,850",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Proposing the demolition of existing restroom building and replacement with pre-fab restroom building. ,"3,629 ft 2",City of Carrollton,"1945 East Jackson Rd, Carrollton, Texas 75006",(479) 319-7612,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009935,"Cei Engineering Associates, Inc.","3030 LBJ Freeway Suite 920, Dallas, Texas 75234",1-800-433-4173,
City of Carrollton McInnish Restroom Improvements,TABS2026009929,McInnish Sports Complex Restroom,"2335 Sandy Lake Rd, Carrollton, TX 75006",Dallas,5/1/2026,7/31/2026,"$308,891",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Proposing demolition of existing restroom facility and replacement with pre-fab restroom building. ,"6,706 ft 2",City of Carrollton,"PO BOX 110535, Carrollton, Texas 75011",(972) 466-9835,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009929,"Cei Engineering Associates, Inc.","3030 LBJ Freeway Suite 920, Dallas, Texas 75234",479-254-1405,
GOODFELLAS NY ITALIAN KITCHEN,TABS2026009900,MAA,"5026 ADDISON CIRCLE, Addison, TX 75001",Dallas,1/5/2026,2/9/2026,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","COSMETIC WORK- TILES, PAINTING, VENTILATION SYSTE,","2,500 ft 2",TREDICI VENTURES LLC,"5026 ADDISON CIRCLE, ADDISON, Texas 75001",(214) 402-5594,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009900,,,,
PNC TX Dallas Casa View LMI,TABS2026009869,PNC Bank,"2606 Gus Thomasson Rd., Dallas, TX 75228",Dallas,6/20/2026,11/20/2026,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work includes but is not limited to new ceilings, lights, new non-load bearing walls, doors, casework, floor coverings.","2,400 ft 2",2606 Gus Thomasson LP,"5452 Glen Lakes Dr #203, Dallas, Texas 75231",(214) 696-2600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009869,RS&H,"4835 LBJ Freeway, Suite 700, Dallas, Texas 75244",(469) 314-3424,
CELEBRATE DENTAL,TABS2026009840,CELEBRATE DENTAL,"2205 I-20 SUITE 700, Grand Prairie, TX 75052",Dallas,2/17/2026,5/27/2026,"$241,100",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL FOR NEW DENTAL OFFICE ,"1,830 ft 2","SMALDINO INVESTMENTS, LLC","13601 WHITTIER BLVD., SUITE 200, WHITTIER, California 90605",949-351-1755,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009840,,,,
BAO,TABS2026009817,Energy Square Two,"4849 Greenville Ave Suite 1250, Dallas, TX 75206",Dallas,1/12/2026,3/31/2026,"$443,752",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"4,652 ft 2",US Energy Square LLC,"9830 Colonnade BLVD. Suite 600, San Antonio, Texas 78230",(312) 795-1800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009817,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972.770.2222,
"Steed dunnill reynolds bailey stephenson, llp",TABS2026009808,comerica bank tower,"1717 main street, suite 3900, Dallas, TX 75201",Dallas,12/1/2025,3/15/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space,"11,630 ft 2","SREC 1717 tower owner, llc","20 s. clark street, suite 1400, chicago, Illinois 60603",(312) 847-1480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009808,idGROUP,"2641 irving blvd., dallas, Texas 75207",(214) 638-6800,
Alex Sanger Preparatory School- Renovation,TABS2026009802,Alex Sanger Preparatory School,"8410 Sanger Leandro Drive,, Dallas, TX 75218",Dallas,6/30/2026,8/31/2027,"$9,234,090",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovations to administration, kitchen, cafeteria, auditorium and select classrooms. 16,971sf","16,971 ft 2",Dallas Independant School District,"9400 North Central Expressway, Suite 800, Dallas, Texas 75231",(940) 445-7223,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009802,RPGA Design Group Inc,"1530 Rio Grande Ave, Fort Worth, Texas 76102",(817) 332-9477,Alexander Merritt
Kitchenette Refresh,TABS2026009786,Collins Crossing,"1500 N Greenville Ave Suite 600 & 700, Richardson, TX 75081",Dallas,2/24/2026,4/24/2026,"$242,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A NON-STRUCTURAL INTERIOR FINISH-OUT OF (3) EXISTING COFFEE BARS. SCOPE INCLUDES ELECTRICAL, PLUMBING. ",680 ft 2,"GCP III Collins Crossing, LLC","14606 Branch Street Suite 100, Omaha, Nebraska 68154",(515) 720-1944,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009786,idGROUP,"2641Irving Blvd, Dallas, Texas 75207",(214) 638-6800,Daniel Marks
HTPN / Lakewood Family Medicine Expansion,TABS2026009783,Lakewood Towers,"6301 Gaston Ave Suites 300 & 365, Dallas, TX 75214",Dallas,1/12/2026,3/31/2026,"$234,662",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement - Expansion,"7,778 ft 2",Lakewood Tower LLC,"3309 Elm St, Dallas, Texas 75226",(214) 218-1233,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009783,Schwabauer Design,"1600 North Collins Blvd Suite 1900, Richardson, Texas 75080",(469) 804-2400,
North Texas Allergy and Asthma Associates,TABS2026009781,Baylor Medical Pavilion,"3900 Junius Street Suite 640, Dallas, TX 75246",Dallas,2/2/2026,5/25/2026,"$469,560",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 3,913 medical office tenant finish out in Baylor Medical Pavilion within Dallas, Texas. ","3,913 ft 2",Healthcare Realty Trust,"3310 West End Ave Suite 775, Nashville, Tennessee 37203",(469) 617-0657,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009781,,,,
Everything Halal Restaurant,TABS2026009767,801 S Sherman St,"801 S Sherman St Suite 05, Richardson, TX 75081",Dallas,2/1/2026,8/1/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.","2,200 SF Interior intervention","2,200 ft 2","Habibi Market, LLC","2911 Turtle Creek Boulevard Suite 700, Dallas, Texas 75219",(214) 718-0707,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009767,"Amara Architects, LLC","600 S Sherman St Suite 108B, Richardson, Texas 75081",(832) 929-2554,
Karwan Afghan Cuisine Restaurant,TABS2026009766,801 S Sherman St,"801 S Sherman St Suite 06, Richardson, TX 75081",Dallas,2/1/2026,8/1/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.","2,200 SF Interior intervention","2,200 ft 2","Habibi Market, LLC","2911 Turtle Creek Boulevard Suite 700, Dallas, Texas 75219",(214) 718-0707,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009766,"Amara Architects, LLC","600 S Sherman St Suite 108B, Richardson, Texas 75081",(832) 929-2554,
PA PLANTS NURSERY,TABS2026009756,PA PLANTS NURSERY,"320 Pinnacle Dr., Dallas, TX 75241",Dallas,4/10/2026,8/10/2026,"$350,000",New Construction,"This project is privately funded, on private land for private use.",New Building Facility for a Nursery Business,"4,500 ft 2",Dream 84 Inc.,"3311 Landhope Cir, Arlington, Texas 76016",(469) 816-3263,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009756,,,,
