project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Coppell Fire Station No. 5,TABS2024018174,Coppell Fire Station No. 5,"157 S. Moore Road, Coppell, TX 75019",Dallas,5/31/2024,5/31/2025,"$10,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Replacement Fire Station,"10,299 ft 2",City of Coppell,"265 E. Parkway, Coppell, Texas 75019",(972) 304-7055,PGAL,"14135 Midway Road, Suite G-200, Addison, Texas 75001",(469) 274-2685,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018174,
NCR VOYIX - Lab,TABS2024018169,Mandalay Tower II,"225 Mandalay D, Irving, TX 75039",Dallas,6/3/2024,8/16/2024,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Lab space 22k SF,"22,000 ft 2",Parma Las Olinas Towers LLC,"225 E John Carpenter Fwy STE 100, Irving, Texas 75062",(214) 566-1297,Eppstein Uhen Architecture,"124 N Broadway, De Pere, Texas 54115",(920) 360-5102,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018169,Ashley Ramirez
"BP PULSE ELECTRIC VEHICLE CHARGING STATIONS DALLAS, TX",TABS2024018120,TRAVELCENTERS OF AMERICA,"7751 BONNIE VIEW RD., Dallas, TX 75241",Dallas,1/2/2025,2/2/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INSTALL 6 LEVEL 3 ELECTRIC VEHICLE CHARGING STATIONS IN AN EXISTING PARKING LOT,"1,000 ft 2",SVC HYB LEASE POOL 4 LLC,"255 WASHINGTON ST. STE. 300, NEWTON, Massachusetts 02458",(617) 796-8390,LDC CORP,"20210 142ND AVE NE, WOODINVILLE, Washington 98072",(425) 806-1869,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018120,CHRIS CHAPMAN
PAVING AND DRAINAGE IMPROVEMENTS AT MONTCLAIR 2&3,TABS2024018117,CITY OF GARLAND,"MULTIPLE LOCATIONS, Garland, TX 75040",Dallas,6/1/2024,2/1/2025,"$3,775,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",ROADWAY IMPROVEMENTS ,"15,000 ft 2",CITY OF GARLAND,"200 NORTH FIFTH ST., GARLAND, Texas 75040",(972) 205-2170,O'BRIEN ENGINEERING INC,"2340 E TRINITY MILLS #STE. 200, CARROLLTON, Texas 75006",(972) 233-2288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018117,
McKool Smith - Partial 10th & 12th Floor Renovations,TABS2024018114,The Crescent,"300 Crescent Court, Dallas, TX 75201",Dallas,6/1/2024,9/1/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of existing 10th and 12th floor spaces in existing office building, approximately 1,500SF","1,500 ft 2","Crescent Property Services, LLC","200 Crescent Court Suite 250, Dallas, Texas 75201",(214) 880-4500,Gensler,"5005 Greenville Ave., Dallas, Texas 75206",(214) 273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018114,
JBI Bikes,TABS2024018112,1950 Hurd,"1950 Hurd Dr, Irving, TX 75038",Dallas,7/1/2024,11/30/2024,"$850,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second Generation interior office remodel for new tenant finish out.,"39,500 ft 2",JBI Bikes,"1950 Hurd Dr, Irving, Texas 75038",972-929-1700,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018112,
La Souq,TABS2024018111,Belt & Main,"150 W. Main St., Richardson, TX 75081",Dallas,6/3/2024,10/3/2024,"$250,000",New Construction,"This project is privately funded, on private land for private use.",First time lease space finish out in new mixed use shell building for use as a coffee shop with some retail merchandise sales.,"2,057 ft 2",RICHARDSON GATEWAY LLC,"7001 PRESTON RD FIFTH FLOOR, Dallas, Texas 75205",(214) 446-3915,MSC Design LLC,"10935 Estate Ln Ste 300, Dallas, Texas 75238",(469) 855-3800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018111,Mateen Husain
"Aladdin Enterprises, Inc",TABS2024018110,"Aladdin Enterprises, Inc","805 S Buckner Blvd, Dallas, TX 75217",Dallas,7/15/2024,7/15/2025,"$150,000",New Construction,"This project is privately funded, on private land for private use.",Rebuild burnt building ,"1,682 ft 2",Martin R Sanchez,"100 Riggs Cir, mesquite, Texas 75149",(214) 391-2277,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018110,
GISD- Centerville Bus Lane,TABS2024018088,Centerville Elementary School,"600 Keen Drive, Garland, TX 75041",Dallas,5/1/2024,7/31/2024,"$737,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.", New bus lane with associated walkway.  New elevated / covered walkway extension (adding on to existing) for access to relocated portables.,"1,800 ft 2",Garland ISD - Brian Francis,"501 Sl Jupiter, Garland, Texas 75042",972.487.1008,Stantec Architecture Inc.,"60880 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2452,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018088,
Papa Johns - Duncanville,TABS2024018079,Cedar Park Shopping Center,"S. 325 Cedar Ridge Drive, Duncanville, TX 75116",Dallas,5/20/2024,8/19/2024,"$220,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant build-out,"1,314 ft 2",Cedar Park Shopping Ctr,"3102 Maple Ave, Ste 500, Dallas, Texas 75201",(214) 720-3639,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018079,
Rec Midway Gymnasium,TABS2024018052,Building one,"14295 MIDWAY ROAD, Dallas, TX 75001",Dallas,7/1/2024,6/1/2025,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.","New construction single story K-12 school gymnasium. Exterior envelope shall be constructed of load-bearing CMU walls and non-combustible roof structure. Exterior walls, roof and openings shall meet ICC-500 requirements for tornado shelter.","10,900 ft 2",VISTA HOLDINGS,"14841 N. DALLAS PARKWAY, SUITE 100, DALLAS, Texas 75254",972-330-2204,Ware Malcomb,"3090 Nowitzki Way Suite 300, Dallas, Texas 75219",281.661.4790,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018052,
AstraZeneca Process Train 7,TABS2024018023,AstraZeneca,"508 Wrangler Drive 700, Coppell, TX 75019",Dallas,10/13/2023,11/11/2024,"$55,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Addition of a new manufacturing space and associated equipment,"16,360 ft 2",ML Realty Partners,"One Pierce Place Suite 450, Itasca, Illinois 60143",(630) 250-2911,"Chemical Engineering & Instrumentation, Inc","2 Terri Lane Suite 125, Burlington, New Jersey 08016",(609) 387-1700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018023,Jerome Doyle
Fortis Metal / Waterbury Law,TABS2024018022,IBC Plaza,"3800 Maple Avenue Suite 380, Dallas, TX 75219",Dallas,6/1/2024,9/2/2024,"$335,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation and expansion of existing tenant ,"4,371 ft 2",IBC Bank,"3817 NW Expressway Suite 100, Oklahoma City, Oklahoma 73112",(405) 841-2991,Entos,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018022,
"O'Reilly Auto Parts Store - Dallas, TX #29",TABS2024018021,O'Reilly Auto Parts Store,"South Beltline Road, Dallas, TX 75253",Dallas,2/1/2025,6/1/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a new auto parts store for the purpose of the retail sale of automotive parts and accessories. ,"7,225 ft 2","O'Reilly Auto Enterprises, LLC","233 S. Patterson Ave., Springfield, Missouri 65802",(417) 862-2674,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024018021,
Dallas PandA Split,TABS2024017994,The Home Depot RDC 5023,"2300 Beckleymead Avenue, Dallas, TX 75232",Dallas,7/15/2024,9/24/2024,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Reinforce structural roof joists. Provide power and conduit to new control panels. Install prefabricated barriers to prevent access to underside of new conveyors. Relocate existing overhead fans.,"15,966 ft 2",The Home Depot,"2455 Paces Ferry Rd C-19 2727 Paces Ferry Rd, Suite 1400, Atlanta, Georgia 30339",(404) 271-4126,Macgregor Associates,"Two Paces West 2727 Paces Ferry Rd, Suite 1400, Atlanta, Georgia 30339",(770) 432-9400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017994,Bruce Talvy
Chipotle - Sachse,TABS2024017984,Chipotle,"3201 Miles Road, Sachse, TX 75048",Dallas,7/23/2024,11/12/2024,"$598,000",New Construction,"This project is privately funded, on private land for private use.",New Construction,"2,325 ft 2","Vaquero Sachse II Partners, LP","2627 Tillar Street, Suite 111, Fort Worth, Texas 76107",817-992-7375,Rogue Architects,"513 Main St, Fort Worth, Texas 76102",(817) 529-6882,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017984,
"POPEYE'S NW HWY CONVERSION - DALLAS, TX",TABS2024017981,"POPEYE'S NW HWY CONVERSION - DALLAS, TX","6520 E NW HWY, Dallas, TX 75231",Dallas,7/1/2024,12/31/2024,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Conversion to Popeye's,"2,469 ft 2",5441 RUFE SNOW LTD,"4311 W LOVERS LN STE 200, DALLAS, Texas 75209",(817) 781-9665,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017981,
La Michoacana #37,TABS2024017953,La Michoacana #37,"8707 East RL Thornton Freeway, Dallas, TX 75228",Dallas,6/1/2024,1/31/2025,"$90,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Adding 3810 SF to the existing building to relocate existing kitchen and restrooms and add storage space.,"3,810 ft 2","JMF Interests, LLC","3500 N. Belt Line Road, Suite 110, Irving, Texas 75062",(469) 951-4088,"Barragan Group, LLC","104 East Ovilla Road #2546, Red Oak, Texas 75154",(469) 231-1958,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017953,
Lakeside Square Office Tenant Finish Out Suite 235 & 240,TABS2024017940,Lakeside Square,"12377 Merit Dr Suite 235 & 240, Dallas, TX 75251",Dallas,5/13/2024,7/1/2024,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2nd story finish out of existing 18 story multi use building. Project scope to include new finishes, electrical and lighting. ","3,250 ft 2",LAKESIDE SQUARE OWNER LP,"12377 MERIT DR STE 230, Dallas, Texas 75251",(214) 953-4483,WRA Architects,"12377 Merit Dr Suite 1800, Dallas, Texas 75251",(214) 995-3883,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017940,Madalyn Montreuil
Clinton P Russell ES - Renovation,TABS2024017916,Clinton P Russell ES,"3031 S. Beckley Ave., Dallas, TX 75224",Dallas,8/1/2024,8/1/2025,"$3,026,626",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Interior renovation, new entry vestibule, new roof, sidewalk replacement and new marquee sign.","134,337 ft 2",Dallas ISD,"9400 N. Central Expressway Suite 1300, Dallas, Texas 75231",(972) 835-0939,Dimensions Architects,"8330 Lyndon B Johnson Fwy Suite 495, Dallas, Texas 75243",(214) 220-3800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017916,
Park West - Courtyard & Outdoor Amenities,TABS2024017899,Park West,"1501, 1503, 1505 & 1507 LBJ Freeway, Farmers Branch, TX 75234",Dallas,6/14/2024,8/13/2024,"$800,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Capital Improvement ,"10,250 ft 2",Park West LBJ LLc & Park West LBJ II LLC,"1505 LBJ Freeway Suite 180, Farmers Branch, Texas 75234",(972) 620-3145,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017899,
Tenaska Expansion #1,TABS2024017890,The Point at Las Colinas,"300 E. John Carpenter Suite1000, Irving, TX 75062",Dallas,5/7/2024,8/1/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"6,200 ft 2","Point at Las Colinas Properties, LLC","245 Park Ave FL 39, New York, New York 10167",(917) 773-6699,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017890,
Evans Park Rec Center Entrance Improvements,TABS2024017850,Evans Park Recreation Center,"1116 Hillcrest Street, Mesquite, TX 75149",Dallas,6/17/2024,10/31/2024,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Exterior improvements of the city of mesquite's Evans Park Recreation Center including the pedestrian bridge and entrance pavilion. Improvements include new ADA compliant ramp, and replacement of existing exposed aggregate concrete finishes.","5,600 ft 2",City of Mesquite - Parks and Recreation Department,"1515 North Galloway Avenue, Mesquite, Texas 75149",(972) 216-6413,GSR Andrade Architects,"2001 North Lamar Street Suite #400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017850,
Glossier Northpark Center,TABS2024017835,Northpark Center,"Northpark, 8687 N. Central Expressway, Suite #738, Dallas, TX 75225",Dallas,5/29/2024,8/2/2024,"$380,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tennant improvement fit out. Work including non-structural loaded partitions removal, and demolition of existing tenant fit-out. New partitions, flooring, lighting, HVAC system, and minor structural work for new storefront system. No change in use. ","1,680 ft 2",NorthPark,"8080 North Central Expressway, Suite 1100, Dallas, Texas 75206",(214) 369-1234,O'Neil Langan Architects,"118 West 22nd St 6th Floor, New York, New York 10011",(917) 868-7918,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017835,Glossier
"K & S Convenience, LLC",TABS2024017814,"K&S Convenience, LLC","9791 Ferguson Rd., Dallas, TX 75228",Dallas,5/13/2024,1/9/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",remodeling the excited 1674 SF to a gas station and convenience store and adding 585 SF new building for offices and  restroom ,"1,674 ft 2","K&S Convenience, LLC","4921 Gus Thomasson Rd., Mesquite, Texas 75150",(214) 205-8434,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017814,
DFW02-03,TABS2024017813,DFW02-03,"4221 N Garland Ave, Garland, TX 75040",Dallas,10/1/2024,2/15/2027,"$453,000,000",New Construction,"This project is privately funded, on private land for private use.",Building a 267000 square foot data center,"267,000 ft 2",2000 Holford Property LLC,"400 N Ervay St PO Box 131465, Dallas, Texas 75313",(805) 279-9680,"M. Arthur Gensler Jr. & Associates, Inc.","5005 Greenville Ave, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017813,
DFW02-02,TABS2024017809,DFW02-02,"4221 N Garland Ave, Garland, TX 75040",Dallas,7/22/2024,9/13/2026,"$454,000,000",New Construction,"This project is privately funded, on private land for private use.",Building a 267000 square foot data center,"267,000 ft 2",2000 Holford Property LLC,"400 N Ervay St PO Box 131465, Dallas, Texas 75313",(805) 279-9680,"M. Arthur Gensler Jr. & Associates, Inc.","5005 Greenville Ave, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017809,
DFW02-01,TABS2024017805,DFW02-01,"4221 N Garland Ave, Garland, TX 75040",Dallas,7/22/2024,7/15/2026,"$481,000,000",New Construction,"This project is privately funded, on private land for private use.",Building a 267000 square foot data center,"267,000 ft 2",2000 Holford Property LLC,"400 N Ervay St PO Box 131465, Dallas, Texas 75313",(805) 279-9680,"M. Arthur Gensler Jr. & Associates, Inc.","5005 Greenville Ave, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017805,
STID Relocation,TABS2024017773,Gateway Business Center,"6000 W. Campus Circle Drive Suite 150, Irving, TX 75063",Dallas,5/31/2024,8/31/2024,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior tenant renovation,"7,016 ft 2",Property Advisers Realty,"2201 W. Royal Lane Suite 165, Irving, Texas 75063",(214) 693-7317,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017773,
Salem Leasing,TABS2024017769,Salem leasing,"4411 Leston Ave, Dallas, TX 75247",Dallas,5/6/2024,7/1/2024,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial Remodel. We are building out rooms within the current structure. The main sewer lines for the bathrooms will be replace because of pipe corrosion. There will be NO load bearing walls or structural modifications. New electrical and Plumbing,420 ft 2,Salem Leasing,"4411 Leston Ave, Dallas, Texas 75247",(817) 659-5571,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017769,
