project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
DISD - Sudie Williams TAG Academy Renovation,TABS2025016414,Sudie Williams TAG Academy,"4518Pomona Road,, Dallas, TX 75209",Dallas,8/18/2025,7/9/2027,"$8,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing TAG 3rd - 8th grade School.  Update MEP, Roofing and interior finishes, Revised layout of entry admin. offices and secure vestibule.","45,000 ft 2",Dallas Indipendent School District - DISD,"9400 N Central Expressway #1400, Dallas, Texas 75231",(972) 925-3700,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016414
Framebridge,TABS2025016412,Framebridge,"8041 WALNUT HILL LANE -SPACE #C-930, Dallas, TX 75231",Dallas,5/19/2025,8/19/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant remodel of existing tenant space ,"1,000 ft 2",Stream Realty Partners,"3090 Nowitzski Way #300, Dallas, Texas 75219",214-560-5121,Roxanne Berlien,AGI,"15 W 7th St, Covington, Kentucky 41011",859-261-5400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016412
Richardson Renovation,TABS2025016410,Richardson Nursing and Rehabilitation,"1111 Rockingham Dr, Richardson, TX 75080",Dallas,4/14/2025,10/15/2025,"$3,626,875",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Renovation: Wall painting, ceiling tiles, flooring, lighting, bathrooms, in resident rooms, and common areas, Roof Top AC units replacement, foundation and underground plumbing repair, segment of front driveway replacement. ","40,000 ft 2",Rockingham Drive Property LLC,"303 International Circle, Hunt Valley, Maryland 21030",(410) 427-1791,,"ROSS Professionals, LLC","1001 Belleview St Suite 308, Dallas, Texas 75215",(214) 288-5210,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016410
Project 02 - Suite 350,TABS2025016375,Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South, Irving, TX 75063",Dallas,5/1/2025,11/30/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition of several interior walls and addition of a few interior walls to create an open floor space, with no envelope changes and updated interior finishes","2,181 ft 2",Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South, Irving, Texas 75063",(844) 345-2265,,MJDII Architects,"16479 Dallas Parkway Suite 400, Addison, Texas 75001",(972) 866-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016375
Project 01 - Finish Refresh,TABS2025016374,Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South Suite 400, Irving, TX 75063",Dallas,5/1/2025,11/30/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Removal and addition of a few interior walls, no changes to the building envelope, mostly updating finishes including carpet, wall finishes and furnishings","3,328 ft 2",Federal Home Loan Bank of Dallas,"8500 Freeport Parkway South, Irving, Texas 75063",(844) 345-2265,,MJDII Architects,"16479 Dallas Parkway Suite 400, Addison, Texas 75001",(972) 866-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016374
Commercial Trade School,TABS2025016371,Adult and Teen Challenge,"1401 Meadow St, De Soto, TX 75115",Dallas,6/2/2025,7/1/2025,"$300,000",New Construction,"This project is privately funded, on private land for private use.",New building for wood working training,"5,000 ft 2",Teen/Life Challenge Inc,"1401 Meadow St, Desoto, Texas 75115",(972) 750-1966,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016371
QTS DFW2 DC3,TABS2025016368,QTS DFW2 DC3,"303 Mason Road, Wilmer, TX 75146",Dallas,11/1/2025,1/1/2027,"$350,000,000",New Construction,"This project is privately funded, on private land for private use.","New two (2) story Data Center building approximately 560,000 SF. Building will house data center space on both floors with a small administration/business space to support the data center.","560,000 ft 2","QTS Dallas I, LLC","6431 Longhorn Drive, Irving, Texas 75063",214-304-1260,,Highland Associates,"1 East 33rd Street, New York, New York 10016",212-681-0200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016368
QTS DFW2 DC2,TABS2025016366,QTS DFW2 DC2,"303 Mason Road, Wilmer, TX 75146",Dallas,5/1/2025,6/1/2026,"$300,000,000",New Construction,"This project is privately funded, on private land for private use.","New two (2) story Data Center building approximately 470,000 SF. Building will house data center space on both floors with a small administration/business space to support the data center.","470,000 ft 2","QTS Dallas I, LLC","6431 Longhorn Drive, Irving, Texas 75063",214-304-1260,,Highland Associates,"1 East 33rd Street, New York, New York 10016",212-681-0200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016366
"Kilwins - Dallas, TX",TABS2025016358,The Sounds at Cypress Waters,"3001 Olympus Boulevard Suite 130, Dallas, TX 75019",Dallas,5/19/2025,8/22/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement of a 1386 sq.ft. chocolates and ice cream store in an existing building.,"1,386 ft 2",Billingsley Company,"1722 Routh Street Suite 770, Dallas, Texas 75201",(214) 270-0942,,Orange Frog Design Group,"411 Meditation Lane, Columbus, Ohio 43235",(614) 578-1707,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016358
Vizio,TABS2025016357,Quorum Place,"14901 Quorum Drive, Suite 900, Addison, TX 75254",Dallas,4/11/2025,7/31/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"19,468 ft 2",G & I VII 5050 Quorum LP,"575 Fifth Avenue, 38th Floor, New York, New York 10017",(212) 973-3814,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016357
Domino's Store #9442,TABS2025016300,Shadow Creek Crossing,"2750 Faithon P. Lucas Sr. Blvd, Mesquite, TX 75181",Dallas,8/1/2025,11/21/2025,"$345,000",New Construction,"This project is privately funded, on private land for private use.",Tenant improvement for a Domino's pizza store.  Scope includes MEP's and interior finishes.  ,"1,640 ft 2",LF Gateway LP,"5952 King William Drive, Plano, Texas 75093",(214) 558-0800,"Longhorn Pizza, Inc. dba Domino's",Gnich Architecture Studio,"1001 SE Sandy Blvd. Suite 100, Portland, Oregon 97214",503-505-7677,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016300
"24-0633 Olive Garden - Cedar Hill, TX",TABS2025016298,Olive Garden,"311 N Clark Rd, Cedar Hill, TX 75104",Dallas,6/23/2025,3/3/2026,"$3,000,076",New Construction,"This project is privately funded, on private land for private use.",New construction of an Olive Garden on an existing site.,"6,496 ft 2",Darden Restaurants,"1000 Darden Center Drive 550, Orlando, Florida 32837",(407) 245-4526,,GPD Group,"520 S Main St Ste 2531, Akron, Ohio 44331",(678) 781-5075,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016298
Tilebar,TABS2025016297,Tilebar,"4531 McKinney Avenue, Dallas, TX 75205",Dallas,7/29/2025,12/9/2025,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Tenant fit out of an existing space with new framing, mechanical, electrical, plumbing, and minor exterior work.","9,000 ft 2","Gilliland Properties, Ltd","8117 Preston Road, Suite 300, Dallas, Texas 75225",(702) 630-5977,,MB Architecture and design LLC,"310 Passaic Avenue Building B - Suite 202, Fairfield, New Jersey 07004",(973) 837-6055,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016297
ABC SUPPLY - MESQUITE,TABS2025016286,ABC SUPPLY - MESQUITE,"3248 EXECUTIVE BOULEVARD, Mesquite, TX 75149",Dallas,5/5/2025,10/31/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF EXISTING OFFICE/WAREHOUSE BUILDING. NOTE: CIVIL & SITE WORK BY SEPARATE CONTRACT BY SEPRATE CONTRACTOR.,"19,895 ft 2",ABC SUPPLY Co. Inc.,"One ABC Parkway, Beloit, Wisconsin 53511",(972) 281-4560,,Husmann Architecture,"1002 Honey Hill, Houston, Texas 77077",(281) 493-4240,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016286
Riverside Dr and Royal Ln,TABS2025016267,City of Irving,"6301 Riverside Dr, Irving, TX 75060",Dallas,4/14/2025,4/22/2025,"$88,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",About 580sq of 6' sidewalk improvement and 4 ramps,580 ft 2,Irving City,"825 W Irving Blvd, Irving, Texas 75060",(214) 970-5890,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016267
"5th Floor Spec Suites, Public Corridor & Restrooms",TABS2025016259,10000 N Central,"10000 North Central Expressway Floor 5, Dallas, TX 75231",Dallas,4/14/2025,8/15/2025,"$1,027,220",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing lobby space in high rise building.,"12,985 ft 2",Kelley Dixon,"10000 N. Central Expressway, Suite 815, Dallas, Texas 75202",(214) 420-4646,,Go Studio,"1201 Main Street. Suite 1370, Dallas, Texas 75202",(214) 420-4646,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016259
Forward Financial,TABS2025016234,Liberty Plaza II,"5057 Keller Springs Suite 250, Addison, TX 75001",Dallas,4/21/2025,6/2/2025,"$127,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing interior office space,"5,765 ft 2","FSP Liberty Plaza, LP","5950 Berkshire Lane Suite 900, Dallas, Texas 75225",(972) 241-8300,Chris Sundberg,Interprise Design,"14241 Dallas Parkway Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016234
Shadow Creek Crossing,TABS2025016197,Building-3 (Shell Only),"3220 East Cartwright Road, Mesquite, TX 75181",Dallas,5/15/2025,5/15/2026,"$2,850,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a single story 10,844 sq.ft. steel frame, shell only, commercial retail building on Lot 3 of the development.","10,844 ft 2",LF Gateway LP ,"5952 King William Drive, Plano, Texas 75093",(214) 558-0800,,LA Architects,"7800 Washington Avenue Suite 600, Houston, Texas 77007",(713) 600-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016197
The Village - Hotel Drey Conversion,TABS2025016194,Drey Hotel,"5625 Village Glen Drive, Dallas, TX 75206",Dallas,7/1/2025,10/1/2026,"$18,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing 4-story office building to be converted into a hotel. The scope of work includes 80% interior renovation and minimal exterior and site work.,"44,251 ft 2","Village Main Street Land, LLC","5625 Village Glen Drive #200, Dallas, Texas 75206",(214) 880-0350,,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 682-7112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016194
Shadow Creek Crossing,TABS2025016191,Building-1 (Shell Only),"2750 Faithon Lucas Sr. Blvd., Mesquite, TX 75181",Dallas,5/15/2025,5/15/2026,"$2,250,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a single story 8,591 sq.ft. steel frame, shell only, commercial retail building on Lot 1 of the development.","8,591 ft 2",LF Gateway LP ,"5952 King William Drive, Plano, Texas 76093",(214) 558-0800,,LA Architects,"7800 Washington Avenue Suite 600, Houston, Texas 77007",(713) 600-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016191
Unum Insurance,TABS2025016174,Spectrum Center,"5080 Spectrum Drive, Suite 325E, Addison, TX 75001",Dallas,4/14/2025,7/14/2025,"$120,000",New Construction,"This project is privately funded, on private land for private use.","5,567 SF of tenant improvement.","5,567 ft 2",Spectrum Drive Owner LLC,"5080 Spectrum Drive, Addison, Texas 75001",(972) 490-6200,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016174
GOGO Furniture,TABS2025016155,Bent Tree Plaza,"2661 Midway Road Suite 220, Carrollton, TX 75006",Dallas,4/14/2025,5/10/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation / remodel / alteration - retail lease space - existing retail strip center ,"3,528 ft 2",Bent Tree Plaza S/C Ltd,"16475 Dallas Parkway Suite 880, Addison, Texas 75001",(972) 743-0359,Olga Regino,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016155
Hand & Stone Massage & Facial Spa - Cedar Hill,TABS2025016143,Plaza At Cedar Hill,"352 N HIGHWAY 67 SUITE 352A, Cedar Hill, TX 19125",Dallas,5/13/2025,8/1/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Level III alteration to an existing retail space to create a new Massage & Facial Spa,"2,961 ft 2","KRG CEDAR HILL PLAZA, LLC","30 South Meridian Suite 1100, Indianapolis, Indiana 46204",512-651-5889,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016143
Sachse Church Building,TABS2025016134,Kingdom Hall,"5320 Miles Road, Sachse, TX 75048",Dallas,4/7/2026,6/13/2026,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","remodel to include removal and replacement of plumbing fixtures, accessibility upgrades, new finishes, HVAC replacements; small concrete repair","5,151 ft 2",Tad Stingley,"145 Greathouse Village Pkwy, Decatur, Texas 76234",(347) 382-0275,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016134
Clearway Surgery Center of Addison,TABS2025016116,"Clearway Surgery Center of Addison, LLC","17051 N Dallas Pkwy, Suite 150, Addison, TX 75001",Dallas,5/1/2025,11/30/2025,"$186,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Project consists of 5,099 sf interior alteration for new ASC center.  Exterior improvements include a new generator with enclosure, mechanical units and sidewalk. ","5,099 ft 2",Advance Pain Solutions,"201 Defense Hwy, Suite 260, Annapolis, Maryland 21401",(443) 904-7040,,Arium AE,"5537 Twin Knolls Rd, Suite 435, Columbia, Maryland 21045",410-730-2300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016116
Prairie Lakes Golf Dining Refurbish,TABS2025016113,Prairie Lakes Golf Club,"3800 LA MANCHA LN, Grand Prairie, TX 75050",Dallas,5/1/2025,7/1/2025,"$1,220,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Adding new lights, paint, some partition walls, service counter ","1,500 ft 2",City of Grand Prairie,"300 W Main, Grand Prairie, Texas 75050",(972) 237-4110,,SDF Designs,"2002 Vista Crest, Carrollton, Texas 75007",(214) 364-3228,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016113
Liberty Capital Bank,TABS2025016098,Liberty Plaza I,"5055 Keller Springs Rd. suites 120, 150, 180, Addison, TX 75001",Dallas,5/5/2025,8/15/2025,"$610,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation of existing suites for tenant use,"9,413 ft 2","FSP Liberty Plaza, LP","5950 Berkshire Lane Suite 900, Dallas, Texas 75225",(972) 241-8300,Ryan Friend,Interprise,"14241 Dallas Parkway, Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016098
Assay Partners,TABS2025016074,Tower at Park Central 7,"12750 Merit Drive Suite 1450, Dallas, TX 75251",Dallas,4/14/2025,6/30/2025,"$490,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"4,964 ft 2","MCM PARK CENTRAL DALLAS II, LLC","12770 MERIT DRIVE Suite 4601, DALLAS, Texas 75251",(301) 542-2064,,ENTOS DESIGN,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016074
Maintenance Rooms for McKinley Packaging,TABS2025016071,McKinley Packaging,"1205 Pinto Rd, Lancaster, TX 75134",Dallas,5/1/2025,5/1/2026,"$633,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","converting 3400 sf of factory into parts storage, office and stamp die maintenance","3,400 ft 2",McKinley Packaging,"1503 Lyndon B Johnson Fwy #625, Dallas, Texas 75234",972-839-9436,,BWG Architecture,"218 Emily Ln, Van Alstyne, Texas 75495",903-815-9273,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016071
Bodega Fine Spirits Remodel,TABS2025016057,Bodega Fine Spirits,"10645 Harry Hines Blvd, Dallas, TX 75220",Dallas,4/14/2025,6/30/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The renovation includes the relocation of the existing 10-door walk-in cooler, and replacing countertops, shelves and other fixtures to create a more contemporary and inviting atmosphere.","2,450 ft 2",Richard Lay Chhor,"1403 Greenbriar Dr, Longview, Texas 75604",(972) 415-1221,Fernando Hernandez,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016057
Home Depot East Dallas,TABS2025016050,The Home Depot,"9334 E RL Thorton Fwy, Dallas, TX 75228",Dallas,12/15/2025,9/17/2026,"$17,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction of Home Improvement Retail Store - 135,675sf","135,675 ft 2",Home Depot USA Inc.,"2455 Paces Ferry Road, Atlanta, Georgia 30339",(781) 956-7785,,WD Partners,"7007 Discovery Blvd, Dublin, Ohio 43017",(614) 634-7000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016050
AP at the Hill,TABS2025016046,AP at the Hill,"9850 N. Central Expressway Suite 230, Dallas, TX 75231",Dallas,6/30/2025,9/26/2025,"$300,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",THE SCOPE OF THIS PROJECT IS A STRUCTURAL AND CIVIL ADDITION OF EXTERIOR STAIRS FOR AN EXISTING BUILDING TO REMAIN. NO INTERIOR SCOPE OF WORK. SCOPE INCLUDES DEMOLITION AND ELECTRICAL.,309 ft 2,Asana Partners at the Hill,"1616 Camden Rd Suite 210, Charlotte, North Carolina 28203",(704) 423-1722,,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016046
Gulf Coporation,TABS2025016045,Galleria Tower II,"13727 Noel Road Suite 150, Dallas, TX 75240",Dallas,5/1/2025,7/1/2025,"$179,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to Tenant Suite ,"2,775 ft 2",Galleria North II,"300 Crescent Court Suite 1795, Dallas, Texas 75240",(214) 740-7929,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016045
Unity Healthcare Alliance First Floor,TABS2025016034,Unity Healthcare Alliance First Floor,"4301 N Mac Arthur Blvd, Irving, TX 75038",Dallas,5/1/2025,12/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation,"8,000 ft 2","Unity Healthcare Property Fund, LLC","4940 N Tarrant Parkway, Fort Worth, Texas 76244",(682) 285-1600,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016034
"FORUM & 161 MT SHELL 3 - GRAND PRAIRIE, TX",TABS2025016025,"FORUM & 161 MT SHELL 3 - GRAND PRAIRIE, TX","3705 S STATE HWY 161, Grand Prairie, TX 75052",Dallas,7/1/2025,12/31/2025,"$1,050,830",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell,"8,775 ft 2",GRAND PRAIRIE SLX HOLDINGS LLC,"5830 GRANITE PKWY STE 100-215, PLANO, Texas 75024",(214) 907-5356,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016025
"FORUM & 161 MT SHELL 2 - GRAND PRAIRIE, TX",TABS2025016017,"FORUM & 161 MT SHELL 2 - GRAND PRAIRIE, TX","3705 S STATE HWY 161, Grand Prairie, TX 75052",Dallas,7/1/2025,12/31/2025,"$763,696",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell,"8,775 ft 2",GRAND PRAIRIE SLX HOLDINGS LLC,"5830 GRANITE PKWY STE 100-215, PLANO, Texas 75024",(214) 907-5356,,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016017
Kilpatrick Townsend & StocktonLLP - Ste. 4400,TABS2025016016,Trammell Crow Center,"2001 Ross Ave, Dallas, TX 75201",Dallas,4/7/2025,7/15/2025,"$619,685",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"17,609 ft 2",ROF V Ross Investment LLC,"2001 Ross Ave. Suite 4601, Dallas, Texas 75201",(214) 863-4147,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016016
Mesorah High School Richardson Campus Renovation,TABS2025016015,Mesorah High School,"2101 Waterview Pkwy, Richardson, TX 72212",Dallas,5/23/2025,12/26/2025,"$1,150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Add [2] multi and [1] single stall restroom. Reconfigure [e] footprint. Add 550L' of security fence, [3] auto gates, [3] man gates and a stand alone storm shelter. Includes all MEP required and [e] HVAC repairs and replacements. ","10,000 ft 2","MesorahChai, LLC","12712 Park Central Drive Suite B190, Dallas, Texas 75251",(214) 420-1990,,"Albadi Architecture and Accessibility, Inc","17776 Preston Road Suite 210, Dallas, Texas 75252",(214) 403-8714,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016015
Sundt,TABS2025016010,125 E. John Carpenter,"125 E. John Carpenter Fwy Suite 1600, Irving, TX 75062",Dallas,4/15/2025,8/1/2025,"$840,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant renovation of existing space,"20,948 ft 2","Kore 125 John Carpenter, LLC","3200 Park Center Drive Suite 800, Costa Mesa, California 92626",(949) 630-0752,Ryan Holloway,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016010
