project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Elik Dialysis Home Therapy,TABS2025010767,Elik Dialysis Home Therapy,"6320 N. George Bush Highway, Garland, TX 75044",Dallas,2/17/2025,7/14/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",New interior finishout within a newly completed shell.,"4,940 ft 2",Elik Dialysis Home Therapy,"500 Coit Road, Suite 2085, Richardson, Texas 75080",(501) 838-1100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010767,Edwin Brantley Smith + Associates,"8226 Douglas Avenue, Suite 600, Dallas, Texas 75225",(214) 368-1900,
Dr. Lyssy Expansion,TABS2025010758,5950 Berkshire,"5950 Berkshire lane Suite 225, Dallas, TX 75225",Dallas,2/3/2025,5/30/2025,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Tenant Improvement ,"2,337 ft 2",FHF I Berkshire Tower LLC,"28 State Street 10th Floor, Boston, Massachusetts 02109",(972) 626-4943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010758,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Frontier Crew Space Renovation,TABS2025010745,Terminal E,"2610 INTERNATIONAL PKWY DFW AIRPORT E, Dallas, TX 75261",Dallas,3/3/2025,6/2/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE GENERAL SCOPE OF THE PROJECT INCLUDES DEMOLITION OF INTERIOR FINISHES, ELECTRICAL LIGHTING/ POWER, AND ARCHITECTURAL PARTITIONS. EGRESS AND EXISTING SQUARE FOOTAGE WILL  REMAIN THE SAME. ","1,185 ft 2",Frontier Airlines,"4545 Airport Way, Denver, Colorado 80239",(303) 217-6424,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010745,RS&H Inc.,"4835 LBJ Freeway, Suite 700, Dallas, Texas 75244",(214) 206-5958,
SL 12 (CSJ: 0581-01-182),TABS2025010735,CSJ: 0581-01-182,"From: South of John West To: Tillman Street, Dallas, TX 75227",Dallas,8/1/2025,3/1/2026,"$506,200",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Installation of traffic signals.,"5,586 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010735,,,,
Arzell Ball Cntr Lobby Reno,TABS2025010726,Arzell Ball Center,"410 S. Greenville Ave, Richardson, TX 75081",Dallas,2/21/2025,7/31/2025,"$200,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Demolition of existing room to create an extension to the lobby.,185 ft 2,Dallas ISD- Le Estes,"400 S. Greenville Ave, Richardson, Texas 75081",(469) 593-0172,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010726,Stantec Architecture Inc.,"6080 Tennyson Parkway Suite 200, Plano, Texas 75024",(214) 473-2465,
Texas Breast Specialists,TABS2025010720,Medical City Dallas - Building C,"7777 Forest Lane C-760, Dallas, TX 75230",Dallas,1/30/2025,6/2/2025,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior medical office renovation,"4,860 ft 2",HCP DR MCD LLC,"PO Box 1504 Suite 156, Nashville, Tennessee 37202",(972) 566-7309,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010720,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,
OHM NW Hwy,TABS2025010687,OHM Fitness,"6411 E NW Hwy Bldg F #155, Dallas, TX 75231",Dallas,2/5/2025,4/5/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Shell space finish out,"1,900 ft 2",Ainbinder Northwest Hwy LLC,"2415 W Alabama St #205, Houston, Texas 77098",(713) 892-5600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010687,Tag & Associates LLC,"1420 Valwood Pkwy #100, Carrollton, Texas 75006",469-544-1000,Shivam Khanna
Denton Drive Roadway Improvements,TABS2025010674,Denton Drive,"Denton Drive from south city limits to Valley View, Dallas, TX 75234",Dallas,2/20/2025,11/28/2025,"$3,700,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repaving Denton Drive including 440 SY of trail and ramps, approximately 1000 SY of sidewalk, and associated water, storm, lighting and landscaping improvements.","2,000 ft 2",City of Farmers Branch,"13000 William Dodson Pkwy,, Farmers Branch, Texas 75234",(972) 919-2593,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010674,"Teague Nall and Perkins, Inc.","825 Watters Creek Blvd., Ste M300, Allen, Texas 75013",(214) 396-9562,
12th Floor Corridor & Restroom,TABS2025010673,Lincoln Centre 1,"5400 LBJ Freeway 12th Floor, Dallas, TX 75240",Dallas,2/10/2025,6/20/2025,"$317,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital improvement ,"2,293 ft 2",Nuveen,"4675 MacArthur Court 115h floor, Newport Beach, California 92660",(949) 826-3953,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010673,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Brinker - Level 04 Renovations,TABS2025010652,Brinker International,"3000 Olympus Boulevard, Dallas, TX 75063",Dallas,3/1/2025,10/31/2025,"$8,282,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish on Floor 4.,"47,327 ft 2",Billingsley Company,"1722 Routh St. Suite 770, Dallas, Texas 75201",(214) 270-0977,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010652,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 682-9197,Jim Fay
T.G. terry Elementary School,TABS2025010642,T.G. Terry Elementary School,"6661 Greenspan Ave., Dallas, TX 75232",Dallas,5/15/2025,5/15/2026,"$2,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovating the interior administrative area, replacing the roof and replacing the roof top mechanical equipment ","5,000 ft 2",Dallas ISD,"9400 North Central Expy., Dallas, Texas 75231",(972) 925-7303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010642,"JMA Johnson, LLC","13355 Noel Road Suite 1100, Dallas, Texas 75240",(972) 743-5990,
Dr. Frederick Douglass Todd Sr. Middle School Locker Room and Concessions Building,TABS2025010641,Dr. Frederick Douglass Todd Sr. Middle School,"2445 East Ledbetter Drive, Dallas, TX 75216",Dallas,5/15/2025,5/15/2026,"$1,995,299",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",To design a new locker room and concessions building,"5,000 ft 2",Dallas ISD,"9400 North Central Expy., Dallas, Texas 75231",(972) 925-7303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010641,"JMA Johnson, LLC","13355 Noel Road Suite 1100, Dallas, Texas 75240",(972) 743-5990,
DISD - Dr. Frederick Douglass Todd Sr. Middle School Administrative Offices Renovation,TABS2025010639,Dr. Fredercik Douglass Todd Sr. Middle School,"2445 East Ledbetter Drive, Dallas, TX 75216",Dallas,1/22/2025,10/15/2025,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",To design and remodel the interior for administrative offices for the Dr. Frederick Douglass Todd MS,"5,000 ft 2",Dallas ISD,"9400 North Central Expy., Dallas, Texas 75231",(972) 925-7303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010639,"JMA Johnson, LLC","13355 Noel Road Suite 1100, Dallas, Texas 75240",(972) 743-5990,
Hallmark Financial 12th Floor,TABS2025010636,Lincoln Centre 1,"5400 LBJ Freeway Suite 1200, Dallas, TX 75240",Dallas,2/10/2025,6/20/2025,"$660,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement  ,"6,371 ft 2",Nuveen,"4675 MacArthur Court 115h floor, Newport Beach, California 92660",(949) 826-3953,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010636,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Hallmark Financial 4th Floor,TABS2025010634,Lincoln Centre 1,"5400 LBJ Freeway Suite 400, Dallas, TX 75240",Dallas,2/10/2025,6/20/2025,"$1,980,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"25,749 ft 2",Nuveen,"4675 MacArthur Court 115h floor, Newport Beach, California 92660",(949) 826-3953,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010634,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Midway Hollow Pet Clinic,TABS2025010632,Midway Hollow Pet Clinic,"3780 W Northwest Hwy, Dallas, TX 75220",Dallas,3/1/2025,9/30/2025,"$1,250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of the first floor of an existing veterinary hospital - To include a new interior layout with new interior finishes,"6,900 ft 2",CARROLL CONCERNS LTD PS,"3780 W NORTHWEST HWY, Dallas, Texas 75220",(937) 244-1680,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010632,FMD Architects,"3200 West Market Street, Suite 205, Fairlawn, OH 44333, Ohio 44333",(440) 567-9484,
The Furniture People,TABS2025010631,Gateway 161 - Logistics Center,"4500 West Walnut Hill Lane, Irving, TX 75038",Dallas,1/25/2025,3/15/2025,"$450,000",New Construction,"This project is privately funded, on private land for private use.","Build new work office area within a warehouse, add new electrical, lighting, restrooms and millwork. Square feet is 23,323","23,323 ft 2",M Industrial Property - Gateway 161 (Dallas) LLC,"10 Second Street NE, Suite 400, Minneapolis, Minnesota 55413",(651) 855-9672,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010631,"byrdwaters DESIGN, LLC","3939 Black Gold Drive, Suite A, Dallas, Texas 75247",214-460-2673,Willie Chavez
7926 - NB10.208 Tissue Culture Room Renovation,TABS2025010618,Simmons Biomedical Research Building,"6000 Harry Hines Blvd Building Designator NB, Dallas, TX 75390",Dallas,3/27/2025,3/27/2027,"$150,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Repurpose an existing dark room into a Tissue Culture Laboratory,120 ft 2,UT Southwestern Medical Center of Dallas,"5323 Harry Hines Blvd, Dallas, Texas 75390",(214) 648-1316,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010618,"NBB Architecture, Inc.","5006 Lake Forest Dr, Rowlett, Texas 75088",(214) 923-6136,
Ford Bergner,TABS2025010614,Bank of America Plaza,"901 Main Street, Suite 4350, Dallas, TX 75202",Dallas,1/29/2025,6/30/2025,"$366,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,526 ft 2",Dallas Main LP,"455 N. Cityfront Plaza Dr., Suite 2400, Chicago, Illinois 60611",(312) 416-9130,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010614,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Make Ready Renovation,TABS2025010602,Mesquite Medical Office Building,"1106 N. Galloway, Mesquite, TX 75149",Dallas,2/7/2025,5/2/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation, new consult rooms, new LED lighting, new finishes.  Existing restrooms and coffee area to remain. Existing accessible route not in scope.","1,083 ft 2","Prime Healthcare Dallas MOB, LLC","16850 Bear Valley Road Suite 200, Victorville, California 92395",214-320-7033,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010602,Entos Design,"5400 LBJ FREEWAY 125, DALLAS, Texas 75240",(972) 770-2222,
Duncanville Warehouse,TABS2025010592,Duncanville Warehouse,"1234 S. Alexander Avenue, Duncanville, TX 75137",Dallas,2/10/2025,5/30/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing metal warehouse with interior office space.,"6,000 ft 2",ABPO Inc.,"6047 Orchid Lane, Dallas, Texas 75230",(561) 254-3946,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010592,"J. Robinson Engineering, LLC","10518 Berry Knoll Drive, Dallas, Texas 75230",(469) 426-2909,
Downtown Carrollton Renovation,TABS2025010589,The Art Table,"1003 W Main Street, Carrollton, TX 75006",Dallas,2/24/2025,4/4/2025,"$90,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","- Demolition of demising wall, removing unisex restroom, adding HVAC ducts, adding lighting, changing tile in bathrooms ","2,530 ft 2",City of Carrollton,"1945 E Jackson Rd, Carrollton, Texas 75006",(972) 466-3000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010589,,,,Jessica Farrell
Highgate - Level 14,TABS2025010582,The Summit at Las Colinas,"545 E. John Carpenter Freeway, Suite 1000, Irving, TX 75062",Dallas,2/1/2025,6/30/2025,"$1,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish out of 20,278 SF","20,278 ft 2","Rosemont Summit Operating Associates, LP","545 E. John Carpenter Freeway Suite 1650, Irving, Texas 75062",(214) 574-4420,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010582,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",(214) 273-1673,
10th Floor Commons,TABS2025010578,Galleria Tower Three,"13155 Noel Road 10th Floor, Dallas, TX 75240",Dallas,1/29/2025,6/16/2025,"$291,900",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital improvement ,"1,460 ft 2",Piedmont Office Reality Trust,"13355 Noel Road Suite 320, Dallas, Texas 75240",(214) 939-7137,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010578,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Michael's Model Store,TABS2025010561,COPPELL BUSINESS CENTER II,"1461 BELTLINE RD, SUITE 200, Coppell, TX 75019",Dallas,2/14/2025,5/14/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing shell building, total square footage is 44,477 SF.","44,477 ft 2",LPC,"1811 Douglas Ave, Suite 500, Dallas, Texas 75225",(214) 740-3498,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010561,O'Brien Architects,"1722 Routh Street, Suite 122, Dallas, Texas 75201",972-788-1010,
Western Union @ Beltline,TABS2025010560,Grande Center,"2548 North Belt line Rd Irving, Irving, TX 75062",Dallas,2/26/2025,4/30/2025,"$109,621",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation for Money Exchange Store,"1,540 ft 2",Weitzman Group,"3102 Maple Avenue Suite 500, Dallas, Texas 75201",214.954.0600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010560,Maxx Designers,"4150 Bluebonnet Dr. Suite 102, Stafford, Texas 77477",(832) 871-4166,John Rembold
RETAIL SHELL BUILDING,TABS2025010551,RETAIL BUILDING,"8100 WALTON BLVD, Irving, TX 76104",Dallas,4/1/2025,4/1/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","CONSTRUCTION OF NEW RETAIL SHELL BUILDING, REWORK OF SITE, ADDING NEW PARKING SPACES, ADDING A NEW FIRE LANE. ","12,717 ft 2",MACARTHUR MARKETPLACE LLC,"37 TALL PINES DRIVE, WESTON, Connecticut 06883",(214) 334-9400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010551,MEL/ARCH Studio,"1201 Evans Ave, Fort Worth, Texas 76104",(817) 653-3007,
TAG HEUER AT NORTHPARK,TABS2025010541,Northpark Center,"8687 North Central Expressway, Space 1464, Dallas, TX 75225",Dallas,4/14/2025,8/4/2025,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior alteration for a new tenant including new flooring, millwork, ceiling work, and plumbing work","1,200 ft 2",TAG Heuer,"966 S Springfield Ave, Springfield, New Jersey 07081",973 232 1939,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010541,,,,
Tenant Finish Out,TABS2025010534,Cafe Drift,"215 W 8th Street, Dallas, TX 75208",Dallas,3/1/2025,6/30/2025,"$123,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT (COFFEE SHOP) FINISH OUT FOR CURRENT 1250 SQFT WHITE BOX ,"1,250 ft 2","SHAYM 01, LLC","3209 RIDGE OAK DRIVE, Garland, Texas 75044",469-279-9992,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010534,RE: STUDIO ARCHITECTURE,"1044 BURLINGTON BLVD, Dallas, Texas 75208",817-706-2205,ALIZAY AMRAY
Chipotle Dalrock,TABS2025010517,Chipotle,"8201 Lakeview Parkway, Rowlett, TX 75088",Dallas,6/2/2025,11/10/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New ground up restaurant building with tenant fit-out included.,"2,325 ft 2","JFH Rowlett, LLC","3811 Turtle Creek Blvd Suite 1715, Dallas, Texas 75219",918.640.8420,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010517,Rogue Architects,"513 Main St Ste 200, Fort Worth, Texas 76102",(817) 529-6882,
JSI,TABS2025010516,Preston Financial Center,"8411 Preston Rd, Dallas, TX 75225",Dallas,3/1/2025,9/30/2025,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of the 8th floor,"5,500 ft 2",Dallas Berkshire Partners Ltd.,"8411 Preston rd ste 750, dallas, Texas 75225",(214) 987-4888,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010516,,,,
Gardian Holdings Boiler Room,TABS2025010515,3951 Corporate Dr.,"3951 Corporate Dr. Sutie 100, Lancaster, TX 75134",Dallas,3/6/2025,6/10/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Addition of a Boiler Room within and existing warehouse ,600 ft 2,"LIT Industrial Limited Partnership with General Partnership with LIT Holdings GP, LLC","1717 McKinney Avenue, Dallas, Texas 75219",(214) 775-7678,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010515,,,,
Navistar,TABS2025010504,4038 Rock Quarry,"4038 Rock Quarry Suite 400, Dallas, TX 75211",Dallas,3/6/2025,6/10/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovations and reduction of tenant suite,"320,000 ft 2","GATEWAY CLARK, INC.,  a California corporation  By: RREEF America L.L.C.,  a Delaware limited liability company,  its Advisor","P.O. Box 219985, Kansas City, Missouri 64121",(855) 285-0508,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010504,,,,
Best Law Center #2,TABS2025010491,Best Law Center #2,"870 W. Interstate 30, Mesquite, TX 75150",Dallas,1/31/2025,12/8/2025,"$1,560,000",New Construction,"This project is privately funded, on private land for private use.",new ground up building and interiors,"14,600 ft 2",James Best,"870 Interstate 30, Mesquite, Texas 75150",1-800-514-2378,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010491,"Carroll Architects, Inc.","750 E Interstate 30 Suite 110, Rockwall, Texas 75087",(972) 732-6085,
24345 - Lovett Industrial _ Addison Spec Office,TABS2025010485,Lovett Industrial - Addison Bldg 2,"4560 Excel Pkwy, Addison, TX 75001",Dallas,3/1/2025,6/1/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",New Spec Office,"3,850 ft 2",LOVETT INDUSTRIAL,"401 Frankin Street, Houston, Texas 77002",(713) 503-3264,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010485,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway, Dallas, Texas 75254",(972) 980-8980,
FUMC Green Space Improvements,TABS2025010468,FUMC Dallas,"1928 Ross Avenue, Dallas, TX 75201",Dallas,6/30/2025,12/31/2025,"$650,000",New Construction,"This project is privately funded, on private land for private use.","Sidewalk, signal, parking lot and green space improvements","10,400 ft 2",FUMC Dallas,"1928 Ross Avenue, Dallas, Texas 75201",(469) 916-9370,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010468,"Halff Associates, Inc.","1201 North Bowser Road Richardson, Richardson, Texas 75081",(214) 346-6213,
Spec Office B.2,TABS2025010462,"Core Logistics, Building 2","4693 Lawnview Avenue, Suite 200, Dallas, TX 75227",Dallas,5/1/2025,10/1/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of existing shell building.  3,142.","3,142 ft 2","CHIPT Dallas Lawnview, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 770-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010462,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,
Spec Office B.1,TABS2025010461,"Core Logistics, Building 2","4693 Lawnview Avenue, Suite 100, Dallas, TX 75227",Dallas,5/1/2025,10/1/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of existing shell building.  3,142 sf.","3,142 ft 2","CHIPT Dallas Lawnview, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 770-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010461,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,
Cafe,TABS2025010460,Dallas Arts Tower,"2200 Ross Ave. 150, Dallas, TX 75201",Dallas,3/3/2025,11/28/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of lease space for new tenant amenity cafe.,"2,556 ft 2","FPG CT Owner, LP","45 Main St. 800, Brooklyn, New York 11201",(718) 907-7702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010460,Entos Design,"5400 Lyndon B Johnson Fwy. 125, Dallas, Texas 75240",(972) 770-2222,
