project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Parker Circle Sidewalk Improvements,TABS2025026951,N/A,"609 Dairy Rd,, Garland, TX 75040",Dallas,9/2/2025,10/31/2025,"$79,804",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Scope of work includes widening sidewalks from 4 to 6 feet where feasible and upgrading ramps to ADA standards. All improvements will follow TxDOT standards within TxDOT Row and Garland standards with Garland ROW.,"9,650 ft 2","City of Garland,","800 Main St., Garland, Texas 75040",(972) 205-2846,,"Shield Engineering Group, PLLC","1600 W 7th Street, Forth Worth, Texas 76102",817-810-0693,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026951
"Chipotle Shell Building - Dallas, TX",TABS2025026945,Chipotle Shell Building,"3407 Canyon Bluff Blvd, Dallas, TX 75211",Dallas,11/1/2025,7/1/2026,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for a new 2,325 sq ft shell building.","2,325 ft 2",Corinth Canyon Bluff LLC,"4645 N Central Expy, Suite 300, Dallas, Texas 75205",214-219-5600,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026945
RaceTrac #630 The Park @ Garland (HFR#25.759),TABS2025026924,RaceTrac #630 The Park @ Garland (HFR#25.759),"3401 S. Garland Avenue, Garland, TX 75041",Dallas,2/2/2026,9/15/2027,"$835,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modify existing equipment line to incorporate new Grab-N-Go offer, remove equipment & re-locate equipment throughout sales floor. Scope to include architectural, plumbing, mechanical and electrical trades.","5,928 ft 2",RaceTrac Inc.,"200 Galleria Parkway Southeast Suite 900, Atlanta, Georgia 30339",(770) 431-7600,,Hill Foley Rossi & Associates,"3680 Pleasant Hill Road Suite 200, Duluth, Georgia 30096",(770) 622-9858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026924
RaceTrac #437 Garland (HFR#25.758),TABS2025026922,RaceTrac #437 Garland (HFR#25.758),"2018 Northwest Hwy, Garland, TX 75041",Dallas,2/2/2026,9/15/2027,"$835,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modify existing equipment line to incorporate new Grab-N-Go offer, remove equipment & re-locate equipment throughout sales floor. Scope to include architectural, plumbing, mechanical and electrical trades.","5,928 ft 2",RaceTrac Inc.,"200 Galleria Parkway Southeast Suite 900, Atlanta, Georgia 30339",(770) 431-7600,,Hill Foley Rossi & Associates,"3680 Pleasant Hill Road Suite 200, Duluth, Georgia 30096",(770) 622-9858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026922
Candy & Schonwalk CPA - Exterior Remodel,TABS2025026916,3116 Live Oak,"3116 Live Oak, Dallas, TX 75204",Dallas,11/1/2025,3/1/2026,"$182,849",Renovation/Alteration,"This project is privately funded, on private land for private use.","Small exterior remodel. New entry awning, remove entry stoop and replace with accessible ramp and steps",568 ft 2,3116 Live Oak LLC,"3116 Live Oak Street, Dallas, Texas 75204",(214) 826-6660,,"Re:Studio Architecture, PLLC","1044 Burlington Blvd, Dallas, Texas 75208",(817) 706-2205,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026916
McWhorter Elementary School Renovation,TABS2025026914,McWhorter Elementary School,"3678 Timberglen Rd., Dallas, TX 75287",Dallas,6/2/2026,8/15/2026,"$3,129,770",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovations to an existing 1-story 88,453 sf classroom building.  Spaces affected include classrooms.","88,453 ft 2",Carrollton-Farmers Branch ISD,"1505 Randolph Street, Carrolton, Texas 75006",972.968.6319,,Glenn Partners,"5646 Milton Street, Suite 426, Dallas, Texas 75206",469.930.7655,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026914
McKamy Elementary School Renovation,TABS2025026912,McKamy Elementary School,"3443 Briargrove Ln.,, Dallas, TX 75287",Dallas,6/2/2026,8/15/2026,"$8,928,118",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovations to an existing 1-story82,655 sf classroom building.  Spaces affected include classrooms.","82,655 ft 2",Carrollton-Farmers Branch ISD,"1505 Randolph Street,, Carrolton, Texas 75006",972.968.6319,,Glenn Partners,"5646 Milton Street, Suite 426, Dallas, Texas 75206",469.930.7655,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026912
Mutabak Karak,TABS2025026910,Spring Valley Business Center,"1057 S Sherman Street, Ste. 110, Richardson, TX 75081",Dallas,9/15/2025,11/30/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior fit-out work within existing multi-use structure for a small restaurant business tenant.  Scope space is currently in a dark shell condition.,"2,210 ft 2",CAMPFIRE SHOPS LLC,"1057 S Sherman Street, Ste. 300, Richardson, Texas 75081",(214) 215-1186,Ammar Alashwal,"Nour Architecture and Design, LLC","5450 NW Central Drive, Ste. 200, Houston, Texas 77092",(713) 480-4011,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026910
3918 Harry Hines - Lower Level Tenant Finish Out,TABS2025026904,3918 Harry Hines,"3918 Harry Hines, Dallas, TX 75219",Dallas,10/1/2025,2/1/2026,"$182,849",Renovation/Alteration,"This project is privately funded, on private land for private use.","Warm bright shell to prepare space to be tenant ready, includes bathrooms, HVAC, lighting.","4,668 ft 2",Reagan Street Investments,"2320 Reagan Street, Dallas, Texas 75219",(214) 747-0422,,"Re:Studio Architecture, PLLC","1044 Burlington Blvd, Dallas, Texas 75208",(817) 706-2205,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026904
Richard Lagow Elementary School - Org 170,TABS2025026902,Richard Lagow Elementary School,"637 Edgeworth Drive, Dallas, TX 75217",Dallas,5/30/2026,6/22/2027,"$10,397,457",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Exterior and interior renovations, new administration suite addition and secured vestibule, site and MEP improvements.","10,000 ft 2",Dallas ISD,"9400 North Central Expressway, Suite 800, Dallas, Texas 75231",(972) 925-7303,,CaCo Architecture,"5301 Alpha Road, Suite 66-116, Dallas, Texas 75240",972-865-1325,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026902
215 Hall Retail Building,TABS2025026884,215 Hall Retail Building,"215 Hall Rd, Seagoville, TX 75159",Dallas,10/1/2025,7/31/2026,"$750,000",New Construction,"This project is privately funded, on private land for private use.","The project consists of 4,744 square foot retail building. This phase will include site and core and shell of the building. ","4,744 ft 2",Miriam Chaparro,"1592 Ballard Rd, Seagoville, Texas 75159",(214) 668-2076,,Sierra Architecture LLC,"11357 Fernald Ave, Dallas, Texas 75218",(214) 478-9761,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026884
New Leaf Custom Homes Offices,TABS2025026877,The Hill,"9850 N. Central Expy, Dallas, TX 75231",Dallas,10/1/2025,10/1/2026,"$170,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial interior renovation - new office. Approx. 8218 s.f.,"8,218 ft 2","AP The Hill Owner, LLC","2151 Hawkins St., Suite 1100, Charlotte, North Carolina 28203",(972) 468-7143,,"Construction Concepts, Inc.","7610 North Stemmons Fwy., Suite 100, Dallas, Texas 75247",(214) 642-4621,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026877
Lola's Tapas Cafe & Wine,TABS2025026843,Lola's Tapas Cafe & Wine,"703 Main St., Garland, TX 75040",Dallas,9/15/2025,12/15/2025,"$155,800",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out for a Bistro Restaurant,"1,713 ft 2",Thomas De Nolf,"500 Main St., Garland, Texas 75040",(214) 578-2210,,Dimensions Architects,"8330 LBJ Fwy Suite 495, Dallas, Texas 75243",(214) 220-3800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026843
New Pediatric Campus,TABS2025026835,Hospital & Outpatient Building,"6300 Harry Hines Blvd., Dallas, TX 75235",Dallas,10/1/2025,3/15/2031,"$2,305,049,405",New Construction,"This project is privately funded, on private land for private use.","Hospital & Outpatient Building to support the New Pediatric Children's hospital. Project will include a 12-story IPU Tower, 5-story D&T Podium, 5-story Outpatient Building and 4-story sub-grade Parking Structure.","3,279,872 ft 2",Pediatric Health Management Services,"1935 Medical District Drive, Dallas, Texas 75235",(214) 456-5240,,HKS Inc.,"350 N. St. Paul St. Suite 100, Dallas, Texas 75201",(214) 969-3011,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026835
Hotworx,TABS2025026823,Hotworx,"1250 Northwest Hwy Suite H, Garland, TX 75041",Dallas,9/29/2025,12/29/2025,"$179,700",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of an existing space.,"1,773 ft 2",Baceline Group,"511 N Broadway, Denver, Colorado 80203",(303) 854-9118,Delbert Kleppe,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026823
RHYANN,TABS2025026814,Old Parkland,"4010 Maple Ave Suite 475, Dallas, TX 75219",Dallas,8/27/2025,12/20/2025,"$500,700",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement ,"1,295 ft 2",Crow Holdings,"3819 Maple Ave, Dallas, Texas 75219",(713) 320-7241,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026814
TWO USA,TABS2025026812,Century Park,"3230 Royalty Row, Irving, TX 75062",Dallas,9/30/2025,12/30/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",First generation office finish out in an existing warehouse space.,"2,411 ft 2",CTC Park LLC,"107 Pittsburg St, Dallas, Texas 75207",(707) 290-8629,,Agent Architecture,"1414 Belleview St Suite 150, Dallas, Texas 75215",(214) 775-0823,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026812
"3232 Mckinney Avenue, Suite 800 Demising Wall",TABS2025026810,One McKinney,"3232 McKinney Avenue, Suite 800, Dallas, TX 75204",Dallas,8/26/2025,9/15/2025,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Addition of demising wall to separate an existing office suite into two office suites and revisions to egress. Approximately 11,500 s.f.","11,500 ft 2",Gaedeke,"3232 McKinney Avenue, Suite 100, Dallas, Texas 75204",(214) 871-7777,,LEO A DALY,"3232 McKinney Avenue, Suite 800, Dallas, Texas 75238",214-765-8821,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026810
QuikTrip # 974 Fryer Project,TABS2025026795,QuikTrip # 974,"1235 E. Beltline Rd., Desoto, TX 75115",Dallas,11/30/2025,12/15/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. Project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026795
"Infectious Diseases (HQ3), Prostate Clinic (WC9)",TABS2025026783,UT Southwestern Medical Center,"5939 Harry Hines Blvd., Dallas, TX 75235",Dallas,1/5/2025,9/3/2026,"$1,800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","PROJECT INCLUDES 3,396 SF DEMO AND BUILD-BACK ON HQ 3RD FLOOR FOR CLINIC SPACE, AND 657 SF RENOVATION ON WC 9TH FLOOR.","4,053 ft 2",UT Southwestern Medical Center,"5323 Harry Hines Blvd., Dallas, Texas 75390",214.648.1316,,LEO A DALY,"3232 McKinney Avenue, Suite 800, Dallas, Texas 75238",469.357.4234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026783
DEVILED EGG COMPANY,TABS2025026781,THE SOUND,"3001 OLYMPUS BLVD #STE. 100, Dallas, TX 75201",Dallas,9/8/2025,11/14/2025,"$315,000",New Construction,"This project is privately funded, on private land for private use.",TENANT FINISH OUT ,"1,016 ft 2",BILLINGSLEY COMPANY,"1722 ROUTH ST #STE. 770, DALLAS, Texas 75201",(214) 270-0942,RAECHEL VAN BUSKIRK,NSBRANCH ARCHITECTS,"714 LIBERTY ST #STE. 2825, DALLAS, Texas 75201",(469) 478-6684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026781
Korbyt,TABS2025026775,Colonnade I,"15301 Dallas Parkway Suite 125, Addison, TX 75001",Dallas,9/1/2025,12/1/2025,"$251,974",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"5,361 ft 2","FPG Colonnade, LP","45 Main Street, Brooklyn, New York 11201",(858) 242-1227,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026775
CRC Dallas Lakeside,TABS2025026728,Lakeside Square,"12377 Merit Drive, Dallas, TX 75251",Dallas,10/15/2025,3/15/2026,"$2,975,000",Renovation/Alteration,"This project is privately funded, on private land for private use."," Interior renovation updates to the 8th &11th floor including non-structural partitions. Spaces include open office, enclosed offices, meeting rooms, break rooms and support spaces. ","19,828 ft 2",Acram Group,"12377 Merit Drive, Dallas, Texas 75251",(347) 573-0657,Joshua Fetchko,GENSLER,"5005 Greenville Avenue, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026728
Terry Stone,TABS2025026718,Terry Stone,"12121 STEMMONS FREEWAY, SUITE 170, Dallas, TX 75230",Dallas,9/1/2025,12/1/2025,"$543,310",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing shell building, total square footage is 24,745 SF.","24,745 ft 2",Billingsley,"1722 Routh St Suite 770, Dallas, Texas 75201",214-270-1001,Elena Gu,O'Brien Architects,"1722 Routh Street, Suite 122, Dallas, Texas 75201",972.788.1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026718
Ryder Office TI,TABS2025026715,Ryder Warehouse,"3701 Norwich Street, Dallas, TX 75212",Dallas,9/29/2025,10/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Office tenant improvement inside of an existing warehouse.  Work to include framing, new finishes, millwork, mechanical, electrical and plumbing.  No exterior work or modifications to the existing shell.","2,000 ft 2",Ryder System Inc,"3701 Norwich St., Dallas, Texas 75212",(469) 242-7000,,PDMS Design Group,"2225 E. Randol Mill Road Suite 300, Arlington, Texas 75007",(817) 701-4807,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026715
HTPN - Critical Care,TABS2025026700,Worth Street Tower,"3409 Worth Street Suite 420, Dallas, TX 75246",Dallas,8/26/2025,11/28/2025,"$181,462",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"3,791 ft 2",HealthCare Realty,"3900 Junius Suite 640, Dallas, Texas 75246",(469) 617-0657,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026700
Royal Roastery,TABS2025026694,Spring Valley Business Park,"1055 S. Sherman St. Ste 100, Richardson, TX 75081",Dallas,8/30/2025,1/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Build out of a Roastery - Approx. 4,900 SF","4,900 ft 2",Campfire Shops LLC,"1057 S. Sherman St. Ste. 300, Richardson, Texas 75081",(214) 215-1186,,"Frantom Designs, Inc.","1350 E. Arapaho Rd, Suite 114, Richardson, Texas 75081",469-478-1446,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026694
Polk St Multifamily,TABS2025026678,Polk St Multifamily,"110 E. Polk Street, Richardson, TX 75081",Dallas,12/1/2025,10/1/2027,"$64,000,000",New Construction,"This project is privately funded, on private land for private use.",4-story Multifamily building with a 5-story parking garage.,"303,700 ft 2","High Street DFW Development, Inc","2100 McKinney Ave  Ste 800 Ste 3100, Dallas, Texas 75201",(214) 863-4277,,"WDG Architecture Dallas, PLLC","2100 Bryan St Ste 3100, Dallas, Texas 75201",(214) 969-5311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026678
Preferred Health Partners,TABS2025026672,5944 Luther,"5944 Luther Lane Suite 100, Dallas, TX 75225",Dallas,9/1/2025,1/1/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,740 ft 2",Luther Preston Center,"5944 Luther Lane Suite 1000, Dallas, Texas 75225",(214) 369-6192,,ENTOS Design,"5400 LBJ Parkway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026672
Walmart Store 2649-1016 Special Project Remodel,TABS2025026651,Walmart Store 2649,"1635 Market Place Blvd, Irving, TX 75063",Dallas,9/8/2025,2/9/2026,"$1,694,757",Renovation/Alteration,"This project is privately funded, on private land for private use.","Repair &/or Replace floor finishes, interior walls, floor tile, exterior slab. Add Patterned concrete & bollards - 6,209sf","6,209 ft 2",Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 277-8735,,Benchmark Group,"1805 N 2nd Street, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026651
Corvel,TABS2025026649,Lake Highlands Tower,"9330 LBJ Freeway Suite 1200, Dallas, TX 75243",Dallas,9/25/2025,12/1/2025,"$798,648",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of existing office space. Tenant Improvement,"9,922 ft 2","Lake Highlands Tower, LLC","4143 Maple Ave Suite 325, Dallas, Texas 75219",(214) 770-2888,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026649
Elm Grove Office Building,TABS2025026640,Elm Grove Office Building,"3200 Elm Grove Road, Garland, TX 75098",Dallas,10/1/2025,10/1/2026,"$2,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",A new single-story office building,"3,000 ft 2",City of Garland,"525 E. Avenue B, Garland, Texas 75040",(972) 205-3003,,"BSA Design Group, Inc.","8750 N. Central Expressway - Suite 1750, Dallas, Texas 75231",(214) 818-0563,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026640
Methodist Health System-Charlton Servery/Dining Renovation,TABS2025026638,Main Building,"3500 W. Wheatland Rd., Dallas, TX 75237",Dallas,10/1/2025,6/1/2026,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation of existing dining & foodservice servery areas. ,"3,862 ft 2",Methodist Charlton Medical Center,"3500 W. Wheatland Rd., Dallas, Texas 75237",(817) 271-1753,,Beacon Architectural Associates,"145 South Street 3rd Floor, Boston, Massachusetts 02111",(617) 399-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026638
Envoy SOC,TABS2025026633,Envoy,"4401 Regent Blvd, Irving, TX 75063",Dallas,9/8/2025,11/7/2025,"$440,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing office space consisting mostly of new lighting and carpet.,"8,781 ft 2",LYK Freeport LP,"90 North King St, Honolulu, Hawaii 96817",(808) 531-5200,Mikel Hays,"Presto Interior Design, LLC","709 W Rusk St Suite 823, Rockwall, Texas 75087",(214) 740-3498,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026633
Jubran Retail Shop,TABS2025026624,Jubran Roastery & Market,"751 S. Sherman Street, Richardson, TX 75081",Dallas,9/1/2025,9/19/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Upgrade of electrical and plumbing, HVAC; general fresh painting and interior work.","6,000 ft 2",DK Operations Inc.,"739 S. Sherman Street, Richardson, Texas 75081",(469) 733-3150,Eddie Tirawi,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026624
Cedar Hill ISD | High Pointe Elementary School Renovation,TABS2025026618,High Pointe ES Reno,"800 High Point Ln., Cedar Hill, TX 75104",Dallas,9/25/2025,7/26/2026,"$10,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",renovation,"67,239 ft 2",Cedar Hill ISD,"202 Beltline Rd. #500, Cedar Hill, Texas 75104",972-291-1581,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026618
Chipotle Mexican Grill,TABS2025026607,Chipotle Mexican Grill,"5456 E Mockingbird Ln, Dallas, TX 75206",Dallas,1/9/2026,6/9/2026,"$625,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT INTERIOR AND EXTERIOR ALTERATION TO AN EXISTING SHELL BUILDING. INTERIOR SCOPE INCLUDES FULL DEMO AND NEW INTERIOR BUILD-OUT BASED ON 'CHIPOTLE' BRAND STANDARDS. ,"2,814 ft 2","CBRE Group, Inc","2100 McKinney Ave, Ste 700, Dallas, Texas 75201",(614) 506-6986,Chipotle Mexican Grill - Licensing,GPD Group Professional Corporation,"520 S Main Street Suite 2531, Akron, Ohio 44311",(330) 572-3562,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026607
DORADO NAIL BAR,TABS2025026583,GATEWAY PARK SHOPPING CENTER,"200 E TOWN EAST BLVD, Sunnyvale, TX 75182",Dallas,9/1/2025,2/1/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.",REMODEL ,"4,004 ft 2",HOPE DEVELOPMENT PARTNERS 4 LLC,"129 N COLLINS RD #STE. 2102, SUNNYVALE, Texas 75182",(214) 457-6493,HENRY NGUYEN,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026583
