project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Royal Tech Restroom Renovations,TABS2024010113,2975 Regent Blvd,"2975 Regent Blvd, Irving, TX 75063",Dallas,2/10/2024,5/10/2024,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing space ,827 ft 2,Wells Fargo,"4975 Preston Park Blvd Suite 200, Plano, Texas 75093",(303) 518-1307,Amanda Hensley,"SGDesign, Inc","3311 Elm Street Suite 105, Dallas, Texas 75226",(469) 865-1930,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010113
Royal Tech Break Room Renovations,TABS2024010111,2975 Regent Blvd,"2975 Regent Blvd, Irving, TX 75063",Dallas,2/10/2024,5/31/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of existing space ,"1,749 ft 2",Wells Fargo,"4975 Preston Park Blvd Suite 200, Plano, Texas 75093",(303) 518-1307,Amanda Hensley,"SGDesign, Inc","3311 Elm Street Suite 105, Dallas, Texas 75226",(469) 865-1930,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010111
"Sixth Street Partners, LLC",TABS2024010110,2100 McKinney,"2100 McKinney Avenue, Dallas, TX 75201",Dallas,4/1/2024,10/15/2024,"$3,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of the 10th floor and partial 11th floor,"28,000 ft 2","MCPP 2100 Mckinney, LLC","2121 N Pearl Street Suite 250, Dallas, Texas 75201",(972) 404-4356,Lindsay Farnsworth,The Ferro Collective,"6943 Clayton Avenue, Dallas, Texas 75214",972-741-6817,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010110
Replace Fire Alarm System,TABS2024010096,The National Shrine Cathedral of Our Lady of Guadalupe,"2215 Ross Avenue, Dallas, TX 75201",Dallas,4/1/2024,12/31/2024,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace the fire alarm system in a 55,000 square foot church and administration building.","55,000 ft 2",National Shrine Cathedral of Our Lady of Guadalupe,"2215 Ross Avenue, Dallas, Texas 75201",(469) 329-6252,,"Wiss, Janney, Elstner Associates, Inc.","6363 North State Highway 161 Suite 550, Irving, Texas 75038",(214) 980-2196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010096
DFAB GaN NH3 System Bulk Ammonia Pad,TABS2024010092,South Building,"13536 N Central Expy., Dallas, TX 75243",Dallas,2/12/2024,11/29/2024,"$3,380,000",New Construction,"This project is privately funded, on private land for private use.","About 1080 sq ft for new loading spot for bulk ammonia isotainer delivery. Includes concrete pad, roof over the isotainer, and fence around. Also a pipe rack to run utilities and process ammonia back to the chemical building.","1,080 ft 2",Texas Instruments South Building,"13536 N Central Expy., Dallas, Texas 75243",214-927-4548,,"Arcadis U.S., Inc.","10205 Westheimer Road, Suite 800, Houston, Texas 77042",713-257-9119,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010092
Kitchen Equipment and Renovations,TABS2024010090,Dickinson Elementary School,"1902 Palmer Trail, Grand Prairie, TX 75052",Dallas,5/27/2024,8/23/2024,"$250,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation of existing school kitchen,400 ft 2,Grand Prairie Independent School District,"2602 South Belt Line Road, Grand Prairie, Texas 75052",(972) 237-5482,,"Roe Design Group, LLC","1216 Clover Lane, Fort Worth, Texas 76107",(817) 681-1401,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010090
Welltower,TABS2024010083,Preston Commons East,"8115 Preston Road, Suite 550, Dallas, TX 75225",Dallas,1/29/2024,6/7/2024,"$439,288",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,400 SF of tenant improvement.","2,400 ft 2",KBS III Preston Commons LLC,"P.O. Box 28270, Santa Ana, California 92799",(949) 417-6545,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010083
Stifel Renovation,TABS2024010079,Preston Commons,"8115 Preston Road Suite 670, Dallas, TX 75225",Dallas,2/1/2024,4/26/2024,"$200,100",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"1,490 ft 2",KBS,"800 Newport Center Drive, Suite 700, Newport Beach, California 92660",(949) 417-6545,Robert Fox,A. Colleen B. Nigro Architect,"2921 Olive Street, St. Louis, Missouri 63103",(314) 492-2003,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010079
Spec Suite 130,TABS2024010078,Cypress Waters,"8840 Cypress Waters Blvd Suite 130, Dallas, TX 75019",Dallas,2/16/2024,4/3/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Non-structural interior finish-out in an existing single floor suite. Scope includes HVAC, electrical and plumbing.","1,560 ft 2",Billingsley Company,"1722 Routh Street Suite 770, Dallas, Texas 75201",(214) 270-0942,,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",214.638.6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010078
Marchal Renee Companies,TABS2024010076,Marshal Renee Companies,"2750 East Main Street, Grand Prairie, TX 75050",Dallas,2/5/2024,8/9/2024,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of and addition to a portion of an existing steel building structure.,"12,400 ft 2",Marshal Renee Companies,"2750 East Maint Street, Grand Prairie, Texas 75050",(214) 621-6332,,K+W architects,"9631 Kilarney Drive, Dallas, Texas 75218",(214) 808-4571,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010076
3rd Floor Speculative Suite,TABS2024010066,Bluffview Tower West,"3860 W Northwest Hwy, Dallas, TX 75220",Dallas,2/1/2024,11/30/2024,"$950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"10,663 ft 2",PREF Bluffview Towers,"3860 w. Northwest Hwy, Dallas, Texas 75220",(972) 437-2444,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010066
BE FIT TX MODERN PILATES,TABS2024010061,BE FIT TX MODERN PILATES,"3020 GREENVILLE AVE, Dallas, TX 75216",Dallas,4/1/2024,9/30/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,688 ft 2",SHIELDS LIMITED PARTNERSHIP,"418 E SHORE DR, CLEAR LAKE SHORES, Texas 77565",(281) 635-4250,LYNN AHEARN,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010061
LHBR - Stage,TABS2024010044,Longhorn Backyard,"216 Corinth St, Dallas, TX 75207",Dallas,5/1/2024,12/31/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.",This project is a new construction of an outdoor performance stage in the Longhorn Ballroom complex.,"3,825 ft 2",Edwin Cabaniss,"1230 W Davis St, Dallas, Texas 75208",(214) 924-0725,,"DSGN Associates, Inc","115 W Greenbriar Ln, Dallas, Texas 75208",(214) 746-2706,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010044
Canopy and Monument Sign- Crestview Tower,TABS2024010001,Creatview Tower,"501 Decker Court, Irving, TX 75062",Dallas,2/5/2024,3/1/2024,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New exterior canopy and monument sign at entry door,500 ft 2,CapRidge Partners LLC,"105 Decker Court Suite 750, Irving, Texas 75062",(432) 770-5533,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010001
HALF-MOON OUTFITTERS,TABS2024009997,PAVILLION EAST SHOPPING CENTER,"1453 & 1455 W CAMPBELL RD, Richardson, TX 75080",Dallas,2/15/2024,7/31/2024,"$72,747",Renovation/Alteration,"This project is privately funded, on private land for private use.","Our scope of work for this 10,500 sq. ft. project is a tenant up-fit to include new stock room wall and door, carpet, paint, energy-efficient lights, ductwork, and install our merchandise fixtures.","10,500 ft 2","PAVILLION EAST, LTD.","1221 W CAMPBELL RD, STE 101, RICHARDSON, Texas 75080",(972) 764-5402,CRYSTAL GREEN,HELT DESIGN,"6405 W WILKINSON BLVD, STE 100, BELMONT, North Carolina 28012",(704) 342-1686,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009997
PIZZA LEILA,TABS2024009978,NORTHPARK CENTER,"8687 N. CENTRAL EXPRESSWAY #2382, Dallas, TX 75225",Dallas,2/19/2024,3/18/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior finish-out of existing food-court lease space.  existing and new mechanical, electrical & plumbing equipment.","1,064 ft 2",NORTHPARK MANAGEMENT CO.,"8080 N. CENTRAL EXPRESSWAY #1100, Dallas, Texas 75206",(214) 369-1234,Tim McEneney,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009978
E A Renfroe,TABS2024009973,Freeport Business Park,"8304 Esters Blvd. 890, Irving, TX 75063",Dallas,1/31/2024,5/31/2024,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second generation renovation of office space.,"13,500 ft 2",B9 Sequoia Freeport Industrial Owner LP,"13727 Noel Rd. - Suite 750 Dallas, Texas 75240 Suite 750, Dallas, Texas 75240",972-823-2827,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009973
SpanTech,TABS2024009969,SpanTech,"2920 W Story Rd, Irving, TX 75038",Dallas,1/1/2024,3/31/2024,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Making showroom  adding new flooring and new restroom and offices,"5,500 ft 2",Nexgen,"101 Hilltopper way, glasgow, Kentucky 42141",1-214-908-0613,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009969
The Vertex Companies,TABS2024009968,Element Towers East,"3030 LBJ Frwy Suite 1620, Dallas, TX 75234",Dallas,1/29/2024,3/31/2024,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish out, remodel","3,828 ft 2","SRC Element Owner, LP","898 Pacific Coast Highway Suite 500, El Segundo, California 90245",(310) 919-3453,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009968
Patriot Pickle,TABS2024009966,Cohen Garland Distribution,"751 S. International Rd., Garland, TX 75024",Dallas,1/30/2024,8/1/2024,"$4,265,580",New Construction,"This project is privately funded, on private land for private use.",Tenant finish-out in existing shell building.,"69,000 ft 2",Lincoln Property Company,"2000 McKinney Ave., Suite 100, Dallas, Texas 75201",(214) 740-3300,,Alliance Architects,"1600 N. Collins Blvd., Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009966
North Park Food Court Canopy Suite 2382,TABS2024009961,North Park Center,"8687 N Central Expy, Dallas, TX 75215",Dallas,2/15/2024,4/11/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replacement of existing food court canopy, lighting, and signage.","1,000 ft 2",NorthPark Management Company,"8080 N Central Expressway Suite 1100, Dallas, Texas 75206",(214) 369-1234,,Merriman Anderson Architects,"300 N Field Street, Dallas, Texas 75202",(214) 987-1299,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009961
UHG Irving MDF Relocation,TABS2024009941,Unitedhealth Group,"909 Hidden Ridge, Irving, TX 75038",Dallas,2/20/2024,3/25/2024,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Limited interior remodeling in isolated areas (43,026 sq. ft.) of tenant's currently occupied lease space.","43,026 ft 2",Unitedhealth Group,"909 Hidden Ridge, Irving, Texas 75038",(425) 403-5524,,RSP Architects,"600 W 6th Street, Ste 100, Fort Worth, Texas 76102",(682) 200-0340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009941
FAVOR THE KIND,TABS2024009938,CARLEY SEALE,"3024 GREENVILLE AVE, Dallas, TX 75206",Dallas,2/1/2024,4/1/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR REMODEL, NON-STRUCTURAL","4,600 ft 2",Shields Ltd.,"3024 GREENVILLE AVE, DALLAS, Texas 75206",281-635-4250,CARLEY SEALE,Q ARCHITECTURE & DESIGN,"10440 E. NORTHWEST HWY. SUITE 301, DALLAS, Texas 75238",(214) 738-5440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009938
AT&T Remodel - Camp Wisdom,TABS2024009924,AT&T Camp Wisdom,"3420 W Camp Wisdom Rd, Ste 150, Dallas, TX 75237",Dallas,2/26/2024,4/29/2024,"$163,882",New Construction,"This project is privately funded, on private land for private use.",Complete finish out of a new retail phone market space. ,"1,824 ft 2","CWRD Properties, LLC","1920 Mckinney Avenue, 7th floor, Dallas, Texas 75201",(214) 497-0775,Donnie Mollihan,"Kamus & Keller, INC","3760 Kilroy Airport Way Ste 100, Long Beech, California 90806",(562) 216-5244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009924
"Installation/Improvement of Traffic Signals (CSJ: 0581-01-161, etc.)",TABS2024009908,"CSJ: 0581-01-161, etc.","Various Locations, Dallas, TX 75216",Dallas,2/1/2025,2/1/2026,"$240,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Intersection improvements consisting of traffic signals, ADA ramps and pavement markings.","4,627 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,,HDR,"17111 Preston Road, Ste 300, Dallas, Texas 75248",(972) 960-4400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009908
2378 Plano ISD Aldridge Roofing and HVAC,TABS2024009899,Aldridge Elementary School,"720 Pleasant Valley Lane, Richardson, TX 75080",Dallas,5/24/2024,8/1/2024,"$4,631,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing student group restrooms. Approximately 2750 square feet replacing finishes, fixtures, and toilet partitions at Aldridge Elementary School. Includes roof top unit HVAC replacement, HVAC controls, new roof, and new fencing. ","2,750 ft 2",Plano Independent School District,"6600 Alma Drive, Plano, Texas 75023",(469) 752-1480,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009899
Taco Bell,TABS2024009870,Taco Bell,"505 W Illinois Ave, Dallas, TX 75224",Dallas,4/15/2024,8/15/2024,"$450,000",New Construction,"This project is privately funded, on private land for private use.",Demo & Build a new Taco Bell,"2,042 ft 2",Taco Bell,"1 Glen Bell Way, Irvine, California 92618",4-693-328-5056,,DCG Engineering,"1668 Keller Parkway Suite #100, Keller, Texas 76248",(817) 874-2941,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009870
Interface,TABS2024009859,The Design District,"115 Manufacturing Street, Dallas, TX 75207",Dallas,2/1/2024,6/1/2024,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of office / showroom. Update / remodel of main entrance.,"7,160 ft 2","Quadrant Investment Properies, LLC","123 Manufacturing Street, Dallas, Texas 75207",(817) 821-8439,,ENTOS Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009859
RISD Stults Rd Elementary,TABS2024009856,Stults Road Elementary School,"8700 Stults Rd, Dallas, TX 75243",Dallas,5/28/2024,7/1/2025,"$9,105,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing school including new finishes, reconfiguration of spaces, upgrades to MEP systems, site improvements and repairs.","68,500 ft 2",Richardson Independent School District,"420 S Greenville Ave, Richardson, Texas 75081",(469) 593-0172,,BRW Architects,"3535 Travis St Ste 250, Dallas, Texas 75204",(214) 528-8704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009856
RISD Northrich Elementary School,TABS2024009853,Northrich Elementary School,"1301 Custer Road, Richardson, TX 75080",Dallas,5/28/2024,7/1/2025,"$8,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of the existing school building to include new finishes, reconfiguration of spaces, upgrades to MEP systems, site improvements and repairs. ","57,500 ft 2",Richardson Independent School District,"420 S Greenville Ave, Richardson, Texas 75081",(469) 593-0172,,BRW Architects,"3535 Travis St Ste 250, Dallas, Texas 75204",(214) 528-8704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009853
UTSW NM02 Integrative Therapies,TABS2024009839,UTSW NM CANCER CARE OUTPATIENT,"5323 Harry Hines Blvd., Dallas, TX 75390",Dallas,5/1/2024,12/1/2024,"$555,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of the existing shell space on level 2 of the NM Building into an integrative therapy space.,"1,168 ft 2",UT Southwestern Medical Center,"5323 Harry Hines Blvd., Dallas, Texas 75390",(214) 648-3111,,"Page Southerland Page, Inc.","1800 Main Street, Suite 123, Dallas, Texas 75201",(214) 522-3900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009839
Kingfisher Restaurant,TABS2024009838,Kingfisher Restaurant,"328 W 8th Street, Dallas, TX 75208",Dallas,3/1/2024,8/31/2024,"$335,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new 1505 SF retail building designated to look like a historical structure of the area.,"1,505 ft 2","Sanchez & Sanchez, LLC","610 E Jefferson Street, Dallas, Texas 75208",(469) 877-4165,,Simon Engineering & Consulting Inc.,"15443 Knoll Trail Drive, Suite 200, Dallas, Texas 75248",(214) 466-7870,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009838
Shammy's Car Wash - Forest Lane,TABS2024009805,Shammy's Car Wash,"8040 Forest Lane, Dallas, TX 75243",Dallas,3/1/2024,10/1/2024,"$500,000",New Construction,"This project is privately funded, on private land for private use.","All work is limited to site work, specifically paving revisions and new canopies, vacuums and point of sales machines.",1 ft 2,HCI Commercial,"2727 LBJ Freeway, Suite 815, Dallas, Texas 75234",(817) 350-4332,,Kline Hardin,"701 Canyon Drive, Suite 110, Coppell, Texas 75019",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009805
"T2334-Dallas South, TX",TABS2024009801,Target,"39739 Lyndon B Johnson Fwy, Dallas, TX 75237",Dallas,7/21/2024,8/16/2024,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Renovations in the sales area. Updates to include architectural and electrical updates (finishes, power, and lighting).","3,621 ft 2",Target Corp,"1000 Nicollet Mall, Minneapolis, Minnesota 55403",407-510-5268,,Sargenti Architects,"461 From Road, Paramus, New Jersey 07562",(201) 468-7677,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009801
Cabana Design District,TABS2024009796,Cabana Hotel,"899 Stemmons Freeway, Dallas, TX 75207",Dallas,6/1/2024,12/31/2025,"$55,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The redevelopment of the former Cabana Motor Hotel into mixed-income multifamily housing, with ground floor commercial space. The total GSF of the project is approximately 420,000 gsf ","420,000 ft 2",Cabana Design District LP,"17014 Preston Bend Drive, Dallas, Texas 75248",(215) 806-2216,,Urban Design Group,"1909 Thames Street, Suite 200, Baltimore, Maryland 21231",(410) 260-0237,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009796
Lids - Grand Prairie Premium outlets,TABS2024009776,Premium Outlets,"2950 W I -20 #410, Grand Prairie, TX 75052",Dallas,3/15/2024,6/28/2024,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel,"4,324 ft 2",Simon Properties,"225 W Washington St, Indianapolis, Indiana 46204",(973) 403-3169,Nicano Lucero,PDMS  Design,"2225 E Randol Mill Rd #300, Arlington, Texas 76011",(817) 701-4819,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009776
SKYWAY OFFICE EXPANSION,TABS2024009760,Skyway Industrial,"3260 SKYWAY CIRCLE N, SUITE 100, Irving, TX 75209",Dallas,2/29/2024,6/28/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,957 SF EXPANSION TO AN EXISTING OFFICE SPACE WITHIN AN EXISTING INDUSTRIAL WAREHOUSE BUIDLING.","2,957 ft 2",9091 AUTOBAHN LLC,"3435 WILSHIRE BLVD STE 2820, LOS ANGELES, California 90010",(213) 216-4417,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009760
Spec Suite 120,TABS2024009759,Coit Medical Office Building,"12230 Coit Rd., Dallas, TX 75251",Dallas,2/26/2024,6/24/2024,"$229,700",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 2,297 useable sq. ft. tenant renovation within Coit MOB in Dallas, Texas. ","2,297 ft 2","CPI/AHP Coit MOB Owner, LP","12230 Coit Rd., Dallas,, Texas 75251",(949) 294-9669,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009759
4730 Vicksburg St.,TABS2024009739,4730 Vicksburg,"4730 Vicksburg St., Dallas, TX 75207",Dallas,2/15/2024,11/15/2024,"$225,000",New Construction,"This project is privately funded, on private land for private use.",New Construction,"4,000 ft 2",4724 Vicksburg St. LLC,"4724 Vicksburg St, Dallas, Texas 75207",(214) 354-8661,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009739
4728 Vicksburg St.,TABS2024009736,4728 Vicksburg,"4728 Vicksburg St., Dallas, TX 75207",Dallas,2/15/2024,11/15/2024,"$225,000",New Construction,"This project is privately funded, on private land for private use.",New Construction,"4,000 ft 2",4724 Vicksburg St. LLC,"4724 Vicksburg St, Dallas, Texas 75207",(214) 354-8661,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009736
4724 Vicksburg,TABS2024009734,4724 Vicksburg,"4724 Vicksburg St., Dallas, TX 75207",Dallas,2/15/2024,11/15/2024,"$225,000",New Construction,"This project is privately funded, on private land for private use.",New construction ,"4,000 ft 2",4724 Vicksburg St. LLC,"4724 Vicksburg St., Dallas, Texas 75207",(214) 354-8661,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009734
