project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
BGSF,TABS2025009143,Quorum Place,"14901 Quorum Drive Suite 800, Addison, TX 75254",Dallas,1/13/2025,3/1/2025,"$82,652",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"12,043 ft 2",G&I VIII 5050 Quorum LP,"575 Fifth Avenue 38th Floor, New York City, New York 10017",(212) 973-3814,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009143
Alliance Freeport II,TABS2025009129,Alliance Freeport II,"300 Freeport Parkway, Coppell, TX 75019",Dallas,3/31/2025,2/27/2026,"$12,700,000",New Construction,"This project is privately funded, on private land for private use.",New one-story shell building for future occupation as an office/warehouse building. Site work with sidewalks and parking.,"185,814 ft 2","CRP/AI 296 Freeport Industrial Owner, LP","820 Gessner Road Suite 1000, Houston, Texas 77024",713-599-0280,,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832-831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009129
Management Office,TABS2025009127,Park District,"2121 N. Pearl St, Suite 610, Dallas, TX 75201",Dallas,1/17/2025,4/30/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,613 ft 2",MCPP Park District,"2121 N. Pearl St, Suite 250, Dallas, Texas 75201",(972) 404-4356,,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009127
9th Floor Corridor & RR,TABS2025009112,lakeside square,"2377 Merit Drive 9th floor, Dallas, TX 75251",Dallas,1/9/2025,4/9/2025,"$197,171",Renovation/Alteration,"This project is privately funded, on private land for private use.",Capital Improvement ,"1,545 ft 2","Lakeside Square Owner, LP","12377 Merit Drive Suite 470, Dallas, Texas 75251",347-573-0657,,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009112
K.S.M.I. Wash Building,TABS2025009107,"Kirby Smith Machinery, Inc.","8505 S Central Expwy, Dallas, TX 75241",Dallas,5/1/2025,9/1/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",Project consists of one new structure consisting of one ground-up metal building for wash-down.,"2,313 ft 2",KSMI Properties,"6715 W. Reno Avenue, Oklahoma City, Oklahoma 73127",(405) 520-4020,,Parkway C&A LP,"1000 Civic Circle, Lewisville, Texas 75067",972-221-1979,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009107
RISD - Berkner High School Mini Salon,TABS2025009101,Berkner High School,"1600 Spring Valley Rd., Richardson, TX 75081",Dallas,5/26/2025,8/12/2025,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Approx. 800 SF interior refresh,800 ft 2,Richardson ISD,"1123 S Greenville Ave, Richardson, Texas 75081",(469) 593-0000,,Glenn Partners,"5646 Milton Ave. Ste. 426, Dallas, Texas 75206",(317) 331-8080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009101
Lake Highlands High School - Renovations,TABS2025009100,Lake Highlands High School,"10200 White Rock Trail, Dallas, TX 75238",Dallas,5/26/2025,8/12/2025,"$2,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approx. 8,600 SF interior refresh","8,600 ft 2",Richardson ISD,"1123 S Greenville Ave, Richardson, Texas 75081",(469) 593-0000,,Glenn Partners,"5646 Milton Ave. Ste. 426, Dallas, Texas 75206",(317) 331-8080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009100
Marcus HS 20 Year Refresh,TABS2025009098,Marcus High School,"5707 Morris Rd, Flower Mound, TX 75028",Dallas,5/26/2025,8/12/2025,"$10,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approx. 90,000 SF interior refresh","90,000 ft 2",Lewisville ISD,"1597 S. Edmonds Lane, Lewisville, Texas 75067",469.948.7815,,Glenn Partners,"5646 Milton St. Suite 426, Dallas, Texas 75206",317.331.8080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009098
The Colony HS 20 Year Refresh,TABS2025009094,The Colony High School,"4301 Blair Oaks Dr, Dallas, TX 75227",Dallas,5/26/2025,8/12/2025,"$8,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approx. 40,000 SF interior refresh","40,000 ft 2",Lewisville ISD,"1597 S. Edmonds Lane, Lewisville, Texas 75067",469.948.7815,,Glenn Partners,"5646 Milton St. Suite 426, Dallas, Texas 75206",317.331.8080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009094
Cold Stone Creamery,TABS2025009087,Retail D - Epic East Town Crossing,"3172 State Hwy 161 Suite 310, Grand Prairie, TX 75052",Dallas,2/10/2025,5/26/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of first-generation ice cream store in an existing shell building. ,"1,440 ft 2","EPIC EAST TOWNE CROSSING, L.P.","1600 Dallas Parkway, Suite 300, Dallas, Texas 75248",(972) 739-8405,Satya Uppaluri,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009087
Cockrell Hill Shell Building,TABS2025009080,Cockrell Hill Shell Building,"1445 North Loop W ste#465, Dallas, TX 75236",Dallas,8/15/2025,3/16/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground up cold empty shell,"13,074 ft 2",Cockrell hill partners LLC,"2667 Northaven Dr, Dallas, Texas 75229",(214) 517-1938,,MoGo Architects PLLC,"1445 North Loop W ste#465, Houston, Texas 77008",(832) 856-6688,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009080
Carolina Herrera,TABS2025009066,Highland Park Village,"47 Highland Park Village, Space #70/72, Dallas, TX 75206",Dallas,1/27/2025,7/15/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT FIT-OUT WITHIN EXISTING RETAIL SPACE. INCLUDES NON STRUCTURAL DEMOLITION, NEW PARTITIONS, MILLWORK, LIGHT FIXTURES, CEILING, FLOOR FINISH, STOREFRONT AND STRUCTURAL STEEL ASSOCIATED WITH MILLWORK. SQUARE FOOTAGE 2,021","2,021 ft 2","MLR Development Consultants, LLC","47 Highland Park Village, Dallas, Texas 75205",(214) 558-6830,Taylor Corbitt,"MaoArch Architecture, D.P.C.","362 Fifth Avenue, Suite 801, New York, New York 10001",(646) 974-8141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009066
Feng Cha,TABS2025009063,Feng Cha,"1515 N Town E Blvd Ste 108, Mesquite, TX 75150",Dallas,3/3/2025,5/30/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finishout by tenant,"1,200 ft 2",Joseph Vongsombath,"1515 N Town E Blvd Ste 108, Mesquite, Texas 75150",(469) 358-7742,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009063
Amped Fitness Mesquite,TABS2025009055,Independence plaza,"1220 N Town East Blvd, Mesquite, TX 75150",Dallas,3/3/2025,7/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Remodel,"35,000 ft 2","Boller Properties, LLC","3201 Cherry Ridge Drive Suite B-209, San Antonio, Texas 78230",(361) 765-4001,Travis LaBazzo,Fraze Design Inc.,"3125 5th Ave N Suite 200, St. Petersburg, Florida 33713",(727) 328-3608,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009055
Landlord Shell Improvements,TABS2025009020,6131 La Vista,"6131  La Vista Dr, Dallas, TX 75214",Dallas,2/15/2025,5/15/2025,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Landlord improvement for future tenant,"4,500 ft 2",Asana Partners,"2151 Hawkins St Suite 1100, Charlotte, North Carolina 28203",(386) 697-4141,,S-Cubed Architects,"124 Donald Dr., Hurst, Texas 76053",(817) 431-0741,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009020
Rehabilitation and Improvement of Employee SE Lot,TABS2025009016,Parking Lot,"2333 W. Walnut Hill Ln, Dallas, TX 75261",Dallas,4/1/2025,4/1/2026,"$8,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Expansion of existing Employee Parking Lot SE to add approximately 700 new spaces (202,300 sf of pavement), build a new dedicated bus access point and construct the addition of 1 new bus stop location to serve the expanded area.","202,300 ft 2",Dallas Fort Worth International Airport,"3003 S. Service Rd, DFW Airport, Texas 75261",(214) 212-7230,,RS&H,"4835 LBJ Freeway, Suite 700, Dallas, Texas 75244",(469) 314-3406,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009016
Puerto Cocina,TABS2025009000,River Edge,"155 Riveredge Drive, Dallas, TX 75201",Dallas,3/1/2025,6/1/2025,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Finish Out (3,900 sqft)","3,900 ft 2",Quadrant Investment Properties,"123 Manufacuring Street, Dallas, Texas 75204",(214) 674-1533,Gerardo Barrera,Coeval Studio,"2005 Farrington Street, Dallas, Texas 75207",214-931-4097,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009000
PHPS SCHOOL - SOUTH BUILDING,TABS2025008971,4000 MCEWEN ROAD,"4000 MCEWEN ROAD, Farmers Branch, TX 75244",Dallas,2/14/2025,8/16/2025,"$2,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT EXISTING SUITE.,"24,386 ft 2",PRESTON HOLLOW PRESBYTERIAN SCHOOL,"9800 PRESTON ROAD, DALLAS, Texas 75230",(212) 363-2135,,Jones Commercial Interiors,"3900 Willow Street Suite 150, Dallas, Texas 75226",(469) 766-3956,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008971
PHPS SCHOOL - NORTH BUILDING,TABS2025008969,4000 MCEWEN ROAD,"4000 MCEWEN ROAD, Farmers Branch, TX 75244",Dallas,2/14/2025,8/16/2025,"$2,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT EXISTING SUITE.,"24,654 ft 2",PRESTON HOLLOW PRESBYTERIAN SCHOOL,"9800 PRESTON ROAD, DALLAS, Texas 75230",(213) 363-2135,,Jones Commercial Interiors,"3900 Willow Street Suite 150, Dallas, Texas 75226",(469) 766-3956,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008969
PHPS TORNADO SHELTER,TABS2025008963,4000 MCEWEN ROAD,"4000 MCEWEN ROAD, Farmers Branch, TX 75344",Dallas,2/14/2025,8/16/2025,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction,"6,120 ft 2",PRESTON HOLLOW PRESBYTERIAN SCHOOL,"9800 PRESTON ROAD, DALLAS, Texas 75230",(214) 363-2135,,Jones Commercial Interiors,"3900 Willow Street Suite 150, Dallas, Texas 75226",(469) 766-3956,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008963
SVP Ophthalmology,TABS2025008943,Bent Tree Hills Shopping Center,"3355 Trinity Mills, Suite 600, Dallas, TX 75287",Dallas,2/3/2025,6/2/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out for animal ophthalmology clinic,"4,365 ft 2",Sabre Realty,"16475 Dallas Parkway, Suite 880, Addison, Texas 75001",(972) 931-7400,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008943
Vista Wealth Partners,TABS2025008917,Premier Place,"5910 N. Central Expwy, Suite 1575, Dallas, TX 75206",Dallas,1/15/2025,6/1/2025,"$185,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing office space ,"1,894 ft 2","5910 NCX Owner, LLC","5910 North Central Expressway, Suite 125, Dallas, Texas 75206",(214) 891-6860,,Interprise Design,"14241 Dallas Parkway, Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008917
Loncar Lyon Jenkins,TABS2025008913,Loncar Lyon Jenkins,"3918 Harry Hines Blvd., Dallas, TX 75219",Dallas,12/11/2024,4/1/2025,"$668,200",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of an existing shell building ,"5,904 ft 2",Loncar Lyon Jenkins,"3918 Harry Hines Blvd., Dallas, Texas 75219",(469) 908-3428,,O'Brien Architects,"1722 Routh St. #122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008913
MRMC MRI Replacement,TABS2025008887,Methodist Richardson Medical Center,"2831 East President George Bush Highway, Richardson, TX 75082",Dallas,2/24/2025,8/4/2025,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replacement of MRI equipment in imaging department. Refresh of finishes in equipment and control room.,"3,000 ft 2",Methodist Health System,"403 West Campbell Road, Richardson, Texas 75080",(469) 204-6704,,Perkins&Will,"2218 Bryan St. Suite 200, Dallas, Texas 75201",(214) 325-2674,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008887
Chalk Hill Towers,TABS2025008886,"Chalk Hill Office, Hotel/Condominiums & Parking Garage","3031 N. Harwood Street 3131 N. Harwood Street, Dallas, TX 75201",Dallas,6/2/2025,1/3/2028,"$370,000,000",New Construction,"This project is privately funded, on private land for private use.","Consist of Two Towers on an 8 Level Podium Garage (3 Levels below/5 Levels above grade) 535,000 SF, a 16-Story, 420,000 SF Office (Core & Shell), 22-Story, 470,000 SF Hotel/Condo & Related Site Work.","1,425,000 ft 2","CHALK HILL DEVELOPMENT PARTNERS, LLC","2601 Olive Street, Suite 1420, Dallas, Texas 75201",214.414.3810,,"BOKA Powell, LLC","8080 Park Lane, Suite 800, Dallas, Texas 75231",972.701.9000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008886
Thoroughbred Diesel Carrollton Rack Install,TABS2025008884,Belt Line Marsh Business Park,"1205 Venture Court Suite 100, Carrollton, TX 75006",Dallas,2/1/2025,2/4/2025,"$88,537",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installing storage racks into an existing warehouse. ,"9,368 ft 2",Eastgroup Properties LP,"6565 N Macarthur Blvd Suite 255, Irving, Texas 75039",(972) 386-8700,Liam Combs,Smiley Structural Engineering,"410 Peachtree Parkway Suite 4245, Cumming, Georgia 30041",(678) 720-8189,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008884
PHHS-IR Reading Room Renovation,TABS2025008883,Parkland Memorial Hospital,"5200 Harry Hines Blvd, Dallas, TX 75235",Dallas,2/10/2025,5/9/2025,"$235,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of a classroom and office in parkland hospital [PHHS], and a workroom in adjacent Ron J. Anderson clinic building [RJA], to serve as new IR reading rooms.","2,060 ft 2",Parkland Health,"5200 Harry Hines Blvd, Dallas, Texas 75235",(214) 590-0031,,HOEFER WELKER,"500 N Akard St Suite 2450, Dallas, Texas 75201",(214) 445-4339,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008883
Jupiter Chevrolet - PDC Warehouse,TABS2025008830,Kingsley Warehouse - Jupiter Chevrolet,"2800 W. Kingsley Suite #102, Garland, TX 75041",Dallas,1/20/2025,5/30/2025,"$475,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 2,652 sqft of office, break rooms and restrooms additions with the remaining 37,004 sqft of warehouse space used to hold auto parts for Jupiter Chevrolet","2,652 ft 2","Kimmen Properties, LLC","PO Box 92321, Southlake, Texas 76092",817-803-3287,Eric Fussell,"1ONEFirm, Inc","4210 Ridge Road Suite #201, Heath, Texas 75032",214-293-7762,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008830
GISD Phase 1 Fencing - Williams,TABS2025008812,Williams Elementary School,"2232 Parkcrest Dr., Garland, TX 75041",Dallas,3/13/2025,12/12/2025,"$184,544",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008812
GISD Phase 1 Fencing - Weaver,TABS2025008810,Weaver Elementary School,"805 Pleasant Valley Rd., Garland, TX 75040",Dallas,3/13/2025,12/12/2025,"$192,568",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008810
GISD Phase 1 Fencing - Watson Tech,TABS2025008807,Watson Technology Center for Math & Science,"2601 Dairy Rd, Garland, TX 75041",Dallas,3/13/2025,12/12/2025,"$220,650",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008807
GISD Phase 1 Fencing - Walnut Glen,TABS2025008803,Walnut Glen Academy for Excellence,"3101 Edgewood Dr., Garland, TX 75042",Dallas,3/13/2025,12/12/2025,"$240,709",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008803
GISD Phase 1 Fencing - Toler,TABS2025008802,Toler Elementary School,"3520 Guthrie Rd., Garland, TX 75043",Dallas,3/13/2025,12/12/2025,"$369,088",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008802
GISD Phase 1 Fencing - Stephens,TABS2025008800,Katherine Stephens Elementary School,"3700 Cheyenne Dr., Rowlett, TX 75088",Dallas,3/13/2025,12/12/2025,"$272,804",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75088",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008800
GISD Phase 1 Fencing - Steadham,TABS2025008799,Steadham Elementary School,"6200 Danridge Rd., Rowlett, TX 75089",Dallas,3/13/2025,12/12/2025,"$345,017",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008799
GISD Phase 1 Fencing - Spring Creek,TABS2025008797,Spring Creek Elementary School,"1510 Spring Creek Dr., Garland, TX 75040",Dallas,3/13/2025,12/12/2025,"$168,497",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008797
GISD Phase 1 Fencing - Southgate,TABS2025008794,Southgate Elementary School,"1115 Mayfield Ave., Garland, TX 75041",Dallas,3/13/2025,12/12/2025,"$256,757",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008794
Office expansion,TABS2025008792,Viking Power,"1950 Diplomat Dr., Farmers Branch, TX 75234",Dallas,1/6/2025,1/31/2025,"$200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Adding break room and training room,"1,296 ft 2",Viking Power,"1950 Diplomat Dr., Farmers Branch, Texas 75234",(469) 704-1850,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008792
GISD Phase 1 Fencing - Shugart,TABS2025008791,Shugart Elementary School,"4726 Rosehill Rd., Garland, TX 75043",Dallas,3/13/2025,12/12/2025,"$272,804",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New fence and pedestrian gates.,"3,000 ft 2",Garland Independent School District,"409 N. First Street, Garland, Texas 75040",(972) 487-1006,,Orcutt Winslow Architects,"222 W. Las Colinas Blvd, Suite 749e, Irving, Texas 75039",214-396-2090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008791
