project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Planet Fitness Fort Worth (Wedgewood) TX,TABS2026017184,Planet Fitness,"5334 Trail Lake Drive, Fort Worth, TX 76133",Tarrant,4/13/2026,6/27/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior tenant improvement to include selective demolition, new equipment, interior partitions, ceilings, lighting, and finishes etc. for existing fitness facility remodel.","20,211 ft 2",Benbrooke Wedgwood Partners,"4 W Red Oak Lane, White Plains, New York 10604",(609) 915-0565,pb2 architecture + engineering,"4886 West Pauline Whitaker Parkway Suite 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017184,Desh Singh
International Plaza - Suite 330,TABS2026017129,International Plaza,"4055 International Plaza Suite 330 Fort Worth, TX, Fort Worth, TX 76109",Tarrant,4/27/2026,6/1/2026,"$192,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Suite 330 renovation within the International Plaza Building for office space.,"2,265 ft 2","Bobby Cox Companies, Inc","5000 Overton Plaza, Suite 100, Fort Worth, Texas 76109",817-302-7457,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017129,
Hydration Room,TABS2026017113,Hydration Room,"1161 E. Southlake Blvd, Suite 280, Southlake, TX 76092",Tarrant,6/16/2026,8/3/2026,"$73,200",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor demolition of non-bearing improvement and finishes, new non-bearing partitions, new doors, finishes, reconstruction of single-use restroom, new convenience power, lighting, and minor ductwork modifications to service new suite configuration.",915 ft 2,"5C SL Park Village, LLC","20405 State Highway 249, Suite 810, Houston, Texas 77070",(281) 251-5550,Jerry Cox Architect,"3680 Alexia Place, San Diego, California 92116",(619) 291-3101,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017113,
Einstein Bros Bagels #5005 - Fort Worth,TABS2026017108,Einstein Bros Bagels,"9700 Oxenfree Blvd, Fort Worth, TX 76108",Tarrant,6/5/2026,12/14/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of an existing lease space ,"1,800 ft 2","SP Capstone Group, LLC","9700 Oxenfree Blvd.,, Fort Worth, Texas 76108",281.221.6025,Fusion-AE,"6201 Campus Cirlce Dr E, Irving, Texas 75232",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017108,
Neticom Warehouse,TABS2026017100,Neticom Warehouse,"1120 South Commercial blvd, Arlington, TX 76001",Tarrant,7/1/2026,7/1/2027,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",Building of shell warehouse office building for commercial use.,"19,690 ft 2",Loc Tran,"7224 Portillo, Grand Prairie, Texas 75054",(817) 233-4263,Type-Six Design & Development Services,"920 South Main Street Suite 150, Grapevine, Texas 76051",(501) 416-9826,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017100,
C0095 RAISING CANES REMODEL,TABS2026017098,RAISING CANES,"3765 S COOPER ST., Arlington, TX 76015",Tarrant,8/18/2026,9/24/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,612 ft 2",GEARY/MASON INVESTMENT CO,"1801 MUCHISON DR. #STE. 320, BURLINGAME, California 94010",(650) 652-3494,THE FERRO COLLECTIVE,"6943 CLAYTON AVE, DALLAS, Texas 75214",(972) 741-6817,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017098,RICHARD GATEWOOD
Super Studios USA,TABS2026017027,Sound Stage and Attached Office,"561 Easy Drive, Mansfield, TX 76063",Tarrant,8/1/2026,6/1/2027,"$50,000,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of sound stage and attached  office and parking,"81,000 ft 2",Super Studios USA LLC,"4912 Kendlewood Avenue, McAllen, Texas 78501",(510) 393-2663,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017027,
Vineyard Vines,TABS2026017022,Grand Prairie Premium Outlets,"2950 W Interstate 20 Suite # 725, Grand Prairie, TX 75052",Tarrant,5/25/2026,7/31/2026,"$499,950",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Build out of an existing 4,040 Sq. Ft. tenant space in an existing exterior center and existing exterior storefront to remain","4,040 ft 2","Grand Prairie Premium Outlets, LLC","PO Box 6120, Indianapolis, Indiana 46206",(972) 538-5930,"Shremshock Architecture, Inc.","7775 Walton Parkway Suite 250, New Albany, Ohio 43054",614-545-4550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017022,Lou Arcese
EOS Fitness Golden Triangle,TABS2026017006,EOS Fitness,"5901 Golden Triangle Blvd,, Fort Worth, TX 76244",Tarrant,3/15/2026,11/15/2026,"$3,193,875",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT RENOVATION OF A OF A 42,585 SF STRUCTURE, PLUS A 10,698 SF OUTDOOR EXERCISE, TO BE USED AS A HEALTH AND FITNESS CLUB.","10,698 ft 2",5901 Golden Triangle LLC,"c/o Morgan Holding Capital Corp., 2 Overhill Road,, Scarsdalen, New York 10583",914-468-7100,"James E. Stroh, Architect, Inc.","2190 E. Pebble Road STE 250,, Las Vegas, Nevada 89123",702-433-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017006,Brittany Arquette
City of Arlington- Fire Station#15 Parking Lot Replacement,TABS2026017003,Fire Station No. 15,"906 Eden Road, Arlington, TX 76001",Tarrant,6/1/2026,8/1/2026,"$396,345",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","23,000 SF of paving replacement and 1,500 SF of sidewalk replacement.","24,500 ft 2",City of Arlington,"101 W Abram Street, arlington, Texas 76010",(817) 459-6558,"Simon Engineering & Consulting, Inc.","15443 Knoll Trail Drive, Ste. 200, Dallas, Texas 75248",(214) 466-7870,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017003,
Meacham Blvd Development - Building 2,TABS2026016986,Meachan Blvd. Development,"4691 Gemini Place, Fort Worth, TX 76106",Tarrant,7/15/2026,6/15/2027,"$6,400,000",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) Office / Warehouse building, being fully sprinklered with an ESFR System, having tilt-up concrete exterior walls and steel roof structure","74,187 ft 2","4691 Gemini Place, LLC","5049 Edwards Ranch Road, 4th Floor, Fort Worth, Texas 76106",(817) 266-1104,Pross Design Group,"5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016986,
Meacham Blvd Development - Building 1,TABS2026016982,Meachan Blvd. Development,"4691 Gemini Place, Fort Worth, TX 76106",Tarrant,7/15/2026,6/15/2027,"$9,500,000",New Construction,"This project is privately funded, on private land for private use."," construction of one (1) Office / Warehouse building, being fully sprinklered with an ESFR System, having tilt-up concrete exterior walls and steel roof structure","119,012 ft 2","4691 Gemini Place, LLC","5049 Edwards Ranch Road, 4th Floor, Fort Worth, Texas 76109",(817) 266-1104,Pross Design Group,"5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016982,
T.J. Maxx Burleson,TABS2026016973,Gateway Station Addition Block A Lot 1A Boundary Split,"1195 N Burleson Blvd, Burleson, TX 76028",Tarrant,5/11/2026,6/5/2026,"$370,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Space that is being remodeled. Mostly this is just new display racks and refreshing the look of the space. No changes to layout, occupancy, or egress. ","27,721 ft 2",Burleson Gateway Station LP,"500 N Broadway, Ste 201, Jericho, New York 11753",(972) 638-5254,"Bluestone Partners, LLC","4708 N FM 1417, Suite 100, Sherman, Texas 75092",903.813.1415,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016973,Ryan Scott
Westpark Business Park - Euless,TABS2026016965,Westpark Business Park,"2245 Regal Parkway, Euless, TX 76040",Tarrant,5/4/2026,2/1/2027,"$1,970,000",New Construction,"This project is privately funded, on private land for private use.","New construction industrial office / warehouse building, 23970 sqft","23,970 ft 2",Brooking Press Holdings LLC,"12104 S Pipeline Road Suite 100, Euless, Texas 76040",(817) 253-4148,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016965,
"KHAN, GHAZNIA",TABS2026016953,FORT WORTH DENTIST,"416 S. HENDERSON ST., Fort Worth, TX 76104",Tarrant,4/27/2026,8/3/2026,"$378,800",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL FOR NEW DENTAL OFFICE ,"2,514 ft 2","WORTH DNTST, LLC","10913 FALLING LEAF TRAIL, ARGYLE, Texas 76226",469-881-0420,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016953,
Railroad Crossing - Phase 2 - North Richland Hills,TABS2026016930,"Railroad Crossing, Building E","6440 Davis Blvd, North Richland Hills, TX 76182",Tarrant,6/1/2026,1/1/2027,"$1,300,000",New Construction,"This project is privately funded, on private land for private use.","New shell building with tenant finish out, 18080 sqft","18,080 ft 2",Revest LLC,"6608 Davis Blvd Suite 100, North Richland Hills, Texas 76182",(817) 808-5224,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016930,
Oak Creek Distribution Center - SE Spec Office Improvements,TABS2026016903,Oak Creek Distribution Center,"4851 E. Loop 820 S., Suite 189, Fort Worth, TX 76119",Tarrant,4/15/2026,7/1/2026,"$613,151",New Construction,"This project is privately funded, on private land for private use.",Construction of speculative office improvements.,"3,821 ft 2","DRI Falcon Oak Creek, LLC","5440 Harvest Hill Rd. Suite 250, Dallas, Texas 75230",713-855-0091,"Alliance Architects, Inc.","1600 N. Collins Blvd. Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016903,
"GM Financial - Burnett 39th Floor, South",TABS2026016901,Burnett,"801 Cherry Street #3900, Fort Worth, TX 76102",Tarrant,4/27/2026,6/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor renovation of the south side of level thirty-nine for furniture updates.,"5,400 ft 2",GM Financial,"801 Cherry St #3500, Fort Worth, Texas 76102",817-302-7457,VLK,"1320 Hemphill St, Suite 400, Arlington, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016901,
Texas Health Resources Arlington Centralized Ambulatory Center,TABS2026016894,Texas Health Resources,"4000 Matlock Road, Arlington Texas 76015, Arlington, TX 76015",Tarrant,4/15/2026,11/30/2026,"$13,500,000",New Construction,"This project is privately funded, on private land for private use.","New Ground up construction of 55,000 Square feet 2 story building ","55,000 ft 2",Texas Health Resources,"612 E Lamar Blvd STE 190 Arlington Tx 76011, Arlington, Texas 76011",(214) 747-2511,DLR Group,"2500 Pacific avenue STE 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016894,
PT Solutions of Lake Como,TABS2026016886,TEXAS HEALTH BREEZE URGENT CARE,"5937 Donnelly Ave, Suite # 150, Fort Worth, TX 76107",Tarrant,5/4/2026,7/27/2026,"$255,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of suite. Walls, MEP - lighting, outlets, mechanical (hvac) plumbing finishes.","1,588 ft 2",MULLIN DEVELOPMENT CO,"2033 MONTEREY RD. S., SOUTH PASEDENA, California 91030",(952) 922-7310,"Thiel & Team, Inc.","700 North Carroll Ave. Suite 100, Southlake, Texas 76092",817-581-3838,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016886,Michael Walker
Tailwaters and Levee Porch,TABS2026016874,Shamrock,"2828 Shamrock Avenue, Fort Worth, TX 76107",Tarrant,4/30/2026,10/15/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",constuction of a new 2500sf building with porch and occupancy of merchantile and assembly,"2,500 ft 2",2828 Shamrock Investors LLC,"201 Main Street, Suite 3100, Fort Worth, Texas 76102",(504) 256-6323,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016874,
Park Vista Park,TABS2026016865,Park Vista Park,"5237 Uampa Trail, Watauga, TX 76137",Tarrant,6/8/2026,12/1/2026,"$448,039",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","11,341 to 16,218 SQ FT of concrete trails (depending on alternative bidding); 701 SQ FT of colored and stamped concrete crosswalk; and 5 curb ramps","16,218 ft 2",City of Watauga,"7105 Whitley Road, Watauga, Texas 76148",817-995-4251,"Burgess & Niple, Inc.","9900 Hillwood Parkway, Suite 130, Fort Worth, Texas 76177",817-306-1444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016865,
Wells Fargo - Benbrook - Refurb 2026,TABS2026016864,Wells Fargo,"851 Winscott Rd, Benbrook, TX 76126",Tarrant,8/24/2026,9/14/2026,"$168,772",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to include non-structural partitons, furniture, finishes, millwork, lighting, plumbing fixtures, and equipment. Exterior improvements to path of travel to main accessible entrance. ","5,805 ft 2",Wells Fargo Bank NA,"333 Market Street, San Francisco, California 94105",(832) 364-4024,"Interior Architects, Inc","711 Louisiana St, Suite 1950, Houston, Texas 77002",214-935-6925,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016864,
ATI Physical Therapy - Lake Worth,TABS2026016851,Lake Worth Marketplace,"6060 Azle Ave Suite 300, Lake Worth, TX 76135",Tarrant,5/4/2026,7/6/2026,"$299,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant improvement scope of a 2,365 sqft existing business suite within an existing retail building. Work includes interior Partitions, lighting/electrical work, plumbing including new restroom, HVAC/Mechanical work and finishes.","2,365 ft 2",Lake Worth SC LP,"2227 Vantage Street, Dallas, Texas 75207",(214) 234-2570,MBH Architects,"1708 Wynkoop Street, Denver, Colorado 80202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016851,Louis Morello
