project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Wingstop,TABS2025025310,Southwest Plaza Shopping Center,"155 SOUTHWEST PLAZA, Arlington, TX 76016",Tarrant,9/15/2025,12/1/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement, work includes but not limited to, interior finishes, toilet rooms, extension of utilities and modifications to accommodate a new Wingstop restaurant. No exterior or site modification and existing parking to remain unchanged. Signa","1,778 ft 2",Manuel Ramon,"6220 Campbell Road, Ste. 104, Dallas, Texas 75248",9-72 -591-4429,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025310,AEP America,"PO Box 123655, Fort Worth, Texas 76121",(214) 702-1528,Andrew Smith
Suite 100 & 125 Lease Expansion,TABS2025025306,801 Hanover,"801 Hanover, Grapevine, TX 76051",Tarrant,8/15/2025,9/10/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration to provide opening in existing demising wall to combine suites 100 + 125,"14,500 ft 2",Prologis,"2021 McKinney Ave Suite 1050, Dallas, Texas 75201",(972) 884-9238,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025306,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,
Texas Pythian Home Next Step Program,TABS2025025298,Texas Pythian Home,"1825 E Bankhead Dr., Weatherford, TX 76086",Tarrant,8/15/2025,10/31/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Complete Renovation of an existing 7800 SF dormitory building including new electrical, plumbing, and mechanical equipment. New walls, flooring, cabinetry, appliances","7,800 ft 2","Texas Pythian Home, Inc.","1825 E Bankhead Dr., Weatherford, Texas 76086",(817) 594-4465,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025298,"Gustin-Herron Architecture, PLLC","6829 Fortune Road, Fort Worth, Texas 76117",(972) 363-6155,
AMR T.I.,TABS2025025292,GSW #106,"1700 E Mayfield Road, Arlington, TX 76014",Tarrant,9/15/2025,11/14/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",T.I. remodel to add offices within existing office space.,"99,300 ft 2",Prologis,"2021 McKinney Ave, Suite # 1050, Dallas, Texas 75201",(972) 884-9200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025292,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,
Russell Camp Bowie Storage Bldg,TABS2025025239,Russell Camp Bowie Storage Bldg,"10600 Camp Bowie West, Fort Worth, TX 76116",Tarrant,8/15/2025,10/15/2025,"$340,000",New Construction,"This project is privately funded, on private land for private use.",NEW OPEN WALL PRENGINEERED BUILDING,"9,000 ft 2",Russell Feed Inc.,"5710 Jacksboro Hwy, Fort Worth, Texas 76114",(817) 624-6224,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025239,William Peck and Associates,"105 W Main St., Lewisville, Texas 75057",(972) 221-1424,
T-Mobile: South Fwy & Ware Ranch Trl (701G),TABS2025025221,T-Mobile,"12632 South Fwy Suite 100, Burleson, TX 76028",Tarrant,12/15/2025,2/13/2026,"$520,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out which includes new interior partitions, fixtures/furniture, finishes, ceiling, plumbing, electrical and mechanical.","4,114 ft 2","MCSquare18, LLC","3000 Altamesa Blvd Suite 300, Fort Worth, Texas 76133",(417) 343-3043,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025221,IdGroup,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,Melissa Kohman
1352 N Main,TABS2025025214,Building B,"1352 N Main, Fort Worth, TX 76164",Tarrant,9/15/2025,12/15/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","nterior renovation to existing shell space w/ facade improvements to create white box with no occupancy.   Includes mechanical, electrical, and plumbing.","1,458 ft 2",Gyant Marine,"1612 Summit Ave 100, Fort Worth, Texas 76102",(817) 377-4344,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025214,97w,"901 S Main Street, Fort Worth, Texas 76104",(817) 228-7938,
JPS Hospital Ambulance Drive Relocation,TABS2025025209,John Peter Smith Hospital,"1575 S. Main Street, Fort Worth, TX 76104",Tarrant,9/25/2025,7/10/2026,"$10,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Site work including ambulance vehicle and police parking and interior renovation work associated with ambulance drive relocation.,"1,806 ft 2",John Peter Smith Hospital,"1500 S. Main Street, Fort Worth, Texas 76104",(214) 998-8012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025209,Beck Architecture,"464 Bailet Avenue Suite 210, Fort Worth, Texas 76107",(817) 228-8707,
"Paving, Grading & Streetlights to Serve North Stockyards Mixed Use",TABS2025025201,North/East 30th Street,"201 NE 29th Street, Fort Worth, TX 76106",Tarrant,1/1/2026,2/1/2028,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",New Construction for a public roadway & pedestrian way including infrastructure ,"100,000 ft 2","OGC SN Multifamily, LP","300 Briarcrest Drive, Bryan, Texas 77802",(979) 268-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025201,Kimley Horn,"801 Cherry Street, 12th Floor, Fort Worth, Texas 76102",(936) 635-4194,
Project 183064,TABS2025025198,Kurapati Residence,"2241 Irwin St, Fort Worth, TX 76110",Tarrant,9/1/2025,11/30/2025,"$1,753,200",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace house tie into the original porch and facade, add basement. Due to Cert of Approp. this is being considered a remodel by historic preservation.","8,403 ft 2",Srikanth Kurapati,"2228 Irwin St, Fort Worth, Texas 76110",(304) 919-0627,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025198,,,,
Mulholland 150 Central,TABS2025025196,Building A,"150 Central  Avenue, Fort Worth, TX 76164",Tarrant,9/15/2025,12/15/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to existing shell space w/ facade improvements to create white box with no occupancy.  Includes mechanical, electrical, and plumbing","1,186 ft 2",Gyant Marine,"1612 Summit Ave Suite 100, Fort Worth, Texas 76102",(817) 377-4344,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025196,97w,"901 S Main Street, Fort Worth, Texas 76104",(817) 228-7938,
FedEx Network 2.0 Retrofit Program - North Fort Worth,TABS2025025191,FedEx,"2701 Texas Longhorn Way, Fort Worth, TX 76177",Tarrant,7/25/2025,9/2/2025,"$403,177",Renovation/Alteration,"This project is privately funded, on private land for private use.",Cut (2) new door openings. Install new ramp and concrete pad. Add (2) dock doors. Install FXE cage furniture. Add DGA cabinet. Electrical and data for FXE cage. Add 66LF fence and gate. Add 125LF guardrail. ,"2,000 ft 2",The RMR Group,"13620 Ranch Road 620 N Bldg B, Austin, Texas 78717",(737) 233-0032,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025191,Broadstone Design Group,"425 Pinson Road, Ste M - 104, Forney, Texas 75126",(214) 709-7016,
SOUTHLAKE - L&T FINISH OUT,TABS2025025186,VARISPACE - SOUTHLAKE,"1900 W KIRKWOOD, Southlake, TX 76092",Tarrant,8/30/2025,10/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT FINISH OUT,"2,449 ft 2",VARISPACE,"450 N FREEPORT PKWY, COPPELL, Texas 75019",(469) 391-0976,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025186,OLER SENITZ,"2175 E STONE ROAD 450 N FREEPORT PKWY, WYLIE, Texas 75098",(214) 498-4161,
Albertsons Site Accessibility,TABS2025025182,Albertsons #4286,"6700 West Freeway, Fort Worth, TX 76116",Tarrant,10/6/2025,10/24/2025,"$95,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Barrier removal in the Albertsons parking lot to bring existing non-compliant conditions into conformance with ADAS 2010 and 2012 TAS.  Affects approx. 3,800 sf.","3,800 ft 2",Albertsons LLC,"PO Box 800729, Dallas, Texas 75380",(817) 966-3997,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025182,GBD Architects Incorporated,"1120 NW Couch St Suite 300, Portland, Oregon 97209",(503) 224-9656,
Longhorn Estates PH 1,TABS2025025180,Longhorn Estates,"10901 South Hulan Street, Fort Worth, TX 76036",Tarrant,4/17/2025,8/10/2025,"$850,000",New Construction,"This project is privately funded, on private land for private use.",76+- curb ramps plus Developer sidewalks,"76,000 ft 2",D.R. Horton = Texas LTD,"6751 North Freeway, Fort Worth, Texas 76131",(817) 948-5851,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025180,Pape-Dawson,"201 Main Street, Suite 901, Fort Worth, Texas 76102",(817) 870-3668,
Autobahn Master Campus,TABS2025025175,Autobahn Volkswagen,"River Ranch Blvd., Fort Worth, TX 76132",Tarrant,9/11/2025,9/11/2027,"$14,400,000",New Construction,"This project is privately funded, on private land for private use.","A new 2 story automobile dealership to include service reception, service drive, parts storage and service workshop.","47,710 ft 2","Autobahn Realty Partners II, LLC.","2201 Main St., Suite 1300, Fort Worth, Texas 76102",(817) 390-8503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025175,"Goree Architects, Inc.","5151 San Felipe St., Suite 1700, Houston, Texas 77056",(713) 660-6102,Brendan Harrington
SPINKS HANGER,TABS2025025149,TEXAS SKY HARBOR,"12865 WILDCAT WAY N, Fort Worth, TX 76028",Tarrant,9/1/2025,6/1/2026,"$1,250,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",NEW HANGER,"13,750 ft 2",TEXAS SKY HARBOR,"217 man o war, Burleson, Texas 76028",(817) 219-8471,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025149,,,,
Our Mother of Perpetual Health,TABS2025025148,Kimbell Place LLC,"2109 S Main St., Fort Worth, TX 76110",Tarrant,8/15/2025,11/30/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","4463 sf w/men's and women's restroom, drop ceiling w/ac & electrical including lighting power data","4,463 ft 2",Kimbell Place LLC,"2109 South Main St., #111, Fort Worth, Texas 76110",(817) 690-5612,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025148,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,
SPINKS HANGER,TABS2025025147,TEXAS SKY HARBOR,"12861 WILDCAT WAY N, Fort Worth, TX 76028",Tarrant,9/1/2025,6/1/2026,"$1,250,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",NEW HANGER,"13,750 ft 2",TEXAS SKY HARBOR,"217 man o war, Burleson, Texas 76028",(817) 219-8471,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025147,,,,
SPINKS HANGER,TABS2025025145,TEXAS SKY HARBOR,"12857 WILDCAT WAY N, Fort Worth, TX 76028",Tarrant,9/1/2025,6/1/2026,"$1,250,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",NEW HANGER,"15,000 ft 2",TEXAS SKY HARBOR,"217 man o war, Burleson, Texas 76028",(817) 219-8471,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025145,,,,
SPINKS HANGER,TABS2025025141,TEXAS SKY HARBOR,"12853 WILDCAT WAY N, Fort Worth, TX 76028",Tarrant,9/1/2025,6/1/2026,"$1,250,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",NEW HANGER,"15,000 ft 2",TEXAS SKY HARBOR,"217 man o war, Burleson, Texas 76028",(817) 219-8471,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025141,,,,
spinks hanger,TABS2025025137,spinks hanger,"13098 wildcat way, Fort Worth, TX 76028",Tarrant,9/1/2025,6/1/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",new hanger construction,"19,000 ft 2",spinks hanger owners assoc inc,"217 man o war, Burleson, Texas 76028",(817) 219-8471,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025137,,,,
Euless PATS Restroom,TABS2025025119,Euless PATS Restroom,"1501 South Pipeline Road Euless, Texas 76040, Euless, TX 76040",Tarrant,10/1/2025,2/1/2026,"$350,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Construction of a new restroom/storage building and new sidewalks ,"1,410 ft 2",City of Euless,"201 N Ector Drive, Euless, Texas 76039",(817) 685-1669,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025119,,,,
Green Brick,TABS2025025084,Building B,"MADERO ADDITION, LOT 2, BLOCK 2, Fort Worth, TX 76052",Tarrant,11/1/2025,5/1/2026,"$2,050,000",New Construction,"This project is privately funded, on private land for private use.",SITE WORK & NEW SHELL BUILDING CONSTRUCTION TO BE LEASED TO MULTIPLE TENANTS. EACH TENANT LEASE SPACE IS TO BE PERMITTED UNDER SEPARATE PERMIT.,"10,500 ft 2","SDI Rancho Canyon, LLC","1800 West Loop South suite 1850, Houston, Texas 77027",(713) 892-5200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025084,,,,
Green Brick,TABS2025025082,Building A,"MADERO ADDITION, LOT 1, BLOCK 2, Fort Worth, TX 76052",Tarrant,11/1/2025,5/1/2026,"$1,050,000",New Construction,"This project is privately funded, on private land for private use.",SITE WORK & NEW SHELL BUILDING CONSTRUCTION TO BE LEASED TO MULTIPLE TENANTS. EACH TENANT LEASE SPACE IS TO BE PERMITTED UNDER SEPARATE PERMIT.,"5,110 ft 2","SDI Rancho Canyon, LLC","1800 West Loop South suite 1850, Houston, Texas 77027",(713) 892-5200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025082,,,,
Cadence Bank,TABS2025025079,Cadence Bank,"1000 East State Highway 114, Southlake, TX 76092",Tarrant,9/1/2025,12/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation of an existing building. ,"4,785 ft 2",Cadence Bank,"2100 3rd Ave North, Birmingham, Alabama 35203",(205) 226-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025079,Erik n Hendon Architect,"2126 Morris Ave, Birmingham, Alabama 35203",(205) 322-1751,
Floss and Gloss Dental,TABS2025025073,Floss and Gloss Dental,"505 N. Industrial Blvd. suite 800, Bedford, TX 76021",Tarrant,9/4/2024,12/4/2025,"$30,923,300",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel of a dental office ,"1,267 ft 2",Bedford Shops LTD.,"8333 Douglas Ave. suite 1300 LB 72, Dallas, Texas 75522",(214) 500-0363,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025073,,,,Dr. Manish Patel
Popeye's Cheek Sparger,TABS2025025048,Popeye's Cheek Sparger,"3712 Cheek Sparger Road, Bedford, TX 76021",Tarrant,12/1/2025,8/31/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction of quick service restaurant. ,"2,540 ft 2","Plaza Street Fund 339, LLC","3400 College Blvd # 200, Leawood, Kansas 66211",(913) 683-9459,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025048,"Ryden Architecture, LLC","909 Wakefield Dr, Houston, Texas 77018",(713) 993-6690,Faizan Yousuf
U-Haul Self Storage Of N. Richland Hills - 859072,TABS2025025042,Storage Units w/ Climate Control,"8225 Boulevard 26, Richland Hills, TX 76180",Tarrant,10/1/2025,8/7/2026,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",new private storage units,"100,912 ft 2",AMERCO Real Estate Company,"2727 N. Central Ave. 5-N, Phoenix, Arizona 85012",(337) 249-6893,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025042,"KE Group, inc.","1717 Turning Basin Ste. 420, Houston, Texas 77936",(409) 692-0103,
Autobahn Master Campus,TABS2025025039,Autobahn Volvo,"River Ranch Blvd., Fort Worth, TX 76132",Tarrant,9/11/2025,9/11/2027,"$13,400,000",New Construction,"This project is privately funded, on private land for private use.","A new 2 story automobile dealership to include service reception, service drive, parts storage and service workshop","41,983 ft 2","Autobahn Realty Partners II, LLC.","2201 Main St., Suite 1300, Fort Worth, Texas 76102",(817) 390-8503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025039,"Goree Architects, Inc.","5151 San Felipe St., Suite 1700, Houston, Texas 77056",(713) 660-6102,Brendan Harrington
Craig Attachments BTS,TABS2025025033,Craig Attachments BTS,"6107 Snowden Road, Fort Worth, TX 76140",Tarrant,10/8/2025,5/1/2026,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","New 12,000 square foot manufacturing facility","12,000 ft 2",Craig Manufacturing,"400 Commerce Way, Ethridge, Tennessee 38456",1-506-375-1701,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025033,,,,
Grapevine WWTP Administration Facilities Improvements,TABS2025025032,Grapevine Wastewater Treatment Plant,"602 Shady Brook Drive, Grapevine, TX 76051",Tarrant,10/20/2025,10/30/2025,"$7,450,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New 6,982SF administration building, including laboratory, control room and administrative spaces. New 3,527 SF maintenance building including maintenance bay and storage spaces. ","6,982 ft 2",City of Grapevine,"200 Main Street, Grapevine, Texas 76051",(817) 410-3141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025032,Freese and Nichols Inc.,"801 Cherry Street, Suite 2800, Fort Worth, Texas 76102",214-217-2279,
Grapevine WTP Administration Facilities Improvements,TABS2025025025,Grapevine Water Treatment Plant,"2600 Fairway Drive, Grapevine, TX 76051",Tarrant,10/20/2025,10/30/2025,"$9,335,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","11,828 SF addition to the administration building, including laboratory, control room and administrative spaces. New 3,822 SF maintenance building including maintenance bay, storage and administrative spaces. ","11,828 ft 2",City of Grapevine,"200 Main Street, Grapevine, Texas 76051",(817) 410-3141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025025,Freese and Nichols Inc.,"801 Cherry Street, Suite 2800, Fort Worth, Texas 76102",214-217-2279,
"Pulido""s Willow Park",TABS2025025022,Pulido's Willow Park,"104 South Ranch House Rd., Fort Worth, TX 76008",Tarrant,8/7/2025,10/31/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel interior of existing building (4,249 sq ft)","4,249 ft 2",2024 Ranch House Willow Park LLC,"5300 Camp Bowie Blvd., Fort Worth, Texas 76107",(817) 946-3044,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025022,CH Design Build,"2817 W. 5th Street Suite A, Fort Worth, Texas 76107",(469) 226-3968,
Palmilla Springs Trail Improvements,TABS2025025017,Palmilla Springs Trail Improvements,"11800 Camp Bowie West Blvd, Fort Worth, TX 76008",Tarrant,9/1/2025,12/31/2025,"$400,000",New Construction,"This project is privately funded, on private land for private use.","Approx. 45,000sf of concrete trails and sidewalks as well as park benches for seating.","45,000 ft 2",HMH Palmilla Springs Development Inc,"1038 Texan Trail, Grapevine, Texas 76051",512-688-7174,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025017,Johnson Volk Consulting,"704 Central Parkway East, Plano, Texas 75074",972-201-3100,
Premier Care TI,TABS2025025008,Cooper Commerce Center Building 3,"7107 South Cooper Street, Arlington, TX 76001",Tarrant,8/18/2025,12/30/2026,"$3,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Full building tenant fit out. ,"205,000 ft 2","NPIF Arlington Building III, LLC","3315 N Oak Trafficway, Kansas City, Missouri 64116",(573) 289-4551,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025008,,,,
