project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
HOTEL VIN Reserve,TABS2026003017,HOTEL VIN Reserve,"321 E. Dallas Road, Grapevine, TX 76051",Tarrant,11/1/2025,11/30/2027,"$58,900,000",New Construction,"This project is privately funded, on private land for private use.","6 story steel framed, 1st level/load bearing light gage stud framed upper levels, hotel tower with steel framed single story event hall & support spaces","98,728 ft 2",PMM Hotel Partners 2017,"1785 TX 26 #150, Grapevine, Texas 76051",(918) 640-2727,GSB Inc Architects & Planners,"3555 NW 58th ST 700-W, Oklahoma City, Oklahoma 73112",405-848-9783,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026003017,
Trinity Metro Bus Pads Year 2 - Phase 1,TABS2026002989,City of Fort Worth,"Various Locations in City of Fort Worth, Fort Worth, TX 76102",Tarrant,12/16/2025,5/5/2026,"$250,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Construction of 20 Bus Stops,"5,620 ft 2",City of Fort Worth,"200 Texas St, Fort Worth, Texas 76102",682-329-3215,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002989,
65 The Park At Arlington,TABS2026002957,Parks Mall,"3811 S Cooper Street	Suite 2309, Arlington, TX 76015",Tarrant,11/3/2025,1/2/2026,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish out including some demolition, MEP work, framing, insolation, drywall, painting, flooring, installation of furniture, lighting fixtures. ","1,855 ft 2",Parks Mall In Arlington,"3811 S Cooper, Arlington, Texas 76015",(682) 365-2747,Cortland Morgan Architects,"711 N Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002957,Visionworks of America
Blue Sky Bank,TABS2026002953,3000 Montgomery,"3000 Montgomery Street Suite No:100, Fort Worth, TX 76107",Tarrant,12/1/2025,2/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,672 ft 2","Lewisville 7 Partners, Ltd","3045 Lackland Road, Fort Worth, Texas 76116",(214) 234-2570,ENTOS Design,"5400 Lyndon B. Johnson Fwy Suite No: 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002953,
"MCD DFW GATE A15 - DFW, TX",TABS2026002947,"MCD DFW GATE A15 - DFW, TX","DFW INTERNATIONAL AIRPORT TERMINAL A, Dfw Airport, TX 75261",Tarrant,12/1/2025,3/31/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finishout for McDonalds in DFW Airport Termina A,"2,784 ft 2","MCDONALD'S USA, LLC","110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(469) 865-7916,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002947,
Kimley-Horn (Ft. Worth South),TABS2026002937,4800 Overton Plaza,"4800 Overton Plaza Suite 400, Fort Worth, TX 76109",Tarrant,11/15/2025,4/30/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior corporate office to include demolition of existing conditions, build back of new offices, conference rooms, break room, copy room and open office workstation areas","8,024 ft 2","First Command Financial Services, Inc","1 FirstComm Plaza, Fort Worth, Texas 76109",(817) 569-3781,DLR Group,"2500 Pacific Ave Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002937,Kay Abais
Ashton Gray - Medtail - Mansfield 2,TABS2026002927,Ashton Gray - Medtail,"130 S US HWY 287, Mansfield, TX 76063",Tarrant,3/15/2026,8/20/2026,"$1,095,425",New Construction,"This project is privately funded, on private land for private use.",New construction shell building with space for two future tenants.,"4,898 ft 2","AG Mansfiled RE HOldings, LLC","600 N. Robinson Ave. Suite 1000, Oklahoma City, Oklahoma 73102",405-300-4003,"BRR Architecture, Inc.","8131 Metcalf Ave. Suite 300, Overland Park, KS, Kansas 66204",913-236-3338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002927,
Take 5 Oil Change - Arlington,TABS2026002873,Take 5 Oil Change,"901 E Arkansas Ln, Arlington, TX 76010",Tarrant,2/25/2026,10/1/2026,"$850,000",New Construction,"This project is privately funded, on private land for private use.",New construction for oil change facility ,"1,648 ft 2","BP Arkansas, LLC","5720 LBJ Frwy Suite 580, Dallas, Texas 75240",(214) 620-0999,Cor3 Design,"125 Rhett St, Greenville, South Carolina 29601",(864) 990-0379,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002873,
Medical City North Hills In-Patient Rehabilitation Renovation,TABS2026002868,Medical City North Hills Hospital,"4401 Booth Calloway Road, North Richland Hills, TX 76180",Tarrant,2/1/2026,11/1/2026,"$6,917,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation to convert an existing GME wing into an in-patient rehabilitation unit. Square footage of work included in scope is approximately 11,400 SF.","11,400 ft 2","Columbia North Hills Hospital Subsidiary, L.P.","4401 Booth Calloway Road, North Richland Hills, Texas 76180",(817) 948-8945,Hereford Dooley Architects,"11 Lea Avenue, Suite 601, Nashville, Tennessee 37210",(615) 921-6880,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002868,
25084 - Make Ready - TI,TABS2026002830,25084 - Make Ready - TI,"1200 Mustang Drive #600, Grapevine, TX 76051",Tarrant,10/8/2025,1/1/2026,"$122,000",New Construction,"This project is privately funded, on private land for private use.",The proposed improvements to the existing shell building include the demolition of existing office walls to increase the warehouse space.,"26,174 ft 2",ASPIRA,"1200 Mustang Drive Suite 600, Grapevine, Texas 76051",(469) 644-1799,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002830,
BB.Q CHICKEN,TABS2026002808,BUILDING 10,"3940 N.E. LOOP 820 SUITE 150, Haltom City, TX 76137",Tarrant,10/30/2025,2/26/2026,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR BB.Q CHICKEN FRANCHISE,"2,587 ft 2",WSK PROPERTIES MANAGEMENT LLC,"2474 MANANA DR STE 124, DALLAS, Texas 75220",(469) 895-6643,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002808,DANNY DOAN
DD GIFT SHOP,TABS2026002807,BUILDING 10,"3940 N.E. LOOP 820 SUITE 250, Haltom City, TX 76137",Tarrant,10/27/2025,12/31/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR GIFT SHOP,"2,512 ft 2",WSK PROPERTIES MANAGEMENT LLC,"2474 MANANA DR STE 124, DALLAS, Texas 75220",(469) 895-6643,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002807,DANNY DOAN
THSW Surgery OR Renovations,TABS2026002793,Texas Health Harris Methodist Southwest Fort Worth Hospital,"6100 Harris Parkway, Fort Worth, TX 76132",Tarrant,12/1/2025,10/7/2026,"$7,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of 6 existing Operating Rooms with new larger square footage and finishes,equipment and RCP. Renovation of existing finishes in storage room and corridors supporting the OR space. Total renovation square footage is 7,710 SF.","7,710 ft 2",Texas Health Resources,"612 E Lamar Blvd., Arlington, Texas 76011",817-250-7999,HKS Inc.,"1227 W Magnolia Ave. #200, Fort Worth, Texas 76104",817-348-0330,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002793,
Clarks Grapevine,TABS2026002774,Grapevine Mills Mall,"3000 Grapevine Mills Pkwy Suite #432, Grapevine, TX 76051",Tarrant,1/19/2026,2/12/2026,"$135,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Alterations to existing retail lease space for new retail tenant,"3,637 ft 2",Grapevine Mills Mall Limited Partnership,"PO Box 6120, Indianapolis, Indiana 46206",(469) 240-5782,NA,"12035 Colwick Dr, San Antonio, Texas 78216",(210) 408-0273,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002774,Thomas Lunde
"Fort Worth, TX - Island Addition",TABS2026002765,Costco Wholesale,"5300 Overton Ridge Blvd, Fort Worth, TX 76132",Tarrant,10/13/2026,10/16/2026,"$270,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This project is a +/- 3,270 SF island case remodel. The construction consists of the removal of existing / installation of new and relocated refrigerated display cases.","3,270 ft 2",Costco Wholesale Corporation,"730 Lake Drive, Issaquah, WA, Issaquah, Washington 98027",(425) 313-8100,MG2 Architecture Corporation,"1101 Second Avenue, Suite 100, Seattle, WA v, Seattle, Washington 98101",(206) 962-6500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002765,
ECP Solutions,TABS2026002760,Post and Paddock Service Center,"4254 Spring Valley, Grand Prairie, TX 75050",Tarrant,10/15/2025,11/4/2025,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Add offices in existing office area.,"8,500 ft 2",COLUMBIA TX PP INDUSTRIAL LP,"120 N LA SALLE ST STE 1750 CHICAGO, IL 60602-2492, Chicago, Illinois 60602",(214) 632-7430,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002760,Lane Batson
American Airlines DFW E - ENVOY READY ROOM,TABS2026002754,DFW Airport - Terminal E,"2400 Aviation Drive, Dfw Airport, TX 75261",Tarrant,10/15/2025,2/15/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing ramp level interior space at Terminal E. Renovations include a ready room which will be used by Envoy employees. ,547 ft 2,DFW Airport,"3003 South Service Road, DFW Airport, Texas 75261",972-973-1784,"Ghafari Associates, LLC","300 Throckmorton Street Suite 600, Fort Worth, Texas 76102",(817) 480-0454,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002754,Sarah Robertson
Puffy Cotton Candy,TABS2026002752,Grapevine Mills Mall,"3000 Grapevine Mills Pkwy, Suite 411, Grapevine, TX 76051",Tarrant,11/1/2025,12/1/2025,"$192,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Store build out to include flooring, cabinetry, painting and shelving SF 1480","1,480 ft 2",Grapevine Mills Mall Limited Partnership,"PO Box 6120, Indianapolis, Indiana 46206",(469) 240-5782,"Andrea Darwin Design, LLC","2736 Willing Ave, Fort Worth, Texas 76110",817-774-1085,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002752,Courtney & Harold Polk
"TX219018 Common Ground Haslet (Haslet, TX)",TABS2026002743,Electrify America EVCS,"13305 I-35W, Haslet, TX 76052",Tarrant,12/15/2025,12/12/2026,"$1,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Construct/Install new EV Charging facility (Rawland Large Format) to include dispenser and power units.,"4,000 ft 2","Alliance Crossing TX II, LLC","10760 Pisa Road Suite 1500, West Palm Beach, Florida 33414",(561) 667-0008,Black & Veatch,"45 Eisenhower Drive Suite 210, Paramus, New Jersey 07652",(201) 655-0693,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002743,Electrify America LLC
Amentum,TABS2026002739,North Office Building,"9900 Hillwood Pkwy, Suite 150 & 230, Fort Worth, TX 76177",Tarrant,11/1/2025,4/30/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish out of two suites in a newly constructed building for a total of 9,109 SF.","9,109 ft 2","Hillwood, a Perot Company","9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",817.224.6368,GFF,"3030 Nowitzki Way STE 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002739,
Amentum,TABS2026002737,North Office Building,"9900 Hillwood Pkwy, Suite 140, Fort Worth, TX 76177",Tarrant,11/1/2025,4/30/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish out in newly constructed building of 4,881 SF.","4,881 ft 2","Hillwood, a Perot Company","9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",817.224.6368,GFF,"3030 Nowitzki Way STE 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002737,
TX219019 Common Ground North Richland Hills,TABS2026002731,Electrify America EVCS,"6421 Precinct Line Road, North Richland Hills, TX, North Richland Hills, TX 76182",Tarrant,12/15/2025,12/12/2026,"$1,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Construct/Install new EV Charging facility to include dispenser and power units in a new parking lot,"4,000 ft 2",Asset Lending Partners LLC,"4201 West Camp Wisdom RD Suite 1500, Dallas, Texas 75237",(956) 245-9809,Black & Veatch,"45 Eisenhower Drive Suite 210, Paramus, New Jersey 07652",(201) 655-0693,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002731,Richard Rodriguez
Target Fort Worth TX T0758,TABS2026002725,Target,"8550 Tom Landry Freeway, Fort Worth, TX 76120",Tarrant,4/27/2026,8/31/2026,"$4,169,049",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of interior and exterior of existing Target store,"40,000 ft 2",Target,"1000 Nicollet Mall, Minneapolis, Minnesota 55403",(651) 592-1241,Sargenti Architects,"461 From Road, Paramus, New Jersey 76521",(201) 364-1227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002725,
Haslet Community Plaza,TABS2026002724,Haslet Community Plaza,"1135 Avondale Haslet Rd, Fort Worth, TX 76086",Tarrant,12/7/2025,6/5/2026,"$4,250,000",New Construction,"This project is privately funded, on private land for private use.",Convivence Stroe with multiple retail shell Building ,"17,000 ft 2",Fun 4 Investment LLC,"100 N Central Expwy Suite 913, Richardson, Texas 75080",(214) 592-3244,Innovative Design & Construction,"1300 White Squall Trl, Arlington, Texas 76005",(409) 225-7515,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002724,
Mooo's Ice Cream,TABS2026002703,Keller Crossing,"1540 Keller Pkwy Suite 102, Keller, TX 76248",Tarrant,11/3/2025,11/30/2025,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant infill of an approximately 930 sf retail space.,930 ft 2,JAHCO KELLER CROSSING LLC,"1717 MAIN ST Suite 2600, Dallas, Texas 75201",214.294.5921,Cadre Architecture,"151 FM 407 East Suite 200D, Argyle, Texas 76226",(303) 579-1580,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002703,
Cobblestone Manor Senior Community - Rehab,TABS2026002700,Cobblestone Manor Senior Community,"8201 Sartain Dr., Fort Worth, TX 76120",Tarrant,1/19/2026,11/13/2026,"$9,768,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Interior renovations to (1) clubhouse/leasing office as well as interior renovations of (220) apartment units throughout the property. Scope also includes some site amenity upgrades.,"193,204 ft 2",O H C-COBBLESTONE LTD,"2905 Northwest Blvd. Suite 150, Plymouth, Minnesota 55441",(214) 960-1162,Dominium Construction & Architectural Services,"2905 Northwest Blvd. Suite 150, Plymouth, Minnesota 55441",(214) 296-9129,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002700,
Kin Pho,TABS2026002693,Kin Pho,"3960 NE Loop 820 #300, Haltom City, TX 76117",Tarrant,11/1/2025,2/28/2026,"$400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Commercial addition - New restaurant interior build out,"1,875 ft 2",Niya Nakasane,"3960 NE Loop 820 #300, Haltom City, Texas 76117",(817) 897-0584,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002693,
FedEx Network 2.0 Retrofit Program - Fort Worth Local,TABS2026002671,FedEx,"4901 Village Creek Road, Fort Worth, TX 76119",Tarrant,1/6/2026,3/2/2026,"$159,493",Renovation/Alteration,"This project is privately funded, on private land for private use.","Supply and install electrical upgrades and data boxes for new FXE cage, install approximately 66LF of fence. 400SQFT","76,119 ft 2",Federal Express Corporation,"3630 Hacks Cross Road, Fl 2, Memphis, Tennessee 38125",(913) 908-0165,Broadstone Design Group,"425 Pinson Road, Ste M - 104, Forney, Texas 75126",(214) 709-7016,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002671,
Pottery Barn Outlet Grapevine Towne Center,TABS2026002668,Pottery Barn Outlet Grapevine Towne Center,"1270 W. State Highway 114, Suite 112, Grapevine, TX 76051",Tarrant,1/6/2025,5/29/2026,"$428,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant build-out of a lease space within an existing single story strip center. Complete interior build-out scope includes minimal new interior partitions, fixtures, & finishes. ","25,124 ft 2",Weitzman,"3102 Maple Avenue Suite 500, Dallas, Texas 75201",214.954.0600,"Finn Daniels, Inc.","1440 Northland Drive, Suite 250, Mendota Heights, Minnesota 55120",651.888.6885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002668,
Flaming Rai's Cocina LLC – North Richland Hills,TABS2026002663,Meadowcrest Corners,"5338 Rufe Snow Drive, North Richland Hills, TX 76180",Tarrant,10/7/2025,12/12/2025,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel from B/M to A-2, HVAC, Electrical, Plumbing, Framing 1630SQFT","1,630 ft 2",5306 Rufe Snow LLC,"5600 Tennyson Pkwy Suite 155, Plano, Texas 75024",(972) 965-5866,Sunset Drafting Design,"9330 Lyndon B Johnson Freeway Frontage Road, Dallas, Texas 75243",(469) 542-8506,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002663,Joey Lopez
21249 - Stream - Park 20-360 Bldg 4 - Literati T.I,TABS2026002661,"Park 20-360, Bldg 4","2430 E Arbrook Blvd, Suite 300, Arlington, TX 76014",Tarrant,11/15/2025,2/16/2026,"$482,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",New Office ,"1,013 ft 2",Hart Arlington TX LLC,"110 N Wacker Dr, Ste 4000, Chicago, Illinois 60606",(312) 425-0275,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002661,
Cooks Lane C Store,TABS2026002657,Cooks Lane C Store,"904 Cooks Lane Fortworth, Fort Worth, TX 76120",Tarrant,1/1/2026,10/1/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.",Convenience Store Gas Station ,"6,000 ft 2",Karanvir Randhawa,"904 Cooks LnFort Worth, TX 76120, Fortworth, Texas 76120",(210) 749-8999,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002657,
Sub Same Day SFW1,TABS2026002654,SFW1,"4275 Strategy Ave, DFW Airport, Dallas, TX 75621",Tarrant,2/17/2026,12/30/2026,"$36,849,484",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior fit out of distribution warehouse and accessory spaces,"450,498 ft 2","Passport Park West Building 5, LLC","2100 McKinney Avenue, Suite 800, Dallas, Texas 75201",(469) 203-2614,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002654,Christina Quinones
Air Force Recruiting Facility,TABS2026002648,Mansfield Town Center West,"2041 Highway 287 N., Suite 623, Mansfield, TX 76063",Tarrant,10/20/2025,3/23/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish out for the new Air Force Recruiting Facility,"2,000 ft 2",Mansfield KDC III LP,"Eleven Parkway Center, Suite 300 Ste 127-627, Pittsburgh, Pennsylvania 15220",(412) 921-6100,MCP Architects PLLC,"8901 Tehama Ridge Pkwy Ste 127-627, FORT WORTH, Texas 76177",(214) 227-8469,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002648,
Project #492-SO SHPE Gym Floor Replacement,TABS2026002640,Tarrant County College District- South Campus Building SHPE,"5301 Campus Drive, Fort Worth, TX 76119",Tarrant,5/1/2025,10/31/2025,"$275,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Replace Gym Floor. Bring parking lot requirements, water fountain requirements, and restrooms into TDLR compliance. ","15,063 ft 2",Tarrant County College District,"300 Trinity Campus Dr, Fort Worth, Texas 76102",(817) 300-4555,Karl Komatsu,"3880 Hulen St., Fort Worth, Texas 76107",(817) 332-1914,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002640,
USEDC EXPANSION,TABS2026002639,THE ARMOUR,"601 E. EXCHANGE AVE SUITE 100, Fort Worth, TX 76164",Tarrant,11/1/2025,5/1/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","APPROXIMATE 7680 SF OFFICE FINISH OUT OF SHELL BUILDING SPACE TO INCLUDE NEW BREAKROOM, CONFERENCE ROOM, OFFICES, ETC","7,680 ft 2",D1 REAL ESTATE,"601 E. EXCHANGE AVE SUITE 100, FORT WORTH, Texas 76164",(682) 305-2868,BENNETT PARTNERS,"640 TAYLOR STREET SUITE 2323, FORT WORTH, Texas 76102",(817) 335-4991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002639,
