ProjectNumber,FacilityName,City,County,TypeOfWork,EstimatedCost,ProjectStatus,ProjectId,DataVersionId,ProjectName,ProjectCreatedOn,EstimatedStartDate,EstimatedEndDate,URL
TABS2026019680,Bubble Bath # 61509,606,2220,9001,500000.0,3008,aa48c888-dae8-4cf9-bfa0-2e3e3804aab5,900001,Bubble Bath # 61509,2026-05-07T12:43:23.84,2026-07-27T00:00:00,2027-03-13T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019680
TABS2026019663,DAL Love Field,415,2220,9002,545000.0,3008,faae7326-8d59-4adf-b6a0-e4f2a8bf6789,900001,Evolve by Hudson C2151A,2026-05-07T11:22:40.087,2026-07-10T00:00:00,2026-10-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019663
TABS2026019662,Ceva Logistics Building,606,2220,9002,559771.0,3008,d3682779-ebc9-448d-be4a-9a253665415f,900001,Golden Triangle Conditioned Room,2026-05-07T11:20:38.2,2026-05-18T00:00:00,2026-06-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019662
TABS2026019660,Major Perk Coffee,606,2220,9001,800000.0,3008,23954ad5-6894-4153-8534-acc7c9caa020,900001,"Major Perk Coffee - Fort Worth, TX",2026-05-07T11:09:34.54,2026-06-01T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019660
TABS2026019652,"NY Ave, Building 3",62,2220,9002,740000.0,3008,1fe79426-e76a-47f3-8d79-1ca18a7b3f73,900001,Cummings T.I.,2026-05-07T10:38:45.263,2026-06-01T00:00:00,2026-08-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019652
TABS2026019650,Same as project name,802,2220,9002,850000.0,3008,e28a4df4-4346-4e9d-9192-2020306c415e,900001,Recon Rehab Warriors Center,2026-05-07T10:29:11.51,2026-05-30T00:00:00,2026-09-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019650
TABS2026019648,833 Building,695,2220,9002,120072.0,3008,18c94d52-46b8-43ec-8731-cfcd84340da9,900001,DMW Property Holdings LLC,2026-05-07T10:27:48.67,2026-06-01T00:00:00,2026-08-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019648
TABS2026019630,Stacked Land Shell Buildings,231,2220,9001,22500000.0,3009,76ec2749-79b2-4bfb-ad78-fe8af4d7e46f,900001,Stacked Land,2026-05-07T07:41:59.977,2026-06-15T00:00:00,2027-02-19T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019630
TABS2026019629,Restaurant Shell Building  Lot 6,606,2220,9001,500000.0,3008,562cf825-324a-49f9-af9d-4c35714e6fe2,900001,Summer Creek Retail,2026-05-07T06:01:57.43,2026-07-06T00:00:00,2027-01-08T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019629
TABS2026019619,EVPV Canopy,606,2220,9001,780000.0,3008,870a18a1-0c5d-4de6-a612-6e8939bdafb9,900001,The Baker Martin Family Garden,2026-05-06T17:41:52.767,2026-06-01T00:00:00,2026-07-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019619
TABS2026019618,All Saints Episcopal Church,606,2220,9003,7500000.0,3008,9915965d-c57d-435e-8127-6a3c96d64e44,900001,All Saints Episcopal Church,2026-05-06T17:23:20.75,2026-07-31T00:00:00,2027-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019618
TABS2026019609,Keeping Tony's Garage,606,2220,9002,600000.0,3008,00086a2b-96fa-4f2e-9a25-1536c8c12581,900001,Keeping Tony's Garage,2026-05-06T16:28:01.04,2026-05-18T00:00:00,2026-07-24T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019609
TABS2026019605,DFW8,606,2220,9002,300000000.0,3008,7c27c097-997e-4178-9e5d-072b69c6be9c,900001,CyrusOne DFW8 TFO,2026-05-06T16:16:42.537,2026-07-01T00:00:00,2027-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019605
TABS2026019601,Crowne Plaza Suites Arlington,62,2220,9002,160000.0,3008,7d37f77f-0d8a-4d38-a817-6eab0ebcb468,900001,Crowne Plaza Suites Arlington - Accessibility Renovations,2026-05-06T15:58:12.293,2026-06-01T00:00:00,2026-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019601
TABS2026019599,Holy Family Catholic School,606,2220,9003,4000000.0,3008,3eccd7ee-9ab2-4f42-a45b-893beef89492,900001,Holy Family New Classroom Building,2026-05-06T15:52:43.697,2026-06-30T00:00:00,2027-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019599
TABS2026019582,DFW Airport Terminal A,455,2220,9001,1750000.0,3008,0d6429a3-cf6c-451e-8ab3-da9a47029c7a,900001,Qdoba,2026-05-06T14:37:42.193,2026-06-22T00:00:00,2026-11-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019582
TABS2026019577,Pinakin Plaza,62,2220,9001,1400000.0,3009,e979661c-db7a-42ea-96cd-9b608f693cbe,900001,Pinakin Plaza,2026-05-06T14:15:24.417,2026-07-06T00:00:00,2027-03-19T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019577
TABS2026019568,Walnut Ridge West,1061,2220,9003,450000.0,3008,4bf11c6d-c791-4f9e-b49a-3a08272bdb09,900001,Additional Education Building,2026-05-06T13:36:11.527,2026-06-01T00:00:00,2026-09-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019568
TABS2026019546,FWPT Harris Parkway,606,2220,9002,87000.0,3008,3834f1f7-bc8a-4485-8f03-9717235be1dc,900001,H2 Health,2026-05-06T11:54:49.157,2026-06-01T00:00:00,2026-07-06T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019546
TABS2026019545,Absolute Recomp - Arlington,62,2220,9002,2000000.0,3008,13437979-a048-461c-9584-7a4ee8091301,900001,Absolute Recomp - Arlington,2026-05-06T11:52:30.703,2026-07-01T00:00:00,2026-09-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019545
TABS2026019484,BSWH Medical Center - Grapevine,695,2220,9002,1400000.0,3009,4d5405bb-9b08-4cb1-a673-452ae43c1f2e,900001,BSWH Grapevine MRI Replacement,2026-05-05T17:02:39.423,2026-06-01T00:00:00,2026-10-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019484
TABS2026019472,Building 3,559,2220,9001,222000.0,3008,a2635e4d-9c1f-4853-97eb-b751d5d28a6a,900001,"C&H Hardwoods, Inc Phase 2",2026-05-05T16:09:19.813,2026-05-01T00:00:00,2026-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019472
TABS2026019465,N/A,859,2220,9002,208000.0,3008,8f4c4de5-0332-43b0-9831-95a562a1fa52,900001,Keller 1 Dental Office,2026-05-05T15:53:49.93,2026-08-10T00:00:00,2026-12-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019465
TABS2026019441,Dollar Tree – North Beach Street,606,2220,9001,650000.0,3008,c257b795-7e85-4148-aa23-7860065b6092,900001,Dollar Tree – North Beach Street,2026-05-05T14:39:28.803,2026-11-16T00:00:00,2027-04-21T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019441
TABS2026019435,Hyatt Place Stockyards,606,2220,9002,9000000.0,3008,b3acaf44-bf9d-4704-80e0-a5a378585c15,900001,Hyatt Place Stockyards,2026-05-05T14:09:49.807,2026-08-03T00:00:00,2027-01-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019435
TABS2026019407,Mavis Tires & Brankes at Discount Prices,606,2220,9001,2500000.0,3008,8cd98ae7-bbc1-44bf-9ace-91aebf929f3f,900001,"Mavis Tire - 2337 Fort Worth, TX",2026-05-05T12:07:30.597,2026-04-27T00:00:00,2026-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019407
TABS2026019352,UPS store,606,2220,9002,85000.0,3008,3a7a4f59-caf2-4943-b180-0069856a9a6f,900001,UPS store,2026-05-05T08:46:35.733,2026-06-18T00:00:00,2026-08-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019352
TABS2026019328,POPE KYRILLOS VI ORTHODOX CHURCH,1243,2220,9002,2500000.0,3008,d5cf7b24-8d65-421a-9432-210ff3fd254f,900001,ST. CLEMENT ORTHODOX CHRISTIAN ACADEMY,2026-05-04T18:47:34.37,2026-05-10T00:00:00,2026-09-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019328
TABS2026019327,The Terraces at Solana,1858,2220,9002,165000.0,3008,4f4dd354-950b-4c3d-aff0-7935afee62e6,900001,Robinhood Westlake Renovation,2026-05-04T18:26:16.857,2026-05-18T00:00:00,2026-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019327
TABS2026019309,Building C,62,2220,9001,325000.0,3008,a6f59c83-cf3e-46e2-9cdb-862fe732dd4e,900001,Arlington Business Park Building C - Tesla Tenant Improvement,2026-05-04T16:01:10.047,2026-05-20T00:00:00,2026-07-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019309
TABS2026019280,1434 N Main St,606,2220,9002,400000.0,3008,31a9ad60-9865-4d5d-ac5a-c2501c774b21,900001,Alans Lids,2026-05-04T14:16:25.153,2026-08-01T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019280
TABS2026019277,777 Main,606,2220,9002,11794000.0,3008,7ae20357-0d14-4c5e-b870-813543ce489b,900001,Range Resources,2026-05-04T13:58:24.45,2026-06-01T00:00:00,2027-01-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019277
TABS2026019259,Corning Optical Communications,606,2220,9002,7000000.0,3008,b4162c4b-4bd0-4fa1-82a1-21f5ccc7b0b8,900001,Corning - OCS Interior Renovation,2026-05-04T11:54:16.497,2026-05-01T00:00:00,2027-03-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019259
TABS2026019235,DFW 13,606,2220,9001,100000000.0,3008,4d48848d-8b34-4b66-b6f7-d179bfbfb12a,900001,ACS DFW 13 Hicks Field,2026-05-04T10:13:16.39,2026-01-05T00:00:00,2028-01-03T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019235
