project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Crunch Dallas TX Caruth,TABS2025009176,Crunch Fitness Central Forest,"6601 NE Loop 820, North Richland Hills, TX 76180",Tarrant,3/1/2025,9/1/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvements for existing fitness.,"10,000 ft 2","North Richland Fitness, LP","1748 W Katella Ave #206, Orange, California 92867",(714) 516-2444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009176,"Jplus Architects, Inc","211 Bulen St., Roseville, California 95678",916-601-0000,Mark Girnys
CARTERS,TABS2025009168,SOUTHPARK MEADOWS,"9600 S IH 35 SVRD SB BLDG 9  SUITE 550, Austin, TX 78748",Tarrant,4/28/2025,6/9/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF EXISTING CARTERS STORE,"150,000 ft 2",BIG V PROPERTY GROUP,"6201 FAIRVIEW RD SUITE 400, CHARLOTTE, North Carolina 28210",(980) 221-4102,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009168,,,,
Hard Eight BBQ Burleson Remodel,TABS2025009150,Hard Eight BBQ Burleson,"220 N. Burleson Blvd., Burleson, TX 76028",Tarrant,1/30/2025,4/30/2025,"$130,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This project consist of taking unused space and converting it into Hard Eight BBQ's Corporate offices along with taking an unconditioned space and converting it into a conditioned space for a better year round dining experience.,"3,000 ft 2",Vicki Nivens,"2111 W. Hwy #377, Granbury, Texas 76048",(817) 408-6058,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009150,"Brian O. Gaffin Architects, Inc","P.O. Box 2156, Granbury, Texas 76048",817-266-4686,
Kroger 520 with in the walls / interior remodel,TABS2025009145,Kroger,"3120 S University Dr., Fort Worth, TX 76109",Tarrant,4/2/2025,7/30/2025,"$675,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor interior remodel including finishes, fixtures, and some refrigeration case update. Exterior scope limited to maintenance                of existing handrails at loading dock area                                                       ","49,179 ft 2",The Kroger Company,"751 Freeport Parkway, Coppell, Texas 75019",(469) 645-7947,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009145,Naos Design Group,"4949 S. Syracuse St  #460, Denver, Colorado 80237",303 759 5777,
Ft. Worth Botanical Garden - Rose Garden Drop Off Renovation,TABS2025009142,Ft. Worth Botanical Garden,"3220 Botanic Garden Blvd., Fort Worth, TX 76107",Tarrant,4/1/2025,10/1/2025,"$1,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The major work will consist of the (approximate) following:  Demolition of existing roadway and parking and related improvements, construction of concrete and stone paving, drainage, landscaping, irrigation, and lighting. ","270,000 ft 2",Ft. Worth Botanic Garden,"3220 Botanic Garden Blvd., Ft. Worth, Texas 76107",817.463.4190,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009142,,,,
520 B600,TABS2025009106,520 S. Great Southwest,"520 S. Great Southwest Pkwy, Grand Prairie, TX 75051",Tarrant,1/31/2025,3/31/2025,"$290,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior partitions, ceiling, and lighting. ","2,199 ft 2",Sargent Investments,"520 S. Great Southwest Pkwy, Grand Prairie, Texas 75051",(575) 631-5925,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009106,,,,
520 B100,TABS2025009105,520 S. Great Southwest,"520 S. Great Southwest Pkwy. #B100, Grand Prairie, TX 75051",Tarrant,1/31/2025,3/31/2025,"$290,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Partitions, ceiling, lighting, and flooring. ","2,199 ft 2",Sargent Investments,"520 S. Great Southwest Pkwy, Grand Prairie, Texas 75051",(575) 631-5925,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009105,,,,
Office Warehouse remodel,TABS2025009086,Office Warehouse remodel,"615 S Wisteria Street, Mansfield, TX 76063",Tarrant,2/17/2025,6/18/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior build-out of office/warehouse building,"14,650 ft 2",615 S Wisteria IOS LLC,"5804 Settlement Way, McKinney, Texas 75070",480-747-5657,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009086,MoGo Architects PLLC,"1445 North Loop W ste#465, Houston, Texas 77008",(832) 856-6688,
Building 311 - Beach Street Director's Office,TABS2025009078,Lockheed Martin Building 311,"5500 N. Beach Street, Fort Worth, TX 76137",Tarrant,1/13/2025,5/31/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate three offices into two offices and a storage room.,375 ft 2,CCI-Beach LP,"500 N. Capital Texas Hwy Bldg. 1 Suite 200, Austin, Texas 78746",(512) 472-6990,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009078,"Baird, Hampton and Brown","6300 Ridglea Pl Suite 700, Fort Worth, Texas 76116",(817) 832-0816,Steve Roederer
STRAYER UNIVERSITY - ARLINGTON TX,TABS2025009061,BALLPARK PLAZA,"1900 BALLPARK WAY, Arlington, TX 76006",Tarrant,1/15/2025,5/15/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR ALTERATION OF THE 1ST FLOOR.  THE WORK CONSISTS OF NON-STRUCTURAL DEMOLITION AND NEW GENERAL PLUMBING, ELECTRICAL, AND MECHANICAL.  SOME STRUCTURAL WORK IS REQUIRED FOR A MOVABLE PARTITION.","5,962 ft 2","BALLPARK PLAZA, LTD","2500 NE GREEN OAKS BLVD SUITE 100, ARLINGTON, Texas 76006",817-640-3199,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009061,SSHAPE,"1220 19TH STREET NW, WASHINGTON, Washington D.C 20036",202-318-4912,TOM BYRNES
Quick Quack Car Wash,TABS2025009039,Quick Quack Car Wash,"3316 E Pioneer Pkwy, Arlington, TX 76010",Tarrant,4/16/2025,11/26/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",new ground up construction ,"3,596 ft 2",SBH PIONEER LP,"2907 Highway 121, Bedford, Texas 76021",(214) 802-6818,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009039,"ID Studio4, LLC","6201  Campus Circle Dr E, Irving, Texas 75063, Texas 75063",(469) 579-2227,Lone Star Builders-Michelle Graham
Heartland Dental - Saginaw TX,TABS2025009009,Heartland Dental - Saginaw TX,"8652 Bryson Lane Suite 300, Fort Worth, TX 76179",Tarrant,6/2/2025,11/14/2025,"$558,600",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Build out of Dental Office (3,800 SF)","3,800 ft 2","CH Realty X-RCP R Saginaw Retail Center, L.P.","5830 Granite Parkway, Ste 100-372, Plano, Texas 75024",501-690-2166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009009,JEMA,"2823 Olive Street, St. Louis,, Missouri 63103",314-650-7383,
Burger King,TABS2025009002,Burger King,"834 East Northwest Highway, Grapevine, TX 76051",Tarrant,3/1/2025,7/1/2025,"$602,800",New Construction,"This project is privately funded, on private land for private use.",New construction of a Burger King restaurant.,"2,900 ft 2",Global Sky Properties,"520 E Northwest Highway Suite 100, Grapevine, Texas 76051",(817) 442-1159,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009002,"iARCHiTECTURE, LLC","417 Lake Street, Shreveport, Louisiana 71101",(318) 828-1637,
Discount Tire#SAP 1206 TXD 26,TABS2025008997,Discount Tire,"5940 W Interstate 20, Arlington, TX 76017",Tarrant,3/10/2025,6/2/2025,"$485,500",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing Discount Tire location  -  Sq Ft 1,299","1,299 ft 2",HALLE PROPERTIES LLC,"14631 N SCOTTSDALE RD, SCOTTSDALE, Arizona 85254",480-909-6811,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008997,Interbrand Design Forum,"2056 Byer Road, Miamisburg, Ohio 45342",937-853-8247,
"New Balance - Fort Worth, TX",TABS2025008989,New Balance,"4601 W Freeway Suite 304, Fort Worth, TX 76107",Tarrant,2/3/2025,3/7/2025,"$120,435",Renovation/Alteration,"This project is privately funded, on private land for private use.","The intent of the scope contained relates to the minor interior renovation of a retail/interior space contained within an existing shell building while tenant is operating. (Alteration Level 2 per 2021 IEBC, Section 603.1). 3, 214 G.S.F.","3,214 ft 2","Kite Realty Group (KRG Chapel Hill Shopping Center, llc)","30 S Meridian, Indianapolis, Indiana 46204",312-219-2527,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008989,"Chipman Design Architecture, Inc.","1350 E Touhy Avenue 1st Floor Suite East, Des Plaines, Illinois 60018",847-298-6900,
MARISCOS LA MAREA,TABS2025008987,MARISCOS LA MAREA,"985 N COOPER ST, Arlington, TX 76001",Tarrant,4/1/2025,12/31/2025,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"7,798 ft 2",TOWN NORTH ARLINGTON PARTNERS LLC,"4809 COLE AVE #330, DALLAS, Texas 75205",(214) 794-5742,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008987,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,ELOY FERRER
Coop's Fowl Ball,TABS2025008981,340 E Front Street,"340 E Front Street, Arlington, TX 76011",Tarrant,4/1/2025,6/30/2025,"$650,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of a one-story pre-engineered metal building shell. ,"3,250 ft 2",Street Realty,"3909 Hulen Street STE 350, Fort Worth, Texas 76107",(817) 521-3161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008981,,,,
Ridglea Country Club - Midway / Hub Renovation,TABS2025008970,Midway / Hub Building,"3700 Bernie Anderson Ave, Fort Worth, TX 76116",Tarrant,2/1/2025,8/31/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovations to existing Tennis and Cabana Buildings ,"1,022 ft 2",Ridglea Country Club,"3700 Bernie Anderson Ave, Fort Worth, Texas 76116",(817) 570 4402,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008970,GHC Architects,"200 Bailey Ave Suite 200, Fort Worth, Texas 76107",(817) 921-5928,
6025 - Quicktron Racking,TABS2025008967,Gritr,"525 113th Street, Arlington, TX 76011",Tarrant,10/7/2024,1/17/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installation of Warehouse Pallet Racking - 12,825 sq/ft","12,825 ft 2",Weby Corp,"7901 Boulevard 26, Suite 200, North Richland Hills, Texas 76180",224-542-9542,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008967,Seizmic Inc.,"1130 E. Cypress, Covina, California 91724",909-869-0989,
Dong Cong Church & Retreat Center,TABS2025008942,Church & Retreat Center,"4057 Rendon Road, Fort Worth, TX 76140",Tarrant,1/7/2025,7/7/2025,"$5,990,000",New Construction,"This project is privately funded, on private land for private use.",Common areas,"16,348 ft 2",Polycarp Nguyen,"4057 Rendon Road, Fort Worth, Texas 76140",877937788,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008942,,,,
Dillard's,TABS2025008939,The Parks at Arlington,"3821 South Cooper, Arlington, TX 76051",Tarrant,3/2/2025,4/4/2025,"$627,435",Renovation/Alteration,"This project is privately funded, on private land for private use.","4,208 square foot interior renovation to the first floor cometics area.","4,208 ft 2",Dillard's Department Stores,"1600 Cantrell Road, Little Rock, Arkansas 72201",(501) 376-5503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008939,Architecture+,"300 Washington St., Ste.400, Monroe, Louisiana 71201",1-318-387-2800,
PROJECT SPYDER,TABS2025008934,SCANNELL,"2677 PETTY PLACE AT VICTORY CIRCLE WEST FORT WORTH, Fort Worth, TX 76177",Tarrant,5/1/2025,11/1/2025,"$6,300,000",New Construction,"This project is privately funded, on private land for private use.",NEW WAREHOUSE BUILDING WITH OFFICE AND TRAINING SPACE,"301,150 ft 2",SCANNELL PROPERTIES,"201 PRESTON ROAD SUITE 725, DALLAS, Texas 75225",469.965.0258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008934,POWERS BROWN ARCHITECTURE,"1720 PEACHTREE RD SUITE 305, Atlanta, Georgia 30309",404.902.7222,
VINEYARD VINES,TABS2025008926,TANGER OUTLETS,"15853 NORTH FREEWAY SPACE #1193, Fort Worth, TX 76177",Tarrant,2/24/2025,4/7/2025,"$266,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR TENANT ALTERATION OF EXISTING SPACE,"3,021 ft 2",TANGER OUTLET CENTERS INC,"3200 N ORTHLINE AVE SUITE 360, GREENSBORO, North Carolina 27408",(843) 443-5503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008926,,,,
Research Administration,TABS2025008903,"901 Building, Level 2","901 7th Avenue, Level 2, Fort Worth, TX 76104",Tarrant,2/15/2025,7/15/2025,"$2,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing tenant finish out area at the 901 Building Level 2 of Administrative Space for the Research Department. ,"9,548 ft 2",Cook Children's Health Care System,"801 7th Avenue, Fort Worth, Texas 76104",682-303-2912,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008903,"Page Southerland Page, Inc.","1800 Main Street, Suite 123, Dallas, Texas 75201",(214) 522-3900,
05947 I-30 & Eastchase FSU,TABS2025008881,Chick-Fil-A,"1700 Eastchase Parkway, Fort Worth, TX 76120",Tarrant,5/5/2025,10/9/2025,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of quick service restaurant with drive-thru and stand alone canopies,"4,848 ft 2",Chick-fil-A,"5200 Buffington Rd, Atlanta, Georgia 30349",(404) 765-8000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008881,Mayse & Associates,"14881 Quorum Drive. Suite 800, Dallas, Texas 75254",(972) 386-0338,
Pegasus Additional Rack installation,TABS2025008856,Pegasus Logistics Group,"15301 Northlink Drive, Fort Worth, TX 76051",Tarrant,1/22/2025,2/3/2025,"$277,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of 873 Bays of high pile storage,"68,900 ft 2",Chris Miller,"15301 Northlink Drive, Fort Worth, Texas 76051",(817) 344-8130,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008856,,,,
brilliant fulfillment,TABS2025008852,heritage business park 3,"1001 nolen suite 400, Grapevine, TX 76051",Tarrant,2/3/2025,5/31/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",demolition and alteration of existing tenant office area,"241,909 ft 2",prologis,"2021 mckinney suite 1050, dallas, Texas 75201",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008852,meinhardt & associates,"14643 dallas parkway suite 636, Dallas, Texas 75254",(972) 980-8980,
CFA 05697 Avondale Haslet,TABS2025008831,Chick-fil-A,"13121 NW Highway 287, Fort Worth, TX 76179",Tarrant,4/7/2025,10/7/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",New construction for a Chick-fil-A restaurant.,"4,893 ft 2",Chick-fil-A,"5200 Buffington Rd, Atlanta, Texas 30349",(404) 765-2557,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008831,Mayse & Associates. Inc,"14881 Quorum Drive, Suite 800, Dallas, Texas 75254",(972) 386-0338,
CFA #05789 Burleson,TABS2025008825,Chick-fil-A,"152 E Rendon Crowley, Fort Worth, TX 76028",Tarrant,6/5/2025,12/5/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",New construction for a Chick-fil-A restaurant.,"4,937 ft 2",Chick-fil-A,"5200 Buffington Rd, Atlanta, Georgia 30349",(404) 765-2557,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008825,Mayse & Associates. Inc,"14881 Quorum Drive, Suite 800, Dallas, Texas 75254",(972) 386-0338,
Brilliant Fulfillment Racking,TABS2025008809,Heritage Business park,"1001 Nolen Drive, Ste 400, Grapevine, TX 76051",Tarrant,2/3/2025,3/31/2025,"$604,423",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installation of 60,088 sq ft of rack inside of warehouse in 2 phases.","60,088 ft 2",Prologis USLV Subreit 1 LLC,"1800 Wazee St Ste 500, Denver, Colorado 80202",(469) 999-7032,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008809,,,,Michael Bryant
BJG Lynn Creek,TABS2025008806,Golf Ranch Lynn Creek,"5720 Lake Ridge Pkwy, Grand Prairie, TX 75052",Tarrant,2/24/2025,6/6/2025,"$1,640,755",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","Installing a new canopy system at the driving range tee line, remodeling existing golf shop building, installing a PEMB new maintenance building,  and ancillary site improvements","9,355 ft 2","Blue Jeans Golf, LLC","3333 Lee Parkway, Suite 450, Dallas, Texas 75219",(708) 448-7319,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008806,HARRISON FRENCH AND ASSOCIATES,"1705 S WALTON BLVD, SUITE 3, Bentonville, Arkansas 72712",(479) 273-7780,
QTS FTW Office TI,TABS2025008795,QTS Data Centers Fort Worth 1,"14100 Park Vista, Fort Worth, TX 85004",Tarrant,3/3/2025,7/1/2025,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior office renovation consisting of 10,429 SF of existing business occupancy with scope that includes architectural, mechanical, and electrical modifications.","10,429 ft 2",QTS Data Center,"14100 Park Vista, Fort Worth, Texas 76177",972-489-0402,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008795,,,,
