project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Spec Suite 430,TABS2026005799,Kirkwood Oaks,"3120 Sabre Drive Suite 430, Southlake, TX 76092",Tarrant,11/14/2025,1/30/2026,"$252,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"3,150 ft 2",SC Southlake Owner LLC,"16400 N. Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7700,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75098",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005799
Spec Suite 420,TABS2026005798,Kirkwood Oaks,"3120 Sabre Drive Suite 420, Southlake, TX 76092",Tarrant,11/14/2025,1/30/2026,"$252,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"4,307 ft 2",SC Southlake Owner LLC,"16400 N. Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7700,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75098",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005798
Spec Suite 415,TABS2026005796,Kirkwood Oaks,"3120 Sabre Drive Suite 415, Southlake, TX 76092",Tarrant,11/14/2025,1/30/2026,"$252,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"3,093 ft 2",SC Southlake Owner LLC,"16400 N. Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7700,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75098",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005796
H3 Ranch Restaurant Kitchen Renovation,TABS2026005794,Stockyards Hotel,"109 East Exchange Avenue, Fort Worth, TX 76164",Tarrant,1/1/2026,6/30/2026,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior demolition, construction and remodel of H3 Ranch Restaurant and the attached Booger Red's Saloon, including new kitchen equipment, lighting, mechanical, plumbing and electrical upgrades.","7,150 ft 2","Delightful Boutiques 31, LLC","13191 Crossroads Parkway North Suite 600, City of Industry, California 91746",(817) 710-7389,,Nunzio Marc DeSantis Architects,"1617 Hi Line Drive Suite 190, Dallas, Texas 75207",(214) 843-2827,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005794
Spec Suite 410,TABS2026005790,Kirkwood Oaks,"3120 Sabre Drive Suite 410, Southlake, TX 76092",Tarrant,11/14/2025,1/30/2026,"$252,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"2,973 ft 2",SC Southlake Owner LLC,"16400 N. Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7700,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005790
Spec Suite 400,TABS2026005786,Kirkwood Oaks,"3120 Sabre Drive Suite 400, Southlake, TX 76092",Tarrant,11/14/2025,1/30/2026,"$252,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"6,336 ft 2",SC Southlake Owner LLC,"16400 N. Dallas Parkway Suite 150, Dallas, Texas 75248",(972) 759-7700,,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005786
Saginaw TX - Semi EV Charging,TABS2026005777,Saginaw TX - Semi EV Charging,"1080 S Blue Mound Rd, Saginaw, TX 76131",Tarrant,12/1/2025,12/1/2026,"$400,000",New Construction,"This project is privately funded, on private land for private use.",Installation of 8 Semi EV Chargers and associated electrical equipment,"3,000 ft 2","Tesla, Inc","3500 Deer Creek Rd, Palo Alto, California 94304",(972) 369-4534,,Tesla Inc,"3500 Deer Creek Rd, Palo Alto, California 94304",(415) 830-0425,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005777
Frost Bank - Forest Hill,TABS2026005762,Frost Bank - Forest Hill,"3501 Forest Hill Circle, Suite300, Forest Hills, TX 76140",Tarrant,11/21/2025,5/20/2026,"$8,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of retail lease space,"3,300 ft 2","3501 Forest Hill Circle Investments, LLC","118 Vintage Park Blvd, Suite W451, Houston, Texas 77070",(832) 729-8191,Ross Wood,Grace Design Studio,"200 Bailey Ave, Suite 200, Fort Worth, Texas 76107",(817) 921-5928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005762
Mansfield ISD - Main St/Danny Griffin Transportation Center,TABS2026005742,Mansfield ISD - Main St/Danny Griffin Transportation Center,"1910 N Main St, Mansfield, TX 76063",Tarrant,2/1/2026,2/1/2027,"$2,966,579",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovations and capitol improvements to existing administrative building. Small addition to metal shop building. Misc. site improvements.,"20,000 ft 2",MANSFIELD ISD,"203 Hillcrest St, Mansfield, Texas 76063",817-733-9858,,Smith & Company Architects,"2535 North Freeway, Ste.  200, Houston, Texas 77009",214-499-0238,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005742
Swift & Co Building,TABS2026005715,Covered Parking,"600 E. Exchange Avenue, Fort Worth, TX 76164",Tarrant,12/1/2025,4/14/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.",New construction of car park canopy in private parking lot.,"3,430 ft 2","Swift Building, LLC","600 E Exchange Avenue #200, Fort Worth, Texas 76164",817-870-9777,,"James Kuhlmann Architect, PLLC","4040 N Central Expressway #150, Dallas, Texas 75204",214.293.3850,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005715
Oakland Blvd,TABS2026005713,Oakland,"2521 Oakland Blvd., Fort Worth, TX 76103",Tarrant,12/1/2025,4/15/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel, adding 3 fire rated wall partition to create 4 different rental spaces","6,720 ft 2",Ouda Real Estate LLC,"2521 Oakland Blvd, Fort Worth, Texas 76103",(405) 338-5655,,180 ARC,"6079 Jereme Trail, dallas, Texas 75252",(817) 714-1114,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005713
Fluoroscopy Equipment Replacement,TABS2026005699,Cook Children's Medical Center - Dodson Specialty Clinic,"1500 Cooper Street, Fort Worth, TX 76104",Tarrant,11/14/2025,1/15/2026,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Equipment Replacement (400sf),400 ft 2,Cook Childrens Medical Center,"801 7th Avenue, Fort Worth, Texas 76104",(682) 885-4021,,HKS Inc,"1227 W. Magnolia Suite 200, Fort Worth, Texas 76104",(682) 382-3103,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005699
Texas Jet New Hangar 5C,TABS2026005687,Hangar 5C,"201 Commander Rd, Fort Worth, TX 76106",Tarrant,12/1/2025,12/30/2026,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",new building with 22400 sf of hangar space and 3877 sf of two level office space,"26,000 ft 2",Texas Jet Inc,"200 Texas Way, Fort Worth, Texas 76106",(817) 624-8438,,Laurie Murphy Architects,"8020 Tree Leaf Ln., Fort Worth, Texas 76123",(817) 501-9544,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005687
GM Financial Data Center Power Upgrades,TABS2026005677,AOC-I,"4001 Embarcadero Drive, Arlington, TX 76014",Tarrant,12/14/2025,4/15/2026,"$1,600,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Demolition of existing smoking pavilion. New relocated smoking pavilion, New diesel tank and generator enclosure. New electrical room inside the building","1,190 ft 2","CFT NV Developments, LLC","1120 N. Town Center Drive Suite 150, Las Vegas, Nevada 89144",(424) 558-4115,Tom Lehrman,HFA-AE,"420 Throckmorton St. Suite 910, Fort Worth, Texas 76102",(682) 330-8786,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005677
Chick Fil A - Terminal A Pier,TABS2026005671,DFW Airport,"2400 Aviation Dr, Dfw Airport, TX 75261",Tarrant,4/1/2026,7/1/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out of a QSR in the Pier Expansion in a white box,"2,499 ft 2",DFW Airport,"3003 S Service Rd, DFW Airport, Texas 75261",(972) 973-2745,Ray Mickens,"Rittiluechai Architecture, PLLC","2060 N Collins Blvd, Suite 118, Richardson, Texas 75080",(214) 919-4414,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005671
DFW Hangar 4 Slab Repairs,TABS2026005668,Hangar 4,"2132 N 16th Ave, Dfw Airport, TX 75061",Tarrant,7/1/2026,7/1/2027,"$6,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install helical piers to raise slab on grade which has settled.  Project also includes a restroom renovation, replacement of electrical switchgear and feeders, and some site work to address trees and drainage.","28,000 ft 2",DALLAS CITY OF AIRPORT,"1500 MARILLA ST, Dallas, Texas 75201",(214) 670-3111,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005668
TX 1022 Swig Drinks,TABS2026005651,Bayard Shops,"1741 E Debbie Lane, Suite 100, Mansfield, TX 76063",Tarrant,5/18/2026,8/17/2026,"$58,570",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Improvement - 1,415 square feet","1,415 ft 2","SCSD-FINNELL, LTD.","14114 DALLAS PKWY., SUITE 670, Dallas, Texas 75254",214-483-0400,Swig Drinks - Jordan Hill,Core States Group,"18215 72nd Avenue South, Kent, Washington 98032",(425) 251-6222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005651
Bronc's Tack Room,TABS2026005634,Fort Worth Stockyards,"115 W. Exchange Avenue, Fort Worth, TX 76164",Tarrant,1/2/2026,4/2/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out of existing restaurant lease space. Existing & new mechanical, electrical and plumbing equipment.","5,897 ft 2",Stockyards Property INC.,"500 NE 23RD ST., Fort Worth, Texas 76164",(817) 994-9402,,"Hub City Productions One, LP","800 Exposition Ave Apt 1, Dallas, Texas 75226",(214) 821-8242,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005634
Pecan Court McDonald Enterprises,TABS2026005633,Pecan Court,"2347 Pecan Court, Fort Worth, TX 76117",Tarrant,11/10/2025,12/15/2025,"$89,330",Renovation/Alteration,"This project is privately funded, on private land for private use.","Repair drywall, paint, install new ceiling tiles and flooring. Repair demising wall. Make electrical in good working order. Modify and install new HVAC ducts to meet code.","2,800 ft 2",McDonald Enterprises Inc.,"P.O. Box 470972, Fort Worth, Texas 76147",(817) 435-1431,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005633
Cross Church Parking Lot Extension,TABS2026005609,Cross Church,"10321 NW US-287, Fort Worth, TX 76131",Tarrant,1/5/2026,5/9/2026,"$1,200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Parking Lot Extension and driveway relocation.,"52,084 ft 2",North RIchland Hills Baptist Church,"6955 Boulevard 26, North Richland Hills, Texas 76180",(817) 284-9203,,Teague Nall and Perkins,"3200 S. Interstate 35E, Suite 1129, Denton, Texas 76210",940-310-5537,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005609
hulen street church,TABS2026005586,hulen street church,"7100 south hulen st, Fort Worth, TX 76133",Tarrant,12/15/2025,6/15/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",remodel of existing building,"8,100 ft 2",hulen street church,"7100 south hulen street, ft worth, Texas 76133",(817) 513-1282,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005586
25066 - West Worth Commerce Center Spec Office D,TABS2026005580,Building D Spec Office,"Chaplin Road & Aleda Street, Fort Worth, TX 76126",Tarrant,12/10/2025,6/10/2026,"$608,394",New Construction,"This project is privately funded, on private land for private use.","New construction of a 4,731 sf speculative office","4,731 ft 2","West Worth Commerce Center I, LLC","3700 Alemeda Street, Fort Worth, Texas 76126",(214) 392-6752,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005580
25066 - West Worth Commerce Center Spec Office C,TABS2026005577,Building C Spec Office,"Chaplin Road & Aleda Street, Fort Worth, TX 76126",Tarrant,12/10/2025,6/10/2026,"$608,394",New Construction,"This project is privately funded, on private land for private use.","New construction of a 3,552 sf speculative office","3,552 ft 2","West Worth Commerce Center I, LLC","3700 Alemeda Street, Fort Worth, Texas 76126",(214) 392-6752,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005577
25093 - Flexcraft TI,TABS2026005565,25093 - Flexcraft TI,"7151 Harris Legacy Drive, Fort Worth, TX 76140",Tarrant,12/1/2025,6/1/2026,"$1,818,693",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation/alteration to an existing building,"193,633 ft 2","Carter Park East Phase 2, L.L.C.","1717 McKinney Avenue Suite 1900, Dallas, Texas 75202",214-775-7639,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005565
Public Storage (PS #28097) Interior remodel of 3008 & 3006,TABS2026005546,Public Storage,"3008 & 3006 Division Street, Arlington, TX 76012",Tarrant,12/1/2025,12/30/2026,"$762,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior partition remodel of existing office/storage to small self storage units with climate control,"5,000 ft 2",Public Storage,"2200 Ave K Ste 200, Plano, Texas 75074",(817) 538-2364,,Sally Kaufman,"9415 E Harry Street Ste 405, Wichta, Kansas 67207",(713) 985-9092,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005546
GI Alliance Histology Lab Expansion,TABS2026005518,GI Alliance Pathology,"1800 Plaza Drive, Bedford, TX 76021",Tarrant,10/13/2025,12/13/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate existing archive storage room into 10 single-person offices.,"1,159 ft 2",MMAC 300 BEDFORD HOSPITAL TX LLC,"3807 Cleghorn Avenue, Suite 903, Nashville, Tennessee 37215",502-548-1621,Donna Wright,Corgan,"401 North Houston Street, Dallas, Texas 75202",214-977-3540,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005518
AT&T Edison - Level 10 Renovation,TABS2026005507,AT&T Edison,"1116 Houston St., Fort Worth, TX 76102",Tarrant,11/1/2025,3/1/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","4,500 SF Battery Room Renovation ","4,500 ft 2",SOUTHWESTERN BELL,"1010 PINE 6E-L-01, St Louis, Missouri 63101",214-263-9807,,Corgan,"401 N Houston St., Dallas, Texas 75202",(214) 977-3374,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005507
Bishop ES Reno_Add,TABS2026005502,Bishop Elementary School,"501 Vaughn Ave, Everman, TX 76102",Tarrant,1/5/2026,7/31/2026,"$17,022,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Reno/Addition,"13,668 ft 2",Everman ISD,"7309 Sheridan Rd #500, Fort Worth, Texas 76102",(817) 568-3500,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005502
Troponin Soccer Complex,TABS2026005494,Troponin Soccer Complex,"6601 Silo Road, Arlington, TX 76002",Tarrant,11/24/2025,7/22/2026,"$2,800,000",New Construction,"This project is privately funded, on private land for private use.","FIVE (5) NEW METAL BUILDING STRUCTURES,FOR NEW SOCCER COMPLEX.WORK SHALL INCLUDE: ACCESSIBILITY, NEW WALLS & STEEL BUILDING,STORAGE, RESTROOMS, MECH, ELECT ( INCLUDING SITE & SOCCER FIELDS,PLUMB,SITE IMPR,NEW ROOFING)PARKING LOT,FENCE","49,914 ft 2",YAN001 LLC,"P.O. BOX 93172, SOUTHLAKE, Texas 76092",(520) 668-7948,,"SEAN FREITAS ARCHITECT, INC","100 GATEWAY DRIVE SUITE 120, LINCOLN, California 95648",916-580-9981,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005494
E Ray ES Reno_Addition,TABS2026005484,E Ray Elementary School,"7309 Sheridan rd, Fort Worth, TX 76102",Tarrant,1/5/2026,12/31/2026,"$67,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation/Addition,"11,960 ft 2",Everman ISD,"7309 Sheridan Rd #500, Fort Worth, Texas 76102",(817) 568-3500,,Huckabee,"801 Cherry St. #500, Ft. Worth, Texas 76102",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005484
Puppy Dreams,TABS2026005476,Parks Mall,"3811 S Cooper St STE 1210, Arlington, TX 76015",Tarrant,10/15/2025,2/1/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish for a retail puppy store inside the mall in a prior retail eyeglasses store.,"3,096 ft 2",PARKS AT ARLINGTON LP,"PO BOX 101042 Suite 330, CHICAGO, Illinois 60610",(312) 960-5000,,Design Parameters LLC,"6373 Silver Stream Ln, Frisco, Texas 75036",(214) 784-5014,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005476
Alex Autospot - Forest Hill,TABS2026005450,Alex Autospot,"5410 Wichita St, Forest Hill, TX 76119",Tarrant,1/1/2026,6/1/2026,"$350,000",New Construction,"This project is privately funded, on private land for private use.","New Construction, 1650 sqft","1,650 ft 2",Vela Martin Quezada & Valdez Juana,"1428 South Fwy, Fort Worth, Texas 76104",(682) 239-8110,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005450
"International Plaza - Quantum Plus, Suite 230",TABS2026005444,"International Plaza - Quantum Plus, Suite 230","4055 International Plaza Suite 230, Fort Worth, TX 76109",Tarrant,12/1/2025,2/1/2026,"$777,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of a commercial office building suite.,"9,142 ft 2",Bobby Cox Companies,"5000 Overton Plaza, Suite 100, Augustus Plaza, Fort Worth, Texas 76109",972.265.1896,,VLK,"1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005444
