project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Star of the Sea Youth Center,TABS2026000325,St Andrew Catholic Church,"3312 Dryden Rd, Fort Worth, TX 76109",Tarrant,11/3/2025,1/11/2027,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",New 2 story building,"9,329 ft 2",Catholic Diocese of Fort Worth,"800 W Loop 820 S, Fort Worth, Texas 76108",(817) 713-7197,,Martsolf Architecture,"815 W Daggett Ave, Fort Worth, Texas 76104",(817) 820-0005,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000325
TCU Catholic Newman Center,TABS2026000318,N/A,"2000 W. Berry St, Fort Worth, TX 76109",Tarrant,9/15/2025,10/27/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to the first floor of the building.,"3,668 ft 2",TCU Catholic,"2704 W. Berry St, Fort Worth, Texas 76109",(817) 879-5323,,"RPGA Design Group, Inc","1530 Rio Grande Ave, Fort Worth, Texas 76102",(817) 332-9477,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000318
Gauge Capital - Lobby Expansion,TABS2026000316,Southlake Town Square- Building 2C,"1256 Main Street, Suite 256, Southlake, TX 76092",Tarrant,4/1/2024,9/5/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation and expansion of current lobby.,709 ft 2,Kite Realty Group,"285 Grand Ave, Suite 210, Southlake, Texas 76092",(972) 832-8229,Jason Snider,"RPGA Design Group, Inc","1530 Rio Grande Ave, Fort Worth, Texas 76102",(817) 332-9477,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000316
North Hills GME,TABS2026000307,North Hills MOB,"4375 Booth Calloway Rd. Suite #200, North Richland Hills, TX 76180",Tarrant,9/29/2025,11/17/2025,"$435,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Alterations to an existing suite in an existing medical office building.,"1,896 ft 2","MOB 139 of Texas, LP","3000 Meridian Blvd. Suite #200, Franklin, Tennessee 37067",(615) 324-6946,,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2305,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000307
Texas Roadhouse Burleson Dining Addition,TABS2026000306,Texas Roadhouse,"12301 South FWY, Fort Worth, TX 76028",Tarrant,10/6/2025,12/1/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project scope includes converting the outdoor patio for the existing restaurant into an enclosed dining room (447 SF), increasing the seats by 46.",447 ft 2,Roadhouse Enterprises Inc.,"6040 Dutchmans Lane, Louisville, Kentucky 40205",(502) 515-7278,,Dewberry Architects Inc.,"5051 Westheimer Rd., Suite 320, Houston, Texas 77056",(346) 231-0121,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000306
QuikTrip #0876 FRYER Project,TABS2026000292,QuikTrip #0876,"1425 N. Cooper Street, Arlington, TX 76011",Tarrant,12/7/2025,12/22/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Reorganization of existing kitchen equipment and addition of new fryer units.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000292
Family Theater Room,TABS2026000288,Best Buy 0148,"1515 W State Hwy 114, Grapevine, TX 76051",Tarrant,10/20/2025,11/21/2025,"$95,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",406sf interior remodel of the existing family theater room.,406 ft 2,KRG Grapevine LLC,"30 S. Meridian St, Ste. 1100, Indianapolis, Indiana 46204",(312) 219-2527,"Best Buy Stores, LP - Mark Cox",Reprise Design,"12400 Portland Ave S, Burnsville, Minnesota 55337",(952) 562-5465,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000288
Baylor Scott & White All Saints RF2 Renovation,TABS2026000277,Baylor Scott and White All Saints,"1400 8th Avenue, Fort Worth, TX 76104",Tarrant,9/18/2025,1/30/2026,"$435,059",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replacement and installation of new equipment for RF room,"1,062 ft 2",Baylor All Saints Medical Center,"1400 8th Avenue, Fort Worth, Texas 76104",(682) 552-0181,,Beck Architecture,"464 Bailey Avenue, Suite 210, Fort Worth, Texas 76104",(469) 887-7231,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000277
"StrideCare Clinic - OR ASC, Arlington",TABS2026000266,Arlington Highlands MOB 2,"461 Highlander Blvd., Arlington, TX 76014",Tarrant,10/1/2025,4/30/2026,"$2,800,000",New Construction,"This project is privately funded, on private land for private use.",Finish-out of a single OR ASC,"5,384 ft 2",Highlander MOB Partners LLC,"251 E Southlake Blvd., Southlake, Texas 76092",214.884.7836,,Covenant Architecture,"106 E Church St., Weatherford, Texas 76086",(817) 565-9826,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000266
"StrideCare Clinic - Medical Clinic, Arlington",TABS2026000265,Arlington Highlands MOB 2,"461 Highlander Blvd., Arlington, TX 76014",Tarrant,10/1/2025,2/28/2026,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",Finish-out of a medical clinic,"5,616 ft 2",Highlander MOB Partners LLC,"251 E Southlake Blvd Suite 100, Southlake, Texas 76092",214.884.7836,,Covenant Architecture,"106 E Church St., Weatherford, Texas 76086",(817) 565-9826,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000265
PlainsCapital Bank - Arlington,TABS2026000256,PlainsCapital Bank - Arlington,"804 N Collins Street, Arlington, TX 76011",Tarrant,11/24/2025,3/1/2026,"$1,290,100",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing shell space for a office and meeting space - 7,372 SF","7,372 ft 2",PlainsCapital Bank,"325 N Saint Paul Street Suite 800, Dallas, Texas 75201",(972) 588-3450,,GFFdesign,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000256
Mulholland 1360 N Main,TABS2026000253,Mulholland,"1360 N Main St, Fort Worth, TX 76164",Tarrant,10/13/2025,3/16/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Renovation to existing shell space with historic facade improvements to create a shell with no occupancy. Includes mechanical, electrical, and plumbing. ","4,081 ft 2","Gyant Marine, LLC","1612 Summit Ave STE. 100, Fort Worth, Texas 76102",(817) 377-4344,,"97w, LLC","901 S Main St, Fort Worth, Texas 76104",(817) 228-7938,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000253
Northstar Dermatology,TABS2026000237,Building B,"8169 Precinct Line Rd. B, North Richland Hills, TX 76182",Tarrant,9/29/2025,2/27/2026,"$1,467,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",First generation interior tenant finish-out to an existing cold shell building to use for business.,"7,337 ft 2","Texas Bluebonnet Realty, LLC","8169 Precinct Line Rd Bldg 2, North Richland Hills, Texas 76182",(817) 909-1907,,JRAF Studio,"15020 Plano Rd. 202, Dallas, Texas 75238",(214) 232-8965,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000237
Amenity Center,TABS2026000232,Oxenfree at West Oak,"9800 Plainfield Drive Fort Worth, Texas 76108, Fort Worth, TX 76108",Tarrant,10/23/2025,10/24/2026,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.","menity Center is over 12,000 SF of Indoor and Outdoor Amenities, including a sport-court, fitness room, leasing offices, co-working lounge, pool, spa, outdoor patio, playroom and restrooms","12,000 ft 2","Core PBSFR Fort Worth Academy, LLC","1643 N Milwaukee Ave, Chicago, IL 60647, Chicago, Illinois 60647",805-305-7352,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000232
Debbie Lane Southeast,TABS2026000231,Debbie Lane Southeast,"1600 E Debbie Lane, Mansfield, TX 76063",Tarrant,12/1/2025,9/4/2026,"$2,750,000",New Construction,"This project is privately funded, on private land for private use.",One single story ground up retail shell,"13,160 ft 2",Deblock Retail Partners LLC,"14114 Dallas Parkway, Dallas, Texas 75254",(214) 882-1414,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000231
Swarovski - Southlake Town Square,TABS2026000225,Southlake Town Square,"1560 E. Southlake Blvd. Unit #C37, Southlake, TX 76092",Tarrant,11/20/2025,1/13/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovations/alterations as per plans. Entrance door replacement. HVAC replacement. Existing plumbing alterations. Signage Installations (front and back of store).,"1,457 ft 2","Kite Realty Group / KRG Town Square Ventures, LLC","285 Grand Ave Suite 210, Southlake, Texas 76092",(317) 713-7709,Carlos Ocariz,ArchytecX Design and Architecture PLLC,"1 Tiffany Place #3A, Brooklyn, New York 11231",(347)564-7587,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000225
TAQUERIA DURAN,TABS2026000218,TAQUERIA DURAN,"716 N SYLVANIA AVE, Fort Worth, TX 76111",Tarrant,8/29/2025,1/15/2026,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,500 ft 2",NORMAN HOPPENSTIEN,"3821 MATTERHORN DR, PLANO, Texas 75075",(214) 679-7815,JOSHUA DURAN,ER STUDIOS,"PO BOX 964, EULESS, Texas 76039",817-602-0390,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000218
25115 Taco Heads Montgomery,TABS2026000211,25115 Taco Heads Montgomery,"1812 montgomery, Fort Worth, TX 76107",Tarrant,10/30/2025,3/31/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR AND EXTERIOR RENOVATION OF AN EXISTING 3,000 SF RESTAURANT, INCLUDING MECHANICAL AND ELECTRICAL SYSTEM UPGRADES AND NEW ARCHITECTURAL FINISHES THROUGHOUT","3,000 ft 2",MAD CONCEPTS GROUP,"5040 ADDISON CIR # 200, ADDISON, Texas 75001",972.693.5827,,97W,"901 S Main Street, Fort Worth, Texas 76104",(817) 882-6940,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000211
Texas Trust Credit Union,TABS2026000192,Skymark Tower,"1521 N Cooper St First floor, Arlington, TX 76033",Tarrant,10/24/2025,5/26/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of offices and building lobby.  ,"10,305 ft 2",Texas Trust Credit Union,"5850 W I-20, Arlington, Texas 76017",(972) 595-1288,,interior design group,"2307 Oak Forest Ct, Arlington, Texas 76012",(214) 803-2692,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000192
Kimberly at Chisholm Trail,TABS2026000186,Club and Leasing Office,"Chisholm Trail and W.Risinger Road, Fort Worth, TX 76123",Tarrant,1/5/2026,10/4/2027,"$925,000",New Construction,"This project is privately funded, on private land for private use.","Clubhouse and leasing center for a new 350 Unit multifamily development in Fort Worth, Texas. ","9,196 ft 2",Corsair Chisholm LLC,"3400 N. Central Expwy, Stes. 110-277, Richardson, Texas 75080",214 326 2984,,HEDK Architects,"4595 Excel Parkway., Addison, Texas 75001",214.520.8878,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000186
Cooper Commerce 1 Spec Office,TABS2026000185,Cooper commerce 1,"7101 S Cooper Street, Arlington, TX 63383",Tarrant,10/1/2025,2/1/2026,"$425,000",New Construction,"This project is privately funded, on private land for private use.",Construct a spec office for future tenants,"2,500 ft 2","NPIF IV Arlington Building 1, LLC","3315 N. Oak Trafficway, Kansas City, Missouri 64116",(816) 437-5055,,StudioNorth,"3315 N. Oak Trafficway, Kansas City, Missouri 64116",(713) 820-7390,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000185
MFS TENANT FINISH OUT,TABS2026000173,VARISPACE - SOUTHLAKE,"1900 W KIRKWOOD, Southlake, TX 76092",Tarrant,10/1/2025,12/31/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT FINISH OUT IN MULTI TENANT BUILDING,"6,078 ft 2",VARISPACE,"450 N FREEPORT PKWY, COPPELL, Texas 75019",(469) 391-0976,,OLER SENITZ,"2175 E STONE ROAD, WYLIE, Texas 75098",(214) 498-4161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000173
DLH- LEGO PROVIDENCE SITE,TABS2026000131,DHL,"2340 Providence DR, Fort Worth, TX 76106",Tarrant,9/20/2025,10/11/2025,"$134,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of 276 Bays of 16FT tall Pallet racking. ,"41,000 ft 2",DG INDUSTRIAL PORTFOLIO III PR,"17304 PRESTON RD SUITE 550, Dallas, Texas 75201",(972) 733-6959,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000131
QuikTrip # 1875 Fryer Project,TABS2026000127,QuikTrip # 1875,"6549 Wichita Sytreet, Forest Hill, TX 76119",Tarrant,11/30/2025,12/15/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. The existing type 1 hood and wrapped ducts will be replaced with type 1 new equipment. Rooftop equipment will remain existing. Project 300 sf.,300 ft 2,QuikTrip Corporation,"1120 N. Industrial Blvd., Euless, Texas 76039",(817) 786-3191,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000127
Sushi Bar & Restaurant,TABS2026000118,Legacy in Viridian Unit 150,"4060 N Collins St #150, Arlington, TX 76005",Tarrant,9/9/2025,10/31/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish out and scope will be floors, kitchen , restroom and dining finish ","2,000 ft 2",Legacy at Viridian LLC,"2500 NE Green Oaks Blvd, Arlington, Texas 76006",(510) 620-4198,,Innovative Design & Construction,"1300 White Squall Trl, Arlington, Texas 76005",(409) 225-7515,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000118
CGA Weight Loss & Surgical Specialists,TABS2026000114,FIDES CB Office Building,"1400 N US HWY 287 FRONTAGE RD. STE. 201 STE. 201, Mansfield, TX 76063",Tarrant,3/30/2025,11/30/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SECOND FLOOR TENANT IMPROVEMENT (STE. 201) IN AN EXISTING SHELL BUILDING. ,"3,340 ft 2",Emunah Global Solutions PLLC - DBA CGA Weight Loss & Surgical Specialists,"1400 N US HWY 287 FRONTAGE RD., MANSFIELD, Texas 76063",(347) 488-1033,,IDD ARCHITECTURE,"14455 Webb Chapel Road Ste. 200, Farmers Branch, Texas 75234",(214) 587-9484,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000114
Skips fort worth,TABS2026000112,Skips fort worth,"9201 harmon rd # 500, Fort Worth, TX 76178",Tarrant,12/31/2025,12/31/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out,"2,854 ft 2",Andy Bawani,"9201 harmon rd, Fort worth, Texas 76177",(832) 206-4202,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000112
West Elm Westbend,TABS2026000099,West Elm #5082 Westbend,"1751 River Run, Fort Worth, TX 76107",Tarrant,11/3/2025,5/26/2026,"$1,525,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of an existing retail space. Exterior modification including storefront. Interior scope includes new non-structural partitions, new finishes, new mill work and related structural, mech, electrical, and plumbing. ","10,433 ft 2",Trademark Property Company,"1701 RIVER RUN, SUITE 500, Fort Worth, Texas 76107",(817) 639.2701,Jimmy Castellucci,"INTERIOR ARCHITECTS, PC","100 BROADWAY, 12th FLOOR, New York, New York 10005",(212)682-6909,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000099
Pottery Barn Westbend,TABS2026000097,Pottery Barn #2094 Westbend,"1751 River Run, Fort Worth, TX 76107",Tarrant,11/3/2025,5/29/2026,"$1,963,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of an existing retail space. Exterior modification including storefront. Interior scope includes new non-structural partitions, new finishes, new mill work and related structural, mech, electrical, and plumbing.","14,369 ft 2",Trademark Property Company,"1701 RIVER RUN, SUITE 500, Fort Worth, Texas 76107",(817) 639.2701,Sean Mcloughlin,"INTERIOR ARCHITECTS, PC","100 BROADWAY, 12th FLOOR, New York, New York 10005",(212)682-6909,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000097
BISD - Vending Building Repairs,TABS2026000091,Birdville High School,"9100 Mid Cities Blvd., North Richland Hills, TX 76180",Tarrant,12/1/2025,2/1/2026,"$400,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repairs to existing vending building to comply with city's health department requirements. Includes new finishes, new equipment and new sanitary tie in, 280 sqft.",280 ft 2,Birdville ISD,"6125 East Belknap Street, Haltom City, Texas 76117",(817) 547-5700,,"IN2 Architecture, Inc.","12222 Merit Drive Suite 1140, Dallas, Texas 75251",(972) 427-1222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000091
West Elevation EMR EFIS,TABS2026000081,AMC Grapevine Mills #24,"3150 Grapevine Mills Pkwy, Grapevine, TX 76051",Tarrant,9/5/2025,12/5/2025,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Removal and Replacement of Existing EFIS Curtain Wall at the West Elevation,"11,795 ft 2",Grapevine Mills LP,"3000 Grapevine Mills Parkway, Grapevine, Texas 76051",(972) 538-5932,Jon Holveck,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000081
DISD Paul J. Dunbar - Renovations,TABS2026000074,Paul J. Dunbar Learning Center,"4200 Metropolitan Ave suite 300, Dallas, TX 76012",Tarrant,2/2/2026,2/1/2027,"$5,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Admin area renovation to create secure entry vestibule, HVAC and plumbing replacements/improvements, replacement of chiller, installation of entry cover, parking lot repair","77,236 ft 2",Dallas Independent School District,"9400 N Central Expressway, Dallas, Texas 75231",(972) 925-3700,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000074
Waffle House #20584,TABS2026000054,Waffle House,"1295 N Saginaw Blvd., Haslet, TX 76052",Tarrant,4/1/2027,9/30/2027,"$300,000",New Construction,"This project is privately funded, on private land for private use.",New Restaurant,"1,840 ft 2","Waffle House, Inc.","5986 Financial Drive, Norcross, Georgia 30071",770-729-5897,,"Mark D. Pavey, AIA - Architect","PO Box 1365, Gulf Shores, Alabama 36547",(334) 546-3624,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000054
Axjo,TABS2026000015,Mercantile 820 Logistics Park Building #3,"5000 North Beach Street, Haltom City, TX 76137",Tarrant,9/15/2025,2/28/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","Existing finished out office suite to remain. Work to include warehouse finish out, new break room, and new multi-user restrooms.","160,513 ft 2","Velocis Mercantile 820 JV, LP","300 Crescent Ct. Suite 850, Dallas, Texas 75201",(214) 702-0217,Johan Larsson,Ware Malcomb,"2626 Cole Avenue, Suite 501, Dallas, Texas 75204",281-661-4789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026000015
-,TABS2025027108,-,"311 S. COLLEGE ST., Arlington, TX 76010",Tarrant,10/1/2025,4/1/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION,"3,925 ft 2",LAKE CHURCH,"2912 LITTLE RD. -, ARLINGTON, Texas 76016",(253) 335-7320,,4951446305,"4706 CHILTON DR. Dallas, TX 75227, Dallas, Texas 75227",(214) 538-3181,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027108
