project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
QuikTrip # 854 Fryer Project,TABS2026013014,QuikTrip # 854,"3532 Matlock Rd, Arlington, TX 76015",Tarrant,6/14/2026,6/29/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. Project 300 sf.,300 ft 2,"QT SOUTH, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013014
Walmart Egress Doors 5416,TABS2026013004,Walmart,"915 E Randol Mill Rd, Arlington, TX 76011",Tarrant,6/22/2026,7/17/2026,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install new interior door in breakroom, install new fixture door in sales floor, install new exterior door in money center, revise vision center vestibule door hardware, and install auto center egress button.","1,620 ft 2",WAL MART REAL ESTATE BUS TRUST,"PO BOX 8050, Bentonville, Arkansas 72712",(479) 372-3593,,Galloway & Company,"5500 Greenwood Plaza Blvd STE 200, Greenwood Village, Colorado 80111",(316) 368-5444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026013004
Toray,TABS2026012993,Plaza at Solana - Building 2,"1301 Solana Blvd #2200, Westlake, TX 76262",Tarrant,2/23/2026,5/23/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",non-structural interior finish-out in an existing single floor suite.,"7,880 ft 2","Albany Road-Solana, LLC","460 Legacy Place 2nd Floor, Dedham, Massachusetts 02026",617.279.2360,,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012993
BENBROOK GREAT CLIPS,TABS2026012982,BENBROOK COMMONS,"8905C BENBROOK BLVD, Benbrook, TX 76126",Tarrant,12/15/2025,2/28/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",CONVERT TO GREAT CLIPS,"1,369 ft 2","MCP DOUGLAS, LTD","8226 DOUGLAS AVE SUITE 709, DALLAS, Texas 75225",(214) 679-6988,MARK BLESSING,EMR,"4236 HWY 3630, ANNVILLE, Kentucky 40402",(606) 364-2886,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012982
PAWGENIX INTERIOR FINISH OUT,TABS2026012974,PAWGENIX BIOTECH INC,"1500W BROAD ST, Mansfield, TX 76063",Tarrant,3/20/2026,8/20/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,500 ft 2",SIJI TECHNOLOGY CO,"13151 EMILY RD #STE. 280, DALLAS, Texas 75240",(909) 366-2028,,AMOI DESIGN GROUP LLC,"8750 N CENTRAL EXPRESSWAY #STE. 800, DALLAS, Texas 75231",(972) 908-9558,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012974
Elizabeth Lane Quads,TABS2026012972,Elizabeth Lane Quads,"7920, 7924, and 7928 W Elizabeth Lane, Fort Worth, Fort Worth, TX 76116",Tarrant,5/1/2026,5/1/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",(4) new quad-plex apartments with a shared parking and access drive. ,"10,878 ft 2",Ernesto Martinez,"7916 W Elizabeth Lane, Fort Worth, Texas 76116",682-351-7631,,Architecture Underground Inc.,"6406 Redstone Drive, Arlington, Texas 76001",(817) 965-0763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012972
SweatHouz - #202 Ft Worth,TABS2026012962,Victory Shops at Heritage VI,"9832 Chloe Creek Dr, #111, Fort Worth, TX 76177",Tarrant,3/1/2026,9/1/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial interior tenant alteration with architectural,  mechanical, electrical and plumbing scope.","2,243 ft 2","Victory Shops at Heritage VI, LLC","600 S Sherman Sq., #018, Richardson, Texas 75081",(972) 707-9555,Hailey Onuscheck,Jimmy Lee Powers,"3531 Puesta de Sol, San Antonio, Texas 78261",210-857-2505,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012962
Perfumania Store #2872 North East Mall,TABS2026012960,North East Mall,"1101 Melbourne St Suite #D11E, Hurst, TX 76053",Tarrant,4/1/2026,6/5/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Moving a wall, Painting, New Flooring, New LED lighting, New Store fixtures.","1,655 ft 2","SIMON PROPERTY GROUP (TEXAS), L.P","PO Box 6120, Indianapolis, Indiana 46206",817-286-2199,Todd Lind,"CORTLAND MORGAN ARCHITECT, AIA","711 N. FIELDER ROAD, ARLINGTON, Texas 76012",817-635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012960
Avis Budget Group Tenant Improvements at Consolidated Rental Car Facility Back Office of CSB,TABS2026012959,DFW Airport,"2424 E. 38th Street, Euless, TX 75261",Tarrant,3/15/2026,4/15/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant back-office remodel - demolition and addition of partitions/lights/outlets/data/sink/doors/ceiling tiles/grid,"3,458 ft 2",DFW Airport,"2424 E. 38th Street, DFW Airport, Texas 75261",(972)973-6276,Avis Budget Group,Demattei Wong Architecture,"1555 Bayshore Hwy. #300, Burlingame, California 94010",(650) 692-9911,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012959
Race Rock Structural & Steel Corporate Office,TABS2026012953,Race Rock Structural & Steel Corporate Office,"3750 S University, Fort Worth, TX 76109",Tarrant,3/10/2026,6/10/2026,"$15,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel ,"11,739 ft 2",Structural and Steel Products Inc,"3001 Pafford St Ste 100, Ft Worth, Texas 76110",817-869-2301,,"ninety 8 ninety 7, LLC  dba :Studio 9897","15428 Pioneer Bluff Trail, Ft Worth, Texas 76262",(214) 684-1269,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012953
Ascension Coffee - Southlake,TABS2026012943,Ascension Coffee,"100 State St, Southlake, TX 76092",Tarrant,3/18/2026,7/20/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of Existing Restaurant Space into new coffee shop and kitchen with indoor dining,"4,400 ft 2",KRG Town Square Ventures LLC,"30 S Meridan St Suite 1100, Indianapolis, Indiana 46204",(214) 545-3059,Jessica Keenan,"Michael F. Twichell, L.P.","3624 Oak Lawn Avenue Suite 320, Dallas, Texas 75219",(214) 521-3066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012943
ALTERATIONS FOR TRINITY VALLEY SCHOOL UPPER SCHOOL LAB CLASSROOMS,TABS2026012942,Trinity Valley School,"7500 Dutch Branch Road, Fort Worth, TX 76132",Tarrant,5/23/2026,8/14/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 5,410 square-foot improvement project of existing science lab classrooms for Trinity Valley School ","5,410 ft 2",Trinity Valley School,"7500 Dutch Branch Rd., Fort Worth, Texas 76132",(817) 266-3603,,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012942
Jasper of Mansfield- 2026 Renovation,TABS2026012931,Jasper of Mansfield Assisted Living,"354 Matlock Rd., Mansfield, TX 76063",Tarrant,4/1/2026,12/31/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of common amenity spaces: +/- 12,000 SF; Renovation of (3) Resident Units to add Living Space","12,000 ft 2","Sonida Mansfield TX, LLC","14755 Preston Rd. Suite 810, Dallas, Texas 75254",972-770-5600,,"bldg. Architecture, PLLC","4400 TX-121 Suite 334, Lewisville, Texas 75056",214-244-8432,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012931
"Heartland Dental - Crowley, TX",TABS2026012923,Heartland Dental,"1321 E FM 1187, Crowley, TX 76036",Tarrant,12/7/2026,6/30/2027,"$1,355,500",New Construction,"This project is privately funded, on private land for private use.",New single tenant ground up project for dental facility,"4,260 ft 2",WMG Acquisitions LLC,"270 W Plant Street, Winter Garden, Florida 34787",(217) 540-2191,,GPD Group Professional Corporation,"520 South Main Street, Suite 2531, Akron, Ohio 44311",330-564-2340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012923
24048 - Trinity Park Building,TABS2026012913,24048 - Trinity Park Building,"301 Lakeside Parkway, Flowermound, TX 75028",Tarrant,3/13/2026,9/13/2026,"$3,030,411",New Construction,"This project is privately funded, on private land for private use.","New construction of a 48,189 square foot commercial warehouse.","48,189 ft 2",Dog Gun Development LLC,"1807 Keller Parkway, Keller, Texas 76248",(214) 819-4501,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012913
Jimmy Johns- Baskin Robbins,TABS2026012911,Jimmy Johns,"8512 Benbrook Blvd, Benbrook, TX 76126",Tarrant,4/6/2026,5/29/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Remodel of existing lease space,"1,720 ft 2",EATON Road LTD,"5740 Prospect Ave Suite 2041, Dallas, Texas 75206",(214) 536-0352,Davd Brumfield,"icon architects, inc","703 SAN YSIDRO TRAIL, Mansfield, Texas 76063",(817) 946-7503,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012911
QuikTrip #867 Fryer Project,TABS2026012896,QuikTrip #867,"1100 N Industrial Blvd, Euless, TX 76039",Tarrant,6/14/2026,6/29/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes reorganization of existing kitchen equipment and addition of new fryer units. Project 300 sf ,300 ft 2,QT SOUTH LLC,"4705 S 129th East Ave., Tulsa, Oklahoma 74134",(945) 455-6426,,"Daniel D Filuk, Architects","1747 E. MORTEN AVE SUITE 111, PHOENIX, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012896
TRANE,TABS2026012880,MDC 1,"2121 Warner Road 2121 Warner Road, Fort Worth, TX 76110",Tarrant,3/1/2026,6/15/2026,"$1,750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovate existing office and warehouse space for new tenant,"89,435 ft 2","Mercantile Partners, LP","2650 Meacham Boulevard, Fort Worth, Texas 76137",(817) 831-2121,Greg Braun,HAL Consulting,"2121 Warner Road, Fort Worth, Texas 76110",(817) 879-3400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012880
QuikTrip #859 Exterior Refresh Project,TABS2026012878,QuikTrip #859,"901 E Division St, Arlington, TX 76011",Tarrant,2/1/2026,2/15/2026,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New signage, canopy and plaster finish at front entrance of building. Project 700 sf.",700 ft 2,QT SOUTH LLC,"4705 S 129th East Ave., Tulsa, Oklahoma 74134",(945) 455-6426,,"Daniel D Filuk, Architect","1747 E. MORTEN AVE SUITE 111, PHOENIX, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012878
Zio Als Pizza & Pasta,TABS2026012877,Hulen Street Retail,"5735 S Hulen St, Fort Worth, TX 76132",Tarrant,3/1/2026,8/1/2026,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of an existing tenant space to operate as a Pizza and Pasta Take Out Restaurant,"1,840 ft 2",HULEN STREET RETAIL,"1223 N Rock Road, WICHITA, Kansas 67278",(316) 636-2100,Amanda Rechdan,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012877
HYPER SPACE PLAYGROUND,TABS2026012871,ARBROOK OAKS PLAZA,"3810 S. COOPER ST. #112, Arlington, TX 76015",Tarrant,3/2/2026,7/1/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR INDOOR KIDS PLAYGROUND,"5,000 ft 2","SWC ARBROOK/157, LTD","3102 Maple, Avenue, Suite 500, DALLAS, Texas 75201",(214) 720-6602,DANNY DOAN,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012871
Handel's Ice Cream,TABS2026012863,Handel's Ice Cream,"6100 Precinct Line Rd., Suite 100, Hurst, TX 76054",Tarrant,2/16/2026,4/15/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.","Tenant fit-out for new ice cream store, 1840square feet","1,840 ft 2",LINRFA LLC,"13098 Caterpillar Drive, Frisco, Texas 75035",870-275-1982,Cameron Summers,Tedrow Design Group,"2866 Adams Brook Way, Snellville, Georgia 30078",(678) 777-9548,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012863
Texas Trails RV Park,TABS2026012854,N/A,"3104 W Division Street, Arlington, TX 76012",Tarrant,3/1/2026,7/1/2026,"$3,200,000",New Construction,"This project is privately funded, on private land for private use.",New RV park with 69 RV spaces.,"3,000 ft 2","Momentum Industries, LLC","4216 Tahoe Drive, Fort Worth, Texas 76119",(817) 903-5799,,"Baird, Hampton, & Brown, Inc","3701 William D Tate Ave, Suite 500, Grapevine, Texas 76051",817-251-8550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012854
Crowley ISD Transportation Annex,TABS2026012841,Crowley ISD Transportation Annex,"W Cleburne Crowley Road, Crowley, TX 76036",Tarrant,4/1/2026,3/15/2027,"$5,200,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New pre-engineered metal building and parking lot for Crowley ISD bus driver training,"4,225 ft 2",Crowley ISD,"10400 N Crowley Rd., Crowley, Texas 76036",817-297-5800,,VLK,"1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012841
QuikTrip #968 Fryer Project,TABS2026012837,QuikTrip #968,"8836 Davis Blvd, Keller, TX 76248",Tarrant,6/7/2026,6/22/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes reorganization of existing kitchen equipment and addition of new fryer units. Project 300sf,300 ft 2,QT SOUTH LLC,"4705 S 129th East Ave., Tulsa, Oklahoma 74134",(945) 455-6426,,"Daniel D Filuk, Architects","1747 E. MORTEN AVE SUITE 111, PHOENIX, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012837
ShipBob Racking - PH 2,TABS2026012822,ShipBob,"10083 Flower St, Fort Worth, TX 76117",Tarrant,3/2/2026,4/6/2026,"$470,634",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation/expansion of storage racking only inside warehouse. No change to aisle widths from existing rack layout.,"16,020 ft 2","TCRG Opportunity IX, LLC","5201 CAMP BOWIE BLVD STE 200, Fort Worth, Texas 76107",(817) 626-9898,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012822
Conti Offices,TABS2026012821,6479 Camp Bowie LLC,"6473 Camp Bowie Blvd., Fort Worth, TX 76116",Tarrant,2/25/2026,4/20/2026,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Offices, restroom finished 3736sf","3,736 ft 2",6479 Camp Bowie LLC,"6473 Camp Bowie, Fort Worth, Texas 76116",(817) 690-5612,,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012821
CTDI Inerior Renovation 2 - East,TABS2026012807,405 Wesport Parkway,"405 Wesport Parkway, Haslet, TX 76177",Tarrant,3/1/2026,6/1/2026,"$3,350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing building remodel is to add 20k SF of office space to east end of building,"400,565 ft 2",405 Wesport LLC,"1373 Enterprise Dr, West Chester, Pennsylvania 19380",(484) 790-8011,,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012807
Sephora - Southlake Town Square,TABS2026012796,Southlake Town Square,"312 Grand Avd West, Southlake, TX 76092",Tarrant,6/22/2026,10/2/2026,"$620,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","REMODEL OF AN EXISTING TENANT OF APPROX. 5,998 SF. WORK INCLUDES DEMO, STOREFRONT REGINISHING AND REPLACEMENT OF: INTERIOR FLOOR FINISHES, SELECT FIXTURES, SELECT LIGHT FIXTURES; WALL REFINISHING; AND ELECTRICAL.","5,998 ft 2",KRG Grand Avenue II LLC,"30 S Meridian St Suite 1100, Indianapolis, Indiana 46204",(317) 713-7791,Vincent Clarke,Sargenti Architects,"234 E Colorado Blvd Suite 850, Pasadena, California 91101",(213) 802-2122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012796
Storage Facility,TABS2026012752,Preferred Towing & Recovery,"5824 High Creek Dr, Fort Worth, TX 76119",Tarrant,7/20/2025,1/10/2026,"$25,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",building structure,800 ft 2,Ahmad Barham,"2045 Tahoka Ln, Forney, Texas 75126",(832) 690-0280,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012752
Foxlink Texas Phase I,TABS2026012751,Foxlink Texas,"4600 Alliance Gateway Fwy, Fort Worth, TX 76177",Tarrant,2/26/2026,4/30/2026,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation includes new flooring, ceilings, partitions, MEP modifications and new clean room; Exterior renovation includes new RTUs, new mech units on the ground with screen walls","53,690 ft 2","Foxlink Texas, Inc.","4600 Alliance Gateway Fwy, Fort Worth, Texas 76177",(346) 794-9808,,Covenant Design Build and Construction Management,"421 N Brookhurst #223, Anaheim, California 92801",(949) 294-5681,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012751
"Joel East Road, East of CDC",TABS2026012726,Carter Park East,"2600 Joel East Road, Fort Worth, TX 76102",Tarrant,10/6/2025,3/13/2026,"$1,436,835",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Public Roadway Project, 11k SF","11,000 ft 2",City of Fort Worth,"200 Texas Street, Fort Worth, Texas 76102",817-392-2237,,Kimley-Horn and Associates,"801 S Cherry Street Suite 1300, Fort Worth, Texas 76102",817 339 2269,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012726
CPN105639 - 2025 Asphalt Resurfacing Contract 3,TABS2026012725,Various streets within the City of Fort Worth,"2298 Clinton Avenue,, Fort Worth, TX 76106",Tarrant,2/3/2025,2/27/2026,"$117,670",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Repair and replacement of sidewalks and ramps at multiple locations. Locations Include: Clinton Avenue (NW 20th St - NW 23rd St), Hillcrest St (at Crestline Rd), Birdell St (Willie St - Rudd St).","4,978 ft 2",City of Fort Worth,"100 Fort Worth Trail, Fort Worth, Texas 76102",(682) 444-8921,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012725
FOTP Bedford Elevator Addition and Youth Classroom Renovation,TABS2026012724,"Fellowship of The Parks, Bedford","2045 Bedford Rd, Bedford, TX 76021",Tarrant,3/15/2026,8/15/2026,"$504,560",Additions to Existing Building,"This project is privately funded, on private land for private use.",Addition of a limited use/limited application elevator and renovation of existing second floor classrooms,"3,321 ft 2",Fellowship of the Parks,"2045 Bedford, Bedford, Texas 76021",(817) 412-9511,,"Gaylen Howard Laing Architect,Inc","1300 West Randol Mill Road, Suite 100, Arlington, Texas 76012",(817) 807-7200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012724
Bodybar Fort Worth,TABS2026012711,Bodybar,"9573 Harmon Road, Fort Worth, TX 76117",Tarrant,3/9/2026,5/7/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1st gen tenant improvement into a workout facility for pilates,"2,500 ft 2",Harmon Retail Center LLC,"451 S Main St 200, Fort Worth, Texas 76104",(817) 837-0770,Shay Werkheiser,Apogee,"16775 Addison Rd 500, Addison, Texas 75001",9-728-302-2136,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012711
AVAIR,TABS2026012701,EULESS GRAPEVINE WAREHOUSE,"3642 EULESS GRAPEVINE RD. SUITE 100, Grapevine, TX 76051",Tarrant,3/16/2026,5/18/2026,"$370,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 2,965 sq. ft. office renovation within a warehouse. Warehouse scope consist of demising wall. ","2,965 ft 2",DFW WEST LOGISTICS ONE LLC,"3811 Turtle Creek Blvd. Suite 1825, Dallas, Texas 75219",(214) 475-2699,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012701
121 Studio Renovation,TABS2026012698,Heritage Square Shopping Mall,"2637 Ira E. Woods Ave. Suite #200, Grapevine, TX 76051",Tarrant,3/15/2026,5/30/2026,"$109,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Minor interior renovation consisting of adding/removing partitions, millwork, plumbing fixtures, and minor associated electrical","1,418 ft 2",Kelley Family Trust,"4833 Bryant Irvin Court, Suite #200, Fort Worth, Texas 76107",(817) 335-3223,Mike Mobley,McCaslin Associates,"6500 Greenville Avenue Ste. #180, Dallas, Texas 75206",(214) 520-2500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026012698
