project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
CCSWB FC,TABS2025016904,Coca Cola Fossil Creek,"3400 Fossil Creek Blvd., Fort Worth, TX 76137",Tarrant,5/20/2025,5/22/2026,"$74,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","49,500 sf process area expansion and 273,500 sf expansion of the warehouse with a 4,000 sf one-story office area.","327,000 ft 2",Coca Cola Southwest Beverages,"3400 Fossil Creek Blvd, Fort Worth, Texas 76137",(956) 605-7499,LJC,"8640 Evans Avenue, Berkley, Missouri 63134",(314) 422-7347,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016904,
Birchway Marine Creek,TABS2025016897,Birchway Marine Creek,"4710 Old Decatur Road, Fort Worth, TX 76179",Tarrant,2/1/2026,11/30/2027,"$60,000,000",New Construction,"This project is privately funded, on private land for private use.","300 unit garden style rental units, nine total apartment buildings, surface parking and pre-fabricated carport structures. ","347,000 ft 2","GS Quarry Falls Phase II Owner, LP","601 State St. # 500, Southlake, Texas 76092",(214) 451-5698,Meeks Partners,"16000 Memorial Dr. STE 100, Houston, Texas 77079",(281) 558-8787,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016897,
Hammer & Nails - Mansfield,TABS2025016892,Hammer & Nails - Mansfield,"2301 E Broad Street, Bldg 200, Suite 231 76063, Mansfield, TX 76063",Tarrant,5/1/2025,5/31/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 2,281 square-foot tenant improvement project in an existing suite for Hammer and Nails grooming shop for men.","2,281 ft 2","SP Frisco Lake Development, LLC","4940 N. Tarrant Parkway, Fort Worth, Texas 76244",682.285.1600,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016892,
Forest Hill Drive and Royal Crest Drive Intersection Improvements,TABS2025016875,Forest Hill Drive and Royal Crest Drive Intersection,"SW Alsbury Boulevard - Phase 2, Burleson, TX 76028",Tarrant,11/1/2025,5/1/2026,"$350,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Paving, and traffic signal improvements at intersection. Installation of sidewalk, push button, curb ramp, and crosswalk markings. 600 SF of pedestrian improvements.",600 ft 2,City of Fort Worth,"100 Fort Worth Trail, Fort Worth, Texas 76102",(682) 446-1315,Freese and Nichols,"801 Cherry St. Suite 2800, fort worth, Texas 76102",(817) 735-7517,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016875,
Black Rifle Coffee Company,TABS2025016868,Black Rifle Coffee Company,"4601 S. Cooper Street, Arlington, TX 76017",Tarrant,6/1/2025,9/15/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction for a Black Rifle Coffee Company,"5,000 ft 2",Black Rifle Coffee Company,"1144 S. 500 West, Salt Lake City, Utah 84101",(303) 263-8683,Lingle Design Group,"158 West Main, Lena, Illinois 61048",(815) 369-9155,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016868,
Coble Middle School Addition and Reno,TABS2025016842,Cobal Middle School,"1200 Ballweg Rd, Arlington, TX 76002",Tarrant,7/1/2026,6/1/2027,"$10,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",reno_addition,"174,448 ft 2",Mansfield ISD,"605 E Broad St #500, Mansfield, Texas 76063",(817) 299-6390,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016842,
Howard Middle School Addition and Reno,TABS2025016841,Howard Middle School,"7501 Calendar Rd, Arlington, TX 76001",Tarrant,7/1/2026,6/1/2027,"$10,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",addition and reno,"147,267 ft 2",Mansfield ISD,"605 E Broad St #500, Mansfield, Texas 76063",(817) 299-6390,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016841,
Action Behavior Center Crowley - Summer Creek,TABS2025016829,Action Behavior Center Crowley - Summer Creek,"7513 & 7533 Summer Creek Drive, Fort Worth, TX 76123",Tarrant,5/1/2025,5/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 6,750 square-foot tenant finish-out project in an existing shell for Action Behavior Centers office and therapy clinic.","6,750 ft 2",Rubicon Crossing LLC,"6424 Colleyville Blvd. Ste 120, Colleyville, Texas 76034",469-363-3222,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016829,Connor Coleman
Ascendant FW I-35 GLC Phase 2,TABS2025016819,Building 3,"S Freeway & W Rendon Crowley Rd Fort Worth, Texas, Fort Worth, TX 76028",Tarrant,4/21/2025,5/27/2026,"$11,970,912",New Construction,"This project is privately funded, on private land for private use.",New concrete tilt-wall shell building,"209,027 ft 2",Ascendant Commercial,"3500 Colgate Ave., Dallas, Texas 75225",(214) 912-4215,Downs Design Solutions,"801 East Campbell Rd, Richardson, Texas 75081",469-663-0435,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016819,
EMS ISD Agriculture Science Complex,TABS2025016811,EMS ISD Agriculture Science Complex,"Mustang Rock Rd, Fort Worth, TX 76179",Tarrant,7/24/2025,9/24/2026,"$10,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Agriculture Science Complex,"40,854 ft 2",Eagle Mountain-Saginaw ISD,"1600 Mustang Rock Road, Fort Worth, Texas 76179",817.232.0880,"VLK Architects, Inc.","1320 Hemphill St Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016811,
Ascendant FW I-35 GLC Phase 2,TABS2025016808,Building 2,"S Freeway & W Rendon Crowley Rd Fort Worth, Texas, Fort Worth, TX 76028",Tarrant,4/21/2025,5/27/2026,"$47,144,828",New Construction,"This project is privately funded, on private land for private use.",New concrete tilt-wall shell building,"1,055,306 ft 2",Steven Bradford,"3500 Colgate Ave., Dallas, Texas 75225",(214) 912-4215,Downs Design Solutions,"801 East Campbell Rd, Richardson, Texas 75081",469-663-0435,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016808,
Design Within Reach Store,TABS2025016807,The Shops at Clearfork,"5001 Ozona Avenue, Suite #F200, Fort Worth, TX 29185",Tarrant,7/15/2025,12/5/2025,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvements to a leased retail space. Tenant improvement will include storefront alterations, interior partitions, casework, display fixtures, architectural finishes, Structural, MEP, Civil, Fire Alarm, and Sprinkler work.","9,750 ft 2",Clearfork Retail Venture LLC,"P.O. Box 6120, Indianapolis, Indiana 46206",(817) 883-1665,Lalire March Architects,"630 9th Avenue, Suite 900, New York, New York 10036",(212) 807-1011,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016807,Alexandra Hirsch
SUPER FOODY ASIAN FOOD MARKET,TABS2025016787,SUPER FOODY ASIAN FOOD MARKET,"4720 LITTLE RD, Arlington, TX 76017",Tarrant,5/31/2025,7/4/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR RENOVATION, COVERT THE RESTAURANT INTO A  GROCERY STORE. ADD A SMALL LOADING DOCK IN THE BACK.","7,700 ft 2",PINGJIAN CHENG,"15649 HAWKS PASS RD, FRISCO, Texas 75035",(917) 660-6039,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016787,
Paving and Utility Improvement for Forest St. & Lipscomb St.,TABS2025016757,N/A,"1200 block of lipscomb st. & forest st, Grapevine, TX 76051",Tarrant,6/1/2025,3/1/2026,"$1,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","800 LF asphalt roadway with curb and gutter and sidewalk. Internal storm drain, water line, and sewer line improvements and replacements. (SF;4000)","4,000 ft 2",City of Grapevine,"501 Shady Brook Drive, Grapevine, Texas 76051",(817) 410-3356,"Kimley-Horn and Associates, Inc","801 Cherry St. Unit 11 Suite 1300, Fort Worth, Texas 76102",(817) 349-7313,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016757,
Wester Middle School Addition and Reno,TABS2025016754,Wester Middle School,"1520 Walnut Creek Drive, Mansfield, TX 76063",Tarrant,6/1/2026,7/1/2027,"$50,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Addition and Renovation,"100,736 ft 2",Mansfield ISD,"605 E Broad St #500, Mansfield, Texas 76063",(817) 299-6390,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016754,
Dossani Office,TABS2025016753,Dossani Office,"Lot 2A Ruth Wall Addition Abstract A.F. Leonard A-, Grapevine, TX 76051",Tarrant,6/1/2025,9/1/2025,"$248,500",New Construction,"This project is privately funded, on private land for private use.",New construction of a tenant office building (shell only),"3,900 ft 2",Global Sky Properties,"520 E Northwest Highway 100, Grapevine, Texas 7651",(817) 442-1159,"iARCHiTECTURE, LLC","417 Lake Street, Shreveport, Louisiana 71101",(318) 828-1637,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016753,
NEW APARTMENT BUILDING,TABS2025016747,GENESIS APARTMENTS,"450 CRAWFORD STREET, Fort Worth, TX 76104",Tarrant,6/15/2025,9/30/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",NEW 5 STORY APT BLDG WITH 10 PARKING SPACES ON THE 1ST FLR LEVEL WITH 20 1BR AND 4 2BR APT UNITS ...,"20,700 ft 2","GREATER HEIGHT PROPERTIES & MANAGEMENT, LLC.","1212 VISTAWOOD DRIVE, MANSFIELD, Texas 76063",(469) 879-9388,BANWO INCORPORATED,"10119 NORMAN COURT, IRVING, Texas 75063",(214) 994-6667,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016747,
KANE HALL BERRY NEUROLOGY RENOVATION,TABS2025016707,KANE HALL BERRY NEUROLOGY,"4552 HERITAGE TRACE PARKWAY,, Fort Worth, TX 76244",Tarrant,4/30/2025,7/31/2025,"$157,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish-Out / Renovation,"1,783 ft 2",KANE HALL BERRY NEUROLOGY,"4525 Heritage Trace Parkway, Ste. 117, Fort Worth, Texas 76244",(817) 267-6290,Abaya Design Studio,"215 S. Denton Tap Road Suite # 215 Suite # 215, Coppell, Texas 75019",(214) 606-0951,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016707,
"Dr. Sheppard Dental Office and Retail Shell - Mansfield, TX",TABS2025016705,Dr. Sheppard Dental Office and Retail Shell,"2881 Highway 157 N., Mansfield, TX 76063",Tarrant,6/30/2025,5/31/2026,"$2,790,390",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for new 8,272 sq ft dental office & multi-tenant retail building shell.","8,272 ft 2",Pereff Development Group,"5729 Lebanon Road Ste 144307, Frisco TX 75034, Frisco, Texas 75034",(918) 406-7815,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016705,
Kennedale Pkwy Office Building,TABS2025016704,Kennedale Pkwy Office Building,"320 Kennedale Pkwy, Kennedale, TX 76060",Tarrant,5/5/2025,10/31/2025,"$68,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Comprehensive renovation in Kennedale for office use. Demolish all but left side. Includes new foundation, framing, MEP systems, stucco, and interiors. All work to meet current codes and TDLR accessibility requirements.","2,604 ft 2",Javier Bolanos,"3909 Panama St, Fort Worth, TX, Texas 76119",(817) 209-7222,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016704,
Cook Children's South Tower Renovation,TABS2025016695,Cook Children's Medical Center,"801 7th Avenue, Fort Worth, TX 76104",Tarrant,6/16/2025,10/21/2025,"$4,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is a 425sf make ready project for a future tower. It touches multiple floors and includes rerouting the Southwest stair exit and adding skylights on Level 6. Most areas touched are to be returned to existing conditions.,"4,025 ft 2",Cook Children's Medical Center,"801 7th Ave., Fort Worth, Texas 76104",(682) 855-4021,HKS Inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76104",(214) 578-2363,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016695,
TCU On-Campus Student Housing,TABS2025016675,Building D1,"2516 W. Lowden Street, Fort Worth, TX 76109",Tarrant,10/25/2025,3/1/2027,"$16,565,859",New Construction,"This project is privately funded, on private land for private use.",New Construction of Student Housing.,"653,665 ft 2",Texas Christian Univeristy,"3589 Bellaire Drive N., Fort Worth, Texas 76019",817.257.6467,"Robert A.M. Stern Architects, LLP.","1 Park Ave, New York, NY 10016, New York, New York 10016",(212)967-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016675,
TCU On-Campus Student Housing,TABS2025016672,Building C,"2700 W. Lowden Street, Fort Worth, TX 76109",Tarrant,5/15/2025,7/1/2027,"$59,552,567",New Construction,"This project is privately funded, on private land for private use.",New Construction of Student Housing.,"131,759 ft 2",Texas Christian Univeristy,"3589 Bellaire Drive N., Fort Worth, Texas 76019",817.257.6467,"Robert A.M. Stern Architects, LLP.","1 Park Ave, New York, NY 10016, New York, New York 10016",(212)967-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016672,
TCU On-Campus Student Housing,TABS2025016670,Building B,"2421 Pond Drive, Fort Worth, TX 76109",Tarrant,5/15/2025,7/1/2027,"$66,314,729",New Construction,"This project is privately funded, on private land for private use.",New Construction of Student Housing.,"155,929 ft 2",Texas Christian Univeristy,"3589 Bellaire Drive N., Fort Worth, Texas 76019",817.257.6467,"Robert A.M. Stern Architects, LLP.","1 Park Ave, New York, NY 10016, New York, New York 10016",(212)967-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016670,
TCU On-Campus Student Housing,TABS2025016668,Building A3,"2648 W. Bowie Street, Fort Worth, TX 76109",Tarrant,5/15/2025,7/1/2027,"$47,633,816",New Construction,"This project is privately funded, on private land for private use.",New Construction of Student Housing.,"108,886 ft 2",Texas Christian Univeristy,"3589 Bellaire Drive N., Fort Worth, Texas 76019",817.257.6467,"Robert A.M. Stern Architects, LLP.","1 Park Ave, New York, NY 10016, New York, New York 10016",(212)967-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016668,
TCU On-Campus Student Housing,TABS2025016665,Building A2,"2952 Sandage Avenue, Fort Worth, TX 76109, Fort Worth, TX 76109",Tarrant,5/15/2025,7/1/2027,"$40,840,689",New Construction,"This project is privately funded, on private land for private use.",New Construction of Student Housing.,"91,989 ft 2",Texas Christian Univeristy,"3589 Bellaire Drive N., Fort Worth, Texas 76019",817.257.6467,"Robert A.M. Stern Architects, LLP.","1 Park Ave, New York, NY 10016, New York, New York 10016",(212)967-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016665,
KENNEDALE HOTEL,TABS2025016664,Hotel,"340 Bowman Springs Road, Kennedale, TX 76060",Tarrant,6/15/2025,6/30/2026,"$4,200,000",New Construction,"This project is privately funded, on private land for private use.",New Construction of the 3 Story Hotel Building,"42,838 ft 2",MM3 Hospitality LLC,"9425 Sagrada Park, Fort Worth, Texas 76126",(817) 709-5986,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016664,
TCU On-Campus Student Housing,TABS2025016662,Building A1,"2649 W. Lowden Street, Fort Worth, TX 76109",Tarrant,5/15/2025,7/1/2027,"$50,006,884",New Construction,"This project is privately funded, on private land for private use.","New Construction of Student Housing - 116,241sf","116,241 ft 2",Texas Christian Univeristy,"3589 Bellaire Drive N., Fort Worth, Texas 76019",817.257.6467,"Robert A.M. Stern Architects, LLP.","1 Park Ave, New York, NY 10016, New York, New York 10016",(212)967-5100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016662,
Texas Christian University Moudy South Renovation,TABS2025016646,Moudy South,"285 South University Drive, Fort Worth, TX 76129",Tarrant,5/15/2025,7/31/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of classroom, studio and office spaces with new walls, flooring, ceilings, fixtures and finishes.","5,570 ft 2",Texas Christian University,"3101 Bellaire Drive North, Fort Worth, Texas 76109",(817) 257-6467,"Grace Hebert Curtis, LLC","200 Bailey Ave Suite 200, Fort Worth, Texas 76107",(817) 921-5928,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016646,
Lovesac,TABS2025016642,Arlington Highlands,"4001 Arlington Highlands Blvd, Suite 161, Arlington, TX 76018",Tarrant,7/7/2025,9/19/2025,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of an existing retail tenant space in the mall for a new Lovesac store,"1,951 ft 2",Fairbourne Properties LLC,"200 S Michigan Ave Suite 400, Chicago, Illinois 60604",(312) 789-4686,Onyx Creative,"25001 Emery Rd, Suite 400, Cleveland, Ohio 44128",(216) 223-3249,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016642,Stan Michnowicz
Modified Fort Worth Central City- North Bypass Channel,TABS2025016639,Bypass Channel,"intersection near N. Throckmorton and NW 7th St, Fort Worth, TX 76164",Tarrant,10/1/2025,11/30/2028,"$150,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","North Bypass Channel and new rails, pedestrian walks and ramps, flood wall, and leave","50,000 ft 2",Tarrant Regional Water District / TRWD,"307 W. 7th Street #100, Dallas, Texas 76102",(817) 335-2491,CDM Smith,"801 Cherry Street, Suite 1820, Fort Worth, Texas 76102",817-332-6727,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016639,
Arco Construction Supply,TABS2025016636,"Kimball Place, LLC","100 Morningside #144, Fort Worth, TX 76110",Tarrant,4/15/2025,8/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Office finish out with conference room, restroom and breakroom.","52,215 ft 2","Kimball Place, LLC","6913 Camp Bowie Blvd. #157, Fort Worth, Texas 76116",(817) 926-2067,Halbach Dietz Architects,"6913 Camp Bowie #149, Fort Worth, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016636,
Smoothie King,TABS2025016633,Terminal A,"2040 South International Parkway Space ID: A-2-053, Dfw Airport, TX 75261",Tarrant,6/16/2025,9/12/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",THE SCOPE OF THIS REMODEL PROJECT IS A NON-STRUCTURE INTERIOR REMODEL OF EXISTING PINKBERRY INVOLVING SERVING EQUIPMENT & FINISHES UPDATE.,280 ft 2,Bassam Odeh,"1915 Pine St, Grand Prairie, Texas 75050",214-418-9625,Hohe Design Group,"302 N Market Suite 250, Dallas, Texas 75202",(469) 739-3469,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016633,Bassam Odeh
9009 Benbrook Boulevard Renovation,TABS2025016630,9009 Benbrook Boulevard Renovation,"9009 Benbrook Boulevard, Benbrook, TX 76126",Tarrant,4/17/2025,10/17/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Proposed Renovation located in 9009 Benbrook Boulevard, Benbrook, Texas 76126. The proposed structure will consist of (1) non-separated mixed use building meeting the allowable height and area; and accessory use allowances.","4,242 ft 2",Magnolia Fence + Patio,"2970 Suffolk Drive, Suite 116, Benbrook, Texas 76133",817-995-7467,m3 studio pllc,"3880 Hulen Street, Suite 630, Fort Worth, Texas 7617",817-733-3513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016630,
124 River Oaks Ste #120,TABS2025016617,Shiloh Health,"124 River Oaks Ste #120, Southlake, TX 76088",Tarrant,2/1/2025,4/18/2025,"$214,587",Renovation/Alteration,"This project is privately funded, on private land for private use.",Build out 1106 sqft of office space.,"1,107 ft 2",River Oaks LLC,"124 River Oaks Ste #100, Southlake, Texas 76088",(817) 495-9321,USgreen Design,"9720 Coit Road, Ste 200-217, Plano, Texas 75025",214-450-6875,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016617,
Letara Village Haslet,TABS2025016602,Lot 4B,"480 FM 156, Haslet, TX 76052",Tarrant,5/1/2025,9/30/2025,"$375,000",New Construction,"This project is privately funded, on private land for private use.",Construction of cold dark shell building,"4,573 ft 2",Westwood Group Development No. 1,"1000 Texan Trail Suite 200, Grapevine, Texas 76051",(817) 366-4196,Distinctive Dwellings,"211 East Southlake Blvd., Southlake, Texas 76092",817-481-1249,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016602,
Letara Village Haslet,TABS2025016595,Lot 4A Building,"476 FM 156 South, Haslet, TX 76052",Tarrant,5/1/2025,9/30/2025,"$375,000",New Construction,"This project is privately funded, on private land for private use.",Construction of cold dark shell building,"4,772 ft 2",Westwood Group Development No. 1,"1000 Texan Trail Suite 200, Grapevine, Texas 76051",(817) 366-4196,Distinctive Dwellings,"211 East Southlake Blvd., Southlake, Texas 76092",817-481-1249,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016595,
Avondale Farms Drive Extension,TABS2025016594,Pedestrian Facilities,"Avondale Farms Dr from Avondale Haslet Rd to US 81, Fort Worth, TX 76052",Tarrant,9/23/2024,4/21/2025,"$192,800",New Construction,"This project is privately funded, on private land for private use.","17,767 SF of 4' sidewalk, including 2 type M-2 (Fort Worth) ramps, 2 type P-1 (Fort Worth) ramps, 1 type C-3 (Fort Worth) ramp.","17,767 ft 2","Hunter Crossroads, LP","2030 Main Street Suite 342, Dallas, Texas 75201",(972) 877-1391,"Winkelmann & Associates, Inc.","6750 Hillcrest Plaza Drive Suite 215, Dallas, Texas 75230",(214) 544-5820,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016594,
