project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Box-Alford Media Tenant Finish Out,TABS2025016351,Lakeside Industrial,"1410 Lakeside Parkway, Flower Mound, TX 75028",Tarrant,6/1/2025,10/1/2025,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","79,000 SF interior finish out of a shell building (TABS2024026338). Approximately 18,000 SF of conditioned office space and 61,000 SF of product storage space. Note: tenant construction funds are provided by owner.","79,000 ft 2",Box Development Group. LLC,"921 East Waggonman Street, Fort Worth, Texas 76110",(972) 897-2060,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016351,KTGY Group Inc.,"3333 Welborn Street Dalla Suite 400, Dallas, Texas 75219",(214) 725-3368,
Crave Cookies Grapevine,TABS2025016331,216 E Northwest Highway,"216 E Northwest Highway Suite #100, Grapevine, TX, Grapevine, TX 75077",Tarrant,4/30/2025,7/14/2025,"$102,000",New Construction,"This project is privately funded, on private land for private use.",Build out of Crave Cookies franchise,"1,692 ft 2",WRIGHT 430 MAIN LLC,"600 W. Wall St. TX 76051, Grapevine, Texas 76051",(940) 390-9563,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016331,,,,Jairo Franco
EXPANSION FOR HOLT CAPITAL PARTNERS L.P.,TABS2025016325,BANK OF AMERICA TOWER,"301 COMMERCE STREET SUITE 1430, Fort Worth, TX 76102",Tarrant,5/5/2025,6/23/2025,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF EXISTING LEASE SPACE,845 ft 2,CITY CENTER MANAGEMENT CO LP; SRB CITY INVST LP;DDR/DTC CITY INVST; CITY INVST LP,"201 MAIN STREET SUITE 3000, FORT WORTH, Texas 76102",(817) 255-5757,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016325,HALBACH DIETZ ARCHITECTS,"6913 CAMP BOWIE BLVD. SUITE 149, FORT WORTH, Texas 76116",(817) 737-0725,
Worley Middle School Addition and Reno,TABS2025016323,Worley Middle School,"500 Pleasant Ridge Dr, Mansfield, TX 76063",Tarrant,6/1/2026,7/1/2027,"$16,070,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",addition and renovation,"52,819 ft 2",Mansfield ISD,"605 E Broad St #500, Mansfield, Texas 76063",(817) 299-6390,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016323,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,
Wellmed @ North Richland Hills,TABS2025016321,North Hills Village,"7640 NE Loop 410 Suite 100, North Richland Hills, TX 78180",Tarrant,4/14/2025,8/1/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Second Generation Lease area Clinic Build out,"7,855 ft 2",Woodcrest Management Company,"3113 S. University Dr. Suite 500, Ft Worth, Texas 76109",(817) 927-0050,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016321,"The Dawley Group, Inc.","3631 Barrington Street, San Antonio, Texas 78217",(210) 241-9392,
Jobe Middle School Addition and Reno,TABS2025016315,Jobe Middle School,"605 E Broad St, Mansfield, TX 76063",Tarrant,6/1/2026,7/1/2027,"$12,980,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",addition and renovation ,"209,293 ft 2",Mansfield ISD,"605 E Broad St #500, Mansfield, Texas 76063",(817) 299-6390,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016315,Huckabee,"801 Cherry St. #500, Fort Worth, Texas 76102",800-687-1229,
Blue Mint,TABS2025016299,NA,"380 Front Street Suite 160, Arlington, TX 76010",Tarrant,5/1/2025,1/31/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out for Blue Mint Thai Restaurant,"2,500 ft 2",URBAN FRONT LLC,"380 Front Street Suite 160, Arlington, Texas 76010",(817) 521-3161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016299,"Thomas, Patrick & Vincent","P.O. Box 2546, Red Oak, Texas 75154",469.231.1958,"Velocity Investing BM, LLC"
Shoe Palace,TABS2025016292,Irving Mall,"3880 IRVING MALL SPACES F02-03, Irving, TX 75062",Tarrant,6/2/2025,9/25/2025,"$240,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of an existing 4,929 SF retail space for Shoe Palace Corporation. New Walls, storefront remodel, mechanical, electrical, and plumbing.","4,929 ft 2",WPG,"3880 Irving Mall, Irving, Texas 75062",(972) 255-3123,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016292,Quorum Architects,"825 W Vickery Blvd, Suite 100, fort worth, Texas 76104",(817) 546-6311,Elliot Flaum
Hyde Ranch Building C,TABS2025016283,Hyde Ranch Building C,"500 Academy Blvd, Fort Worth, TX 76108",Tarrant,8/1/2025,11/1/2026,"$33,000,000",New Construction,"This project is privately funded, on private land for private use.","A new 601,539 SF Speculative Industrial Facility. ","601,539 ft 2","SRPF D/Hyde Ranch Holdings, LP","2001 N. Ross Avenue , Suite #400, Dallas, Texas 75201",(214) 535-3883,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016283,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,
Hyde Ranch Building B,TABS2025016282,Hyde Ranch Building B,"500 Academy Blvd, Fort Worth, TX 76108",Tarrant,8/1/2025,11/1/2026,"$23,000,000",New Construction,"This project is privately funded, on private land for private use.","A new 388,858 SF Speculative Industrial Facility.","388,858 ft 2","SRPF D/Hyde Ranch Holdings, LP","2001 N. Ross Avenue , Suite #400, Dallas, Texas 75201",(214) 535-3883,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016282,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,
Hyde Ranch Building A,TABS2025016279,Hyde Ranch Building A,"825 Silver Creek Road, Fort Worth, TX 76108",Tarrant,8/1/2025,11/1/2026,"$11,000,000",New Construction,"This project is privately funded, on private land for private use.","A new 170,780 SF Speculative Industrial Facility. ","170,780 ft 2","SRPF D/Hyde Ranch Holdings, LP","2001 N. Ross Avenue , Suite #400, Dallas, Texas 75201",(214) 535-3883,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016279,GSR Andrade Architects,"2001 North Lamar Street, Suite #400, Dallas, Texas 75202",(214) 824-7040,
"Solidcore Southlake, TX",TABS2025016263,Southlake Town Square,"1512 East Southlake Blvd Suite 10, Southlake, TX 76092",Tarrant,6/5/2025,9/1/2025,"$350,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Fitness studio interior build out.,"2,010 ft 2",KRG Town Square Ventures IV LLC,"30 S Meridian St. Suite 100, Indianapolis, Indiana 46204",(317) 578-5152,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016263,DXU Architects,"412 S. Wells Street 2nd Fl, Chicago, Illinois 60607",(312) 955-0334,Alison Goss
Dunkin Donuts / Retail,TABS2025016257,Dunkin Donuts,"3501 Forest Hill Circle, #1100, Forest Hill, TX 76140",Tarrant,4/30/2025,6/27/2025,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,900 ft 2",Priceless Coffee Inc,"3405 Spectrum Blvd, Richardson, Texas 75082",(503) 849-8989,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016257,,,,
"Parking Garage, 6th Floor, Entrance Improvements",TABS2025016230,Texas Health Harris Methodist Hospital,"1301 Pennsylvania Ave., Fort Worth, TX 76104",Tarrant,4/14/2025,12/30/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Project scope consists of the removal and replacement of an existing wheel chair ramp connecting a parking garage to an elevator lobby.,600 ft 2,Texas Health Resources,"1325 Pennsylvania Ave., Suite 510, Fort Worth, Texas 76104",(817) 250-4696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016230,Parkhill,"3000 Internet Blvd., Suite 550, Frisco, Texas 75034",(972) 987-1670,
Office Reduction for Speculative Use,TABS2025016224,Northfield Distribution Center | Building 7,"1200 Minters Chapel Road, Suite 200, Grapevine, TX 76051",Tarrant,5/5/2025,7/18/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is a reduction of existing office area in an existing building. ,"3,980 ft 2",EastGroup Properties,"6565 N. Macarthur Blvd., Suite 255, Irving, Texas 75039",(972) 386-8700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016224,"Space Planning Specialists, LLc","906 Cottonwood Way, Josephine, Texas 75189",(972) 414-9391,
HEMPWILL,TABS2025016213,HEMPHILL,"2709 HEMPWILL ROAD FORT WORTH, Fort Worth, TX 75074",Tarrant,5/5/2024,11/1/2027,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION ,"3,840 ft 2","JOUDI PIERRE , SHADI MANSOUR","452 REYNOLDS CIRCLE, SAN JOSE, California 95112",(682) 716-5724,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016213,,,,
MAMA LIU NOODLE BAR,TABS2025016210,MAMA LIU NOODLE BAR,"2777 E. SOUTHLAKE BOULEVARD, SUITE #190, Southlake, TX 76092",Tarrant,5/1/2025,11/1/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION FOR A RESTAURANT,"1,335 ft 2",LING SHEN LIANG,"2528 OLD DENTON ROAD SUITE 150, CARROLTON, Texas 75006",(469) 569-6388,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016210,"R.T. CHANG ARCHITECTS, INC.","5834 WINDMIER LANE, DALLAS, Texas 75252",(214) 663-4735,
Accident & Injury Chiropractic,TABS2025016147,Great Southwest Crossing,"4045 S Great SW Parkway Suite 117, Grand Prairie, TX 75052",Tarrant,5/1/2025,8/1/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The renovation of an existing 1588 sf office space into a new chiropractic office.,"1,588 ft 2","TBC - Great South West, LLC","225 West Wacker Drive Suit 1850, Chicago, Illinois 60606",(712) 541-3086,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016147,Cross Timbers Architects,"4315 Windsor Centre Trail Suite 400, Flower Mound, Texas 75028",972-355-7754,Kyle Rubin
Arlington Mayfield Church Building,TABS2025016136,Kingdom Hall,"2101 E Mayfield Rd, Arlington, TX 76014",Tarrant,9/23/2025,11/30/2025,"$126,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",minor remodel involving finishes and replacement of interior lighting controls,"10,302 ft 2",Tad Stingley,"145 Greathouse Village Pkwy, Decatur, Texas 76234",(347) 382-0275,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016136,,,,
Gurudwara Nanak,TABS2025016104,Gurudwara Nanak,"10260 Blue Mound RdFort Worth, TX 76131, Fort Worth, TX 76131",Tarrant,1/1/2026,12/1/2027,"$250,000",New Construction,"This project is privately funded, on private land for private use.",Construction of 10000 sqft  building hall,"10,000 ft 2",Ajit Pal Singh,"10260 Blue Mound Rd TX 76131, Fort Worth,, Texas 76131",(760) 981-2244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016104,,,,
UNT HSC - Courtyard and Memorial Improvements,TABS2025016101,UNT HSC,"3500 Camp Bowie Blvd, Fort Worth, TX 76107",Tarrant,4/1/2025,9/1/2025,"$793,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The renovation of an existing plaza, replacing the existing pavers that have shifted with new pavers tying into the existing surrounding flatwork, a new commemorative memorial, shade structure, new lighting, new plantings and ","7,392 ft 2",University of North Texas Health Science Center,"3500 Camp Bowie Boulevard, University of North Texas, Texas 76106",(817) 705-9328,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016101,,,,
CyrusOne DFW8 | Core & Shell,TABS2025016099,DFW8,"TBD, Fort Worth, TX 76179",Tarrant,7/1/2025,11/1/2026,"$275,000,000",New Construction,"This project is privately funded, on private land for private use.","New Construction, single-story Data Center with two-story office component. Total SF expected to be approximately 82,997. Exterior construction to be insulated precast with steel structure.","82,997 ft 2","C1 Forth Worth, LLC","2850 N. Harwood St., Ste 2200, Dallas, Texas 75201",(214) 507-9557,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016099,JHET Architects,"2554 Elm St., Suite 230, Dallas, Texas 75226",(214) 628-1062,
TCCD South Campus Childcare Facility,TABS2025016096,CCA Childcare Facility,"5301 Campus Drive, Fort Worth, TX 76119",Tarrant,5/1/2025,12/31/2025,"$6,605,300",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Site work to support a new modular building with multiple units connected for one facility.  Our work includes site within 5' of the building.,"14,000 ft 2",Tarrant County College District,"5450 N. Riverside Dr., Fort Worth, Texas 76137",(817) 515-9044,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016096,Elements Of Architecture,"1201 6th Ave, Suite 100 Fort Worth, Texas 76104, Fort Worth, Texas 76104",(817) 475-6465,
Integrity Urgent Care Fort Worth TX,TABS2025016080,Integrity Urgent Care,"12628 Timberland Blvd., Fort Worth, TX 76244",Tarrant,5/15/2025,10/15/2025,"$1,011,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a new 3,003 SF medical office building","3,003 ft 2","Palm Development Partners, LLC","23134 Hwy 22 N, Yuma, Tennessee 38390",(731) 217-6613,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016080,Sudbury Design Services,"20 Scarlet Oak Cove, Jackson, Tennessee 38301",731-343-5248,Emily Singleterry
Baylor Scott & White - Outpatient Therapy - Grapevine,TABS2025016065,Clearview 1,"1643 Lancaster Drive Suite 100, Grapevine, TX 76051",Tarrant,5/1/2025,8/1/2025,"$62,200",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition of counters, cubicles, finishes, etc. Installion of new cabinets, sink, countertops, mirrors, finishes, etc. (12106 sqft)","12,106 ft 2","HR Acquisition of San Antonio, Ltd.","3310 West End Avenue Suite 700, Nashville, Tennessee 37203",(817) 924-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016065,"Robert J. Tanay, RA","680 American Avenue Suite 203, King of Prussia, Pennsylvania 19406",(610) 992-7135,Kevin Hillenbrand
VICTORY NAIL LOUNGE,TABS2025016043,RCM - RETAIL SAGINAW,"8625 OLD DECATUR RD #20, Fort Worth, TX 76179",Tarrant,5/1/2025,9/1/2025,"$600,000",New Construction,"This project is privately funded, on private land for private use.",FINISH OUT ,"3,400 ft 2",RCM SAGINAW LLC,"5830 GRANITE PKWY #STE. 100, PLANO, Texas 75024",(501) 690-2166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016043,NGUYEN CHAU DESIGNER CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,
Arlington Pioneer C Store,TABS2025016032,Arlington Pioneer C Store,"4001 W Pioneer Pkwy  TX, Arlington, TX 76013",Tarrant,12/1/2025,12/1/2026,"$500,000",New Construction,"This project is privately funded, on private land for private use.",Construction of C Store ,"5,000 ft 2",Ajit Pal Singh,"4001 W Pioneer Pkwy Arlington, TX 76013, Arlington, Texas 76013",(760) 981-2244,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016032,,,,
"UTA Engineering Research Buildings A, B & C",TABS2025016028,"UTA Engineering Research Buildings A, B & C","905 Speer St., Arlington, TX 76019",Tarrant,10/3/2024,5/9/2025,"$8,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New modular office/classroom buildings for engineering research and design classes  Building A: 15,120 sf, Building B: 8,160 sf, Building C: 8,160 sf","31,440 ft 2",University of Texas at Arlington,"1225 W. Mitchell St Suite 205, Arlington, Texas 76019",817-272-7072,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016028,Design Tech Inc.,"22020 County Road 18, Goshen, Indiana 46528",5-74--830-5313,
Buffalo WIld Wings,TABS2025015993,Buffalo WIld Wings,"12832 S Freewa, Burleson, TX 76028",Tarrant,6/9/2025,6/30/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior cosmetic remodel. removal of 4' half height wall non structural,"3,545 ft 2",Buffalo WIld Wings,"3 Glenlake Pkway NE 13th Floor, Altlanta, Georgia 30328",(909) 451-3119,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015993,,,,
