project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
25091 - Westport 6 Guard House + Interior Refresh,TABS2026028997,25091 - Westport 6 Guard House + Interior Refresh,"850 Transport Drive, Haslet, TX 76052",Tarrant,8/1/2026,12/30/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New construction and renovation ,190 ft 2,AT INDUSTRIAL OWNER 4 HOLDCO LP,"9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",(817) 224-6000,,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028997
Arlington Warehouse,TABS2026028991,Arlington Warehouse Office,"617 111th Street, Arlington, TX 76011",Tarrant,9/30/2026,1/30/2027,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construct a new interior office build-out in an existing warehouse ,"2,763 ft 2",462 Thomas Family Properties LP,"4901 Spring Valley Rd, Dallas, Texas 75244",(214) 750-1200,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028991
Chapman Road (Rufe Snow Drive to Brookshire Trail),TABS2026028990,Chapman Road (Rufe Snow Drive to Brookshire Trail),"Chapman Road, North Richland Hills, TX 76182",Tarrant,11/2/2026,12/31/2027,"$430,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Full roadway reconstruction including sidewalks, curb ramps, pedestrian crossings, and associated utility improvements.","13,500 ft 2",City of North Richland Hills,"4301 City Point Drive, North Richland Hills, Texas 76180",817-427-6410,,Halff,"3803 Parkwood Blvd #800, Frisco, Texas 75034",(214) 937-3938,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028990
NEW OFFICE BUILDING,TABS2026028989,AZLE AREA CHAMBER OF COMMERCE OFFICE BUILDING,"256 W. MAIN STREET, Azle, TX 76020",Tarrant,10/1/2026,4/1/2027,"$600,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","CONSTRUCTION OF NEW BUILDING AND PARKING, INCLUDING GARAGE AND PORCHES.","3,015 ft 2",AZLE AREA CHAMBER OF COMMERCE,"404 W. MAIN STREET SUITE 102, AZLE, Texas 76020",(817) 444-1112,,"CBC CONSTRUCTION COMPANY, DBA BECKBUILDERS","1009 NEWSON RANCH WAY, AZLE, Texas 76020",817-401-4303,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028989
"Exterior Remodel - Keller, TX",TABS2026028986,Exterior Remodel,"901 Keller Pkwy, Keller, TX 76248",Tarrant,12/15/2026,4/15/2027,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Scope of work is for 3,195 sq ft exterior remodel and new demising wall for tenants.","3,195 ft 2","DW Keller Parkway, LLC","4403 North Central Expy, Suite 200, Dallas, Texas 75205",214-720-0004,,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028986
Texas Trust Credit Union Skymark Suite 700,TABS2026028961,Skymark Tower,"1521 N Cooper, Suite 700, Arlington, TX 76033",Tarrant,9/1/2026,12/1/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of offices. Adding training rooms and break room.  New lighting and finishes,"8,852 ft 2",Texas Trust Credit Union,"5850 W I-20, Arlington, Texas 76017",(682) 760-8781,,Interior Design Group,"2307 Oak Forest Ct, Arlington, Texas 76012",(817) 469-1171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028961
Texas De Brazil Fort Worth,TABS2026028960,Texas De Brazil Steakhouse,"101 N Houston St, Fort Worth, TX 76102",Tarrant,8/28/2026,9/11/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel roof,"8,000 ft 2",101 N Houston St LLC,"2952 N Stemmons FWY, dallas, Texas 75247",(214) 475-9893,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028960
FORP Bedford Connecting Corridor,TABS2026028958,FOTP Bedford,"2045 Bedford Road, Bedford, TX 76021",Tarrant,10/1/2026,3/1/2027,"$380,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Addition of a second floor connecting corridor and ramp between two existing wings.,485 ft 2,Fellowship of the Parks,"2045 Bedford Road, Bedford, Texas 76021",(817) 412-9511,,GHLA,"1300 West Randol Mill Road, Suite 100, Arlington, Texas 76012",817-801-7200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028958
A New Lease Space for LD Industrial Solutions,TABS2026028950,Carson Commercial Complex,"5920 Lower Birdville Rd., Suites A5-A10, Haltom City, TX 76117",Tarrant,9/1/2026,12/1/2026,"$165,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",A new 748 sf office area in an existing office/warehouse shell building.,748 ft 2,KSS Carson Commercial LLC,"1635 Rogers Road, Fort Worth, Texas 76107",(210) 393-6734,,Schwarz-Hanson Architects,"2627 Tillar Street, Suite 131, Fort Worth, Texas 76107",(817) 377-3600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028950
Pizza Guys,TABS2026028940,Heritage Trace Plaza,"3529 Heritage Trace Pkwy, Ste 119, Fort Worth, TX 76244",Tarrant,9/1/2026,12/31/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Restaurant Interior Finish Out,"1,307 ft 2",Heritage Trace Plaza 1 Owner LLC,"1800 Avenue Of the Stars, Suite 1400, Los Angeles, California 90067",(860) 207-9199,Bharat Sharma,Renovis Design,"2309 Coit Road, Plano, Texas 75075",469-669-2661,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028940
Texas Health Resources Arlington Centralized Ambulatory Center,TABS2026028934,Texas Health Resources,"4000 Matlock Road, Arlington Texas 76015, Arlington, TX 76015",Tarrant,4/5/2027,8/13/2027,"$5,318,665",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Design of interior  ,"55,000 ft 2",Texas Health Resources,"612 E Lamar Blvd STE 190 Arlington Tx 76011 STE 1600, Arlington, Texas 76011",(214) 747-2511,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028934
TPNT Southlake Expansion,TABS2026028920,Therapy Partners of North Texas Southlake,"731 E Southlake Blvd., Suite 150, Southlake, TX 76092",Tarrant,9/28/2026,12/31/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Expansion to existing PT suite,"1,600 ft 2","KAGR2 Southlake 731, LLC","ONe Town Center Rd, Suite 300, Boca Raton, Florida 33486",(312) 287-9148,,WILLIAM PECK  ASSOC INC,"105 West Main St., LEWISVILLE, Texas 75057",(972) 221-1424,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028920
1468 TCCD Data Center & MEP Upgrades,TABS2026028916,Trinity River Campus,"300 Trinity Campus Circle, Fort Worth, TX 76102",Tarrant,11/1/2026,4/1/2027,"$2,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation to existing data center which includes replacing interior partition walls, ceiling replacement, and associated mechanical, electrical, and plumbing work.","4,070 ft 2",Tarrant County College Dist,"300 Trinity Campus Cir, Fort Worth, Texas 76102",817-515-9209,,LBL Architects,"318 W. Main Street Suite 200, Arlington, Texas 76010",(817) 881-1581,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028916
P3 Recovery Southlake,TABS2026028910,Park Village Southlake,"1161 E Southlake Blvd STE 250 1035 E southlake blvd, Southlake, TX 76092",Tarrant,10/1/2026,1/31/2027,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior alteration of the existing 3,946 sq ft. Tenant improvements to the proposed wellness facility will include modifications to interior walls, floors, ceiling finishes, and includes additional two in ground swim spas. ","3,946 ft 2",5C SL PARK VILLAGE LLC,"20405 State Highway 249 STE 810, Houston, Texas 77070",(281) 251-5550,Stefanos Sifandos,Rapid Design Build LLC,"9000 West colonial Drive STE 401, Ocoee Fl 34716, Florida 34761",(407) 347-9614,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028910
26724 7-Eleven Rev1,TABS2026028898,Mobil Synergy,"2105 N State Hwy 360, Grand Prairie, TX 75050",Tarrant,12/27/2026,1/17/2027,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Add some new food/beverage equipment, deep clean restrooms, minor décor refreshes, clean exterior, repair parking lot, enhance landscaping","3,248 ft 2",Riverside Camarillo TX Etal,"11440 San Vicente Blvd Suite 200, Los Angeles, California 90049",972-828-7528,7-Eleven - Kimberly Parenzan,BUF Studio,"702 SE 5th St, Suite 34, Bentonville, Arkansas 72712",479-321-0478,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028898
Cook Children's Public Area Renovation,TABS2026028852,Cook Children's Medical Center,"801 7th Avenue, Fort Worth, TX 76104",Tarrant,10/19/2026,2/5/2027,"$4,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","General refresh of materials in the public areas on level 01 and 02 including flooring, doors, casework, general paint and plumbing fixture updates. ","11,500 ft 2",Cook Children's Medical Center,"801 7th Avenue, Fort Worth, Texas 76104",(682)885-4021,,HKS Inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76104",(817)231-7166,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028852
XO MARRIAGE OFFICE REMODEL,TABS2026028846,Liberty Software,"927 E NORTHWEST HIGHWAy, Grapevine, TX 76051",Tarrant,8/26/2026,11/26/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR MODIFICATIONS TO ADD PODCAST STUDIO TO EXISTING 7,289 SQ. FT.  BUILDING","7,289 ft 2",MANCHESTER PROPERTIES 927 LLC,"307 MONTPILER DRIVE, Southlake, Texas 76092",(817) 239-6958,CHARLEY ELLIOT,Blake Archiects,"1202 S. White Chapel Blvd Suite A, Southlake, Texas 76092",(817) 488-9397,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028846
REMODEL FOR BEPCO LEVEL 27,TABS2026028843,WELLS FARGO TOWER,"201 MAIN STREET SUITE 2700, Fort Worth, TX 76102",Tarrant,9/21/2026,11/16/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF EXISTING OFFICE SPACE,"1,974 ft 2",CITY CENTER DEVELOPMENT CO LP; SRB CITY INVST LP;DDR/DTC CITY INVST;CITY INVST LP,"201 MAIN STREET SUITE 3000, FORT WORTH, Texas 76102",(817) 255-5757,,HALBACH DIETZ ARCHITECTS,"6913 CAMP BOWIE BLVD. SUITE 149, FORT WORTH, Texas 76116",(817) 737-0725,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028843
Walnut Creek Plaza 2000,TABS2026028830,Walnut Creek Plaza,"990 N Walnut Creek Drive, Mansfield, TX 76063",Tarrant,8/31/2026,9/30/2026,"$59,754",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior white box,"1,903 ft 2","Aberfeldy Properties, Inc","PO Box 1287, Northbrook, Illinois 60065",(847) 313-6442,,DFW Design Works,"1111 Amber Rose Way, Arlington, Texas 76005",817-929-8804,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028830
DFW - TC Terminal C - South Skylink Exterior Escalator and Canopy,TABS2026028827,Terminal C,"2330 N International Pkwy, Dfw Airport, TX 75261",Tarrant,8/30/2026,3/31/2027,"$2,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Reconfiguration of existing space to accommodate new tenants. Total scope includes storage. Total Area: Approximately 2,206 SF","2,206 ft 2",City of Dallas/DFW Airport Division,"Dallas Fort Worth International Airport P.O. Box 6, DW AIrport, Texas 75261",(972) 973-1784,Audie Harris,"Corgan Associates, Inc.","401 N. Houston St, Dallas, Texas 75202",(214) 248-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028827
38551 7-Eleven Rev1,TABS2026028779,7-Eleven,"8800 HARMON RD, Fort Worth, TX 76177",Tarrant,12/13/2026,1/3/2027,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded bulding elevation, clean exterior, repair parking lot, enhance landscaping","3,000 ft 2",CHAYET TRUST AGREEMENT,"PO BOX 711 C/O 7-ELEVEN INC, ATTN:PROPERTY TAX STORE #38551, Dallas, Texas 75221",(972) 828-7528,7-Eleven Inc,BUF Studio,"702 SE 5th St, STE 34, Bentonville, Arkansas 72712",(479) 321-0478,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028779
35540 7-Eleven Rev1,TABS2026028774,7-Eleven,"205 S COLLINS ST, Arlington, TX 76010",Tarrant,12/30/2026,1/20/2027,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Add some new food/beverage equipment, deep clean restrooms, minor décor refreshes, clean exterior, repair parking lot, enhance landscaping","2,888 ft 2",SE YOUNG CORP,"2900 SHERIDAN DR ATTN PHILLIP BAE, Carrollton, Texas 75010",(972) 828-7528,7-Eleven Inc,BUF Studio,"702 SE 5TH ST. STE 34, Bentonville, Arkansas 72712",(479) 321-0478,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028774
38338 7-Eleven Rev1,TABS2026028767,7-Eleven,"9625 CROWLEY RD, Fort Worth, TX 76134",Tarrant,12/30/2026,1/20/2027,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded bulding elevation, clean exterior, repair parking lot, enhance landscaping","3,010 ft 2",CP PARTNERS,"3100 CALLE DEL MONTANA, Sedona, Arizona 86333",(972) 828-7528,7-Eleven Inc,BUF Studio,"702 SE 5TH ST. STE 34, Bentonville, Arkansas 72712",(479) 321-0478,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028767
35397 7-Eleven Rev1,TABS2026028759,Exxon Synergy,"1700 WILLIAM D TATE, Grapevine, TX 76051",Tarrant,1/5/2027,1/26/2027,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded bulding elevation, clean exterior, repair parking lot, enhance landscaping","3,200 ft 2",EXXON CORP,"PO BOX 53, Houston, Texas 77001",(972) 828-7528,7-Eleven Inc,"Sevan Multi-Site Solutions, Inc.","3025 Highland Parkway Suite 850, Downers Grove, Illinois 60515",(312) 756-7778,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028759
WABA GRILL EULESS,TABS2026028758,WABA GRILL,"2930 RIO GRANDE BLVD. SUITE 100, Euless, TX 76039",Tarrant,10/1/2026,11/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT IMPROVEMENT FOR NEW WABA GRILL WITH RESTROOM, KITCHEN, SEATING AREA - 1400 SF","1,400 ft 2",SCSD-FINNELL LTD,"14114 DALLAS PKWY STE 670, Dallas, Texas 75254",214-483-0400,,"DAN CLINE ARCHITECTURE, INC","651 VIEW LAKE CIRCLE, Brea, California 92821",714-315-0099,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028758
Maya Creamery & Lounge,TABS2026028755,Gateway Plaza,"2905 E State Hwy 114 STE 031, Southlake, TX 76092",Tarrant,8/1/2026,9/1/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish out 2127SF,"2,127 ft 2",KRG SOUTHLAKE LAND LLC,"30 S MERIDIAN ST SUITE 1100, 30 S MERIDIAN ST SUITE 11, Indiana 46204",317-577-5600,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028755
New Broadway Investment Group LLC,TABS2026028754,New Broadway Investment Group LLC,"1203 Raider Dr, Euless, TX 76040",Tarrant,8/25/2026,10/1/2026,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",4500 square feet. renovation,"4,500 ft 2",New Broadway Investment Group LLC,"1203 Raider Dr, Euless, Texas 76040",512-822-3329,,Oxyzen Digital Inc.,"307 Pecos Trl, Irving, Texas 75063",469-623-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028754
Nike Grand Prairie Premium Outlets,TABS2026028751,Grand Prairie Premium Outlets,"2950 W IH 20, Ste 125, Grand Prairie, TX 75052",Tarrant,10/26/2026,4/28/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing retail space,"27,390 ft 2",Simon Property Group,"60 Columbia Rd Building B, 3rd Floor,, Morristown, New Jersey 07960",(973) 403-3171,Nike,BRR Architecture,"8131 Metcalf Ave, Ste 300, Overland Park, Kansas 66204",214-290-7037,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028751
University Baptist Church,TABS2026028735,Roof re-cover only,"2720 Wabash Ave, Fort Worth, TX 76109",Tarrant,9/14/2026,11/14/2026,"$793,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replacing about half the flat roofs by tearing off to the deck and going back with ISO and TPO.   Repair on tile section by replacing broken tiles with exact same tile.   Zero impact to Accessibility or ADA concerns.,"48,000 ft 2",University Baptist Church,"2720 Wabash AVE, Fort Worth, Texas 76109",817-926-3318,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028735
DFW - TC AC/DC Enabling Package,TABS2026028728,Terminal C,"2330 N International Pkwy, Dfw Airport, TX 75261",Tarrant,8/30/2026,9/30/2026,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reconfiguration of existing space to accommodate new tenants. Total scope includes storage. Total Area: Approximately 2,206 SF","2,206 ft 2",City of Dallas/DFW Airport Division,"Dallas Fort Worth International Airport P.O. Box 6, DFW AIrport, Texas 75261",(972) 973-1784,Audie Harris,"Corgan Associates, Inc.","401 N. Houston St., Dallas, Texas 75202",214-248-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028728
Siemens -  Grand Prairie - Cantilever,TABS2026028717,Constellation Commerce 360 - Building 1,"901 East Avenue K, Grand Prairie, TX 75050",Tarrant,9/7/2026,9/14/2026,"$200,238",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of cantilever rack,"6,175 ft 2",901 E Avenue K Owner LP,"2021 McKinney Ave Suite 300, Dallas, Texas 75201",(770) 652-2273,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028717
"PET BAR TFO- CELINA, TX",TABS2026028709,"PET BAR TFO- CELINA, TX","200 W FRONTIER PKWY BLDG 1, SUITE 110, Celina, TX 75078",Tarrant,9/11/2026,4/30/2027,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1st Generation tenant finish-out,"2,216 ft 2",Centra Frontier Realty LLC,"6655 Deseo suite 201, irving, Texas 75039",(972) 504-0607,,"JAW ARCHITECTS, INC","6115 Camp Bowie Blvd Suite 200, Fort Worth, Texas 76116",817-705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028709
"EVgo-Arlington, Texas (WinCo Foods)",TABS2026028697,WinCo Foods,"4620 S Cooper St.-EV, Arlington, TX 76017",Tarrant,8/31/2027,9/30/2027,"$600,000",New Construction,"This project is privately funded, on private land for private use.",EVgo is proposing to install (5) EV charging stations and associated equipment in existing parking lot area,"10,400 ft 2",Gregory R Melanson Revocable Trust,"4620 S Cooper St DR # 350, Arlington, Texas 76017",(757)897-1412,,"Dewberry Engineers, Inc.","4805 Brook Lake Dr, Glen Allen, Virginia 23060",(757) 897-1412,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028697
Leah Lash,TABS2026028695,Heritage Towne Crossing,"1301 West Glade Rd. #119, Euless, TX 76039",Tarrant,4/1/2026,7/10/2026,"$106,000",New Construction,"This project is privately funded, on private land for private use.","The project consists of the interior remodeling of an existing 1,147 SF tenant space for use as a lash/eyelash studio","1,147 ft 2",KRG Euless LLC,"30 S Meridian Street Ste. 1100, Indianapolis, Indiana 46204",(214) 445-5689,Aaron Nguyen,"PYRA IXI, LLC","12001 Central Drive, Cypress, Texas 77433",713-826-3979,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028695
Industrial Building - 3575 Thompson,TABS2026028686,Baseball Training Suite,"3575 Thompson Road, Fort Worth, TX 76224",Tarrant,10/1/2026,2/1/2027,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL OF INTERIOR SPACE WITHIN EXISTING INDUSTRIAL BUILDING TO SUBDIVIDE SPACE INTO 2 TENANT SUITES. INCLUDING REVISIONS TO EXISTING RESTROOMS AND SITE WORK TO PROVIDE REQUIRED PARKING,"31,656 ft 2","SDA Properties, LTD","PO Box 932, Kellar, Texas 76244",(817) 337-4776,,Childress Engineering Services,"2505 N. Plano Road Suite 4000, Richardson, Texas 75082",(925) 817-1114,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028686
36461 7-Eleven Rev1,TABS2026028676,7-Eleven,"5400 S HULEN ST, Fort Worth, TX 76132",Tarrant,11/23/2026,12/14/2026,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded building elevation, clean exterior, repair parking lot, enhance landscaping","3,100 ft 2",OVERTON PROPERTIES,"1600 TEXAS ST W #2901, Fort Worth, Texas 76102",(972) 828-7528,7-Eleven Inc,BUF Studio,"702 SE 5TH ST. STE 34, Bentonville, Arkansas 72712",(479) 321-0478,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028676
