project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Spec Office at Mustang Building 3,TABS2024010596,Mustang Building 3,"1850 Mustang Court, Southlake, TX 76092",Tarrant,3/1/2024,6/1/2024,"$430,050",New Construction,"This project is privately funded, on private land for private use.","New 2,867 square foot speculative office.","2,867 ft 2",BSREP III Mustang Court L.P.,"2121 N Pearl Street, Suite 1210, Dallas, Texas 75201",(214) 393-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010596,Macgregor Associates Architects,"2727 Paces Ferry Road, Suite 2-1400, Atlanta, Georgia 30339",770-432-9400,
Spec Office at Mustang Building 2,TABS2024010595,Mustang Building 2,"1825 Mustang Court, Southlake, TX 76092",Tarrant,3/1/2024,6/1/2024,"$335,400",New Construction,"This project is privately funded, on private land for private use.","New 2,236 square foot speculative office.","2,236 ft 2",BSREP III Mustang Court L.P.,"2121 N Pearl Street, Suite 1210, Dallas, Texas 75201",(214) 393-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010595,Macgregor Associates Architects,"2727 Paces Ferry Road, Suite 2-1400, Atlanta, Georgia 30339",770-432-9400,
Spec Office at Mustang Building 1,TABS2024010594,Mustang Building 1,"1855 Mustang Court, Southlake, TX 76092",Tarrant,3/1/2024,6/1/2024,"$433,950",New Construction,"This project is privately funded, on private land for private use.","New 2,893 square foot speculative office.","2,893 ft 2",BSREP III Mustang Court L.P.,"2121 N. Pearl Street, Suite 1210, Dallas, Texas 75201",(214) 393-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010594,Macgregor Associates Architects,"2727 Paces Ferry Road, Suite 2-1400, Atlanta, Georgia 30339",770-432-9400,
"2022 Residential Rebuild - Phase 2 - Crooked Creek Ln, Lynnwood Dr, and Skylark Dr",TABS2024010576,City of Arlington,"Crooked Creek Ln, Lynnwood Dr, and Skylark Dr, Arlington, TX 76010",Tarrant,4/29/2024,1/4/2025,"$176,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Residential rebuild at the following location listed below: - Crooked Creek Lane (Ballpark Way to Creek Wood Drive) Including Creek Wood Drive - Lynnwood Drive (Forest Edge Drive to Cambridge Drive) -Skylark Drive (Mitchell St to Browning Dr.,"160,000 ft 2",City of Arlington - Public Works,"101 W. Abram Street, Arlington, Texas 76010",(817) 459-6550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010576,"Stream Water Group, Inc","6737 Brentwood Stair Rd, Fort Worth, Texas 76112",972-898-5685,
Keller Parkway Building 05-Tenant Finish-Out,TABS2024010574,Keller Parkway Complex,"1744 Keller Parkway, Keller, TX 76248",Tarrant,3/18/2024,11/18/2024,"$310,000",New Construction,"This project is privately funded, on private land for private use.",Scope of work includes a tenant finish-out in an empty shell building.,"2,500 ft 2",The Abercrombie Group,"8501 Cross Timbers Road, Flower Mound, Texas 75022",(661) 755-5016,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010574,Dulaso Associates LLC,"1846 E. Rosemeade Pkwy. #143, Carrollton, Texas 75007",(214) 458-2235,James Vandespyker
Cullen St. Event Center,TABS2024010572,Cullen St Event Center,"2412 Cullen St, Fort Worth, TX 76107",Tarrant,2/16/2024,7/31/2024,"$1,750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate existing building to turn it into an event center,"12,286 ft 2",Cruz Shope,"1635 Rogers Rd, Fort Worth, Texas 76107",(817) 908-4605,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010572,"FORM studios, Inc","300 Burnett St Suite 120, Fort Worth, Texas 76102",817-718-2050,
"Daiso - Camp Bowie- Fort Worth, TX",TABS2024010571,Village of Camp Bowie,"3501 Bernie Anderson Ave, Fort Worth, TX 76116",Tarrant,5/6/2024,8/31/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Existing 9576 sq.ft. retail space remodel for a new tenant. Upgraded equipment, fixtures, finishes, accessibility and egress. No exterior work is included in this permit. Fire protection/sprinkler updated to be by contractor under separate permit. ","9,576 ft 2","Camp Bowie Dunhill LLC, a Delaware llc","3100 Monticello Ave., Suite 300, Dallas, Texas 75205",214-261-9589,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010571,The W-T Group,"2675 Pratum Avenue, Hoffman Estates, Illinois 60192",847.284.0626,Bob Stoker
Luxor Staffing,TABS2024010559,Brookhollow II,"2221 E. Lamar Blvd. Suite 900, Arlington, TX 76006",Tarrant,3/4/2024,5/31/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing building.,"8,228 ft 2",Brookhollow II Holdings,"30833 Northwestern Highway Suite 200, Farmington Hills, Michigan 48334",(248) 702-1435,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010559,ENTOS Design,"5400 Lyndon B Johnson Suite 125, Dallas, Texas 75240",(972) 770-2222,
500 Taylor Street Parking Garage Remodel,TABS2024010546,500 Taylor Street Parking Garage,"500 Taylor Street, Fort Worth, TX 76110",Tarrant,3/4/2024,7/31/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The remodel of the first and second floor parking garage lobbies as well as new exterior paint and light fixtures,"2,000 ft 2",Sada Capital,"1101 West 31st Street, Suite 100, Downers Grove, Illinois 60515",(630) 241-4447,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010546,Boka Powell,"777 Taylor Street, Suite 830, Fort Worth, Texas 76102",(817) 882-9797,
Euless-Grapevine Road (CSJ: 0902-90-145),TABS2024010540,CSJ: 0902-90-145,"From: SH 360 To: 150 FT South of Hughes Road, Grapevine, TX 76051",Tarrant,8/1/2022,5/1/2024,"$206,500",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construction of sidewalks, ADA ramps, grading, base, pavement, landscape and traffic signal elements.","13,902 ft 2",City of Grapevine,"200 S. Main Street, Grapevine, Texas 76051",(817) 410-3000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010540,"LJA Engineering, Inc.","6060 North Central Expressway, Suite 400, Dallas, Texas 75206",(469) 621-0710,
Randstad - Fort Worth,TABS2024010533,Randstad,"3529 Heritage Trace Pkwy, Suite 131, Fort Worth, TX 76244",Tarrant,2/26/2024,5/31/2024,"$192,380",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial Interior Tenant Improvement - INTERIOR CONSTRUCTION SHALL INCLUDE NEW OFFICES, PANTRY AREAS, OPEN OFFICE WORK AREAS AND MEETING ROOMS. INCLUDE NEW PARTITIONS, DOORS AND HARDWARE, CEILINGS, LIGHTING, MILLWORK, MECHANICAL, ELEC, TELECOM","1,657 ft 2",Whitestone REIT,"8240 Preston Rd, Suite 275,, Plano, Texas 75024",(467) 207-9043,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010533,Gensler,"999 Peachtree St, NE, Suite 1400, Atlanta, Georgia 30309",(404) 507-1000,Randstad
Painted Tree Boutique,TABS2024010532,Grapevine Towne Center,"1317 State Highway 114, Suite 104, Grapevine, TX 76051",Tarrant,2/15/2024,5/15/2024,"$850,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","30,390 sf of non-structural interior partitions with new finishes and electrical work. ","30,390 ft 2","Tate / 114 Shopping Center, LTD","3102 Maple Avenue, Suite 500, Dallas, Texas 75201",(214) 720-3613,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010532,Chenal Design and Construction,"15400 Chenal Parkway, Little Rock, Arkansas 72211",(501) 580-6344,
Northwest ISD | Justin Elementary School Replacement,TABS2024010523,Justin Elementary School,"425 Boss Range Road, Justin, TX 76247",Tarrant,4/9/2024,6/3/2025,"$46,334,566",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Justin Elementary School Replacement ,"104,330 ft 2",Northwest ISD,"2001 Texan Drive, Justin, Texas 76247",(817) 215-0992,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010523,Huckabee,"801 Cherry Street Suite 500, Fort Worth, Texas 76102",(800) 687-1229,
Luxor Staffing,TABS2024010522,Brookhollow II,"2221 E. Lamar Blvd. Suite 800, Arlington, TX 76006",Tarrant,3/4/2024,5/31/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to an existing building.,"8,786 ft 2",Brookhollow II Holdings,"30833 Northwestern Highway Suite 200, Farmington Hills, Michigan 48334",(248) 702-1435,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010522,ENTOS Design,"5400 Lyndon B Johnson Suite 125, Dallas, Texas 75240",(972) 770-2222,
AMF Spare Time Lanes,TABS2024010511,AMF Spare Time Lanes,"3149 S Cooper St, Arlington, TX 76015",Tarrant,2/15/2024,9/1/2024,"$85,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ADA Improvement ,"37,000 ft 2",AMF BOWLING CENTERS INC,"3149 S COOPER ST. ARLINGTON TX 76015, Arlington, Texas 76015",(954) 418-2277,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010511,"Barr Architecture, Inc.","5011 S State Road 7 Ste 107, Davie, Florida 33314",(954) 418-2277,
Passport Park West Building 6,TABS2024010502,Passport Park West Building 6,"NW Corner of Passport Ave and TX-183, Irving, TX 75261",Tarrant,2/29/2024,3/31/2025,"$48,866,782",New Construction,"This project is privately funded, on private land for private use.",Spec warehouse. Shell and site only,"1,075,549 ft 2",Trammell Crow Company,"2100 McKinney Ave, Suite 800, Dallas, Texas 75201",(214) 863-4280,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010502,Alliance Architects,"1600 North Collins Blvd. Suite 1000, Richardson, Texas 75080",(942) 233-0400,
Passport Park West Building 5,TABS2024010499,Passport Park West Building 5,"NW Corner of Passport Ave and TX-183, Irving, TX 75261",Tarrant,2/29/2024,3/31/2025,"$24,360,386",New Construction,"This project is privately funded, on private land for private use.",Spec warehouse. Shell and Site only,"457,312 ft 2",Trammell Crow Company,"2100 McKinney Ave, Suite 800, Dallas, Texas 75201",(214) 863-4280,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010499,Alliance Architects,"1600 North Collins Blvd. Suite 1000, Richardson, Texas 75080",(942) 233-0400,
THAM - Pharmacy USP 800 Upgrade,TABS2024010492,Texas Health Resources Arlington Memorial Hospital,"800 W. Randol Mill Road, Arlington, TX 76012",Tarrant,6/1/2024,1/10/2025,"$2,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Upgrade of existing clean room for compliance with USP 800. Estimated of square footage: 4,495 sqft.","4,495 ft 2","Texas Health Resources Arlington, Texas 76012","800 West Randol Mil Road, Arlington, Texas 76012",(469) 231-7851,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010492,"Beck Architecture, LLC.","1601 Elm Street, Suite 2800, Dallas, Texas 75243",(214) 303-6200,
EXTERIOR REMODEL,TABS2024010490,EXTERIOR REMODEL,"1301 W 7TH STREET, Fort Worth, TX 76102",Tarrant,3/1/2024,8/1/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","EXTERIOR RENOVATION TO EXISTING STAIRS, SITE WALLS, PLANTERS, RAILINGS.  PAINTING OF EXTERIOR OF BUILDING, UPGRADE TO PARKING LIGHTING AND DECORATIVE LIGHTING. ","1,500 ft 2",RED OAK REALTY CO,"500 W 7TH STREET SUITE 400, FORT WORTH, Texas 76102",(817) 336-4002,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010490,BENNETT PARTNERS,"640 TAYLOR SUITE 2323, FORT WORTH, Texas 76102",(817) 335-4991,
The Learning Experience Kennedale Texas,TABS2024010460,The Learning Experience,"801 Potomac Parkway, Kennedale, TX 76060",Tarrant,2/1/2024,10/31/2024,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","10,000SF Single Story Day Care Center With Outdoor Playland","10,000 ft 2",First Potomac LLC,"2944 England Parkway, Grand Prairie, Texas 75054",(469) 235-3990,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010460,"Jarmel Kizel Architects and Engineers, Inc.","42 Okner Parkway, Livingston, New Jersey 07039",(974) 994-9669,
BB.Q CHICKEN,TABS2024010458,MANSFIELD BROAD STREET RETAIL II,"3030 E. BROAD STREET #108, Mansfield, TX 76063",Tarrant,2/19/2024,8/8/2024,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR RESTAURANT,"2,146 ft 2",SMIT SHAH,"4940 N. TARRANT PARKWAY, FORT WORTH, Texas 76244",(682) 285-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010458,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,LONG NGUYEN
Frost Bank Mansfield,TABS2024010432,Frost Bank - Mansfield,"1000 N. Walnut Creek Drive Suite A-110, Mansfield, TX 76063",Tarrant,2/1/2024,5/31/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition, new partitions, ceiling and electrical. New finishes. ",418 ft 2,Frost Bank,"3838 Rogers Rd, San Antonio, Texas 78251",(210) 220-5842,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010432,Grace Hebert Curtis Architects LLC (HHS),"200 Bailey Avenue Suite 200, Fort Worth, Texas 76107",(817) 921-5928,
Classic Business Development,TABS2024010418,Classic Business Development,"2561 SW Grapevine Parkway, Grapevine, TX 76051",Tarrant,1/30/2024,4/30/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demo existing walls for open office area. Replace finishes in toilets. Rerplace some counter tops and light fixtures. 1600sf,"1,600 ft 2",Classic Chevrolet,"1101 West Hwy 114, Grapevine, Texas 76051",(817) 421-7235,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010418,,,,
Diesel engines of Texas,TABS2024010388,Diesel engines of Texas,"535 W. Kennedale Pkwy, Kennedale, TX 76060",Tarrant,2/15/2024,12/15/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",New construction of 4000 sq ft shop building.,"4,000 ft 2",Amin Refai,"6907 Forestview Drive, Arlington, Texas 76016",(817) 308-1608,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010388,,,,
Arlington Dental Professionals,TABS2024010367,Arlington Dental Professionals,"1808 S. Bowe Road, Pantego, TX 76013",Tarrant,2/29/2024,8/29/2024,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",restoration and remodeling,"4,000 ft 2",Dr. Ravi Doctor,"1808 S. Bowen Road, Pantego, Texas 7603",(817) 690-2200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010367,,,,
Pro Smiles Dental,TABS2024010361,Blue Mond plaza,"9937 Blue Mound rd. #150, Fort Worth, TX 76131",Tarrant,2/10/2024,6/10/2024,"$165,000",New Construction,"This project is privately funded, on private land for private use.","Dental Office Finish-Out 2,000 s/f","2,000 ft 2",Woodmont blue mound strip centers llc.,"2100 w.7th. Street, Fort Worth, Texas 76107",(817) 732-4000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010361,,,,Archana Lankupalli
PLK North Beach Street,TABS2024010304,PLK North Beach Street,"1050 N. Beach Street, Fort Worth, TX 76111",Tarrant,5/1/2024,1/31/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction of quick service restaurant. ,"2,225 ft 2","ARF ACFEHLD001, LLC","11995 El Camino Real Attn: Legal Department, San Diego, California 92130",(832) 284-5000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010304,"Ryden Architecture, LLC","909 Wakefield Dr, Houston, Texas 77018",(713) 993-6690,Faizan Yousuf
MRMC Zone III Renovation,TABS2024010297,Methodist Mansfield Medical Center,"2700 Broad Street, Mansfield, TX 76063",Tarrant,3/25/2024,4/30/2024,"$136,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Create MRI Zone III safety area and modify existing dressing room for accessibility,430 ft 2,Methodist Health System,"403 W. Campbell Road, Richardson, Texas 75080",(469) 204-6702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010297,Perkins & Will,"2218 Bryan Street, Dallas, Texas 75201",(214) 283-8725,
Teatro Bistro,TABS2024010280,Restaurant,"120 S. Main St. Ste. 50, Grapevine, TX 76051",Tarrant,1/31/2024,2/16/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Change floor covering, replace light fixtures, replace plumbing fixtures, clean HVAC, replace kitchen equipment ","2,232 ft 2",Glade Family Ltd.,"PO Box 1140, Colleyville, Texas 76034",(817) 726-2269,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010280,,,,Marlon Tapanes
